iso3,year,activity,item,value,unit_mult
AUT,2018,D,N115N,0,6
AUT,2018,D,N117N,682.145,6
AUT,2018,D,N11ON,12917.835,6
AUT,2018,E,N112N,31875.364,6
AUT,2018,E,N1131N,311.782,6
AUT,2018,E,N1132N,125.338,6
AUT,2018,E,N115N,0,6
AUT,2018,E,N117N,90.557,6
AUT,2018,E,N11ON,1465.189,6
AUT,2018,E36,N112N,6450.584,6
AUT,2018,E36,N1131N,9.651,6
AUT,2018,E36,N1132N,17.174,6
AUT,2018,E36,N115N,0,6
AUT,2018,E36,N117N,13.626,6
AUT,2018,E36,N11ON,96.923,6
AUT,2018,E37T39,N112N,25424.78,6
AUT,2018,E37T39,N1131N,302.131,6
AUT,2018,E37T39,N1132N,108.164,6
AUT,2018,E37T39,N115N,0,6
AUT,2018,E37T39,N117N,76.93,6
AUT,2018,E37T39,N11ON,1368.266,6
AUT,2018,F,N112N,23648.832,6
AUT,2018,F,N1131N,1144.763,6
AUT,2018,F,N1132N,397.654,6
AUT,2018,F,N115N,0,6
AUT,2018,F,N117N,971.7,6
AUT,2018,F,N11ON,4514.779,6
AUT,2018,G,N112N,32015.927,6
AUT,2018,G,N1131N,1612.248,6
AUT,2018,G,N1132N,1949.183,6
AUT,2018,G,N115N,0,6
AUT,2018,G,N117N,4694.048,6
AUT,2018,G,N11ON,9861.62,6
AUT,2018,G45,N112N,4233.005,6
AUT,2018,G45,N1131N,427.534,6
AUT,2018,G45,N1132N,236.775,6
AUT,2018,G45,N115N,0,6
AUT,2018,G45,N117N,171.252,6
AUT,2018,G45,N11ON,884.488,6
AUT,2018,G46,N112N,13196.026,6
AUT,2018,G46,N1131N,879.148,6
AUT,2018,G46,N1132N,1011.589,6
AUT,2018,G46,N115N,0,6
AUT,2018,G46,N117N,3409.723,6
AUT,2018,G46,N11ON,5104.982,6
AUT,2018,G47,N112N,14586.897,6
AUT,2018,G47,N1131N,305.566,6
AUT,2018,G47,N1132N,700.818,6
AUT,2018,G47,N115N,0,6
AUT,2018,G47,N117N,1113.073,6
AUT,2018,G47,N11ON,3872.15,6
AUT,2018,H,N112N,83945.796,6
AUT,2018,H,N1131N,11046.142,6
AUT,2018,H,N1132N,1527.953,6
AUT,2018,H,N115N,0,6
AUT,2018,H,N117N,1286.097,6
AUT,2018,H,N11ON,8294.182,6
AUT,2018,H49,N112N,14861.99,6
AUT,2018,H49,N1131N,7520.074,6
AUT,2018,H49,N1132N,761.669,6
AUT,2018,H49,N115N,0,6
AUT,2018,H49,N117N,296.619,6
AUT,2018,H49,N11ON,4867.617,6
AUT,2018,H50,N112N,61.924,6
AUT,2018,H50,N1131N,139.905,6
AUT,2018,H50,N1132N,1.521,6
AUT,2018,H50,N115N,0,6
AUT,2018,H50,N117N,0.618,6
AUT,2018,H50,N11ON,15.392,6
AUT,2018,H51,N112N,169.35,6
AUT,2018,H51,N1131N,2968.513,6
AUT,2018,H51,N1132N,51.509,6
AUT,2018,H51,N115N,0,6
AUT,2018,H51,N117N,56.917,6
AUT,2018,H51,N11ON,92.459,6
AUT,2018,H52,N112N,68387.34,6
AUT,2018,H52,N1131N,397.884,6
AUT,2018,H52,N1132N,686.699,6
AUT,2018,H52,N115N,0,6
AUT,2018,H52,N117N,822.821,6
AUT,2018,H52,N11ON,2779.191,6
AUT,2018,H53,N112N,465.193,6
AUT,2018,H53,N1131N,19.766,6
AUT,2018,H53,N1132N,26.555,6
AUT,2018,H53,N115N,0,6
AUT,2018,H53,N117N,109.122,6
AUT,2018,H53,N11ON,539.523,6
AUT,2018,I,N112N,17237.796,6
AUT,2018,I,N1131N,150.786,6
AUT,2018,I,N1132N,320.37,6
AUT,2018,I,N115N,0,6
AUT,2018,I,N117N,163.398,6
AUT,2018,I,N11ON,3188.877,6
AUT,2018,J,N112N,6298.05,6
AUT,2018,J,N1131N,106.043,6
AUT,2018,J,N1132N,5373.947,6
AUT,2018,J,N115N,0,6
AUT,2018,J,N117N,6297.547,6
AUT,2018,J,N11ON,1399.965,6
AUT,2018,J58,N112N,213.369,6
AUT,2018,J58,N1131N,11.373,6
AUT,2018,J58,N1132N,75.595,6
AUT,2018,J58,N115N,0,6
AUT,2018,J58,N117N,434.28,6
AUT,2018,J58,N11ON,247.236,6
AUT,2018,J58T60,N112N,567.765,6
AUT,2018,J58T60,N1131N,26.889,6
AUT,2018,J58T60,N1132N,323.128,6
AUT,2018,J58T60,N115N,0,6
AUT,2018,J58T60,N117N,1092.159,6
AUT,2018,J58T60,N11ON,394.787,6
AUT,2018,J59_60,N112N,354.396,6
AUT,2018,J59_60,N1131N,15.516,6
AUT,2018,J59_60,N1132N,247.533,6
AUT,2018,J59_60,N115N,0,6
AUT,2018,J59_60,N117N,657.88,6
AUT,2018,J59_60,N11ON,147.55,6
AUT,2018,J61,N112N,5265.29,6
AUT,2018,J61,N1131N,13.647,6
AUT,2018,J61,N1132N,4199.575,6
AUT,2018,J61,N115N,0,6
AUT,2018,J61,N117N,1550.576,6
AUT,2018,J61,N11ON,131.905,6
AUT,2018,J62_63,N112N,464.996,6
AUT,2018,J62_63,N1131N,65.507,6
AUT,2018,J62_63,N1132N,851.243,6
AUT,2018,J62_63,N115N,0,6
AUT,2018,J62_63,N117N,3654.811,6
AUT,2018,J62_63,N11ON,873.273,6
AUT,2018,K,N112N,11205.661,6
AUT,2018,K,N1131N,3182.259,6
AUT,2018,K,N1132N,608.542,6
AUT,2018,K,N115N,0,6
AUT,2018,K,N117N,2406.18,6
AUT,2018,K,N11ON,1383.614,6
AUT,2018,K64,N112N,8735.545,6
AUT,2018,K64,N1131N,3151.376,6
AUT,2018,K64,N1132N,530.545,6
AUT,2018,K64,N115N,0,6
AUT,2018,K64,N117N,1721.428,6
AUT,2018,K64,N11ON,1110.195,6
AUT,2018,K65,N112N,2382.943,6
AUT,2018,K65,N1131N,17.193,6
AUT,2018,K65,N1132N,38.761,6
AUT,2018,K65,N115N,0,6
AUT,2018,K65,N117N,494.921,6
AUT,2018,K65,N11ON,198.836,6
AUT,2018,K66,N112N,87.173,6
AUT,2018,K66,N1131N,13.69,6
AUT,2018,K66,N1132N,39.236,6
AUT,2018,K66,N115N,0,6
AUT,2018,K66,N117N,189.83,6
AUT,2018,K66,N11ON,74.584,6
AUT,2018,L,N112N,137752.845,6
AUT,2018,L,N1131N,2584.203,6
AUT,2018,L,N1132N,333.686,6
AUT,2018,L,N115N,0,6
AUT,2018,L,N117N,201.314,6
AUT,2018,L,N11ON,5498.828,6
AUT,2018,L68A,N112N,0,6
AUT,2018,L68A,N1131N,0,6
AUT,2018,L68A,N1132N,0,6
AUT,2018,L68A,N115N,0,6
AUT,2018,L68A,N117N,0,6
AUT,2018,L68A,N11ON,0,6
AUT,2018,M,N112N,8534.481,6
AUT,2018,M,N1131N,354.079,6
AUT,2018,M,N1132N,1164.262,6
AUT,2018,M,N115N,0,6
AUT,2018,M,N117N,5890.192,6
AUT,2018,M,N11ON,2943.557,6
AUT,2018,M69T71,N112N,7181.41,6
AUT,2018,M69T71,N1131N,299.94,6
AUT,2018,M69T71,N1132N,709.537,6
AUT,2018,M69T71,N115N,0,6
AUT,2018,M69T71,N117N,3602.286,6
AUT,2018,M69T71,N11ON,2399.864,6
AUT,2018,M69_70,N112N,3974.496,6
AUT,2018,M69_70,N1131N,204.306,6
AUT,2018,M69_70,N1132N,451.974,6
AUT,2018,M69_70,N115N,0,6
AUT,2018,M69_70,N117N,1660.11,6
AUT,2018,M69_70,N11ON,1780.714,6
AUT,2018,M71,N112N,3206.915,6
AUT,2018,M71,N1131N,95.634,6
AUT,2018,M71,N1132N,257.564,6
AUT,2018,M71,N115N,0,6
AUT,2018,M71,N117N,1942.176,6
AUT,2018,M71,N11ON,619.15,6
AUT,2018,M72,N112N,504.733,6
AUT,2018,M72,N1131N,4.766,6
AUT,2018,M72,N1132N,323.529,6
AUT,2018,M72,N115N,0,6
AUT,2018,M72,N117N,1941.522,6
AUT,2018,M72,N11ON,227.994,6
AUT,2018,M73,N112N,434.939,6
AUT,2018,M73,N1131N,27.369,6
AUT,2018,M73,N1132N,70.686,6
AUT,2018,M73,N115N,0,6
AUT,2018,M73,N117N,194.137,6
AUT,2018,M73,N11ON,220.093,6
AUT,2018,M73T75,N112N,848.337,6
AUT,2018,M73T75,N1131N,49.373,6
AUT,2018,M73T75,N1132N,131.196,6
AUT,2018,M73T75,N115N,0,6
AUT,2018,M73T75,N117N,346.385,6
AUT,2018,M73T75,N11ON,315.7,6
AUT,2018,M74_75,N112N,413.398,6
AUT,2018,M74_75,N1131N,22.003,6
AUT,2018,M74_75,N1132N,60.51,6
AUT,2018,M74_75,N115N,0,6
AUT,2018,M74_75,N117N,152.248,6
AUT,2018,M74_75,N11ON,95.607,6
AUT,2018,N,N112N,4554.575,6
AUT,2018,N,N1131N,13749.173,6
AUT,2018,N,N1132N,1573.528,6
AUT,2018,N,N115N,0,6
AUT,2018,N,N117N,589.846,6
AUT,2018,N,N11ON,11236.165,6
AUT,2018,N77,N112N,1948.648,6
AUT,2018,N77,N1131N,13504.95,6
AUT,2018,N77,N1132N,1388.073,6
AUT,2018,N77,N115N,0,6
AUT,2018,N77,N117N,177.178,6
AUT,2018,N77,N11ON,10158.828,6
AUT,2018,N78,N112N,162.956,6
AUT,2018,N78,N1131N,20.651,6
AUT,2018,N78,N1132N,16.501,6
AUT,2018,N78,N115N,0,6
AUT,2018,N78,N117N,42.01,6
AUT,2018,N78,N11ON,63.713,6
AUT,2018,N79,N112N,477.154,6
AUT,2018,N79,N1131N,62.466,6
AUT,2018,N79,N1132N,21.271,6
AUT,2018,N79,N115N,0,6
AUT,2018,N79,N117N,59.917,6
AUT,2018,N79,N11ON,75.494,6
AUT,2018,N80T82,N112N,1965.817,6
AUT,2018,N80T82,N1131N,161.105,6
AUT,2018,N80T82,N1132N,147.682,6
AUT,2018,N80T82,N115N,0,6
AUT,2018,N80T82,N117N,310.742,6
AUT,2018,N80T82,N11ON,938.13,6
AUT,2018,O,N112N,46626.844,6
AUT,2018,O,N1131N,775.204,6
AUT,2018,O,N1132N,816.371,6
AUT,2018,O,N115N,0,6
AUT,2018,O,N117N,1357.681,6
AUT,2018,O,N11ON,4233.298,6
AUT,2018,P,N112N,13997.743,6
AUT,2018,P,N1131N,13.124,6
AUT,2018,P,N1132N,466.764,6
AUT,2018,P,N115N,0,6
AUT,2018,P,N117N,10293.914,6
AUT,2018,P,N11ON,1508.103,6
AUT,2018,Q,N112N,25787.236,6
AUT,2018,Q,N1131N,449.279,6
AUT,2018,Q,N1132N,2873.712,6
AUT,2018,Q,N115N,0,6
AUT,2018,Q,N117N,1501.508,6
AUT,2018,Q,N11ON,1548.324,6
AUT,2018,Q86,N112N,20267.715,6
AUT,2018,Q86,N1131N,328.799,6
AUT,2018,Q86,N1132N,2752.437,6
AUT,2018,Q86,N115N,0,6
AUT,2018,Q86,N117N,1436.399,6
AUT,2018,Q86,N11ON,970.138,6
AUT,2018,Q87_88,N112N,5519.521,6
AUT,2018,Q87_88,N1131N,120.48,6
AUT,2018,Q87_88,N1132N,121.275,6
AUT,2018,Q87_88,N115N,0,6
AUT,2018,Q87_88,N117N,65.109,6
AUT,2018,Q87_88,N11ON,578.185,6
AUT,2018,R,N112N,6670.924,6
AUT,2018,R,N1131N,64.135,6
AUT,2018,R,N1132N,433.959,6
AUT,2018,R,N115N,0,6
AUT,2018,R,N117N,947.268,6
AUT,2018,R,N11ON,893.794,6
AUT,2018,R90T92,N112N,2045.831,6
AUT,2018,R90T92,N1131N,28.388,6
AUT,2018,R90T92,N1132N,295.709,6
AUT,2018,R90T92,N115N,0,6
AUT,2018,R90T92,N117N,898.978,6
AUT,2018,R90T92,N11ON,470.473,6
AUT,2018,R93,N112N,4625.093,6
AUT,2018,R93,N1131N,35.747,6
AUT,2018,R93,N1132N,138.251,6
AUT,2018,R93,N115N,0,6
AUT,2018,R93,N117N,48.291,6
AUT,2018,R93,N11ON,423.32,6
AUT,2018,S,N112N,6695.014,6
AUT,2018,S,N1131N,178.351,6
AUT,2018,S,N1132N,169.32,6
AUT,2018,S,N115N,0,6
AUT,2018,S,N117N,245.405,6
AUT,2018,S,N11ON,1154.814,6
AUT,2018,S94,N112N,4318.551,6
AUT,2018,S94,N1131N,110.649,6
AUT,2018,S94,N1132N,127.269,6
AUT,2018,S94,N115N,0,6
AUT,2018,S94,N117N,146.909,6
AUT,2018,S94,N11ON,306.693,6
AUT,2018,S95,N112N,45.816,6
AUT,2018,S95,N1131N,4.165,6
AUT,2018,S95,N1132N,6.538,6
AUT,2018,S95,N115N,0,6
AUT,2018,S95,N117N,66.366,6
AUT,2018,S95,N11ON,9.48,6
AUT,2018,S96,N112N,2330.647,6
AUT,2018,S96,N1131N,63.538,6
AUT,2018,S96,N1132N,35.514,6
AUT,2018,S96,N115N,0,6
AUT,2018,S96,N117N,32.13,6
AUT,2018,S96,N11ON,838.641,6
AUT,2018,T,N112N,0,6
AUT,2018,T,N1131N,0,6
AUT,2018,T,N1132N,0,6
AUT,2018,T,N115N,0,6
AUT,2018,T,N117N,0,6
AUT,2018,T,N11ON,0,6
AUT,2018,_T,N112N,538156.199,6
AUT,2018,_T,N1131N,39149.204,6
AUT,2018,_T,N1132N,23268.801,6
AUT,2018,_T,N115N,752.245,6
AUT,2018,_T,N117N,70822.05,6
AUT,2018,_T,N11ON,122407.227,6
AUT,2019,A,N112N,25835.293,6
AUT,2019,A,N1131N,1918.852,6
AUT,2019,A,N1132N,83.236,6
AUT,2019,A,N115N,746.153,6
AUT,2019,A,N117N,57.025,6
AUT,2019,A,N11ON,7545.497,6
AUT,2019,A01,N112N,23229.859,6
AUT,2019,A01,N1131N,1584.126,6
AUT,2019,A01,N1132N,70.723,6
AUT,2019,A01,N115N,746.153,6
AUT,2019,A01,N117N,46.856,6
AUT,2019,A01,N11ON,7060.674,6
AUT,2019,A02,N112N,2313.603,6
AUT,2019,A02,N1131N,334.061,6
AUT,2019,A02,N1132N,9.541,6
AUT,2019,A02,N115N,0,6
AUT,2019,A02,N117N,7.513,6
AUT,2019,A02,N11ON,472.448,6
AUT,2019,A03,N112N,291.831,6
AUT,2019,A03,N1131N,0.665,6
AUT,2019,A03,N1132N,2.972,6
AUT,2019,A03,N115N,0,6
AUT,2019,A03,N117N,2.656,6
AUT,2019,A03,N11ON,12.376,6
AUT,2019,B,N112N,1088.571,6
AUT,2019,B,N1131N,96.848,6
AUT,2019,B,N1132N,7.773,6
AUT,2019,B,N115N,0,6
AUT,2019,B,N117N,108.264,6
AUT,2019,B,N11ON,1881.193,6
AUT,2019,C,N112N,40560.358,6
AUT,2019,C,N1131N,1288.558,6
AUT,2019,C,N1132N,2684.867,6
AUT,2019,C,N115N,0,6
AUT,2019,C,N117N,35135.515,6
AUT,2019,C,N11ON,42570.62,6
AUT,2019,C10T12,N112N,6181.823,6
AUT,2019,C10T12,N1131N,255.372,6
AUT,2019,C10T12,N1132N,139.822,6
AUT,2019,C10T12,N115N,0,6
AUT,2019,C10T12,N117N,740.066,6
AUT,2019,C10T12,N11ON,3991.295,6
AUT,2019,C13T15,N112N,1190.576,6
AUT,2019,C13T15,N1131N,17.711,6
AUT,2019,C13T15,N1132N,24.4,6
AUT,2019,C13T15,N115N,0,6
AUT,2019,C13T15,N117N,211.625,6
AUT,2019,C13T15,N11ON,748.618,6
AUT,2019,C16,N112N,2637.957,6
AUT,2019,C16,N1131N,172.661,6
AUT,2019,C16,N1132N,75.044,6
AUT,2019,C16,N115N,0,6
AUT,2019,C16,N117N,236.218,6
AUT,2019,C16,N11ON,2027.865,6
AUT,2019,C16T18,N112N,5093.949,6
AUT,2019,C16T18,N1131N,213.08,6
AUT,2019,C16T18,N1132N,379.277,6
AUT,2019,C16T18,N115N,0,6
AUT,2019,C16T18,N117N,728.204,6
AUT,2019,C16T18,N11ON,7016.688,6
AUT,2019,C17,N112N,1674.07,6
AUT,2019,C17,N1131N,28.537,6
AUT,2019,C17,N1132N,219.335,6
AUT,2019,C17,N115N,0,6
AUT,2019,C17,N117N,287.571,6
AUT,2019,C17,N11ON,2624.651,6
AUT,2019,C18,N112N,781.922,6
AUT,2019,C18,N1131N,11.883,6
AUT,2019,C18,N1132N,84.898,6
AUT,2019,C18,N115N,0,6
AUT,2019,C18,N117N,204.414,6
AUT,2019,C18,N11ON,2364.172,6
AUT,2019,C19,N112N,356.968,6
AUT,2019,C19,N1131N,1.845,6
AUT,2019,C19,N1132N,4.165,6
AUT,2019,C19,N115N,0,6
AUT,2019,C19,N117N,108.554,6
AUT,2019,C19,N11ON,1225.731,6
AUT,2019,C20,N112N,2119.055,6
AUT,2019,C20,N1131N,41.502,6
AUT,2019,C20,N1132N,270.707,6
AUT,2019,C20,N115N,0,6
AUT,2019,C20,N117N,1538.491,6
AUT,2019,C20,N11ON,2264.788,6
AUT,2019,C21,N112N,2999.677,6
AUT,2019,C21,N1131N,9.671,6
AUT,2019,C21,N1132N,279.677,6
AUT,2019,C21,N115N,0,6
AUT,2019,C21,N117N,2169.567,6
AUT,2019,C21,N11ON,1050.498,6
AUT,2019,C22,N112N,1498.388,6
AUT,2019,C22,N1131N,37.515,6
AUT,2019,C22,N1132N,110.645,6
AUT,2019,C22,N115N,0,6
AUT,2019,C22,N117N,1244.961,6
AUT,2019,C22,N11ON,2395.186,6
AUT,2019,C22_23,N112N,4327.743,6
AUT,2019,C22_23,N1131N,217.809,6
AUT,2019,C22_23,N1132N,235.068,6
AUT,2019,C22_23,N115N,0,6
AUT,2019,C22_23,N117N,2116.278,6
AUT,2019,C22_23,N11ON,5024.068,6
AUT,2019,C23,N112N,2829.354,6
AUT,2019,C23,N1131N,180.294,6
AUT,2019,C23,N1132N,124.423,6
AUT,2019,C23,N115N,0,6
AUT,2019,C23,N117N,871.317,6
AUT,2019,C23,N11ON,2628.881,6
AUT,2019,C24,N112N,2408.054,6
AUT,2019,C24,N1131N,67.49,6
AUT,2019,C24,N1132N,89.305,6
AUT,2019,C24,N115N,0,6
AUT,2019,C24,N117N,1333.779,6
AUT,2019,C24,N11ON,5396.1,6
AUT,2019,C24_25,N112N,6523.813,6
AUT,2019,C24_25,N1131N,209.696,6
AUT,2019,C24_25,N1132N,352.013,6
AUT,2019,C24_25,N115N,0,6
AUT,2019,C24_25,N117N,2899.389,6
AUT,2019,C24_25,N11ON,9304.635,6
AUT,2019,C25,N112N,4115.759,6
AUT,2019,C25,N1131N,142.206,6
AUT,2019,C25,N1132N,262.708,6
AUT,2019,C25,N115N,0,6
AUT,2019,C25,N117N,1565.61,6
AUT,2019,C25,N11ON,3908.534,6
AUT,2019,C26,N112N,1576.019,6
AUT,2019,C26,N1131N,18.477,6
AUT,2019,C26,N1132N,268.985,6
AUT,2019,C26,N115N,0,6
AUT,2019,C26,N117N,4349.852,6
AUT,2019,C26,N11ON,1681.083,6
AUT,2019,C27,N112N,1600.42,6
AUT,2019,C27,N1131N,39.48,6
AUT,2019,C27,N1132N,193.094,6
AUT,2019,C27,N115N,0,6
AUT,2019,C27,N117N,6054.22,6
AUT,2019,C27,N11ON,2221.002,6
AUT,2019,C28,N112N,3341.757,6
AUT,2019,C28,N1131N,108.899,6
AUT,2019,C28,N1132N,236.169,6
AUT,2019,C28,N115N,0,6
AUT,2019,C28,N117N,6450.884,6
AUT,2019,C28,N11ON,2761.475,6
AUT,2019,C29,N112N,2359.821,6
AUT,2019,C29,N1131N,24.528,6
AUT,2019,C29,N1132N,124.779,6
AUT,2019,C29,N115N,0,6
AUT,2019,C29,N117N,4648.713,6
AUT,2019,C29,N11ON,3480.848,6
AUT,2019,C29_30,N112N,2650.361,6
AUT,2019,C29_30,N1131N,41.675,6
AUT,2019,C29_30,N1132N,144.217,6
AUT,2019,C29_30,N115N,0,6
AUT,2019,C29_30,N117N,5849.53,6
AUT,2019,C29_30,N11ON,4027.843,6
AUT,2019,C30,N112N,290.541,6
AUT,2019,C30,N1131N,17.146,6
AUT,2019,C30,N1132N,19.438,6
AUT,2019,C30,N115N,0,6
AUT,2019,C30,N117N,1200.817,6
AUT,2019,C30,N11ON,546.996,6
AUT,2019,C31T33,N112N,2598.196,6
AUT,2019,C31T33,N1131N,113.34,6
AUT,2019,C31T33,N1132N,157.273,6
AUT,2019,C31T33,N115N,0,6
AUT,2019,C31T33,N117N,1918.855,6
AUT,2019,C31T33,N11ON,1252.895,6
AUT,2019,C31_32,N112N,1915.515,6
AUT,2019,C31_32,N1131N,73.941,6
AUT,2019,C31_32,N1132N,103.104,6
AUT,2019,C31_32,N115N,0,6
AUT,2019,C31_32,N117N,1231.293,6
AUT,2019,C31_32,N11ON,999.477,6
AUT,2019,C33,N112N,682.681,6
AUT,2019,C33,N1131N,39.4,6
AUT,2019,C33,N1132N,54.169,6
AUT,2019,C33,N115N,0,6
AUT,2019,C33,N117N,687.563,6
AUT,2019,C33,N11ON,253.418,6
AUT,2019,D,N112N,17039.871,6
AUT,2019,D,N1131N,157.634,6
AUT,2019,D,N1132N,2421.688,6
AUT,2019,D,N115N,0,6
AUT,2019,D,N117N,769.626,6
AUT,2019,D,N11ON,13484.316,6
AUT,2019,E,N112N,32633.603,6
AUT,2019,E,N1131N,333.334,6
AUT,2019,E,N1132N,138.299,6
AUT,2019,E,N115N,0,6
AUT,2019,E,N117N,102.315,6
AUT,2019,E,N11ON,1601.496,6
AUT,2019,E36,N112N,6751.491,6
AUT,2019,E36,N1131N,10.307,6
AUT,2019,E36,N1132N,19.032,6
AUT,2019,E36,N115N,0,6
AUT,2019,E36,N117N,15.706,6
AUT,2019,E36,N11ON,107.348,6
AUT,2019,E37T39,N112N,25882.112,6
AUT,2019,E37T39,N1131N,323.027,6
AUT,2019,E37T39,N1132N,119.267,6
AUT,2019,E37T39,N115N,0,6
AUT,2019,E37T39,N117N,86.61,6
AUT,2019,E37T39,N11ON,1494.148,6
AUT,2019,F,N112N,23796.342,6
AUT,2019,F,N1131N,1186.215,6
AUT,2019,F,N1132N,420.955,6
AUT,2019,F,N115N,0,6
AUT,2019,F,N117N,1042.428,6
AUT,2019,F,N11ON,4773.053,6
AUT,2019,G,N112N,33233.872,6
AUT,2019,G,N1131N,1657.437,6
AUT,2019,G,N1132N,2252.798,6
AUT,2019,G,N115N,0,6
AUT,2019,G,N117N,5028.693,6
AUT,2019,G,N11ON,10430.338,6
AUT,2019,G45,N112N,4355.613,6
AUT,2019,G45,N1131N,440.835,6
AUT,2019,G45,N1132N,259.72,6
AUT,2019,G45,N115N,0,6
AUT,2019,G45,N117N,182.899,6
AUT,2019,G45,N11ON,921.791,6
AUT,2019,G46,N112N,13659.891,6
AUT,2019,G46,N1131N,904.424,6
AUT,2019,G46,N1132N,1223.883,6
AUT,2019,G46,N115N,0,6
AUT,2019,G46,N117N,3608.874,6
AUT,2019,G46,N11ON,5567.76,6
AUT,2019,G47,N112N,15218.368,6
AUT,2019,G47,N1131N,312.178,6
AUT,2019,G47,N1132N,769.195,6
AUT,2019,G47,N115N,0,6
AUT,2019,G47,N117N,1236.92,6
AUT,2019,G47,N11ON,3940.786,6
AUT,2019,H,N112N,88135.386,6
AUT,2019,H,N1131N,11019.588,6
AUT,2019,H,N1132N,1630.64,6
AUT,2019,H,N115N,0,6
AUT,2019,H,N117N,1415.179,6
AUT,2019,H,N11ON,8477.574,6
AUT,2019,H49,N112N,15571.778,6
AUT,2019,H49,N1131N,7483.968,6
AUT,2019,H49,N1132N,788.463,6
AUT,2019,H49,N115N,0,6
AUT,2019,H49,N117N,327.294,6
AUT,2019,H49,N11ON,4930.188,6
AUT,2019,H50,N112N,82.587,6
AUT,2019,H50,N1131N,136.228,6
AUT,2019,H50,N1132N,1.479,6
AUT,2019,H50,N115N,0,6
AUT,2019,H50,N117N,0.506,6
AUT,2019,H50,N11ON,16.193,6
AUT,2019,H51,N112N,170.718,6
AUT,2019,H51,N1131N,2985.558,6
AUT,2019,H51,N1132N,83.624,6
AUT,2019,H51,N115N,0,6
AUT,2019,H51,N117N,63.172,6
AUT,2019,H51,N11ON,106.39,6
AUT,2019,H52,N112N,71762.702,6
AUT,2019,H52,N1131N,394.575,6
AUT,2019,H52,N1132N,730.223,6
AUT,2019,H52,N115N,0,6
AUT,2019,H52,N117N,896.609,6
AUT,2019,H52,N11ON,2884.523,6
AUT,2019,H53,N112N,547.601,6
AUT,2019,H53,N1131N,19.258,6
AUT,2019,H53,N1132N,26.85,6
AUT,2019,H53,N115N,0,6
AUT,2019,H53,N117N,127.598,6
AUT,2019,H53,N11ON,540.28,6
AUT,2019,I,N112N,17814.269,6
AUT,2019,I,N1131N,147.938,6
AUT,2019,I,N1132N,338.527,6
AUT,2019,I,N115N,0,6
AUT,2019,I,N117N,181.875,6
AUT,2019,I,N11ON,3273.577,6
AUT,2019,J,N112N,6411.518,6
AUT,2019,J,N1131N,103.617,6
AUT,2019,J,N1132N,5452.121,6
AUT,2019,J,N115N,0,6
AUT,2019,J,N117N,6981.412,6
AUT,2019,J,N11ON,1335.65,6
AUT,2019,J58,N112N,222.449,6
AUT,2019,J58,N1131N,10.91,6
AUT,2019,J58,N1132N,74.738,6
AUT,2019,J58,N115N,0,6
AUT,2019,J58,N117N,499.344,6
AUT,2019,J58,N11ON,233.612,6
AUT,2019,J58T60,N112N,600.327,6
AUT,2019,J58T60,N1131N,28.892,6
AUT,2019,J58T60,N1132N,323.096,6
AUT,2019,J58T60,N115N,0,6
AUT,2019,J58T60,N117N,1153.643,6
AUT,2019,J58T60,N11ON,375.856,6
AUT,2019,J59_60,N112N,377.879,6
AUT,2019,J59_60,N1131N,17.982,6
AUT,2019,J59_60,N1132N,248.358,6
AUT,2019,J59_60,N115N,0,6
AUT,2019,J59_60,N117N,654.3,6
AUT,2019,J59_60,N11ON,142.245,6
AUT,2019,J61,N112N,5311.321,6
AUT,2019,J61,N1131N,11.775,6
AUT,2019,J61,N1132N,4142.121,6
AUT,2019,J61,N115N,0,6
AUT,2019,J61,N117N,1980.365,6
AUT,2019,J61,N11ON,112.822,6
AUT,2019,J62_63,N112N,499.869,6
AUT,2019,J62_63,N1131N,62.95,6
AUT,2019,J62_63,N1132N,986.904,6
AUT,2019,J62_63,N115N,0,6
AUT,2019,J62_63,N117N,3847.403,6
AUT,2019,J62_63,N11ON,846.972,6
AUT,2019,K,N112N,11622.988,6
AUT,2019,K,N1131N,3491.273,6
AUT,2019,K,N1132N,588.153,6
AUT,2019,K,N115N,0,6
AUT,2019,K,N117N,2809.949,6
AUT,2019,K,N11ON,1367.748,6
AUT,2019,K64,N112N,8990.135,6
AUT,2019,K64,N1131N,3459.128,6
AUT,2019,K64,N1132N,510.599,6
AUT,2019,K64,N115N,0,6
AUT,2019,K64,N117N,1752.74,6
AUT,2019,K64,N11ON,1091.127,6
AUT,2019,K65,N112N,2543.726,6
AUT,2019,K65,N1131N,17.722,6
AUT,2019,K65,N1132N,38.288,6
AUT,2019,K65,N115N,0,6
AUT,2019,K65,N117N,817.716,6
AUT,2019,K65,N11ON,199.594,6
AUT,2019,K66,N112N,89.128,6
AUT,2019,K66,N1131N,14.422,6
AUT,2019,K66,N1132N,39.266,6
AUT,2019,K66,N115N,0,6
AUT,2019,K66,N117N,239.493,6
AUT,2019,K66,N11ON,77.027,6
AUT,2019,L,N112N,141312.196,6
AUT,2019,L,N1131N,2644.778,6
AUT,2019,L,N1132N,381.407,6
AUT,2019,L,N115N,0,6
AUT,2019,L,N117N,238.654,6
AUT,2019,L,N11ON,5582.131,6
AUT,2019,L68A,N112N,0,6
AUT,2019,L68A,N1131N,0,6
AUT,2019,L68A,N1132N,0,6
AUT,2019,L68A,N115N,0,6
AUT,2019,L68A,N117N,0,6
AUT,2019,L68A,N11ON,0,6
AUT,2019,M,N112N,8917.515,6
