iso3,year,tenure,share
SWE,2011,rent_subsidised,0.003807
SWE,2012,other,0.007460
SWE,2012,own_mortgage,0.519927
SWE,2012,own_outright,0.112430
SWE,2012,rent_private,0.357795
SWE,2012,rent_subsidised,0.002388
SWE,2013,other,0.007563
SWE,2013,own_mortgage,0.516389
SWE,2013,own_outright,0.105004
SWE,2013,rent_private,0.366777
SWE,2013,rent_subsidised,0.004266
SWE,2014,other,0.005379
SWE,2014,own_mortgage,0.522982
SWE,2014,own_outright,0.097658
SWE,2014,rent_private,0.368579
SWE,2014,rent_subsidised,0.005401
SWE,2015,other,0.006856
SWE,2015,own_mortgage,0.501635
SWE,2015,own_outright,0.093248
SWE,2015,rent_private,0.394032
SWE,2015,rent_subsidised,0.004229
SWE,2016,other,0.014065
SWE,2016,own_mortgage,0.460588
SWE,2016,own_outright,0.130815
SWE,2016,rent_private,0.393177
SWE,2016,rent_subsidised,0.001356
SWE,2017,other,0.021694
SWE,2017,own_mortgage,0.424175
SWE,2017,own_outright,0.162370
SWE,2017,rent_private,0.391761
SWE,2018,other,0.025163
SWE,2018,own_mortgage,0.425217
SWE,2018,own_outright,0.152045
SWE,2018,rent_private,0.397575
SWE,2019,other,0.022732
SWE,2019,own_mortgage,0.433458
SWE,2019,own_outright,0.146310
SWE,2019,rent_private,0.397500
SWE,2020,other,0.021764
SWE,2020,own_mortgage,0.435643
SWE,2020,own_outright,0.148646
SWE,2020,rent_private,0.393947
SWE,2021,other,0.024969
SWE,2021,own_mortgage,0.426521
SWE,2021,own_outright,0.155611
SWE,2021,rent_private,0.392900
SWE,2022,other,0.030866
SWE,2022,own_mortgage,0.416466
SWE,2022,own_outright,0.166198
SWE,2022,rent_private,0.386471
SWE,2023,other,0.036222
SWE,2023,own_mortgage,0.407472
SWE,2023,own_outright,0.175310
SWE,2023,rent_private,0.380996
SWE,2024,other,0.029208
SWE,2024,own_mortgage,0.404037
SWE,2024,own_outright,0.177912
SWE,2024,rent_private,0.388842
TUR,2010,other,0.169556
TUR,2010,own_outright,0.589877
TUR,2010,rent_private,0.240567
TUR,2011,other,0.169478
TUR,2011,own_outright,0.584666
TUR,2011,rent_private,0.245856
TUR,2012,other,0.171654
TUR,2012,own_outright,0.592375
TUR,2012,rent_private,0.235971
TUR,2013,other,0.166409
TUR,2013,own_outright,0.592064
TUR,2013,rent_private,0.241527
TUR,2014,other,0.157554
TUR,2014,own_outright,0.592905
TUR,2014,rent_private,0.249540
TUR,2015,other,0.154402
TUR,2015,own_outright,0.585114
TUR,2015,rent_private,0.260484
TUR,2016,other,0.148787
TUR,2016,own_outright,0.581759
TUR,2016,rent_private,0.269454
TUR,2017,other,0.152835
TUR,2017,own_outright,0.576638
TUR,2017,rent_private,0.270528
TUR,2018,other,0.153030
TUR,2018,own_outright,0.570083
TUR,2018,rent_private,0.276887
TUR,2019,other,0.151522
TUR,2019,own_outright,0.567535
TUR,2019,rent_private,0.280943
TUR,2020,other,0.154367
TUR,2020,own_outright,0.557139
TUR,2020,rent_private,0.288494
USA,2010,other,0.018895
USA,2010,own_mortgage,0.439456
USA,2010,own_outright,0.214724
USA,2010,rent_private,0.326925
USA,2011,other,0.019307
USA,2011,own_mortgage,0.429686
USA,2011,own_outright,0.217111
USA,2011,rent_private,0.333896
USA,2012,other,0.019269
USA,2012,own_mortgage,0.421485
USA,2012,own_outright,0.218573
USA,2012,rent_private,0.340674
USA,2013,other,0.019273
USA,2013,own_mortgage,0.408886
USA,2013,own_outright,0.226877
USA,2013,rent_private,0.344964
USA,2014,other,0.019378
USA,2014,own_mortgage,0.402751
USA,2014,own_outright,0.229039
USA,2014,rent_private,0.348832
USA,2015,other,0.019184
USA,2015,own_mortgage,0.399499
USA,2015,own_outright,0.231911
USA,2015,rent_private,0.349406
USA,2016,other,0.018539
USA,2016,own_mortgage,0.398620
USA,2016,own_outright,0.233237
USA,2016,rent_private,0.349605
USA,2017,other,0.017831
USA,2017,own_mortgage,0.401965
USA,2017,own_outright,0.237522
USA,2017,rent_private,0.342681
USA,2018,other,0.017588
USA,2018,own_mortgage,0.396444
USA,2018,own_outright,0.243737
USA,2018,rent_private,0.342231
USA,2019,other,0.017196
USA,2019,own_mortgage,0.396261
USA,2019,own_outright,0.245347
USA,2019,rent_private,0.341196
USA,2020,other,0.017915
USA,2020,own_mortgage,0.397443
USA,2020,own_outright,0.257200
USA,2020,rent_private,0.327441
USA,2021,other,0.016860
USA,2021,own_mortgage,0.401159
USA,2021,own_outright,0.253410
USA,2021,rent_private,0.328570
USA,2022,other,0.017266
USA,2022,own_mortgage,0.396310
USA,2022,own_outright,0.256242
USA,2022,rent_private,0.330181
USA,2023,other,0.016270
USA,2023,own_mortgage,0.393225
USA,2023,own_outright,0.259847
USA,2023,rent_private,0.330657
