industry,asset,year,value
5320,EO22,2023,7549.0
5320,EO22,2024,7408.0
5320,EO30,2023,4212.0
5320,EO30,2024,4080.0
5320,EO40,2023,57162.0
5320,EO40,2024,56594.0
5320,EO50,2023,7255.0
5320,EO50,2024,7289.0
5320,EO60,2023,9953.0
5320,EO60,2024,9710.0
5320,EO71,2023,545.0
5320,EO71,2024,498.0
5320,EO72,2023,432.0
5320,EO72,2024,405.0
5320,EO80,2023,17932.0
5320,EO80,2024,17608.0
5320,EP12,2023,733.0
5320,EP12,2024,658.0
5320,EP1A,2023,4643.0
5320,EP1A,2024,5226.0
5320,EP1B,2023,419.0
5320,EP1B,2024,425.0
5320,EP1C,2023,0.0
5320,EP1C,2024,0.0
5320,EP1D,2023,101.0
5320,EP1D,2024,111.0
5320,EP1E,2023,351.0
5320,EP1E,2024,334.0
5320,EP1F,2023,0.0
5320,EP1F,2024,0.0
5320,EP1G,2023,411.0
5320,EP1G,2024,408.0
5320,EP1H,2023,68.0
5320,EP1H,2024,69.0
5320,EP20,2023,6285.0
5320,EP20,2024,6407.0
5320,EP31,2023,121.0
5320,EP31,2024,111.0
5320,EP34,2023,7297.0
5320,EP34,2024,7408.0
5320,EP35,2023,6636.0
5320,EP35,2024,6856.0
5320,EP36,2023,2261.0
5320,EP36,2024,2333.0
5320,EQ00,2023,543613.0
5320,EQ00,2024,551158.0
5320,ET11,2023,103202.0
5320,ET11,2024,106169.0
5320,ET12,2023,26469.0
5320,ET12,2024,25193.0
5320,ET20,2023,28552.0
5320,ET20,2024,29039.0
5320,ET30,2023,151291.0
5320,ET30,2024,154422.0
5320,ET40,2023,1548.0
5320,ET40,2024,1515.0
5320,ET50,2023,53976.0
5320,ET50,2024,55841.0
5320,IP00,2023,10660.0
5320,IP00,2024,11586.0
5320,RD11,2023,0.0
5320,RD11,2024,0.0
5320,RD12,2023,0.0
5320,RD12,2024,0.0
5320,RD21,2023,0.0
5320,RD21,2024,0.0
5320,RD22,2023,0.0
5320,RD22,2024,0.0
5320,RD23,2023,0.0
5320,RD23,2024,0.0
5320,RD24,2023,0.0
5320,RD24,2024,0.0
5320,RD25,2023,0.0
5320,RD25,2024,0.0
5320,RD31,2023,0.0
5320,RD31,2024,0.0
5320,RD32,2023,0.0
5320,RD32,2024,0.0
5320,RD40,2023,0.0
5320,RD40,2024,0.0
5320,RD50,2023,1256.0
5320,RD50,2024,1503.0
5320,RD60,2023,0.0
5320,RD60,2024,0.0
5320,RD70,2023,0.0
5320,RD70,2024,0.0
5320,RD80,2023,0.0
5320,RD80,2024,0.0
5320,RD91,2023,0.0
5320,RD91,2024,0.0
5320,RD92,2023,0.0
5320,RD92,2024,0.0
5320,RDOM,2023,0.0
5320,RDOM,2024,0.0
5320,SB10,2023,0.0
5320,SB10,2024,0.0
5320,SB20,2023,22.0
5320,SB20,2024,23.0
5320,SB31,2023,0.0
5320,SB31,2024,0.0
5320,SB32,2023,0.0
5320,SB32,2024,0.0
5320,SB41,2023,33.0
5320,SB41,2024,33.0
5320,SB42,2023,336.0
5320,SB42,2024,378.0
5320,SB43,2023,0.0
5320,SB43,2024,0.0
5320,SB44,2023,0.0
5320,SB44,2024,0.0
5320,SB45,2023,0.0
5320,SB45,2024,0.0
5320,SB46,2023,466.0
5320,SB46,2024,478.0
5320,SC01,2023,9234.0
5320,SC01,2024,9616.0
5320,SC02,2023,10545.0
5320,SC02,2024,10609.0
5320,SC03,2023,1860.0
5320,SC03,2024,1836.0
5320,SC04,2023,3178.0
5320,SC04,2024,3370.0
5320,SI00,2023,6125.0
5320,SI00,2024,6862.0
5320,SM01,2023,24.0
5320,SM01,2024,26.0
5320,SM02,2023,5.0
5320,SM02,2024,5.0
5320,SN00,2023,0.0
5320,SN00,2024,0.0
5320,SO01,2023,28.0
5320,SO01,2024,29.0
5320,SO02,2023,10.0
5320,SO02,2024,10.0
5320,SO03,2023,0.0
5320,SO03,2024,0.0
5320,SO04,2023,75.0
5320,SO04,2024,78.0
5320,SOMO,2023,1783.0
5320,SOMO,2024,1829.0
5320,SOO1,2023,14061.0
5320,SOO1,2024,14123.0
5320,SOO2,2023,23.0
5320,SOO2,2024,28.0
5320,ST00,2023,49962.0
5320,ST00,2024,51657.0
5320,SU11,2023,0.0
5320,SU11,2024,0.0
5320,SU12,2023,0.0
5320,SU12,2024,0.0
5320,SU20,2023,1924.0
5320,SU20,2024,2100.0
5320,SU30,2023,0.0
5320,SU30,2024,0.0
5320,SU40,2023,147.0
5320,SU40,2024,141.0
5320,SU50,2023,83.0
5320,SU50,2024,80.0
5320,SU60,2023,0.0
5320,SU60,2024,0.0
5411,AE10,2023,0.0
5411,AE10,2024,0.0
5411,AE20,2023,0.0
5411,AE20,2024,0.0
5411,AE30,2023,0.0
5411,AE30,2024,0.0
5411,AE40,2023,0.0
5411,AE40,2024,0.0
5411,AE50,2023,0.0
5411,AE50,2024,0.0
5411,EI11,2023,0.0
5411,EI11,2024,0.0
5411,EI12,2023,39.0
5411,EI12,2024,37.0
5411,EI21,2023,0.0
5411,EI21,2024,0.0
5411,EI22,2023,25.0
5411,EI22,2024,20.0
5411,EI30,2023,0.0
5411,EI30,2024,0.0
5411,EI40,2023,17.0
5411,EI40,2024,18.0
5411,EI50,2023,87.0
5411,EI50,2024,91.0
5411,EI60,2023,141.0
5411,EI60,2024,139.0
5411,ENS1,2023,1254.0
5411,ENS1,2024,1383.0
5411,ENS2,2023,2045.0
5411,ENS2,2024,2081.0
5411,ENS3,2023,644.0
5411,ENS3,2024,645.0
5411,EO11,2023,0.0
5411,EO11,2024,0.0
5411,EO12,2023,4695.0
5411,EO12,2024,4488.0
5411,EO21,2023,0.0
5411,EO21,2024,0.0
5411,EO22,2023,0.0
5411,EO22,2024,0.0
5411,EO30,2023,0.0
5411,EO30,2024,0.0
5411,EO40,2023,0.0
5411,EO40,2024,0.0
5411,EO50,2023,0.0
5411,EO50,2024,0.0
5411,EO60,2023,170.0
5411,EO60,2024,174.0
5411,EO71,2023,12.0
5411,EO71,2024,11.0
5411,EO72,2023,46.0
5411,EO72,2024,41.0
5411,EO80,2023,519.0
5411,EO80,2024,491.0
5411,EP12,2023,45.0
5411,EP12,2024,41.0
5411,EP1A,2023,88.0
5411,EP1A,2024,95.0
5411,EP1B,2023,655.0
5411,EP1B,2024,641.0
5411,EP1C,2023,0.0
5411,EP1C,2024,0.0
5411,EP1D,2023,52.0
5411,EP1D,2024,54.0
5411,EP1E,2023,119.0
5411,EP1E,2024,109.0
5411,EP1F,2023,0.0
5411,EP1F,2024,0.0
5411,EP1G,2023,70.0
5411,EP1G,2024,67.0
5411,EP1H,2023,1138.0
5411,EP1H,2024,1116.0
5411,EP20,2023,1885.0
5411,EP20,2024,1883.0
5411,EP31,2023,670.0
5411,EP31,2024,655.0
5411,EP34,2023,0.0
5411,EP34,2024,0.0
5411,EP35,2023,5.0
5411,EP35,2024,4.0
5411,EP36,2023,0.0
5411,EP36,2024,0.0
5411,EQ00,2023,14153.0
5411,EQ00,2024,13954.0
5411,ET11,2023,3013.0
5411,ET11,2024,3099.0
5411,ET12,2023,35.0
5411,ET12,2024,28.0
5411,ET20,2023,487.0
5411,ET20,2024,502.0
5411,ET30,2023,137.0
5411,ET30,2024,147.0
5411,ET40,2023,2.0
5411,ET40,2024,2.0
5411,ET50,2023,0.0
5411,ET50,2024,0.0
5411,IP00,2023,3943.0
5411,IP00,2024,4110.0
5411,RD11,2023,0.0
5411,RD11,2024,0.0
5411,RD12,2023,0.0
5411,RD12,2024,0.0
5411,RD21,2023,0.0
5411,RD21,2024,0.0
5411,RD22,2023,0.0
5411,RD22,2024,0.0
5411,RD23,2023,0.0
5411,RD23,2024,0.0
5411,RD24,2023,0.0
5411,RD24,2024,0.0
5411,RD25,2023,0.0
5411,RD25,2024,0.0
5411,RD31,2023,0.0
5411,RD31,2024,0.0
5411,RD32,2023,0.0
5411,RD32,2024,0.0
5411,RD40,2023,0.0
5411,RD40,2024,0.0
5411,RD50,2023,0.0
5411,RD50,2024,0.0
5411,RD60,2023,0.0
5411,RD60,2024,0.0
5411,RD70,2023,0.0
5411,RD70,2024,0.0
5411,RD80,2023,0.0
5411,RD80,2024,0.0
5411,RD91,2023,0.0
5411,RD91,2024,0.0
5411,RD92,2023,0.0
5411,RD92,2024,0.0
5411,RDOM,2023,0.0
5411,RDOM,2024,0.0
5411,SB10,2023,0.0
5411,SB10,2024,0.0
5411,SB20,2023,16.0
5411,SB20,2024,18.0
5411,SB31,2023,0.0
5411,SB31,2024,0.0
5411,SB32,2023,0.0
5411,SB32,2024,0.0
5411,SB41,2023,0.0
5411,SB41,2024,0.0
5411,SB42,2023,0.0
5411,SB42,2024,0.0
5411,SB43,2023,0.0
5411,SB43,2024,0.0
5411,SB44,2023,0.0
5411,SB44,2024,0.0
5411,SB45,2023,0.0
5411,SB45,2024,0.0
5411,SB46,2023,89.0
5411,SB46,2024,89.0
5411,SC01,2023,0.0
5411,SC01,2024,0.0
5411,SC02,2023,5418.0
5411,SC02,2024,5324.0
5411,SC03,2023,0.0
5411,SC03,2024,0.0
5411,SC04,2023,0.0
5411,SC04,2024,0.0
5411,SI00,2023,0.0
5411,SI00,2024,0.0
5411,SM01,2023,0.0
5411,SM01,2024,0.0
5411,SM02,2023,0.0
5411,SM02,2024,0.0
5411,SN00,2023,0.0
5411,SN00,2024,0.0
5411,SO01,2023,0.0
5411,SO01,2024,0.0
5411,SO02,2023,0.0
5411,SO02,2024,0.0
5411,SO03,2023,0.0
5411,SO03,2024,0.0
5411,SO04,2023,18.0
5411,SO04,2024,20.0
5411,SOMO,2023,0.0
5411,SOMO,2024,0.0
5411,SOO1,2023,37343.0
5411,SOO1,2024,37809.0
5411,SOO2,2023,0.0
5411,SOO2,2024,0.0
5411,ST00,2023,42897.0
5411,ST00,2024,43273.0
5411,SU11,2023,0.0
5411,SU11,2024,0.0
5411,SU12,2023,0.0
5411,SU12,2024,0.0
5411,SU20,2023,10.0
5411,SU20,2024,10.0
5411,SU30,2023,3.0
5411,SU30,2024,2.0
5411,SU40,2023,0.0
5411,SU40,2024,0.0
5411,SU50,2023,0.0
5411,SU50,2024,0.0
5411,SU60,2023,0.0
5411,SU60,2024,0.0
5412,AE10,2023,0.0
5412,AE10,2024,0.0
5412,AE20,2023,0.0
5412,AE20,2024,0.0
5412,AE30,2023,0.0
5412,AE30,2024,0.0
5412,AE40,2023,0.0
5412,AE40,2024,0.0
5412,AE50,2023,13388.0
5412,AE50,2024,13172.0
5412,EI11,2023,0.0
5412,EI11,2024,0.0
5412,EI12,2023,1599.0
5412,EI12,2024,1632.0
5412,EI21,2023,5.0
5412,EI21,2024,5.0
5412,EI22,2023,49.0
5412,EI22,2024,45.0
5412,EI30,2023,2346.0
5412,EI30,2024,2436.0
5412,EI40,2023,11894.0
5412,EI40,2024,12539.0
5412,EI50,2023,8105.0
5412,EI50,2024,8587.0
5412,EI60,2023,954.0
5412,EI60,2024,944.0
5412,ENS1,2023,12641.0
5412,ENS1,2024,14176.0
5412,ENS2,2023,49387.0
5412,ENS2,2024,52059.0
5412,ENS3,2023,13984.0
5412,ENS3,2024,14613.0
5412,EO11,2023,0.0
5412,EO11,2024,0.0
5412,EO12,2023,9414.0
5412,EO12,2024,9282.0
5412,EO21,2023,879.0
5412,EO21,2024,891.0
5412,EO22,2023,153.0
5412,EO22,2024,152.0
5412,EO30,2023,0.0
5412,EO30,2024,0.0
5412,EO40,2023,1984.0
5412,EO40,2024,2022.0
5412,EO50,2023,921.0
5412,EO50,2024,859.0
5412,EO60,2023,2749.0
5412,EO60,2024,2802.0
5412,EO71,2023,0.0
5412,EO71,2024,0.0
5412,EO72,2023,428.0
5412,EO72,2024,428.0
5412,EO80,2023,9986.0
5412,EO80,2024,10133.0
5412,EP12,2023,212.0
5412,EP12,2024,199.0
5412,EP1A,2023,908.0
5412,EP1A,2024,1041.0
5412,EP1B,2023,3654.0
5412,EP1B,2024,3751.0
5412,EP1C,2023,0.0
5412,EP1C,2024,0.0
5412,EP1D,2023,528.0
5412,EP1D,2024,585.0
5412,EP1E,2023,1185.0
5412,EP1E,2024,1146.0
5412,EP1F,2023,0.0
5412,EP1F,2024,0.0
5412,EP1G,2023,331.0
5412,EP1G,2024,337.0
5412,EP1H,2023,7653.0
5412,EP1H,2024,7809.0
5412,EP20,2023,12993.0
5412,EP20,2024,13499.0
5412,EP31,2023,2951.0
5412,EP31,2024,3013.0
5412,EP34,2023,18866.0
5412,EP34,2024,20319.0
5412,EP35,2023,11820.0
5412,EP35,2024,12184.0
5412,EP36,2023,64022.0
5412,EP36,2024,66329.0
5412,EQ00,2023,193135.0
5412,EQ00,2024,200670.0
5412,ET11,2023,10495.0
5412,ET11,2024,11338.0
5412,ET12,2023,400.0
5412,ET12,2024,393.0
5412,ET20,2023,1419.0
5412,ET20,2024,1517.0
5412,ET30,2023,3977.0
5412,ET30,2024,4207.0
5412,ET40,2023,253.0
5412,ET40,2024,245.0
5412,ET50,2023,0.0
5412,ET50,2024,0.0
5412,IP00,2023,471944.0
5412,IP00,2024,511325.0
5412,RD11,2023,0.0
5412,RD11,2024,0.0
5412,RD12,2023,0.0
5412,RD12,2024,0.0
5412,RD21,2023,0.0
5412,RD21,2024,0.0
5412,RD22,2023,0.0
5412,RD22,2024,0.0
5412,RD23,2023,0.0
5412,RD23,2024,0.0
5412,RD24,2023,0.0
5412,RD24,2024,0.0
5412,RD25,2023,0.0
5412,RD25,2024,0.0
5412,RD31,2023,0.0
5412,RD31,2024,0.0
5412,RD32,2023,0.0
5412,RD32,2024,0.0
5412,RD40,2023,0.0
5412,RD40,2024,0.0
5412,RD50,2023,0.0
5412,RD50,2024,0.0
5412,RD60,2023,0.0
5412,RD60,2024,0.0
5412,RD70,2023,91052.0
5412,RD70,2024,96584.0
5412,RD80,2023,212297.0
5412,RD80,2024,236212.0
5412,RD91,2023,0.0
5412,RD91,2024,0.0
5412,RD92,2023,79194.0
5412,RD92,2024,84511.0
5412,RDOM,2023,0.0
5412,RDOM,2024,0.0
5412,SB10,2023,0.0
5412,SB10,2024,0.0
5412,SB20,2023,5783.0
5412,SB20,2024,5844.0
5412,SB31,2023,487.0
5412,SB31,2024,482.0
5412,SB32,2023,342.0
5412,SB32,2024,369.0
5412,SB41,2023,2025.0
5412,SB41,2024,2148.0
5412,SB42,2023,186.0
5412,SB42,2024,199.0
5412,SB43,2023,0.0
5412,SB43,2024,0.0
5412,SB44,2023,0.0
5412,SB44,2024,0.0
5412,SB45,2023,0.0
5412,SB45,2024,0.0
5412,SB46,2023,99.0
5412,SB46,2024,103.0
5412,SC01,2023,12875.0
5412,SC01,2024,13880.0
5412,SC02,2023,10014.0
5412,SC02,2024,10150.0
5412,SC03,2023,428.0
5412,SC03,2024,441.0
5412,SC04,2023,13.0
5412,SC04,2024,13.0
5412,SI00,2023,118538.0
5412,SI00,2024,138085.0
5412,SM01,2023,113.0
5412,SM01,2024,105.0
5412,SM02,2023,0.0
5412,SM02,2024,0.0
5412,SN00,2023,745.0
5412,SN00,2024,794.0
5412,SO01,2023,286.0
5412,SO01,2024,282.0
5412,SO02,2023,148.0
5412,SO02,2024,151.0
5412,SO03,2023,0.0
5412,SO03,2024,0.0
5412,SO04,2023,2139.0
5412,SO04,2024,2235.0
5412,SOMO,2023,515.0
5412,SOMO,2024,497.0
5412,SOO1,2023,133562.0
5412,SOO1,2024,137084.0
5412,SOO2,2023,9191.0
5412,SOO2,2024,9758.0
5412,ST00,2023,302232.0
5412,ST00,2024,327318.0
5412,SU11,2023,0.0
5412,SU11,2024,0.0
5412,SU12,2023,0.0
5412,SU12,2024,0.0
5412,SU20,2023,336.0
5412,SU20,2024,332.0
5412,SU30,2023,2052.0
5412,SU30,2024,2106.0
5412,SU40,2023,16.0
5412,SU40,2024,15.0
5412,SU50,2023,11.0
5412,SU50,2024,10.0
5412,SU60,2023,2329.0
5412,SU60,2024,2235.0
5415,AE10,2023,0.0
5415,AE10,2024,0.0
5415,AE20,2023,0.0
5415,AE20,2024,0.0
5415,AE30,2023,0.0
5415,AE30,2024,0.0
5415,AE40,2023,0.0
5415,AE40,2024,0.0
5415,AE50,2023,0.0
5415,AE50,2024,0.0
5415,EI11,2023,0.0
5415,EI11,2024,0.0
5415,EI12,2023,71.0
5415,EI12,2024,79.0
5415,EI21,2023,3.0
5415,EI21,2024,4.0
5415,EI22,2023,2.0
5415,EI22,2024,2.0
5415,EI30,2023,193.0
5415,EI30,2024,218.0
5415,EI40,2023,56.0
5415,EI40,2024,57.0
5415,EI50,2023,118.0
5415,EI50,2024,120.0
5415,EI60,2023,132.0
5415,EI60,2024,135.0
5415,ENS1,2023,14394.0
5415,ENS1,2024,16271.0
5415,ENS2,2023,20722.0
5415,ENS2,2024,22381.0
5415,ENS3,2023,5609.0
5415,ENS3,2024,6002.0
5415,EO11,2023,0.0
5415,EO11,2024,0.0
5415,EO12,2023,3387.0
5415,EO12,2024,3490.0
5415,EO21,2023,0.0
5415,EO21,2024,0.0
5415,EO22,2023,0.0
5415,EO22,2024,0.0
5415,EO30,2023,0.0
5415,EO30,2024,0.0
5415,EO40,2023,2.0
5415,EO40,2024,2.0
5415,EO50,2023,0.0
5415,EO50,2024,0.0
5415,EO60,2023,117.0
5415,EO60,2024,126.0
5415,EO71,2023,0.0
5415,EO71,2024,0.0
5415,EO72,2023,565.0
5415,EO72,2024,600.0
5415,EO80,2023,2504.0
5415,EO80,2024,2713.0
5415,EP12,2023,29.0
5415,EP12,2024,27.0
5415,EP1A,2023,8011.0
5415,EP1A,2024,9425.0
5415,EP1B,2023,1698.0
5415,EP1B,2024,1784.0
5415,EP1C,2023,0.0
5415,EP1C,2024,0.0
5415,EP1D,2023,297.0
5415,EP1D,2024,338.0
5415,EP1E,2023,840.0
5415,EP1E,2024,832.0
5415,EP1F,2023,0.0
5415,EP1F,2024,0.0
5415,EP1G,2023,640.0
5415,EP1G,2024,670.0
5415,EP1H,2023,1785.0
5415,EP1H,2024,1858.0
5415,EP20,2023,7586.0
5415,EP20,2024,8115.0
5415,EP31,2023,409.0
5415,EP31,2024,416.0
5415,EP34,2023,252.0
5415,EP34,2024,237.0
5415,EP35,2023,2.0
5415,EP35,2024,2.0
5415,EP36,2023,1783.0
5415,EP36,2024,1864.0
5415,EQ00,2023,36167.0
5415,EQ00,2024,39513.0
5415,ET11,2023,4728.0
5415,ET11,2024,5343.0
5415,ET12,2023,8.0
5415,ET12,2024,6.0
5415,ET20,2023,657.0
5415,ET20,2024,780.0
5415,ET30,2023,277.0
5415,ET30,2024,254.0
5415,ET40,2023,5.0
5415,ET40,2024,6.0
5415,ET50,2023,11.0
5415,ET50,2024,12.0
5415,IP00,2023,98393.0
5415,IP00,2024,105496.0
5415,RD11,2023,0.0
5415,RD11,2024,0.0
5415,RD12,2023,0.0
5415,RD12,2024,0.0
5415,RD21,2023,0.0
5415,RD21,2024,0.0
5415,RD22,2023,0.0
5415,RD22,2024,0.0
5415,RD23,2023,0.0
5415,RD23,2024,0.0
5415,RD24,2023,0.0
5415,RD24,2024,0.0
5415,RD25,2023,0.0
5415,RD25,2024,0.0
5415,RD31,2023,0.0
5415,RD31,2024,0.0
5415,RD32,2023,0.0
5415,RD32,2024,0.0
5415,RD40,2023,0.0
5415,RD40,2024,0.0
5415,RD50,2023,0.0
5415,RD50,2024,0.0
5415,RD60,2023,57668.0
5415,RD60,2024,60843.0
5415,RD70,2023,0.0
5415,RD70,2024,0.0
5415,RD80,2023,0.0
5415,RD80,2024,0.0
5415,RD91,2023,0.0
5415,RD91,2024,0.0
5415,RD92,2023,0.0
5415,RD92,2024,0.0
5415,RDOM,2023,0.0
5415,RDOM,2024,0.0
5415,SB10,2023,0.0
5415,SB10,2024,0.0
5415,SB20,2023,0.0
5415,SB20,2024,0.0
5415,SB31,2023,0.0
5415,SB31,2024,0.0
5415,SB32,2023,0.0
5415,SB32,2024,0.0
5415,SB41,2023,0.0
5415,SB41,2024,0.0
5415,SB42,2023,110.0
5415,SB42,2024,109.0
5415,SB43,2023,0.0
5415,SB43,2024,0.0
5415,SB44,2023,0.0
5415,SB44,2024,0.0
5415,SB45,2023,0.0
5415,SB45,2024,0.0
5415,SB46,2023,66.0
5415,SB46,2024,66.0
5415,SC01,2023,565.0
5415,SC01,2024,557.0
5415,SC02,2023,782.0
5415,SC02,2024,819.0
5415,SC03,2023,0.0
5415,SC03,2024,0.0
5415,SC04,2023,0.0
5415,SC04,2024,0.0
5415,SI00,2023,2356.0
5415,SI00,2024,2368.0
5415,SM01,2023,0.0
5415,SM01,2024,0.0
5415,SM02,2023,0.0
5415,SM02,2024,0.0
5415,SN00,2023,0.0
5415,SN00,2024,0.0
5415,SO01,2023,0.0
5415,SO01,2024,0.0
5415,SO02,2023,0.0
5415,SO02,2024,0.0
5415,SO03,2023,0.0
5415,SO03,2024,0.0
5415,SO04,2023,22.0
5415,SO04,2024,25.0
5415,SOMO,2023,0.0
5415,SOMO,2024,0.0
5415,SOO1,2023,46359.0
5415,SOO1,2024,47497.0
5415,SOO2,2023,4.0
5415,SOO2,2024,4.0
5415,ST00,2023,50792.0
5415,ST00,2024,51972.0
5415,SU11,2023,0.0
5415,SU11,2024,0.0
5415,SU12,2023,0.0
5415,SU12,2024,0.0
5415,SU20,2023,528.0
5415,SU20,2024,528.0
5415,SU30,2023,0.0
5415,SU30,2024,0.0
5415,SU40,2023,0.0
5415,SU40,2024,0.0
5415,SU50,2023,0.0
5415,SU50,2024,0.0
5415,SU60,2023,0.0
5415,SU60,2024,0.0
5500,AE10,2023,0.0
5500,AE10,2024,0.0
5500,AE20,2023,0.0
5500,AE20,2024,0.0
5500,AE30,2023,0.0
5500,AE30,2024,0.0
5500,AE40,2023,0.0
5500,AE40,2024,0.0
5500,AE50,2023,0.0
5500,AE50,2024,0.0
5500,EI11,2023,0.0
5500,EI11,2024,0.0
5500,EI12,2023,233.0
5500,EI12,2024,224.0
5500,EI21,2023,195.0
5500,EI21,2024,187.0
5500,EI22,2023,5.0
5500,EI22,2024,4.0
5500,EI30,2023,352.0
5500,EI30,2024,363.0
5500,EI40,2023,1110.0
5500,EI40,2024,1114.0
5500,EI50,2023,1500.0
5500,EI50,2024,1518.0
5500,EI60,2023,1404.0
5500,EI60,2024,1362.0
5500,ENS1,2023,11710.0
5500,ENS1,2024,13338.0
5500,ENS2,2023,17950.0
5500,ENS2,2024,19034.0
5500,ENS3,2023,19956.0
5500,ENS3,2024,21373.0
5500,EO11,2023,0.0
5500,EO11,2024,0.0
5500,EO12,2023,12127.0
5500,EO12,2024,12439.0
5500,EO21,2023,28.0
5500,EO21,2024,25.0
5500,EO22,2023,163.0
5500,EO22,2024,168.0
5500,EO30,2023,207.0
5500,EO30,2024,197.0
5500,EO40,2023,449.0
5500,EO40,2024,462.0
5500,EO50,2023,1290.0
5500,EO50,2024,1389.0
5500,EO60,2023,1246.0
5500,EO60,2024,1339.0
5500,EO71,2023,4.0
5500,EO71,2024,3.0
5500,EO72,2023,97.0
5500,EO72,2024,84.0
5500,EO80,2023,3537.0
5500,EO80,2024,3683.0
5500,EP12,2023,253.0
5500,EP12,2024,242.0
5500,EP1A,2023,1244.0
5500,EP1A,2024,1464.0
5500,EP1B,2023,2360.0
5500,EP1B,2024,2481.0
5500,EP1C,2023,0.0
5500,EP1C,2024,0.0
5500,EP1D,2023,250.0
5500,EP1D,2024,284.0
5500,EP1E,2023,561.0
5500,EP1E,2024,554.0
5500,EP1F,2023,0.0
5500,EP1F,2024,0.0
5500,EP1G,2023,317.0
5500,EP1G,2024,330.0
5500,EP1H,2023,4662.0
5500,EP1H,2024,4849.0
5500,EP20,2023,12340.0
5500,EP20,2024,12971.0
5500,EP31,2023,2562.0
5500,EP31,2024,2678.0
5500,EP34,2023,1628.0
5500,EP34,2024,1672.0
5500,EP35,2023,3836.0
5500,EP35,2024,4088.0
5500,EP36,2023,1311.0
5500,EP36,2024,1295.0
5500,EQ00,2023,64895.0
5500,EQ00,2024,67172.0
5500,ET11,2023,1197.0
5500,ET11,2024,1254.0
5500,ET12,2023,157.0
5500,ET12,2024,149.0
5500,ET20,2023,255.0
5500,ET20,2024,245.0
5500,ET30,2023,7273.0
5500,ET30,2024,7343.0
5500,ET40,2023,192.0
5500,ET40,2024,184.0
5500,ET50,2023,550.0
5500,ET50,2024,528.0
5500,IP00,2023,54703.0
5500,IP00,2024,59387.0
5500,RD11,2023,0.0
5500,RD11,2024,0.0
5500,RD12,2023,0.0
5500,RD12,2024,0.0
5500,RD21,2023,0.0
5500,RD21,2024,0.0
5500,RD22,2023,0.0
5500,RD22,2024,0.0
5500,RD23,2023,0.0
5500,RD23,2024,0.0
5500,RD24,2023,0.0
5500,RD24,2024,0.0
5500,RD25,2023,0.0
5500,RD25,2024,0.0
5500,RD31,2023,0.0
5500,RD31,2024,0.0
5500,RD32,2023,0.0
5500,RD32,2024,0.0
5500,RD40,2023,0.0
5500,RD40,2024,0.0
5500,RD50,2023,0.0
5500,RD50,2024,0.0
5500,RD60,2023,0.0
5500,RD60,2024,0.0
5500,RD70,2023,0.0
5500,RD70,2024,0.0
5500,RD80,2023,5087.0
5500,RD80,2024,5643.0
5500,RD91,2023,0.0
5500,RD91,2024,0.0
5500,RD92,2023,0.0
5500,RD92,2024,0.0
5500,RDOM,2023,0.0
5500,RDOM,2024,0.0
5500,SB10,2023,32.0
5500,SB10,2024,33.0
5500,SB20,2023,192.0
5500,SB20,2024,201.0
5500,SB31,2023,3497.0
5500,SB31,2024,3496.0
5500,SB32,2023,200.0
5500,SB32,2024,203.0
5500,SB41,2023,862.0
5500,SB41,2024,898.0
5500,SB42,2023,519.0
5500,SB42,2024,574.0
5500,SB43,2023,0.0
5500,SB43,2024,0.0
5500,SB44,2023,25.0
5500,SB44,2024,25.0
5500,SB45,2023,0.0
5500,SB45,2024,0.0
5500,SB46,2023,335.0
5500,SB46,2024,336.0
5500,SC01,2023,15753.0
5500,SC01,2024,15629.0
5500,SC02,2023,29838.0
5500,SC02,2024,29306.0
5500,SC03,2023,18161.0
5500,SC03,2024,17863.0
5500,SC04,2023,19309.0
5500,SC04,2024,18957.0
5500,SI00,2023,42444.0
5500,SI00,2024,43500.0
5500,SM01,2023,0.0
5500,SM01,2024,0.0
5500,SM02,2023,0.0
5500,SM02,2024,0.0
5500,SN00,2023,0.0
5500,SN00,2024,0.0
5500,SO01,2023,1.0
5500,SO01,2024,1.0
5500,SO02,2023,0.0
5500,SO02,2024,0.0
5500,SO03,2023,0.0
5500,SO03,2024,0.0
5500,SO04,2023,105.0
5500,SO04,2024,112.0
5500,SOMO,2023,0.0
5500,SOMO,2024,0.0
5500,SOO1,2023,276380.0
5500,SOO1,2024,278885.0
5500,SOO2,2023,1837.0
5500,SOO2,2024,1973.0
5500,ST00,2023,419225.0
5500,ST00,2024,421959.0
5500,SU11,2023,0.0
5500,SU11,2024,0.0
5500,SU12,2023,0.0
5500,SU12,2024,0.0
5500,SU20,2023,3431.0
5500,SU20,2024,3576.0
5500,SU30,2023,2578.0
5500,SU30,2024,2438.0
5500,SU40,2023,629.0
5500,SU40,2024,606.0
5500,SU50,2023,474.0
5500,SU50,2024,456.0
5500,SU60,2023,2621.0
5500,SU60,2024,2892.0
5610,AE10,2023,0.0
5610,AE10,2024,0.0
5610,AE20,2023,0.0
5610,AE20,2024,0.0
5610,AE30,2023,0.0
5610,AE30,2024,0.0
5610,AE40,2023,0.0
5610,AE40,2024,0.0
5610,AE50,2023,0.0
5610,AE50,2024,0.0
5610,EI11,2023,0.0
5610,EI11,2024,0.0
5610,EI12,2023,592.0
5610,EI12,2024,578.0
5610,EI21,2023,0.0
5610,EI21,2024,0.0
5610,EI22,2023,112.0
