industry,asset,year,value
5243,RD40,2023,0.0
5243,RD40,2024,0.0
5243,RD50,2023,0.0
5243,RD50,2024,0.0
5243,RD60,2023,0.0
5243,RD60,2024,0.0
5243,RD70,2023,0.0
5243,RD70,2024,0.0
5243,RD80,2023,0.0
5243,RD80,2024,0.0
5243,RD91,2023,0.0
5243,RD91,2024,0.0
5243,RD92,2023,0.0
5243,RD92,2024,0.0
5243,RDOM,2023,0.0
5243,RDOM,2024,0.0
5243,SB10,2023,0.0
5243,SB10,2024,0.0
5243,SB20,2023,0.0
5243,SB20,2024,0.0
5243,SB31,2023,0.0
5243,SB31,2024,0.0
5243,SB32,2023,0.0
5243,SB32,2024,0.0
5243,SB41,2023,0.0
5243,SB41,2024,0.0
5243,SB42,2023,0.0
5243,SB42,2024,0.0
5243,SB43,2023,4.0
5243,SB43,2024,4.0
5243,SB44,2023,0.0
5243,SB44,2024,0.0
5243,SB45,2023,0.0
5243,SB45,2024,0.0
5243,SB46,2023,0.0
5243,SB46,2024,0.0
5243,SC01,2023,20.0
5243,SC01,2024,19.0
5243,SC02,2023,22.0
5243,SC02,2024,22.0
5243,SC03,2023,0.0
5243,SC03,2024,0.0
5243,SC04,2023,0.0
5243,SC04,2024,0.0
5243,SI00,2023,158.0
5243,SI00,2024,152.0
5243,SM01,2023,0.0
5243,SM01,2024,0.0
5243,SM02,2023,0.0
5243,SM02,2024,0.0
5243,SN00,2023,0.0
5243,SN00,2024,0.0
5243,SO01,2023,0.0
5243,SO01,2024,0.0
5243,SO02,2023,0.0
5243,SO02,2024,0.0
5243,SO03,2023,0.0
5243,SO03,2024,0.0
5243,SO04,2023,2.0
5243,SO04,2024,2.0
5243,SOMO,2023,1.0
5243,SOMO,2024,1.0
5243,SOO1,2023,523.0
5243,SOO1,2024,546.0
5243,SOO2,2023,1.0
5243,SOO2,2024,1.0
5243,ST00,2023,732.0
5243,ST00,2024,749.0
5243,SU11,2023,0.0
5243,SU11,2024,0.0
5243,SU12,2023,0.0
5243,SU12,2024,0.0
5243,SU20,2023,2.0
5243,SU20,2024,2.0
5243,SU30,2023,0.0
5243,SU30,2024,0.0
5243,SU40,2023,0.0
5243,SU40,2024,0.0
5243,SU50,2023,0.0
5243,SU50,2024,0.0
5243,SU60,2023,0.0
5243,SU60,2024,0.0
524A,AE10,2023,0.0
524A,AE10,2024,0.0
524A,AE20,2023,0.0
524A,AE20,2024,0.0
524A,AE30,2023,0.0
524A,AE30,2024,0.0
524A,AE40,2023,0.0
524A,AE40,2024,0.0
524A,AE50,2023,0.0
524A,AE50,2024,0.0
524A,EI11,2023,0.0
524A,EI11,2024,0.0
524A,EI12,2023,7.0
524A,EI12,2024,6.0
524A,EI21,2023,30.0
524A,EI21,2024,29.0
524A,EI22,2023,1.0
524A,EI22,2024,1.0
524A,EI30,2023,44.0
524A,EI30,2024,40.0
524A,EI40,2023,12.0
524A,EI40,2024,12.0
524A,EI50,2023,25.0
524A,EI50,2024,24.0
524A,EI60,2023,22.0
524A,EI60,2024,21.0
524A,ENS1,2023,17887.0
524A,ENS1,2024,19578.0
524A,ENS2,2023,14228.0
524A,ENS2,2024,14808.0
524A,ENS3,2023,1703.0
524A,ENS3,2024,1747.0
524A,EO11,2023,0.0
524A,EO11,2024,0.0
524A,EO12,2023,1329.0
524A,EO12,2024,1313.0
524A,EO21,2023,1.0
524A,EO21,2024,1.0
524A,EO22,2023,0.0
524A,EO22,2024,0.0
524A,EO30,2023,0.0
524A,EO30,2024,0.0
524A,EO40,2023,1.0
524A,EO40,2024,1.0
524A,EO50,2023,15.0
524A,EO50,2024,13.0
524A,EO60,2023,15.0
524A,EO60,2024,14.0
524A,EO71,2023,3.0
524A,EO71,2024,2.0
524A,EO72,2023,38.0
524A,EO72,2024,34.0
524A,EO80,2023,555.0
524A,EO80,2024,580.0
524A,EP12,2023,200.0
524A,EP12,2024,192.0
524A,EP1A,2023,422.0
524A,EP1A,2024,438.0
524A,EP1B,2023,1812.0
524A,EP1B,2024,1769.0
524A,EP1C,2023,0.0
524A,EP1C,2024,0.0
524A,EP1D,2023,180.0
524A,EP1D,2024,179.0
524A,EP1E,2023,318.0
524A,EP1E,2024,300.0
524A,EP1F,2023,0.0
524A,EP1F,2024,0.0
524A,EP1G,2023,137.0
524A,EP1G,2024,128.0
524A,EP1H,2023,2553.0
524A,EP1H,2024,2640.0
524A,EP20,2023,804.0
524A,EP20,2024,864.0
524A,EP31,2023,454.0
524A,EP31,2024,472.0
524A,EP34,2023,35.0
524A,EP34,2024,39.0
524A,EP35,2023,9.0
524A,EP35,2024,8.0
524A,EP36,2023,17.0
524A,EP36,2024,16.0
524A,EQ00,2023,12512.0
524A,EQ00,2024,12813.0
524A,ET11,2023,558.0
524A,ET11,2024,596.0
524A,ET12,2023,15.0
524A,ET12,2024,13.0
524A,ET20,2023,93.0
524A,ET20,2024,96.0
524A,ET30,2023,2700.0
524A,ET30,2024,2875.0
524A,ET40,2023,4.0
524A,ET40,2024,4.0
524A,ET50,2023,102.0
524A,ET50,2024,97.0
524A,IP00,2023,39447.0
524A,IP00,2024,42973.0
524A,RD11,2023,0.0
524A,RD11,2024,0.0
524A,RD12,2023,0.0
524A,RD12,2024,0.0
524A,RD21,2023,0.0
524A,RD21,2024,0.0
524A,RD22,2023,0.0
524A,RD22,2024,0.0
524A,RD23,2023,0.0
524A,RD23,2024,0.0
524A,RD24,2023,0.0
524A,RD24,2024,0.0
524A,RD25,2023,0.0
524A,RD25,2024,0.0
524A,RD31,2023,0.0
524A,RD31,2024,0.0
524A,RD32,2023,0.0
524A,RD32,2024,0.0
524A,RD40,2023,0.0
524A,RD40,2024,0.0
524A,RD50,2023,5629.0
524A,RD50,2024,6840.0
524A,RD60,2023,0.0
524A,RD60,2024,0.0
524A,RD70,2023,0.0
524A,RD70,2024,0.0
524A,RD80,2023,0.0
524A,RD80,2024,0.0
524A,RD91,2023,0.0
524A,RD91,2024,0.0
524A,RD92,2023,0.0
524A,RD92,2024,0.0
524A,RDOM,2023,0.0
524A,RDOM,2024,0.0
524A,SB10,2023,0.0
524A,SB10,2024,0.0
524A,SB20,2023,0.0
524A,SB20,2024,0.0
524A,SB31,2023,1.0
524A,SB31,2024,1.0
524A,SB32,2023,2.0
524A,SB32,2024,3.0
524A,SB41,2023,21.0
524A,SB41,2024,21.0
524A,SB42,2023,1.0
524A,SB42,2024,1.0
524A,SB43,2023,6.0
524A,SB43,2024,7.0
524A,SB44,2023,0.0
524A,SB44,2024,0.0
524A,SB45,2023,0.0
524A,SB45,2024,0.0
524A,SB46,2023,0.0
524A,SB46,2024,0.0
524A,SC01,2023,157.0
524A,SC01,2024,153.0
524A,SC02,2023,217.0
524A,SC02,2024,211.0
524A,SC03,2023,339.0
524A,SC03,2024,330.0
524A,SC04,2023,454.0
524A,SC04,2024,441.0
524A,SI00,2023,598.0
524A,SI00,2024,577.0
524A,SM01,2023,0.0
524A,SM01,2024,0.0
524A,SM02,2023,0.0
524A,SM02,2024,0.0
524A,SN00,2023,0.0
524A,SN00,2024,0.0
524A,SO01,2023,0.0
524A,SO01,2024,0.0
524A,SO02,2023,0.0
524A,SO02,2024,0.0
524A,SO03,2023,0.0
524A,SO03,2024,0.0
524A,SO04,2023,1.0
524A,SO04,2024,1.0
524A,SOMO,2023,1.0
524A,SOMO,2024,1.0
524A,SOO1,2023,3810.0
524A,SOO1,2024,3910.0
524A,SOO2,2023,372.0
524A,SOO2,2024,361.0
524A,ST00,2023,5981.0
524A,ST00,2024,6019.0
524A,SU11,2023,0.0
524A,SU11,2024,0.0
524A,SU12,2023,0.0
524A,SU12,2024,0.0
524A,SU20,2023,1.0
524A,SU20,2024,1.0
524A,SU30,2023,0.0
524A,SU30,2024,0.0
524A,SU40,2023,0.0
524A,SU40,2024,0.0
524A,SU50,2023,0.0
524A,SU50,2024,0.0
524A,SU60,2023,0.0
524A,SU60,2024,0.0
5250,AE10,2023,0.0
5250,AE10,2024,0.0
5250,AE20,2023,0.0
5250,AE20,2024,0.0
5250,AE30,2023,0.0
5250,AE30,2024,0.0
5250,AE40,2023,0.0
5250,AE40,2024,0.0
5250,AE50,2023,0.0
5250,AE50,2024,0.0
5250,EI11,2023,0.0
5250,EI11,2024,0.0
5250,EI12,2023,0.0
5250,EI12,2024,0.0
5250,EI21,2023,0.0
5250,EI21,2024,0.0
5250,EI22,2023,0.0
5250,EI22,2024,0.0
5250,EI30,2023,0.0
5250,EI30,2024,0.0
5250,EI40,2023,0.0
5250,EI40,2024,0.0
5250,EI50,2023,0.0
5250,EI50,2024,0.0
5250,EI60,2023,0.0
5250,EI60,2024,0.0
5250,ENS1,2023,1010.0
5250,ENS1,2024,1184.0
5250,ENS2,2023,668.0
5250,ENS2,2024,783.0
5250,ENS3,2023,830.0
5250,ENS3,2024,981.0
5250,EO11,2023,0.0
5250,EO11,2024,0.0
5250,EO12,2023,37.0
5250,EO12,2024,37.0
5250,EO21,2023,0.0
5250,EO21,2024,0.0
5250,EO22,2023,142.0
5250,EO22,2024,178.0
5250,EO30,2023,0.0
5250,EO30,2024,0.0
5250,EO40,2023,0.0
5250,EO40,2024,0.0
5250,EO50,2023,0.0
5250,EO50,2024,0.0
5250,EO60,2023,0.0
5250,EO60,2024,0.0
5250,EO71,2023,0.0
5250,EO71,2024,0.0
5250,EO72,2023,0.0
5250,EO72,2024,0.0
5250,EO80,2023,1.0
5250,EO80,2024,1.0
5250,EP12,2023,7.0
5250,EP12,2024,7.0
5250,EP1A,2023,74.0
5250,EP1A,2024,97.0
5250,EP1B,2023,24.0
5250,EP1B,2024,27.0
5250,EP1C,2023,0.0
5250,EP1C,2024,0.0
5250,EP1D,2023,15.0
5250,EP1D,2024,18.0
5250,EP1E,2023,22.0
5250,EP1E,2024,25.0
5250,EP1F,2023,0.0
5250,EP1F,2024,0.0
5250,EP1G,2023,4.0
5250,EP1G,2024,5.0
5250,EP1H,2023,12.0
5250,EP1H,2024,14.0
5250,EP20,2023,14.0
5250,EP20,2024,16.0
5250,EP31,2023,12.0
5250,EP31,2024,14.0
5250,EP34,2023,12.0
5250,EP34,2024,16.0
5250,EP35,2023,0.0
5250,EP35,2024,0.0
5250,EP36,2023,0.0
5250,EP36,2024,0.0
5250,EQ00,2023,401.0
5250,EQ00,2024,486.0
5250,ET11,2023,13.0
5250,ET11,2024,17.0
5250,ET12,2023,0.0
5250,ET12,2024,0.0
5250,ET20,2023,4.0
5250,ET20,2024,6.0
5250,ET30,2023,8.0
5250,ET30,2024,8.0
5250,ET40,2023,0.0
5250,ET40,2024,0.0
5250,ET50,2023,0.0
5250,ET50,2024,0.0
5250,IP00,2023,2551.0
5250,IP00,2024,3001.0
5250,RD11,2023,0.0
5250,RD11,2024,0.0
5250,RD12,2023,0.0
5250,RD12,2024,0.0
5250,RD21,2023,0.0
5250,RD21,2024,0.0
5250,RD22,2023,0.0
5250,RD22,2024,0.0
5250,RD23,2023,0.0
5250,RD23,2024,0.0
5250,RD24,2023,0.0
5250,RD24,2024,0.0
5250,RD25,2023,0.0
5250,RD25,2024,0.0
5250,RD31,2023,0.0
5250,RD31,2024,0.0
5250,RD32,2023,0.0
5250,RD32,2024,0.0
5250,RD40,2023,0.0
5250,RD40,2024,0.0
5250,RD50,2023,43.0
5250,RD50,2024,52.0
5250,RD60,2023,0.0
5250,RD60,2024,0.0
5250,RD70,2023,0.0
5250,RD70,2024,0.0
5250,RD80,2023,0.0
5250,RD80,2024,0.0
5250,RD91,2023,0.0
5250,RD91,2024,0.0
5250,RD92,2023,0.0
5250,RD92,2024,0.0
5250,RDOM,2023,0.0
5250,RDOM,2024,0.0
5250,SB10,2023,0.0
5250,SB10,2024,0.0
5250,SB20,2023,0.0
5250,SB20,2024,0.0
5250,SB31,2023,4.0
5250,SB31,2024,4.0
5250,SB32,2023,4.0
5250,SB32,2024,4.0
5250,SB41,2023,0.0
5250,SB41,2024,0.0
5250,SB42,2023,0.0
5250,SB42,2024,0.0
5250,SB43,2023,0.0
5250,SB43,2024,0.0
5250,SB44,2023,0.0
5250,SB44,2024,0.0
5250,SB45,2023,0.0
5250,SB45,2024,0.0
5250,SB46,2023,0.0
5250,SB46,2024,0.0
5250,SC01,2023,0.0
5250,SC01,2024,0.0
5250,SC02,2023,175.0
5250,SC02,2024,170.0
5250,SC03,2023,0.0
5250,SC03,2024,0.0
5250,SC04,2023,0.0
5250,SC04,2024,0.0
5250,SI00,2023,0.0
5250,SI00,2024,0.0
5250,SM01,2023,0.0
5250,SM01,2024,0.0
5250,SM02,2023,0.0
5250,SM02,2024,0.0
5250,SN00,2023,0.0
5250,SN00,2024,0.0
5250,SO01,2023,0.0
5250,SO01,2024,0.0
5250,SO02,2023,0.0
5250,SO02,2024,0.0
5250,SO03,2023,0.0
5250,SO03,2024,0.0
5250,SO04,2023,0.0
5250,SO04,2024,0.0
5250,SOMO,2023,0.0
5250,SOMO,2024,0.0
5250,SOO1,2023,1331.0
5250,SOO1,2024,1499.0
5250,SOO2,2023,70.0
5250,SOO2,2024,68.0
5250,ST00,2023,1585.0
5250,ST00,2024,1746.0
5250,SU11,2023,0.0
5250,SU11,2024,0.0
5250,SU12,2023,0.0
5250,SU12,2024,0.0
5250,SU20,2023,0.0
5250,SU20,2024,0.0
5250,SU30,2023,0.0
5250,SU30,2024,0.0
5250,SU40,2023,0.0
5250,SU40,2024,0.0
5250,SU50,2023,0.0
5250,SU50,2024,0.0
5250,SU60,2023,0.0
5250,SU60,2024,0.0
5310,AE10,2023,0.0
5310,AE10,2024,0.0
5310,AE20,2023,0.0
5310,AE20,2024,0.0
5310,AE30,2023,0.0
5310,AE30,2024,0.0
5310,AE40,2023,0.0
5310,AE40,2024,0.0
5310,AE50,2023,0.0
5310,AE50,2024,0.0
5310,EI11,2023,0.0
5310,EI11,2024,0.0
5310,EI12,2023,310.0
5310,EI12,2024,354.0
5310,EI21,2023,19.0
5310,EI21,2024,19.0
5310,EI22,2023,40.0
5310,EI22,2024,43.0
5310,EI30,2023,2.0
5310,EI30,2024,2.0
5310,EI40,2023,47.0
5310,EI40,2024,47.0
5310,EI50,2023,955.0
5310,EI50,2024,980.0
5310,EI60,2023,62.0
5310,EI60,2024,64.0
5310,ENS1,2023,6436.0
5310,ENS1,2024,7187.0
5310,ENS2,2023,1718.0
5310,ENS2,2024,1821.0
5310,ENS3,2023,954.0
5310,ENS3,2024,1002.0
5310,EO11,2023,513.0
5310,EO11,2024,528.0
5310,EO12,2023,7645.0
5310,EO12,2024,7805.0
5310,EO21,2023,81.0
5310,EO21,2024,76.0
5310,EO22,2023,21.0
5310,EO22,2024,22.0
5310,EO30,2023,57.0
5310,EO30,2024,58.0
5310,EO40,2023,159.0
5310,EO40,2024,170.0
5310,EO50,2023,3.0
5310,EO50,2024,3.0
5310,EO60,2023,875.0
5310,EO60,2024,919.0
5310,EO71,2023,518.0
5310,EO71,2024,520.0
5310,EO72,2023,30.0
5310,EO72,2024,31.0
5310,EO80,2023,3797.0
5310,EO80,2024,3962.0
5310,EP12,2023,351.0
5310,EP12,2024,339.0
5310,EP1A,2023,256.0
5310,EP1A,2024,269.0
5310,EP1B,2023,1735.0
5310,EP1B,2024,1723.0
5310,EP1C,2023,0.0
5310,EP1C,2024,0.0
5310,EP1D,2023,240.0
5310,EP1D,2024,244.0
5310,EP1E,2023,411.0
5310,EP1E,2024,393.0
5310,EP1F,2023,0.0
5310,EP1F,2024,0.0
5310,EP1G,2023,140.0
5310,EP1G,2024,132.0
5310,EP1H,2023,2159.0
5310,EP1H,2024,2270.0
5310,EP20,2023,581.0
5310,EP20,2024,620.0
5310,EP31,2023,308.0
5310,EP31,2024,319.0
5310,EP34,2023,46.0
5310,EP34,2024,46.0
5310,EP35,2023,741.0
5310,EP35,2024,817.0
5310,EP36,2023,71.0
5310,EP36,2024,63.0
5310,EQ00,2023,24875.0
5310,EQ00,2024,25754.0
5310,ET11,2023,1816.0
5310,ET11,2024,1962.0
5310,ET12,2023,68.0
5310,ET12,2024,71.0
5310,ET20,2023,266.0
5310,ET20,2024,274.0
5310,ET30,2023,544.0
5310,ET30,2024,602.0
5310,ET40,2023,4.0
5310,ET40,2024,4.0
5310,ET50,2023,2.0
5310,ET50,2024,2.0
5310,IP00,2023,9623.0
5310,IP00,2024,10636.0
5310,RD11,2023,0.0
5310,RD11,2024,0.0
5310,RD12,2023,0.0
5310,RD12,2024,0.0
5310,RD21,2023,0.0
5310,RD21,2024,0.0
5310,RD22,2023,0.0
5310,RD22,2024,0.0
5310,RD23,2023,0.0
5310,RD23,2024,0.0
5310,RD24,2023,0.0
5310,RD24,2024,0.0
5310,RD25,2023,0.0
5310,RD25,2024,0.0
5310,RD31,2023,0.0
5310,RD31,2024,0.0
5310,RD32,2023,0.0
5310,RD32,2024,0.0
5310,RD40,2023,0.0
5310,RD40,2024,0.0
5310,RD50,2023,515.0
5310,RD50,2024,625.0
5310,RD60,2023,0.0
5310,RD60,2024,0.0
5310,RD70,2023,0.0
5310,RD70,2024,0.0
5310,RD80,2023,0.0
5310,RD80,2024,0.0
5310,RD91,2023,0.0
5310,RD91,2024,0.0
5310,RD92,2023,0.0
5310,RD92,2024,0.0
5310,RDOM,2023,0.0
5310,RDOM,2024,0.0
5310,SB10,2023,0.0
5310,SB10,2024,0.0
5310,SB20,2023,4.0
5310,SB20,2024,4.0
5310,SB31,2023,806.0
5310,SB31,2024,789.0
5310,SB32,2023,253.0
5310,SB32,2024,252.0
5310,SB41,2023,6863.0
5310,SB41,2024,7110.0
5310,SB42,2023,2808.0
5310,SB42,2024,2873.0
5310,SB43,2023,0.0
5310,SB43,2024,0.0
5310,SB44,2023,0.0
5310,SB44,2024,0.0
5310,SB45,2023,4.0
5310,SB45,2024,4.0
5310,SB46,2023,58.0
5310,SB46,2024,59.0
5310,SC01,2023,4714.0
5310,SC01,2024,5053.0
5310,SC02,2023,2165.0
5310,SC02,2024,2175.0
5310,SC03,2023,7527.0
5310,SC03,2024,7448.0
5310,SC04,2023,3100.0
5310,SC04,2024,3019.0
5310,SI00,2023,6696.0
5310,SI00,2024,7227.0
5310,SM01,2023,0.0
5310,SM01,2024,0.0
5310,SM02,2023,0.0
5310,SM02,2024,0.0
5310,SN00,2023,2622.0
5310,SN00,2024,2742.0
5310,SO01,2023,310.0
5310,SO01,2024,308.0
5310,SO02,2023,24.0
5310,SO02,2024,24.0
5310,SO03,2023,0.0
5310,SO03,2024,0.0
5310,SO04,2023,107.0
5310,SO04,2024,116.0
5310,SOMO,2023,151.0
5310,SOMO,2024,151.0
5310,SOO1,2023,13153.0
5310,SOO1,2024,13645.0
5310,SOO2,2023,1733.0
5310,SOO2,2024,1707.0
5310,ST00,2023,53181.0
5310,ST00,2024,54788.0
5310,SU11,2023,0.0
5310,SU11,2024,0.0
5310,SU12,2023,0.0
5310,SU12,2024,0.0
5310,SU20,2023,52.0
5310,SU20,2024,53.0
5310,SU30,2023,6.0
5310,SU30,2024,6.0
5310,SU40,2023,0.0
5310,SU40,2024,0.0
5310,SU50,2023,0.0
5310,SU50,2024,0.0
5310,SU60,2023,23.0
5310,SU60,2024,24.0
5320,AE10,2023,0.0
5320,AE10,2024,0.0
5320,AE20,2023,0.0
5320,AE20,2024,0.0
5320,AE30,2023,0.0
5320,AE30,2024,0.0
5320,AE40,2023,0.0
5320,AE40,2024,0.0
5320,AE50,2023,0.0
5320,AE50,2024,0.0
5320,EI11,2023,0.0
5320,EI11,2024,0.0
5320,EI12,2023,861.0
5320,EI12,2024,856.0
5320,EI21,2023,57.0
5320,EI21,2024,56.0
5320,EI22,2023,0.0
5320,EI22,2024,0.0
5320,EI30,2023,53.0
5320,EI30,2024,50.0
5320,EI40,2023,655.0
5320,EI40,2024,659.0
5320,EI50,2023,1343.0
5320,EI50,2024,1385.0
5320,EI60,2023,285.0
5320,EI60,2024,310.0
5320,ENS1,2023,2590.0
5320,ENS1,2024,2837.0
5320,ENS2,2023,2154.0
5320,ENS2,2024,2208.0
5320,ENS3,2023,153.0
5320,ENS3,2024,153.0
5320,EO11,2023,483.0
5320,EO11,2024,480.0
5320,EO12,2023,774.0
5320,EO12,2024,759.0
5320,EO21,2023,150.0
5320,EO21,2024,135.0
5320,EO22,2023,1364.0
5320,EO22,2024,1337.0
5320,EO30,2023,537.0
5320,EO30,2024,520.0
5320,EO40,2023,9469.0
5320,EO40,2024,9526.0
5320,EO50,2023,1161.0
5320,EO50,2024,1188.0
5320,EO60,2023,1642.0
5320,EO60,2024,1601.0
5320,EO71,2023,102.0
5320,EO71,2024,94.0
5320,EO72,2023,90.0
5320,EO72,2024,85.0
5320,EO80,2023,2903.0
5320,EO80,2024,2839.0
5320,EP12,2023,285.0
5320,EP12,2024,257.0
5320,EP1A,2023,1830.0
5320,EP1A,2024,1813.0
5320,EP1B,2023,185.0
5320,EP1B,2024,177.0
5320,EP1C,2023,0.0
5320,EP1C,2024,0.0
5320,EP1D,2023,46.0
5320,EP1D,2024,45.0
5320,EP1E,2023,129.0
5320,EP1E,2024,117.0
5320,EP1F,2023,0.0
5320,EP1F,2024,0.0
5320,EP1G,2023,164.0
5320,EP1G,2024,143.0
5320,EP1H,2023,28.0
5320,EP1H,2024,29.0
5320,EP20,2023,991.0
5320,EP20,2024,1027.0
5320,EP31,2023,25.0
5320,EP31,2024,23.0
5320,EP34,2023,1054.0
5320,EP34,2024,1073.0
5320,EP35,2023,1292.0
5320,EP35,2024,1363.0
5320,EP36,2023,322.0
5320,EP36,2024,334.0
5320,EQ00,2023,75783.0
5320,EQ00,2024,76251.0
5320,ET11,2023,21909.0
5320,ET11,2024,22226.0
5320,ET12,2023,5827.0
5320,ET12,2024,5784.0
5320,ET20,2023,6165.0
5320,ET20,2024,6065.0
5320,ET30,2023,10290.0
5320,ET30,2024,10466.0
5320,ET40,2023,98.0
5320,ET40,2024,97.0
5320,ET50,2023,3212.0
5320,ET50,2024,3335.0
5320,IP00,2023,5093.0
5320,IP00,2024,5436.0
5320,RD11,2023,0.0
5320,RD11,2024,0.0
5320,RD12,2023,0.0
5320,RD12,2024,0.0
5320,RD21,2023,0.0
5320,RD21,2024,0.0
5320,RD22,2023,0.0
5320,RD22,2024,0.0
5320,RD23,2023,0.0
5320,RD23,2024,0.0
5320,RD24,2023,0.0
5320,RD24,2024,0.0
5320,RD25,2023,0.0
5320,RD25,2024,0.0
5320,RD31,2023,0.0
5320,RD31,2024,0.0
5320,RD32,2023,0.0
5320,RD32,2024,0.0
5320,RD40,2023,0.0
5320,RD40,2024,0.0
5320,RD50,2023,196.0
5320,RD50,2024,238.0
5320,RD60,2023,0.0
5320,RD60,2024,0.0
5320,RD70,2023,0.0
5320,RD70,2024,0.0
5320,RD80,2023,0.0
5320,RD80,2024,0.0
5320,RD91,2023,0.0
5320,RD91,2024,0.0
5320,RD92,2023,0.0
5320,RD92,2024,0.0
5320,RDOM,2023,0.0
5320,RDOM,2024,0.0
5320,SB10,2023,0.0
5320,SB10,2024,0.0
5320,SB20,2023,0.0
5320,SB20,2024,0.0
5320,SB31,2023,0.0
5320,SB31,2024,0.0
5320,SB32,2023,0.0
5320,SB32,2024,0.0
5320,SB41,2023,1.0
5320,SB41,2024,1.0
5320,SB42,2023,10.0
5320,SB42,2024,11.0
5320,SB43,2023,0.0
5320,SB43,2024,0.0
5320,SB44,2023,0.0
5320,SB44,2024,0.0
5320,SB45,2023,0.0
5320,SB45,2024,0.0
5320,SB46,2023,11.0
5320,SB46,2024,11.0
5320,SC01,2023,204.0
5320,SC01,2024,212.0
5320,SC02,2023,283.0
5320,SC02,2024,282.0
5320,SC03,2023,50.0
5320,SC03,2024,49.0
5320,SC04,2023,83.0
5320,SC04,2024,87.0
5320,SI00,2023,187.0
5320,SI00,2024,208.0
5320,SM01,2023,2.0
5320,SM01,2024,2.0
5320,SM02,2023,0.0
5320,SM02,2024,0.0
5320,SN00,2023,0.0
5320,SN00,2024,0.0
5320,SO01,2023,1.0
5320,SO01,2024,1.0
5320,SO02,2023,0.0
5320,SO02,2024,0.0
5320,SO03,2023,0.0
5320,SO03,2024,0.0
5320,SO04,2023,2.0
5320,SO04,2024,2.0
5320,SOMO,2023,103.0
5320,SOMO,2024,104.0
5320,SOO1,2023,366.0
5320,SOO1,2024,372.0
5320,SOO2,2023,1.0
5320,SOO2,2024,1.0
5320,ST00,2023,1353.0
5320,ST00,2024,1398.0
5320,SU11,2023,0.0
5320,SU11,2024,0.0
5320,SU12,2023,0.0
5320,SU12,2024,0.0
5320,SU20,2023,44.0
5320,SU20,2024,49.0
5320,SU30,2023,0.0
5320,SU30,2024,0.0
5320,SU40,2023,4.0
5320,SU40,2024,3.0
5320,SU50,2023,2.0
5320,SU50,2024,2.0
5320,SU60,2023,0.0
5320,SU60,2024,0.0
5411,AE10,2023,0.0
5411,AE10,2024,0.0
5411,AE20,2023,0.0
5411,AE20,2024,0.0
5411,AE30,2023,0.0
5411,AE30,2024,0.0
5411,AE40,2023,0.0
5411,AE40,2024,0.0
5411,AE50,2023,0.0
5411,AE50,2024,0.0
5411,EI11,2023,0.0
5411,EI11,2024,0.0
5411,EI12,2023,4.0
5411,EI12,2024,4.0
5411,EI21,2023,0.0
5411,EI21,2024,0.0
5411,EI22,2023,6.0
5411,EI22,2024,5.0
5411,EI30,2023,0.0
5411,EI30,2024,0.0
5411,EI40,2023,2.0
5411,EI40,2024,2.0
5411,EI50,2023,10.0
5411,EI50,2024,10.0
5411,EI60,2023,7.0
5411,EI60,2024,7.0
5411,ENS1,2023,939.0
5411,ENS1,2024,1001.0
5411,ENS2,2023,817.0
5411,ENS2,2024,811.0
5411,ENS3,2023,260.0
5411,ENS3,2024,253.0
5411,EO11,2023,0.0
5411,EO11,2024,0.0
5411,EO12,2023,609.0
5411,EO12,2024,577.0
5411,EO21,2023,0.0
5411,EO21,2024,0.0
5411,EO22,2023,0.0
5411,EO22,2024,0.0
5411,EO30,2023,0.0
5411,EO30,2024,0.0
5411,EO40,2023,0.0
5411,EO40,2024,0.0
5411,EO50,2023,0.0
5411,EO50,2024,0.0
5411,EO60,2023,27.0
5411,EO60,2024,28.0
5411,EO71,2023,2.0
5411,EO71,2024,2.0
5411,EO72,2023,10.0
5411,EO72,2024,9.0
5411,EO80,2023,86.0
5411,EO80,2024,81.0
5411,EP12,2023,18.0
5411,EP12,2024,16.0
5411,EP1A,2023,36.0
5411,EP1A,2024,35.0
5411,EP1B,2023,295.0
5411,EP1B,2024,272.0
5411,EP1C,2023,0.0
5411,EP1C,2024,0.0
5411,EP1D,2023,24.0
5411,EP1D,2024,23.0
5411,EP1E,2023,45.0
5411,EP1E,2024,39.0
5411,EP1F,2023,0.0
5411,EP1F,2024,0.0
5411,EP1G,2023,30.0
5411,EP1G,2024,25.0
5411,EP1H,2023,484.0
5411,EP1H,2024,476.0
5411,EP20,2023,216.0
5411,EP20,2024,219.0
5411,EP31,2023,135.0
5411,EP31,2024,131.0
5411,EP34,2023,0.0
5411,EP34,2024,0.0
5411,EP35,2023,1.0
5411,EP35,2024,1.0
5411,EP36,2023,0.0
5411,EP36,2024,0.0
5411,EQ00,2023,2816.0
5411,EQ00,2024,2737.0
5411,ET11,2023,640.0
5411,ET11,2024,649.0
5411,ET12,2023,9.0
5411,ET12,2024,7.0
5411,ET20,2023,105.0
5411,ET20,2024,104.0
5411,ET30,2023,16.0
5411,ET30,2024,17.0
5411,ET40,2023,0.0
5411,ET40,2024,0.0
5411,ET50,2023,0.0
5411,ET50,2024,0.0
5411,IP00,2023,2016.0
5411,IP00,2024,2065.0
5411,RD11,2023,0.0
5411,RD11,2024,0.0
5411,RD12,2023,0.0
5411,RD12,2024,0.0
5411,RD21,2023,0.0
5411,RD21,2024,0.0
5411,RD22,2023,0.0
