iso3,year,source,catalog,ages,sex,one_person,couple_only,with_partner,with_children_under_20,with_children_20_plus
SWZ,2006,DHS,1695,60 or over,Males,8.77,7.75,67.18,11.30,51.54
SWZ,2006,DHS,1695,65 or over,Both sexes,7.60,3.22,32.38,4.15,54.77
SWZ,2006,DHS,1695,65 or over,Females,7.74,1.86,14.16,0.97,55.82
SWZ,2006,DHS,1695,65 or over,Males,7.34,5.68,65.16,9.88,52.87
SWZ,2006,DHS,1695,80 or over,Both sexes,9.22,0.48,17.85,1.34,57.74
SWZ,2006,DHS,1695,80 or over,Females,8.83,0.00,2.44,0.00,55.54
SWZ,2006,DHS,1695,80 or over,Males,10.23,1.74,58.29,4.84,63.53
SWZ,2010,MICS,5031,60 or over,Both sexes,7.24,4.11,42.15,7.14,50.72
SWZ,2010,MICS,5031,60 or over,Females,5.49,2.50,22.21,2.70,53.69
SWZ,2010,MICS,5031,60 or over,Males,9.76,6.42,70.89,13.53,46.43
SWZ,2010,MICS,5031,65 or over,Both sexes,6.87,3.71,39.42,4.74,50.02
SWZ,2010,MICS,5031,65 or over,Females,5.49,1.78,18.16,1.83,51.63
SWZ,2010,MICS,5031,65 or over,Males,8.96,6.65,71.77,9.18,47.58
SWZ,2010,MICS,5031,80 or over,Both sexes,4.76,2.81,19.90,3.86,52.08
SWZ,2010,MICS,5031,80 or over,Females,3.52,0.00,2.22,1.60,58.07
SWZ,2010,MICS,5031,80 or over,Males,7.81,9.69,63.24,9.39,37.40
SWZ,2014,MICS,5584,60 or over,Both sexes,7.63,6.04,41.58,5.02,50.32
SWZ,2014,MICS,5584,60 or over,Females,5.74,3.54,23.11,2.31,53.99
SWZ,2014,MICS,5584,60 or over,Males,10.69,10.12,71.62,9.43,44.35
SWZ,2014,MICS,5584,65 or over,Both sexes,7.22,6.60,38.20,3.64,50.25
SWZ,2014,MICS,5584,65 or over,Females,5.87,3.08,17.88,1.15,54.02
SWZ,2014,MICS,5584,65 or over,Males,9.45,12.49,72.11,7.80,43.96
SWZ,2014,MICS,5584,80 or over,Both sexes,7.13,3.82,24.48,2.51,54.10
SWZ,2014,MICS,5584,80 or over,Females,4.52,0.99,4.13,0.00,59.09
SWZ,2014,MICS,5584,80 or over,Males,12.65,9.83,67.61,7.84,43.54
SWZ,2021,MICS,9221,60 or over,Both sexes,10.34,6.80,41.11,4.32,51.84
SWZ,2021,MICS,9221,60 or over,Females,9.44,4.13,22.22,1.28,54.05
SWZ,2021,MICS,9221,60 or over,Males,11.65,10.70,68.65,8.77,48.61
SWZ,2021,MICS,9221,65 or over,Both sexes,10.38,6.56,38.40,2.78,51.25
SWZ,2021,MICS,9221,65 or over,Females,10.56,3.16,17.88,0.73,52.82
SWZ,2021,MICS,9221,65 or over,Males,10.11,12.01,71.32,6.08,48.75
SWZ,2021,MICS,9221,80 or over,Both sexes,12.30,6.08,25.02,0.00,49.67
SWZ,2021,MICS,9221,80 or over,Females,13.06,2.32,7.25,0.00,54.25
SWZ,2021,MICS,9221,80 or over,Males,10.84,13.26,58.94,0.00,40.93
SYR,2006,MICS,51,60 or over,Both sexes,4.63,14.66,77.07,4.81,72.88
SYR,2006,MICS,51,60 or over,Females,8.52,14.49,55.93,1.35,70.55
SYR,2006,MICS,51,60 or over,Males,1.83,14.78,92.26,7.29,74.55
SYR,2006,MICS,51,65 or over,Both sexes,5.74,17.45,73.46,3.81,69.47
SYR,2006,MICS,51,65 or over,Females,10.72,15.57,49.11,0.95,66.58
SYR,2006,MICS,51,65 or over,Males,2.38,18.72,89.88,5.74,71.42
SYR,2006,MICS,51,80 or over,Both sexes,13.07,19.60,58.07,2.36,60.07
SYR,2006,MICS,51,80 or over,Females,26.04,8.33,19.27,0.52,57.81
SYR,2006,MICS,51,80 or over,Males,6.13,25.63,78.83,3.34,61.28
TCA,2020,MICS,7885,60 or over,Both sexes,20.16,20.80,42.91,6.14,36.30
TCA,2020,MICS,7885,60 or over,Females,20.61,20.22,31.44,5.75,38.09
TCA,2020,MICS,7885,60 or over,Males,19.73,21.34,53.78,6.51,34.61
TCA,2020,MICS,7885,65 or over,Both sexes,25.36,16.78,40.13,2.13,38.57
TCA,2020,MICS,7885,65 or over,Females,25.98,13.22,25.87,0.00,42.65
TCA,2020,MICS,7885,65 or over,Males,24.75,20.35,54.41,4.27,34.47
TCA,2020,MICS,7885,80 or over,Both sexes,24.16,7.84,16.49,0.00,46.63
TCA,2020,MICS,7885,80 or over,Females,29.66,4.42,6.56,0.00,45.72
TCA,2020,MICS,7885,80 or over,Males,9.90,16.73,42.23,0.00,48.99
TCD,1997,DHS,1675,60 or over,Both sexes,11.15,7.93,51.23,23.38,36.73
TCD,1997,DHS,1675,60 or over,Females,17.76,3.76,15.34,6.27,41.23
TCD,1997,DHS,1675,60 or over,Males,5.02,11.83,84.68,39.33,32.46
TCD,1997,DHS,1675,65 or over,Both sexes,12.44,8.59,48.28,20.01,35.42
TCD,1997,DHS,1675,65 or over,Females,19.42,2.63,10.25,4.12,40.09
TCD,1997,DHS,1675,65 or over,Males,6.27,13.87,81.99,34.10,31.21
TCD,1997,DHS,1675,80 or over,Both sexes,16.41,12.52,35.96,8.29,37.51
TCD,1997,DHS,1675,80 or over,Females,24.46,2.55,3.83,1.28,43.47
TCD,1997,DHS,1675,80 or over,Males,8.02,23.13,70.12,15.75,30.82
TCD,2000,MICS,1896,60 or over,Both sexes,15.00,,,,
TCD,2000,MICS,1896,60 or over,Females,26.78,,,,
TCD,2000,MICS,1896,60 or over,Males,6.68,,,,
TCD,2000,MICS,1896,65 or over,Both sexes,17.52,,,,
TCD,2000,MICS,1896,65 or over,Females,31.28,,,,
TCD,2000,MICS,1896,65 or over,Males,8.21,,,,
TCD,2000,MICS,1896,80 or over,Both sexes,24.49,,,,
TCD,2000,MICS,1896,80 or over,Females,39.49,,,,
TCD,2000,MICS,1896,80 or over,Males,13.96,,,,
TCD,2004,DHS,1762,60 or over,Both sexes,7.08,7.69,55.00,22.19,41.86
TCD,2004,DHS,1762,60 or over,Females,10.58,4.91,23.11,5.93,48.18
TCD,2004,DHS,1762,60 or over,Males,3.97,10.17,83.38,36.66,36.24
TCD,2004,DHS,1762,65 or over,Both sexes,7.97,7.47,53.05,20.21,43.89
TCD,2004,DHS,1762,65 or over,Females,12.09,3.09,16.19,3.65,51.30
TCD,2004,DHS,1762,65 or over,Males,4.67,10.98,82.55,33.47,37.95
TCD,2004,DHS,1762,80 or over,Both sexes,8.04,7.68,43.45,12.34,45.85
TCD,2004,DHS,1762,80 or over,Females,11.47,0.00,6.42,2.50,55.80
TCD,2004,DHS,1762,80 or over,Males,5.13,14.21,74.99,20.72,37.37
TCD,2010,MICS,4992,60 or over,Both sexes,11.14,8.39,62.08,28.53,35.37
TCD,2010,MICS,4992,60 or over,Females,20.41,5.81,26.01,9.67,39.46
TCD,2010,MICS,4992,60 or over,Males,4.55,10.22,87.72,41.94,32.46
TCD,2010,MICS,4992,65 or over,Both sexes,12.85,9.50,59.61,25.49,34.86
TCD,2010,MICS,4992,65 or over,Females,24.25,4.34,18.40,6.19,41.21
TCD,2010,MICS,4992,65 or over,Males,5.22,12.95,87.18,38.40,30.61
TCD,2010,MICS,4992,80 or over,Both sexes,14.42,9.46,52.47,17.13,35.98
TCD,2010,MICS,4992,80 or over,Females,24.05,3.26,9.61,1.48,42.62
TCD,2010,MICS,4992,80 or over,Males,8.23,13.45,80.00,27.18,31.72
TCD,2015,DHS,5564,60 or over,Both sexes,7.82,7.07,57.82,25.92,39.16
TCD,2015,DHS,5564,60 or over,Females,12.63,4.61,23.43,8.82,44.42
TCD,2015,DHS,5564,60 or over,Males,3.99,9.03,85.18,39.53,34.98
TCD,2015,DHS,5564,65 or over,Both sexes,9.52,7.12,53.55,22.33,38.85
TCD,2015,DHS,5564,65 or over,Females,14.81,3.28,15.97,5.43,45.04
TCD,2015,DHS,5564,65 or over,Males,5.59,9.98,81.47,34.87,34.25
TCD,2015,DHS,5564,80 or over,Both sexes,10.25,6.51,44.83,15.97,45.61
TCD,2015,DHS,5564,80 or over,Females,13.75,0.00,5.28,0.91,56.01
TCD,2015,DHS,5564,80 or over,Males,7.51,11.62,75.83,27.78,37.47
TCD,2019,MICS,7577,60 or over,Both sexes,7.64,4.63,59.08,23.97,43.49
TCD,2019,MICS,7577,60 or over,Females,12.56,3.06,24.43,8.43,45.12
TCD,2019,MICS,7577,60 or over,Males,3.61,5.91,87.40,36.66,42.16
TCD,2019,MICS,7577,65 or over,Both sexes,8.76,5.50,55.71,19.90,44.48
TCD,2019,MICS,7577,65 or over,Females,14.67,2.89,17.10,4.74,44.69
TCD,2019,MICS,7577,65 or over,Males,4.21,7.51,85.46,31.58,44.31
TCD,2019,MICS,7577,80 or over,Both sexes,10.80,7.92,45.96,13.17,41.60
TCD,2019,MICS,7577,80 or over,Females,14.65,2.18,4.71,1.57,45.72
TCD,2019,MICS,7577,80 or over,Males,7.67,12.58,79.47,22.59,38.25
TGO,1959,IPUMS,2574,60 or over,Both sexes,4.84,2.08,33.56,,
TGO,1959,IPUMS,2574,60 or over,Females,2.33,0.87,14.29,,
TGO,1959,IPUMS,2574,60 or over,Males,8.51,3.83,61.70,,
TGO,1959,IPUMS,2574,65 or over,Both sexes,5.25,1.91,31.03,,
TGO,1959,IPUMS,2574,65 or over,Females,2.29,0.38,12.60,,
TGO,1959,IPUMS,2574,65 or over,Males,10.19,4.46,61.78,,
TGO,1959,IPUMS,2574,80 or over,Both sexes,5.43,3.26,23.91,,
TGO,1959,IPUMS,2574,80 or over,Females,1.85,0.00,1.85,,
TGO,1959,IPUMS,2574,80 or over,Males,10.53,7.89,55.26,,
TGO,1970,IPUMS,267,60 or over,Both sexes,6.96,4.16,54.43,31.34,41.26
TGO,1970,IPUMS,267,60 or over,Females,7.99,3.67,29.71,17.25,50.64
TGO,1970,IPUMS,267,60 or over,Males,6.04,4.60,76.69,44.03,32.81
TGO,1970,IPUMS,267,65 or over,Both sexes,6.63,4.45,52.17,28.88,42.75
TGO,1970,IPUMS,267,65 or over,Females,7.85,3.59,25.56,15.92,51.12
TGO,1970,IPUMS,267,65 or over,Males,5.58,5.19,75.00,40.00,35.58
TGO,1970,IPUMS,267,80 or over,Both sexes,10.20,5.92,51.64,24.67,40.46
TGO,1970,IPUMS,267,80 or over,Females,11.11,4.27,19.66,10.26,49.57
TGO,1970,IPUMS,267,80 or over,Males,9.63,6.95,71.66,33.69,34.76
TGO,1998,DHS,1735,60 or over,Both sexes,7.88,3.95,48.32,15.29,50.89
TGO,1998,DHS,1735,60 or over,Females,8.68,2.37,25.48,6.69,53.28
TGO,1998,DHS,1735,60 or over,Males,6.98,5.69,73.30,24.68,48.24
TGO,1998,DHS,1735,65 or over,Both sexes,8.78,4.51,43.67,11.05,52.08
TGO,1998,DHS,1735,65 or over,Females,9.74,2.19,19.45,3.80,53.29
TGO,1998,DHS,1735,65 or over,Males,7.63,7.19,71.47,19.37,50.61
TGO,1998,DHS,1735,80 or over,Both sexes,8.97,4.05,35.79,5.36,55.89
TGO,1998,DHS,1735,80 or over,Females,9.39,0.61,6.62,0.32,54.36
TGO,1998,DHS,1735,80 or over,Males,8.56,7.51,65.08,10.43,57.42
TGO,2000,MICS,2903,60 or over,Both sexes,9.42,,,,
TGO,2000,MICS,2903,60 or over,Females,10.41,,,,
TGO,2000,MICS,2903,60 or over,Males,8.24,,,,
TGO,2000,MICS,2903,65 or over,Both sexes,9.78,,,,
TGO,2000,MICS,2903,65 or over,Females,11.78,,,,
TGO,2000,MICS,2903,65 or over,Males,7.44,,,,
TGO,2000,MICS,2903,80 or over,Both sexes,13.28,,,,
TGO,2000,MICS,2903,80 or over,Females,17.87,,,,
TGO,2000,MICS,2903,80 or over,Males,7.59,,,,
TGO,2006,MICS,669,60 or over,Both sexes,9.21,4.25,49.34,14.54,51.33
TGO,2006,MICS,669,60 or over,Females,10.34,3.01,27.77,7.08,53.88
TGO,2006,MICS,669,60 or over,Males,7.77,5.84,76.80,24.04,48.09
TGO,2006,MICS,669,65 or over,Both sexes,11.58,4.84,45.13,11.86,51.29
TGO,2006,MICS,669,65 or over,Females,13.32,3.14,20.27,5.48,53.22
TGO,2006,MICS,669,65 or over,Males,9.52,6.86,74.72,19.45,48.99
TGO,2006,MICS,669,80 or over,Both sexes,16.06,7.45,39.85,5.87,53.42
TGO,2006,MICS,669,80 or over,Females,19.20,1.68,8.21,1.41,58.66
TGO,2006,MICS,669,80 or over,Males,12.77,13.50,73.01,10.55,47.92
TGO,2010,IPUMS,5267,60 or over,Both sexes,8.94,3.07,40.16,,
TGO,2010,IPUMS,5267,60 or over,Females,9.59,1.78,20.00,,
TGO,2010,IPUMS,5267,60 or over,Males,7.99,4.96,69.92,,
TGO,2010,IPUMS,5267,65 or over,Both sexes,9.46,3.15,36.04,,
TGO,2010,IPUMS,5267,65 or over,Females,10.25,1.58,15.74,,
TGO,2010,IPUMS,5267,65 or over,Males,8.25,5.59,67.68,,
TGO,2010,IPUMS,5267,80 or over,Both sexes,9.47,2.97,29.45,,
TGO,2010,IPUMS,5267,80 or over,Females,11.01,1.05,7.62,,
TGO,2010,IPUMS,5267,80 or over,Males,6.94,6.13,65.22,,
TGO,2010,MICS,5036,60 or over,Both sexes,9.52,4.73,49.76,16.63,48.90
TGO,2010,MICS,5036,60 or over,Females,9.98,3.26,25.84,7.59,53.02
TGO,2010,MICS,5036,60 or over,Males,8.96,6.51,78.71,27.57,43.92
TGO,2010,MICS,5036,65 or over,Both sexes,10.17,4.99,45.68,12.34,50.96
TGO,2010,MICS,5036,65 or over,Females,10.90,3.14,20.56,4.29,54.53
TGO,2010,MICS,5036,65 or over,Males,9.22,7.36,77.93,22.68,46.38
TGO,2010,MICS,5036,80 or over,Both sexes,11.00,5.94,37.28,8.13,54.78
TGO,2010,MICS,5036,80 or over,Females,10.18,0.88,10.32,2.02,64.76
TGO,2010,MICS,5036,80 or over,Males,12.16,13.14,75.63,16.82,40.59
TGO,2014,DHS,5071,60 or over,Both sexes,9.66,4.97,47.73,14.65,49.36
TGO,2014,DHS,5071,60 or over,Females,11.30,2.98,24.73,5.94,53.17
TGO,2014,DHS,5071,60 or over,Males,7.63,7.45,76.28,25.45,44.64
TGO,2014,DHS,5071,65 or over,Both sexes,9.70,5.13,43.43,11.35,51.29
TGO,2014,DHS,5071,65 or over,Females,11.52,2.65,17.15,3.27,55.48
TGO,2014,DHS,5071,65 or over,Males,7.35,8.31,77.21,21.73,45.90
TGO,2014,DHS,5071,80 or over,Both sexes,9.84,3.21,29.56,6.00,59.37
TGO,2014,DHS,5071,80 or over,Females,9.70,1.06,4.81,0.79,64.43
TGO,2014,DHS,5071,80 or over,Males,10.06,6.54,68.09,14.10,51.49
TGO,2017,MICS,7502,60 or over,Both sexes,11.41,6.72,43.91,11.74,48.36
TGO,2017,MICS,7502,60 or over,Females,12.62,4.06,21.06,4.62,52.65
TGO,2017,MICS,7502,60 or over,Males,9.85,10.11,73.10,20.85,42.87
TGO,2017,MICS,7502,65 or over,Both sexes,13.85,6.61,39.60,8.91,48.50
TGO,2017,MICS,7502,65 or over,Females,15.05,3.28,16.66,2.58,53.71
TGO,2017,MICS,7502,65 or over,Males,12.24,11.06,70.19,17.35,41.57
TGO,2017,MICS,7502,80 or over,Both sexes,15.30,6.60,25.83,2.79,59.42
TGO,2017,MICS,7502,80 or over,Females,18.41,0.94,5.78,0.39,64.53
TGO,2017,MICS,7502,80 or over,Males,9.80,16.62,61.29,7.04,50.36
TGO,2022,DYB,7185,60 or over,Both sexes,12.15,5.00,,,
TGO,2022,DYB,7185,60 or over,Females,12.60,3.14,,,
TGO,2022,DYB,7185,60 or over,Males,11.54,7.52,,,
TGO,2022,DYB,7185,65 or over,Both sexes,12.75,4.93,,,
TGO,2022,DYB,7185,65 or over,Females,13.34,2.57,,,
TGO,2022,DYB,7185,65 or over,Males,11.89,8.40,,,
TGO,2022,DYB,7185,80 or over,Both sexes,13.31,3.50,,,
TGO,2022,DYB,7185,80 or over,Females,14.19,1.01,,,
TGO,2022,DYB,7185,80 or over,Males,11.46,8.71,,,
THA,1970,IPUMS,288,60 or over,Both sexes,3.70,6.34,49.70,7.28,56.81
THA,1970,IPUMS,288,60 or over,Females,4.79,4.85,32.20,3.05,54.98
THA,1970,IPUMS,288,60 or over,Males,2.35,8.19,71.62,12.58,59.10
THA,1970,IPUMS,288,65 or over,Both sexes,4.29,6.36,41.93,4.99,54.24
THA,1970,IPUMS,288,65 or over,Females,5.41,4.30,24.44,1.74,51.85
THA,1970,IPUMS,288,65 or over,Males,2.79,9.12,65.31,9.32,57.44
THA,1970,IPUMS,288,80 or over,Both sexes,5.49,3.26,19.11,2.32,46.35
THA,1970,IPUMS,288,80 or over,Females,6.80,1.26,7.15,1.12,41.76
THA,1970,IPUMS,288,80 or over,Males,3.29,6.64,39.30,4.35,54.09
THA,1980,IPUMS,1432,60 or over,Both sexes,4.29,6.45,48.12,5.69,71.47
THA,1980,IPUMS,1432,60 or over,Females,5.42,5.09,31.58,2.82,72.46
THA,1980,IPUMS,1432,60 or over,Males,2.91,8.11,68.52,9.21,70.24
THA,1980,IPUMS,1432,65 or over,Both sexes,4.94,6.60,40.19,3.52,71.25
THA,1980,IPUMS,1432,65 or over,Females,6.35,4.60,23.74,1.61,71.73
THA,1980,IPUMS,1432,65 or over,Males,3.06,9.28,62.27,6.08,70.60
THA,1980,IPUMS,1432,80 or over,Both sexes,5.60,4.72,20.30,1.85,70.42
THA,1980,IPUMS,1432,80 or over,Females,6.60,2.05,8.61,1.30,72.01
THA,1980,IPUMS,1432,80 or over,Males,3.89,9.24,40.10,2.80,67.72
THA,1990,IPUMS,356,60 or over,Both sexes,4.16,7.96,54.25,4.63,72.27
THA,1990,IPUMS,356,60 or over,Females,5.06,6.12,38.11,2.29,74.04
THA,1990,IPUMS,356,60 or over,Males,3.08,10.17,73.68,7.44,70.14
THA,1990,IPUMS,356,65 or over,Both sexes,4.64,8.00,46.40,2.99,72.76
THA,1990,IPUMS,356,65 or over,Females,5.53,5.56,29.67,1.33,74.32
THA,1990,IPUMS,356,65 or over,Males,3.49,11.13,67.79,5.11,70.76
THA,1990,IPUMS,356,80 or over,Both sexes,5.14,5.11,24.28,2.61,72.18
THA,1990,IPUMS,356,80 or over,Females,5.54,2.60,10.31,1.34,73.25
THA,1990,IPUMS,356,80 or over,Males,4.49,9.16,46.76,4.65,70.46
THA,2000,IPUMS,913,60 or over,Both sexes,6.01,12.76,56.79,2.67,66.50
THA,2000,IPUMS,913,60 or over,Females,6.94,9.82,41.91,1.26,69.02
THA,2000,IPUMS,913,60 or over,Males,4.86,16.40,75.21,4.42,63.39
THA,2000,IPUMS,913,65 or over,Both sexes,6.41,12.30,50.31,1.65,68.14
THA,2000,IPUMS,913,65 or over,Females,7.32,8.71,34.39,0.73,70.87
THA,2000,IPUMS,913,65 or over,Males,5.25,16.91,70.83,2.83,64.62
THA,2000,IPUMS,913,80 or over,Both sexes,6.97,7.51,27.97,0.76,75.43
THA,2000,IPUMS,913,80 or over,Females,7.09,3.63,13.07,0.30,78.51
THA,2000,IPUMS,913,80 or over,Males,6.79,13.75,51.91,1.50,70.48
THA,2006,MICS,175,60 or over,Both sexes,7.14,14.70,57.74,1.43,59.84
THA,2006,MICS,175,60 or over,Females,8.14,11.11,42.19,0.29,62.27
THA,2006,MICS,175,60 or over,Males,5.85,19.30,77.72,2.90,56.72
THA,2006,MICS,175,65 or over,Both sexes,7.69,13.75,52.35,0.77,62.10
THA,2006,MICS,175,65 or over,Females,8.60,9.90,36.45,0.09,64.47
THA,2006,MICS,175,65 or over,Males,6.47,18.92,73.66,1.69,58.91
THA,2006,MICS,175,80 or over,Both sexes,9.36,7.54,26.99,0.16,73.25
THA,2006,MICS,175,80 or over,Females,9.29,3.30,12.31,0.00,75.85
THA,2006,MICS,175,80 or over,Males,9.48,14.55,51.26,0.43,68.94
THA,2012,MICS,5034,60 or over,Both sexes,8.89,17.68,58.75,1.26,53.66
THA,2012,MICS,5034,60 or over,Females,10.30,13.94,43.81,0.41,56.14
THA,2012,MICS,5034,60 or over,Males,6.98,22.72,78.84,2.41,50.34
THA,2012,MICS,5034,65 or over,Both sexes,9.65,16.44,53.52,0.80,56.88
THA,2012,MICS,5034,65 or over,Females,11.18,12.46,37.37,0.11,59.61
THA,2012,MICS,5034,65 or over,Males,7.55,21.94,75.83,1.75,53.11
THA,2012,MICS,5034,80 or over,Both sexes,10.36,9.48,32.03,0.34,68.25
THA,2012,MICS,5034,80 or over,Females,9.35,5.66,17.30,0.00,72.41
THA,2012,MICS,5034,80 or over,Males,12.06,15.87,56.64,0.91,61.30
THA,2016,MICS,5669,60 or over,Both sexes,9.25,18.21,57.94,0.94,53.62
THA,2016,MICS,5669,60 or over,Females,10.83,14.13,43.70,0.22,56.50
THA,2016,MICS,5669,60 or over,Males,7.22,23.46,76.23,1.87,49.93
THA,2016,MICS,5669,65 or over,Both sexes,10.30,17.10,52.32,0.54,56.38
THA,2016,MICS,5669,65 or over,Females,12.04,12.71,36.99,0.13,59.76
THA,2016,MICS,5669,65 or over,Males,7.89,23.15,73.47,1.10,51.72
THA,2016,MICS,5669,80 or over,Both sexes,11.59,7.70,27.36,0.11,70.39
THA,2016,MICS,5669,80 or over,Females,11.70,4.14,14.90,0.03,73.10
THA,2016,MICS,5669,80 or over,Males,11.36,14.72,51.93,0.29,65.05
THA,2019,MICS,7879,60 or over,Both sexes,11.70,23.07,59.27,1.04,47.44
THA,2019,MICS,7879,60 or over,Females,13.69,18.07,46.14,0.36,50.03
THA,2019,MICS,7879,60 or over,Males,9.10,29.59,76.38,1.93,44.07
THA,2019,MICS,7879,65 or over,Both sexes,12.54,21.50,54.32,0.52,51.05
THA,2019,MICS,7879,65 or over,Females,15.04,15.45,39.04,0.11,53.75
THA,2019,MICS,7879,65 or over,Males,9.24,29.46,74.44,1.07,47.49
THA,2019,MICS,7879,80 or over,Both sexes,12.90,13.40,34.51,0.19,63.34
THA,2019,MICS,7879,80 or over,Females,15.05,6.86,19.10,0.00,67.33
THA,2019,MICS,7879,80 or over,Males,9.42,23.98,59.42,0.50,56.89
THA,2022,MICS,9219,60 or over,Both sexes,13.40,22.01,56.27,0.77,45.26
THA,2022,MICS,9219,60 or over,Females,14.76,17.28,43.78,0.28,47.83
THA,2022,MICS,9219,60 or over,Males,11.66,28.04,72.23,1.41,41.98
THA,2022,MICS,9219,65 or over,Both sexes,13.87,20.61,52.06,0.28,48.88
THA,2022,MICS,9219,65 or over,Females,15.38,15.51,38.42,0.11,51.49
THA,2022,MICS,9219,65 or over,Males,11.85,27.42,70.31,0.50,45.38
THA,2022,MICS,9219,80 or over,Both sexes,14.51,11.48,30.54,0.00,62.28
THA,2022,MICS,9219,80 or over,Females,15.26,6.27,15.87,0.00,64.94
THA,2022,MICS,9219,80 or over,Males,13.28,20.05,54.69,0.00,57.90
TJK,2000,MICS,1924,60 or over,Both sexes,1.60,,,,
TJK,2000,MICS,1924,60 or over,Females,2.62,,,,
TJK,2000,MICS,1924,60 or over,Males,0.63,,,,
TJK,2000,MICS,1924,65 or over,Both sexes,2.16,,,,
TJK,2000,MICS,1924,65 or over,Females,3.61,,,,
TJK,2000,MICS,1924,65 or over,Males,0.77,,,,
TJK,2000,MICS,1924,80 or over,Both sexes,2.92,,,,
TJK,2000,MICS,1924,80 or over,Females,5.41,,,,
TJK,2000,MICS,1924,80 or over,Males,0.00,,,,
TJK,2005,MICS,724,60 or over,Both sexes,4.14,5.29,63.69,2.68,84.89
TJK,2005,MICS,724,60 or over,Females,6.07,4.49,46.35,0.69,85.49
TJK,2005,MICS,724,60 or over,Males,2.23,6.07,80.82,4.65,84.29
TJK,2005,MICS,724,65 or over,Both sexes,4.73,5.31,58.32,1.91,84.91
TJK,2005,MICS,724,65 or over,Females,6.58,4.52,39.87,0.19,85.31
TJK,2005,MICS,724,65 or over,Males,2.88,6.11,76.81,3.63,84.52
TJK,2005,MICS,724,80 or over,Both sexes,6.31,3.19,34.62,0.00,87.07
TJK,2005,MICS,724,80 or over,Females,8.47,2.16,12.37,0.00,84.84
TJK,2005,MICS,724,80 or over,Males,3.99,4.29,58.60,0.00,89.46
TJK,2010,DYB,4801,60 or over,Both sexes,3.39,,,,
TJK,2010,DYB,4801,60 or over,Females,4.47,,,,
TJK,2010,DYB,4801,60 or over,Males,2.28,,,,
TJK,2010,DYB,4801,65 or over,Both sexes,3.77,,,,
TJK,2010,DYB,4801,65 or over,Females,5.03,,,,
TJK,2010,DYB,4801,65 or over,Males,2.48,,,,
TJK,2012,DHS,5070,60 or over,Both sexes,2.66,3.11,63.61,1.70,88.82
TJK,2012,DHS,5070,60 or over,Females,3.58,2.44,45.66,0.21,89.17
TJK,2012,DHS,5070,60 or over,Males,1.72,3.80,82.10,3.24,88.47
TJK,2012,DHS,5070,65 or over,Both sexes,3.12,3.75,56.55,1.77,87.84
TJK,2012,DHS,5070,65 or over,Females,4.85,3.08,34.14,0.34,87.53
TJK,2012,DHS,5070,65 or over,Males,1.48,4.38,77.68,3.12,88.13
TJK,2012,DHS,5070,80 or over,Both sexes,5.32,1.59,35.17,1.31,87.62
TJK,2012,DHS,5070,80 or over,Females,8.64,0.18,13.03,0.00,83.81
TJK,2012,DHS,5070,80 or over,Males,2.14,2.94,56.38,2.57,91.27
TJK,2017,DHS,7371,60 or over,Both sexes,2.54,4.49,65.82,1.58,87.28
TJK,2017,DHS,7371,60 or over,Females,3.68,3.29,49.22,0.74,86.73
TJK,2017,DHS,7371,60 or over,Males,1.38,5.73,82.88,2.45,87.85
TJK,2017,DHS,7371,65 or over,Both sexes,2.91,4.30,56.10,1.05,87.66
TJK,2017,DHS,7371,65 or over,Females,4.39,2.92,36.41,0.05,86.61
TJK,2017,DHS,7371,65 or over,Males,1.42,5.69,75.90,2.06,88.72
TJK,2017,DHS,7371,80 or over,Both sexes,2.47,1.91,35.48,0.00,89.27
TJK,2017,DHS,7371,80 or over,Females,3.19,0.45,15.52,0.00,87.09
TJK,2017,DHS,7371,80 or over,Males,1.78,3.33,54.87,0.00,91.38
TJK,2023,DHS,9215,60 or over,Both sexes,1.96,6.65,71.51,1.81,85.79
TJK,2023,DHS,9215,60 or over,Females,2.49,5.09,56.10,0.53,87.33
TJK,2023,DHS,9215,60 or over,Males,1.41,8.26,87.27,3.13,84.22
TJK,2023,DHS,9215,65 or over,Both sexes,2.25,6.64,63.24,1.50,86.48
TJK,2023,DHS,9215,65 or over,Females,2.83,4.81,45.04,0.38,88.26
TJK,2023,DHS,9215,65 or over,Males,1.67,8.49,81.77,2.65,84.67
TJK,2023,DHS,9215,80 or over,Both sexes,1.52,2.56,30.10,0.35,92.14
TJK,2023,DHS,9215,80 or over,Females,1.41,1.39,8.93,0.00,93.51
TJK,2023,DHS,9215,80 or over,Males,1.62,3.69,50.63,0.69,90.81
TKM,2006,MICS,5,60 or over,Both sexes,7.60,7.90,52.47,0.96,80.69
TKM,2006,MICS,5,60 or over,Females,8.78,6.42,37.74,0.21,81.24
TKM,2006,MICS,5,60 or over,Males,6.03,9.84,71.85,1.95,79.96
TKM,2006,MICS,5,65 or over,Both sexes,8.82,7.97,47.08,0.56,79.72
TKM,2006,MICS,5,65 or over,Females,10.17,6.46,31.34,0.00,80.07
TKM,2006,MICS,5,65 or over,Males,6.97,10.04,68.62,1.33,79.24
TKM,2006,MICS,5,80 or over,Both sexes,16.04,7.34,21.48,0.00,71.30
TKM,2006,MICS,5,80 or over,Females,17.68,2.52,7.87,0.00,73.63
TKM,2006,MICS,5,80 or over,Males,12.81,16.85,48.30,0.00,66.71
TKM,2015,MICS,5731,60 or over,Both sexes,5.70,4.91,56.56,0.58,85.72
