iso3,year,what,group,share
COM,2023,wealth,p90p100,0.6304000000000001
COM,2023,wealth,p99.9p100,0.132
COM,2023,wealth,p99p100,0.2881
COM,2024,income,p0p50,0.1139
COM,2024,income,p50p90,0.3835
COM,2024,income,p90p100,0.5026
COM,2024,income,p99.9p100,0.03
COM,2024,income,p99p100,0.1415
COM,2024,wealth,p0p50,0.0392
COM,2024,wealth,p50p90,0.3304
COM,2024,wealth,p90p100,0.6304000000000001
COM,2024,wealth,p99.9p100,0.1319
COM,2024,wealth,p99p100,0.2881
CPV,2010,income,p0p50,0.1122
CPV,2010,income,p50p90,0.3596
CPV,2010,income,p90p100,0.5282
CPV,2010,income,p99.9p100,0.0507
CPV,2010,income,p99p100,0.1731
CPV,2010,wealth,p0p50,0.0358
CPV,2010,wealth,p50p90,0.3159
CPV,2010,wealth,p90p100,0.6483
CPV,2010,wealth,p99.9p100,0.1474
CPV,2010,wealth,p99p100,0.3087
CPV,2011,income,p0p50,0.1145
CPV,2011,income,p50p90,0.3648
CPV,2011,income,p90p100,0.5207
CPV,2011,income,p99.9p100,0.0469
CPV,2011,income,p99p100,0.1663
CPV,2011,wealth,p0p50,0.0368
CPV,2011,wealth,p50p90,0.3199
CPV,2011,wealth,p90p100,0.6434000000000001
CPV,2011,wealth,p99.9p100,0.1431
CPV,2011,wealth,p99p100,0.303
CPV,2012,income,p0p50,0.1168
CPV,2012,income,p50p90,0.3699
CPV,2012,income,p90p100,0.5133
CPV,2012,income,p99.9p100,0.0432
CPV,2012,income,p99p100,0.1595
CPV,2012,wealth,p0p50,0.0377
CPV,2012,wealth,p50p90,0.3237
CPV,2012,wealth,p90p100,0.6386000000000001
CPV,2012,wealth,p99.9p100,0.139
CPV,2012,wealth,p99p100,0.2975
CPV,2013,income,p0p50,0.1191
CPV,2013,income,p50p90,0.3751
CPV,2013,income,p90p100,0.5058
CPV,2013,income,p99.9p100,0.0396
CPV,2013,income,p99p100,0.1527
CPV,2013,wealth,p0p50,0.039
CPV,2013,wealth,p50p90,0.3293
CPV,2013,wealth,p90p100,0.6317
CPV,2013,wealth,p99.9p100,0.133
CPV,2013,wealth,p99p100,0.2896
CPV,2014,income,p0p50,0.1215
CPV,2014,income,p50p90,0.3802
CPV,2014,income,p90p100,0.4983
CPV,2014,income,p99.9p100,0.036
CPV,2014,income,p99p100,0.1459
CPV,2014,wealth,p0p50,0.0399
CPV,2014,wealth,p50p90,0.3332
CPV,2014,wealth,p90p100,0.6269
CPV,2014,wealth,p99.9p100,0.129
CPV,2014,wealth,p99p100,0.2841
CPV,2015,income,p0p50,0.1238
CPV,2015,income,p50p90,0.3854
CPV,2015,income,p90p100,0.4908
CPV,2015,income,p99.9p100,0.0326
CPV,2015,income,p99p100,0.1391
CPV,2015,wealth,p0p50,0.041
CPV,2015,wealth,p50p90,0.3383
CPV,2015,wealth,p90p100,0.6207
CPV,2015,wealth,p99.9p100,0.1238
CPV,2015,wealth,p99p100,0.2771
CPV,2016,income,p0p50,0.1238
CPV,2016,income,p50p90,0.3854
CPV,2016,income,p90p100,0.4908
CPV,2016,income,p99.9p100,0.0326
CPV,2016,income,p99p100,0.1391
CPV,2016,wealth,p0p50,0.041
CPV,2016,wealth,p50p90,0.3383
CPV,2016,wealth,p90p100,0.6206
CPV,2016,wealth,p99.9p100,0.1237
CPV,2016,wealth,p99p100,0.2771
CPV,2017,income,p0p50,0.1238
CPV,2017,income,p50p90,0.3854
CPV,2017,income,p90p100,0.4908
CPV,2017,income,p99.9p100,0.0326
CPV,2017,income,p99p100,0.1391
CPV,2017,wealth,p0p50,0.041
CPV,2017,wealth,p50p90,0.3383
CPV,2017,wealth,p90p100,0.6207
CPV,2017,wealth,p99.9p100,0.1238
CPV,2017,wealth,p99p100,0.2772
CPV,2018,income,p0p50,0.1238
CPV,2018,income,p50p90,0.3854
CPV,2018,income,p90p100,0.4908
CPV,2018,income,p99.9p100,0.0326
CPV,2018,income,p99p100,0.1391
CPV,2018,wealth,p0p50,0.041
CPV,2018,wealth,p50p90,0.3382
CPV,2018,wealth,p90p100,0.6208
CPV,2018,wealth,p99.9p100,0.1238
CPV,2018,wealth,p99p100,0.2773
CPV,2019,income,p0p50,0.1238
CPV,2019,income,p50p90,0.3854
CPV,2019,income,p90p100,0.4908
CPV,2019,income,p99.9p100,0.0326
CPV,2019,income,p99p100,0.1391
CPV,2019,wealth,p0p50,0.041
CPV,2019,wealth,p50p90,0.3383
CPV,2019,wealth,p90p100,0.6207
CPV,2019,wealth,p99.9p100,0.1237
CPV,2019,wealth,p99p100,0.2771
CPV,2020,income,p0p50,0.1238
CPV,2020,income,p50p90,0.3854
CPV,2020,income,p90p100,0.4908
CPV,2020,income,p99.9p100,0.0326
CPV,2020,income,p99p100,0.1391
CPV,2020,wealth,p0p50,0.0411
CPV,2020,wealth,p50p90,0.3383
CPV,2020,wealth,p90p100,0.6206
CPV,2020,wealth,p99.9p100,0.1237
CPV,2020,wealth,p99p100,0.2771
CPV,2021,income,p0p50,0.1238
CPV,2021,income,p50p90,0.3854
CPV,2021,income,p90p100,0.4908
CPV,2021,income,p99.9p100,0.0326
CPV,2021,income,p99p100,0.1391
CPV,2021,wealth,p0p50,0.041
CPV,2021,wealth,p50p90,0.3382
CPV,2021,wealth,p90p100,0.6208
CPV,2021,wealth,p99.9p100,0.1238
CPV,2021,wealth,p99p100,0.2772
CPV,2022,income,p0p50,0.1238
CPV,2022,income,p50p90,0.3854
CPV,2022,income,p90p100,0.4908
CPV,2022,income,p99.9p100,0.0326
CPV,2022,income,p99p100,0.1391
CPV,2022,wealth,p0p50,0.041
CPV,2022,wealth,p50p90,0.3382
CPV,2022,wealth,p90p100,0.6208
CPV,2022,wealth,p99.9p100,0.1239
CPV,2022,wealth,p99p100,0.2773
CPV,2023,income,p0p50,0.1238
CPV,2023,income,p50p90,0.3854
CPV,2023,income,p90p100,0.4908
CPV,2023,income,p99.9p100,0.0326
CPV,2023,income,p99p100,0.1391
CPV,2023,wealth,p0p50,0.041
CPV,2023,wealth,p50p90,0.3382
CPV,2023,wealth,p90p100,0.6207
CPV,2023,wealth,p99.9p100,0.1238
CPV,2023,wealth,p99p100,0.2772
CPV,2024,income,p0p50,0.1238
CPV,2024,income,p50p90,0.3854
CPV,2024,income,p90p100,0.4908
CPV,2024,income,p99.9p100,0.0326
CPV,2024,income,p99p100,0.1391
CPV,2024,wealth,p0p50,0.041
CPV,2024,wealth,p50p90,0.3382
CPV,2024,wealth,p90p100,0.6207
CPV,2024,wealth,p99.9p100,0.1238
CPV,2024,wealth,p99p100,0.2772
CRI,2010,income,p0p50,0.0971
CRI,2010,income,p50p90,0.3851
CRI,2010,income,p90p100,0.5177
CRI,2010,income,p99.9p100,0.0435
CRI,2010,income,p99p100,0.2015
CRI,2010,wealth,p0p50,0.0366
CRI,2010,wealth,p50p90,0.3191
CRI,2010,wealth,p90p100,0.6444000000000001
CRI,2010,wealth,p99.9p100,0.144
CRI,2010,wealth,p99p100,0.3041
CRI,2011,income,p0p50,0.0945
CRI,2011,income,p50p90,0.3851
CRI,2011,income,p90p100,0.5204
CRI,2011,income,p99.9p100,0.0414
CRI,2011,income,p99p100,0.203
CRI,2011,wealth,p0p50,0.0363
CRI,2011,wealth,p50p90,0.3179
CRI,2011,wealth,p90p100,0.6458
CRI,2011,wealth,p99.9p100,0.1452
CRI,2011,wealth,p99p100,0.3058
CRI,2012,income,p0p50,0.0935
CRI,2012,income,p50p90,0.3933
CRI,2012,income,p90p100,0.5132
CRI,2012,income,p99.9p100,0.0287
CRI,2012,income,p99p100,0.1833
CRI,2012,wealth,p0p50,0.0372
CRI,2012,wealth,p50p90,0.3218
CRI,2012,wealth,p90p100,0.641
CRI,2012,wealth,p99.9p100,0.1411
CRI,2012,wealth,p99p100,0.3003
CRI,2013,income,p0p50,0.0835
CRI,2013,income,p50p90,0.3884
CRI,2013,income,p90p100,0.528
CRI,2013,income,p99.9p100,0.0369
CRI,2013,income,p99p100,0.1778
CRI,2013,wealth,p0p50,0.0353
CRI,2013,wealth,p50p90,0.314
CRI,2013,wealth,p90p100,0.6507000000000001
CRI,2013,wealth,p99.9p100,0.1495
CRI,2013,wealth,p99p100,0.3115
CRI,2014,income,p0p50,0.0846
CRI,2014,income,p50p90,0.3888
CRI,2014,income,p90p100,0.5265000000000001
CRI,2014,income,p99.9p100,0.0583
CRI,2014,income,p99p100,0.1853
CRI,2014,wealth,p0p50,0.0354
CRI,2014,wealth,p50p90,0.3144
CRI,2014,wealth,p90p100,0.6501
CRI,2014,wealth,p99.9p100,0.149
CRI,2014,wealth,p99p100,0.3109
CRI,2015,income,p0p50,0.0832
CRI,2015,income,p50p90,0.3826
CRI,2015,income,p90p100,0.5342
CRI,2015,income,p99.9p100,0.0745
CRI,2015,income,p99p100,0.1968
CRI,2015,wealth,p0p50,0.0342
CRI,2015,wealth,p50p90,0.3097
CRI,2015,wealth,p90p100,0.6561
CRI,2015,wealth,p99.9p100,0.1543
CRI,2015,wealth,p99p100,0.3178
CRI,2016,income,p0p50,0.0815
CRI,2016,income,p50p90,0.3706
CRI,2016,income,p90p100,0.5479
CRI,2016,income,p99.9p100,0.0594
CRI,2016,income,p99p100,0.1975
CRI,2016,wealth,p0p50,0.0308
CRI,2016,wealth,p50p90,0.2969
CRI,2016,wealth,p90p100,0.6723
CRI,2016,wealth,p99.9p100,0.1687
CRI,2016,wealth,p99p100,0.3369
CRI,2017,income,p0p50,0.0836
CRI,2017,income,p50p90,0.3898
CRI,2017,income,p90p100,0.5266000000000001
CRI,2017,income,p99.9p100,0.0337
CRI,2017,income,p99p100,0.1874
CRI,2017,wealth,p0p50,0.0354
CRI,2017,wealth,p50p90,0.3144
CRI,2017,wealth,p90p100,0.6502
CRI,2017,wealth,p99.9p100,0.1491
CRI,2017,wealth,p99p100,0.3109
CRI,2018,income,p0p50,0.0826
CRI,2018,income,p50p90,0.3943
CRI,2018,income,p90p100,0.5231
CRI,2018,income,p99.9p100,0.0725
CRI,2018,income,p99p100,0.2143
CRI,2018,wealth,p0p50,0.0358
CRI,2018,wealth,p50p90,0.316
CRI,2018,wealth,p90p100,0.6482
CRI,2018,wealth,p99.9p100,0.1473
CRI,2018,wealth,p99p100,0.3086
CRI,2019,income,p0p50,0.0747
CRI,2019,income,p50p90,0.3738
CRI,2019,income,p90p100,0.5516
CRI,2019,income,p99.9p100,0.071
CRI,2019,income,p99p100,0.2268
CRI,2019,wealth,p0p50,0.0299
CRI,2019,wealth,p50p90,0.2934
CRI,2019,wealth,p90p100,0.6767000000000001
CRI,2019,wealth,p99.9p100,0.1726
CRI,2019,wealth,p99p100,0.3421
CRI,2020,income,p0p50,0.0507
CRI,2020,income,p50p90,0.3886
CRI,2020,income,p90p100,0.5608000000000001
CRI,2020,income,p99.9p100,0.0526
CRI,2020,income,p99p100,0.2151
CRI,2020,wealth,p0p50,0.0237
CRI,2020,wealth,p50p90,0.2728
CRI,2020,wealth,p90p100,0.7035
CRI,2020,wealth,p99.9p100,0.1964
CRI,2020,wealth,p99p100,0.3739
CRI,2021,income,p0p50,0.0676
CRI,2021,income,p50p90,0.3559
CRI,2021,income,p90p100,0.5766
CRI,2021,income,p99.9p100,0.0709
CRI,2021,income,p99p100,0.2615
CRI,2021,wealth,p0p50,0.0219
CRI,2021,wealth,p50p90,0.2671
CRI,2021,wealth,p90p100,0.7109000000000001
CRI,2021,wealth,p99.9p100,0.2029
CRI,2021,wealth,p99p100,0.3827
CRI,2022,income,p0p50,0.0862
CRI,2022,income,p50p90,0.4185
CRI,2022,income,p90p100,0.4953
CRI,2022,income,p99.9p100,0.0847
CRI,2022,income,p99p100,0.2032
CRI,2022,wealth,p0p50,0.0397
CRI,2022,wealth,p50p90,0.3322
CRI,2022,wealth,p90p100,0.6281
CRI,2022,wealth,p99.9p100,0.13
CRI,2022,wealth,p99p100,0.2855
CRI,2023,income,p0p50,0.0892
CRI,2023,income,p50p90,0.4134
CRI,2023,income,p90p100,0.4974
CRI,2023,income,p99.9p100,0.0368
CRI,2023,income,p99p100,0.1814
CRI,2023,wealth,p0p50,0.0395
CRI,2023,wealth,p50p90,0.3314
CRI,2023,wealth,p90p100,0.6291
CRI,2023,wealth,p99.9p100,0.1308
CRI,2023,wealth,p99p100,0.2866
CRI,2024,income,p0p50,0.0892
CRI,2024,income,p50p90,0.4134
CRI,2024,income,p90p100,0.4974
CRI,2024,income,p99.9p100,0.0368
CRI,2024,income,p99p100,0.1814
CRI,2024,wealth,p0p50,0.0395
CRI,2024,wealth,p50p90,0.3314
CRI,2024,wealth,p90p100,0.6291
CRI,2024,wealth,p99.9p100,0.1308
CRI,2024,wealth,p99p100,0.2866
CUB,2010,income,p0p50,0.1246
CUB,2010,income,p50p90,0.4082
CUB,2010,income,p90p100,0.4672
CUB,2010,income,p99.9p100,0.0676
CUB,2010,income,p99p100,0.1711
CUB,2010,wealth,p0p50,0.0439
CUB,2010,wealth,p50p90,0.3515
CUB,2010,wealth,p90p100,0.6046
CUB,2010,wealth,p99.9p100,0.1109
CUB,2010,wealth,p99p100,0.2596
CUB,2011,income,p0p50,0.1352
CUB,2011,income,p50p90,0.4322
CUB,2011,income,p90p100,0.4326
CUB,2011,income,p99.9p100,0.0672
CUB,2011,income,p99p100,0.1573
CUB,2011,wealth,p0p50,0.0463
CUB,2011,wealth,p50p90,0.3633
CUB,2011,wealth,p90p100,0.5903
CUB,2011,wealth,p99.9p100,0.1003
CUB,2011,wealth,p99p100,0.2448
CUB,2012,income,p0p50,0.1365
CUB,2012,income,p50p90,0.4347
CUB,2012,income,p90p100,0.4288
CUB,2012,income,p99.9p100,0.0617
CUB,2012,income,p99p100,0.1484
CUB,2012,wealth,p0p50,0.0466
CUB,2012,wealth,p50p90,0.3645
CUB,2012,wealth,p90p100,0.5890000000000001
CUB,2012,wealth,p99.9p100,0.0994
CUB,2012,wealth,p99p100,0.2434
CUB,2013,income,p0p50,0.1417
CUB,2013,income,p50p90,0.4283
CUB,2013,income,p90p100,0.4299
CUB,2013,income,p99.9p100,0.0664
CUB,2013,income,p99p100,0.1593
CUB,2013,wealth,p0p50,0.0465
CUB,2013,wealth,p50p90,0.3642
CUB,2013,wealth,p90p100,0.5893
CUB,2013,wealth,p99.9p100,0.0996
CUB,2013,wealth,p99p100,0.2437
CUB,2014,income,p0p50,0.1421
CUB,2014,income,p50p90,0.429
CUB,2014,income,p90p100,0.4289
CUB,2014,income,p99.9p100,0.0713
CUB,2014,income,p99p100,0.1592
CUB,2014,wealth,p0p50,0.0466
CUB,2014,wealth,p50p90,0.3644
CUB,2014,wealth,p90p100,0.5890000000000001
CUB,2014,wealth,p99.9p100,0.0994
CUB,2014,wealth,p99p100,0.2434
CUB,2015,income,p0p50,0.1425
CUB,2015,income,p50p90,0.4317
CUB,2015,income,p90p100,0.4258
CUB,2015,income,p99.9p100,0.0728
CUB,2015,income,p99p100,0.1556
CUB,2015,wealth,p0p50,0.0467
CUB,2015,wealth,p50p90,0.3652
CUB,2015,wealth,p90p100,0.5881000000000001
CUB,2015,wealth,p99.9p100,0.0988
CUB,2015,wealth,p99p100,0.2425
CUB,2016,income,p0p50,0.1415
CUB,2016,income,p50p90,0.4354
CUB,2016,income,p90p100,0.4231
CUB,2016,income,p99.9p100,0.0775
CUB,2016,income,p99p100,0.1606
CUB,2016,wealth,p0p50,0.0468
CUB,2016,wealth,p50p90,0.3658
CUB,2016,wealth,p90p100,0.5874
CUB,2016,wealth,p99.9p100,0.0983
CUB,2016,wealth,p99p100,0.2418
CUB,2017,income,p0p50,0.1395
CUB,2017,income,p50p90,0.4288
CUB,2017,income,p90p100,0.4318
CUB,2017,income,p99.9p100,0.0681
CUB,2017,income,p99p100,0.1565
CUB,2017,wealth,p0p50,0.0464
CUB,2017,wealth,p50p90,0.3635
CUB,2017,wealth,p90p100,0.5901000000000001
CUB,2017,wealth,p99.9p100,0.1002
CUB,2017,wealth,p99p100,0.2445
CUB,2018,income,p0p50,0.137
CUB,2018,income,p50p90,0.4231
CUB,2018,income,p90p100,0.44
CUB,2018,income,p99.9p100,0.0695
CUB,2018,income,p99p100,0.1617
CUB,2018,wealth,p0p50,0.046
CUB,2018,wealth,p50p90,0.3619
CUB,2018,wealth,p90p100,0.5921000000000001
CUB,2018,wealth,p99.9p100,0.1016
CUB,2018,wealth,p99p100,0.2465
CUB,2019,income,p0p50,0.1332
CUB,2019,income,p50p90,0.4249
CUB,2019,income,p90p100,0.4419
CUB,2019,income,p99.9p100,0.0742
CUB,2019,income,p99p100,0.1632
CUB,2019,wealth,p0p50,0.046
CUB,2019,wealth,p50p90,0.3614
CUB,2019,wealth,p90p100,0.5926
CUB,2019,wealth,p99.9p100,0.102
CUB,2019,wealth,p99p100,0.2471
CUB,2020,income,p0p50,0.1194
CUB,2020,income,p50p90,0.4242
CUB,2020,income,p90p100,0.4564
CUB,2020,income,p99.9p100,0.088
CUB,2020,income,p99p100,0.1814
CUB,2020,wealth,p0p50,0.0448
CUB,2020,wealth,p50p90,0.3557
CUB,2020,wealth,p90p100,0.5995
CUB,2020,wealth,p99.9p100,0.107
CUB,2020,wealth,p99p100,0.2542
CUB,2021,income,p0p50,0.1253
CUB,2021,income,p50p90,0.4207
CUB,2021,income,p90p100,0.454
CUB,2021,income,p99.9p100,0.08
CUB,2021,income,p99p100,0.1786
CUB,2021,wealth,p0p50,0.045
CUB,2021,wealth,p50p90,0.3565
CUB,2021,wealth,p90p100,0.5985
CUB,2021,wealth,p99.9p100,0.1062
CUB,2021,wealth,p99p100,0.2531
CUB,2022,income,p0p50,0.1308
CUB,2022,income,p50p90,0.4253
CUB,2022,income,p90p100,0.4439
CUB,2022,income,p99.9p100,0.0566
CUB,2022,income,p99p100,0.1522
CUB,2022,wealth,p0p50,0.0458
CUB,2022,wealth,p50p90,0.3605
CUB,2022,wealth,p90p100,0.5937
CUB,2022,wealth,p99.9p100,0.1027
CUB,2022,wealth,p99p100,0.2482
CUB,2023,income,p0p50,0.1263
CUB,2023,income,p50p90,0.4181
CUB,2023,income,p90p100,0.4557
CUB,2023,income,p99.9p100,0.0906
CUB,2023,income,p99p100,0.1909
CUB,2023,wealth,p0p50,0.0449
CUB,2023,wealth,p50p90,0.3562
CUB,2023,wealth,p90p100,0.5989
CUB,2023,wealth,p99.9p100,0.1065
CUB,2023,wealth,p99p100,0.2536
CUB,2024,income,p0p50,0.1263
CUB,2024,income,p50p90,0.4181
CUB,2024,income,p90p100,0.4557
CUB,2024,income,p99.9p100,0.0906
CUB,2024,income,p99p100,0.1909
CUB,2024,wealth,p0p50,0.0449
CUB,2024,wealth,p50p90,0.3562
CUB,2024,wealth,p90p100,0.5989
CUB,2024,wealth,p99.9p100,0.1066
CUB,2024,wealth,p99p100,0.2536
CUW,2010,income,p0p50,0.086
CUW,2010,income,p50p90,0.3785
CUW,2010,income,p90p100,0.5355
CUW,2010,income,p99.9p100,0.0783
CUW,2010,income,p99p100,0.2121
CUW,2010,wealth,p0p50,0.0341
CUW,2010,wealth,p50p90,0.3094
CUW,2010,wealth,p90p100,0.6565000000000001
CUW,2010,wealth,p99.9p100,0.1546
CUW,2010,wealth,p99p100,0.3183
CUW,2011,income,p0p50,0.0917
CUW,2011,income,p50p90,0.378
CUW,2011,income,p90p100,0.5303
CUW,2011,income,p99.9p100,0.0788
CUW,2011,income,p99p100,0.212
CUW,2011,wealth,p0p50,0.0348
CUW,2011,wealth,p50p90,0.312
CUW,2011,wealth,p90p100,0.6532
CUW,2011,wealth,p99.9p100,0.1517
CUW,2011,wealth,p99p100,0.3144
CUW,2012,income,p0p50,0.0974
CUW,2012,income,p50p90,0.3775
CUW,2012,income,p90p100,0.5252
CUW,2012,income,p99.9p100,0.0793
CUW,2012,income,p99p100,0.212
CUW,2012,wealth,p0p50,0.0356
CUW,2012,wealth,p50p90,0.315
CUW,2012,wealth,p90p100,0.6494
CUW,2012,wealth,p99.9p100,0.1484
CUW,2012,wealth,p99p100,0.31
CUW,2013,income,p0p50,0.103
CUW,2013,income,p50p90,0.377
CUW,2013,income,p90p100,0.52
CUW,2013,income,p99.9p100,0.0798
CUW,2013,income,p99p100,0.212
CUW,2013,wealth,p0p50,0.0363
CUW,2013,wealth,p50p90,0.318
CUW,2013,wealth,p90p100,0.6457
CUW,2013,wealth,p99.9p100,0.1451
CUW,2013,wealth,p99p100,0.3056
CUW,2014,income,p0p50,0.1086
CUW,2014,income,p50p90,0.3764
CUW,2014,income,p90p100,0.515
CUW,2014,income,p99.9p100,0.0804
CUW,2014,income,p99p100,0.212
CUW,2014,wealth,p0p50,0.0368
CUW,2014,wealth,p50p90,0.3201
CUW,2014,wealth,p90p100,0.6431
CUW,2014,wealth,p99.9p100,0.1429
CUW,2014,wealth,p99p100,0.3027
CUW,2015,income,p0p50,0.1141
CUW,2015,income,p50p90,0.3759
CUW,2015,income,p90p100,0.5099
CUW,2015,income,p99.9p100,0.0809
CUW,2015,income,p99p100,0.2119
CUW,2015,wealth,p0p50,0.0375
CUW,2015,wealth,p50p90,0.3231
CUW,2015,wealth,p90p100,0.6394000000000001
CUW,2015,wealth,p99.9p100,0.1397
CUW,2015,wealth,p99p100,0.2984
CUW,2016,income,p0p50,0.1197
CUW,2016,income,p50p90,0.3754
CUW,2016,income,p90p100,0.5049
CUW,2016,income,p99.9p100,0.0814
CUW,2016,income,p99p100,0.2119
CUW,2016,wealth,p0p50,0.0384
CUW,2016,wealth,p50p90,0.3268
CUW,2016,wealth,p90p100,0.6348
CUW,2016,wealth,p99.9p100,0.1357
CUW,2016,wealth,p99p100,0.2931
CUW,2017,income,p0p50,0.1251
CUW,2017,income,p50p90,0.3749
CUW,2017,income,p90p100,0.4999
CUW,2017,income,p99.9p100,0.0819
CUW,2017,income,p99p100,0.2119
CUW,2017,wealth,p0p50,0.0391
CUW,2017,wealth,p50p90,0.3299
CUW,2017,wealth,p90p100,0.631
CUW,2017,wealth,p99.9p100,0.1324
CUW,2017,wealth,p99p100,0.2887
CUW,2018,income,p0p50,0.1306
CUW,2018,income,p50p90,0.3744
CUW,2018,income,p90p100,0.4950000000000001
CUW,2018,income,p99.9p100,0.0824
CUW,2018,income,p99p100,0.2118
CUW,2018,wealth,p0p50,0.0397
CUW,2018,wealth,p50p90,0.3324
CUW,2018,wealth,p90p100,0.6278
CUW,2018,wealth,p99.9p100,0.1297
CUW,2018,wealth,p99p100,0.2852
CUW,2019,income,p0p50,0.136
CUW,2019,income,p50p90,0.3739
CUW,2019,income,p90p100,0.4901
CUW,2019,income,p99.9p100,0.0829
CUW,2019,income,p99p100,0.2118
CUW,2019,wealth,p0p50,0.0404
CUW,2019,wealth,p50p90,0.3354
CUW,2019,wealth,p90p100,0.6242
CUW,2019,wealth,p99.9p100,0.1266
CUW,2019,wealth,p99p100,0.281
CUW,2020,income,p0p50,0.1413
CUW,2020,income,p50p90,0.3734
CUW,2020,income,p90p100,0.4852
CUW,2020,income,p99.9p100,0.0834
CUW,2020,income,p99p100,0.2118
CUW,2020,wealth,p0p50,0.0412
CUW,2020,wealth,p50p90,0.3389
CUW,2020,wealth,p90p100,0.6199
CUW,2020,wealth,p99.9p100,0.1231
CUW,2020,wealth,p99p100,0.2763
CUW,2021,income,p0p50,0.1413
CUW,2021,income,p50p90,0.3734
CUW,2021,income,p90p100,0.4852
CUW,2021,income,p99.9p100,0.0834
CUW,2021,income,p99p100,0.2118
CUW,2021,wealth,p0p50,0.0411
CUW,2021,wealth,p50p90,0.3387
CUW,2021,wealth,p90p100,0.6202000000000001
CUW,2021,wealth,p99.9p100,0.1233
CUW,2021,wealth,p99p100,0.2766
CUW,2022,income,p0p50,0.1413
CUW,2022,income,p50p90,0.3734
CUW,2022,income,p90p100,0.4852
CUW,2022,income,p99.9p100,0.0834
CUW,2022,income,p99p100,0.2118
CUW,2022,wealth,p0p50,0.0413
CUW,2022,wealth,p50p90,0.3394
CUW,2022,wealth,p90p100,0.6193000000000001
CUW,2022,wealth,p99.9p100,0.1226
CUW,2022,wealth,p99p100,0.2756
CUW,2023,income,p0p50,0.1413
CUW,2023,income,p50p90,0.3734
CUW,2023,income,p90p100,0.4852
CUW,2023,income,p99.9p100,0.0834
CUW,2023,income,p99p100,0.2118
CUW,2023,wealth,p0p50,0.0411
CUW,2023,wealth,p50p90,0.3386
CUW,2023,wealth,p90p100,0.6203000000000001
CUW,2023,wealth,p99.9p100,0.1234
CUW,2023,wealth,p99p100,0.2767
CUW,2024,income,p0p50,0.1413
CUW,2024,income,p50p90,0.3734
CUW,2024,income,p90p100,0.4852
CUW,2024,income,p99.9p100,0.0834
CUW,2024,income,p99p100,0.2118
CUW,2024,wealth,p0p50,0.0411
CUW,2024,wealth,p50p90,0.3387
CUW,2024,wealth,p90p100,0.6201
CUW,2024,wealth,p99.9p100,0.1233
CUW,2024,wealth,p99p100,0.2765
CYM,2010,income,p0p50,0.086
CYM,2010,income,p50p90,0.3785
CYM,2010,income,p90p100,0.5355
CYM,2010,income,p99.9p100,0.0783
CYM,2010,income,p99p100,0.2121
CYM,2010,wealth,p0p50,0.0341
CYM,2010,wealth,p50p90,0.3093
CYM,2010,wealth,p90p100,0.6566000000000001
CYM,2010,wealth,p99.9p100,0.1547
CYM,2010,wealth,p99p100,0.3184
CYM,2011,income,p0p50,0.0917
CYM,2011,income,p50p90,0.378
CYM,2011,income,p90p100,0.5303
CYM,2011,income,p99.9p100,0.0788
CYM,2011,income,p99p100,0.212
CYM,2011,wealth,p0p50,0.0348
CYM,2011,wealth,p50p90,0.312
CYM,2011,wealth,p90p100,0.6532
CYM,2011,wealth,p99.9p100,0.1517
CYM,2011,wealth,p99p100,0.3144
CYM,2012,income,p0p50,0.0974
CYM,2012,income,p50p90,0.3775
CYM,2012,income,p90p100,0.5252
CYM,2012,income,p99.9p100,0.0793
CYM,2012,income,p99p100,0.212
CYM,2012,wealth,p0p50,0.0356
CYM,2012,wealth,p50p90,0.3152
CYM,2012,wealth,p90p100,0.6492
CYM,2012,wealth,p99.9p100,0.1482
CYM,2012,wealth,p99p100,0.3097
CYM,2013,income,p0p50,0.103
CYM,2013,income,p50p90,0.377
CYM,2013,income,p90p100,0.52
CYM,2013,income,p99.9p100,0.0798
CYM,2013,income,p99p100,0.212
CYM,2013,wealth,p0p50,0.0363
CYM,2013,wealth,p50p90,0.3181
CYM,2013,wealth,p90p100,0.6455000000000001
CYM,2013,wealth,p99.9p100,0.145
CYM,2013,wealth,p99p100,0.3055
CYM,2014,income,p0p50,0.1086
CYM,2014,income,p50p90,0.3764
CYM,2014,income,p90p100,0.515
CYM,2014,income,p99.9p100,0.0804
CYM,2014,income,p99p100,0.212
CYM,2014,wealth,p0p50,0.0368
CYM,2014,wealth,p50p90,0.3202
CYM,2014,wealth,p90p100,0.6429
CYM,2014,wealth,p99.9p100,0.1427
CYM,2014,wealth,p99p100,0.3025
CYM,2015,income,p0p50,0.1141
CYM,2015,income,p50p90,0.3759
CYM,2015,income,p90p100,0.5099
CYM,2015,income,p99.9p100,0.0809
CYM,2015,income,p99p100,0.2119
CYM,2015,wealth,p0p50,0.0375
CYM,2015,wealth,p50p90,0.3231
CYM,2015,wealth,p90p100,0.6394000000000001
CYM,2015,wealth,p99.9p100,0.1396
CYM,2015,wealth,p99p100,0.2983
CYM,2016,income,p0p50,0.1197
CYM,2016,income,p50p90,0.3754
CYM,2016,income,p90p100,0.5049
CYM,2016,income,p99.9p100,0.0814
CYM,2016,income,p99p100,0.2119
CYM,2016,wealth,p0p50,0.0384
CYM,2016,wealth,p50p90,0.3269
CYM,2016,wealth,p90p100,0.6347
CYM,2016,wealth,p99.9p100,0.1356
CYM,2016,wealth,p99p100,0.293
CYM,2017,income,p0p50,0.1251
