iso3,sex,age,level,percent
BFA,M,25,0,56.80
BFA,M,25,1,23.76
BFA,M,25,2,7.83
BFA,M,25,3,6.09
BFA,M,25,4,4.16
BFA,M,25,5,0.00
BFA,M,25,6,0.00
BFA,M,25,7,0.00
BFA,M,30,0,61.37
BFA,M,30,1,23.72
BFA,M,30,2,6.66
BFA,M,30,3,4.57
BFA,M,30,4,2.63
BFA,M,30,5,0.00
BFA,M,30,6,0.00
BFA,M,30,7,0.00
BFA,M,35,0,64.91
BFA,M,35,1,15.73
BFA,M,35,2,8.31
BFA,M,35,3,6.44
BFA,M,35,4,3.22
BFA,M,35,5,0.00
BFA,M,35,6,0.00
BFA,M,35,7,0.00
BFA,M,40,0,69.41
BFA,M,40,1,8.86
BFA,M,40,2,6.52
BFA,M,40,3,8.84
BFA,M,40,4,4.27
BFA,M,40,5,0.00
BFA,M,40,6,0.00
BFA,M,40,7,0.00
BFA,M,45,0,71.40
BFA,M,45,1,7.71
BFA,M,45,2,5.60
BFA,M,45,3,7.70
BFA,M,45,4,4.84
BFA,M,45,5,0.00
BFA,M,45,6,0.00
BFA,M,45,7,0.00
BFA,M,50,0,77.52
BFA,M,50,1,6.24
BFA,M,50,2,4.72
BFA,M,50,3,5.30
BFA,M,50,4,3.43
BFA,M,50,5,0.00
BFA,M,50,6,0.00
BFA,M,50,7,0.00
BFA,M,55,0,80.68
BFA,M,55,1,5.64
BFA,M,55,2,4.33
BFA,M,55,3,4.24
BFA,M,55,4,2.44
BFA,M,55,5,0.00
BFA,M,55,6,0.00
BFA,M,55,7,0.00
BFA,M,60,0,82.17
BFA,M,60,1,5.55
BFA,M,60,2,4.49
BFA,M,60,3,3.56
BFA,M,60,4,1.87
BFA,M,60,5,0.00
BFA,M,60,6,0.00
BFA,M,60,7,0.00
BFA,M,65,0,84.23
BFA,M,65,1,5.15
BFA,M,65,2,4.19
BFA,M,65,3,2.97
BFA,M,65,4,1.44
BFA,M,65,5,0.00
BFA,M,65,6,0.00
BFA,M,65,7,0.00
BFA,M,70,0,88.89
BFA,M,70,1,3.65
BFA,M,70,2,2.76
BFA,M,70,3,2.30
BFA,M,70,4,1.07
BFA,M,70,5,0.00
BFA,M,70,6,0.00
BFA,M,70,7,0.00
BFA,M,75,0,93.14
BFA,M,75,1,2.20
BFA,M,75,2,1.71
BFA,M,75,3,1.57
BFA,M,75,4,0.63
BFA,M,75,5,0.00
BFA,M,75,6,0.00
BFA,M,75,7,0.00
BFA,M,80,0,94.86
BFA,M,80,1,1.71
BFA,M,80,2,1.39
BFA,M,80,3,1.11
BFA,M,80,4,0.41
BFA,M,80,5,0.00
BFA,M,80,6,0.00
BFA,M,80,7,0.00
BFA,M,85,0,96.54
BFA,M,85,1,1.18
BFA,M,85,2,1.03
BFA,M,85,3,0.74
BFA,M,85,4,0.25
BFA,M,85,5,0.00
BFA,M,85,6,0.00
BFA,M,85,7,0.00
BFA,M,90,0,97.89
BFA,M,90,1,0.78
BFA,M,90,2,0.63
BFA,M,90,3,0.41
BFA,M,90,4,0.15
BFA,M,90,5,0.00
BFA,M,90,6,0.00
BFA,M,90,7,0.00
BFA,M,95,0,98.30
BFA,M,95,1,0.58
BFA,M,95,2,0.50
BFA,M,95,3,0.37
BFA,M,95,4,0.13
BFA,M,95,5,0.00
BFA,M,95,6,0.00
BFA,M,95,7,0.00
BGD,F,15,0,6.10
BGD,F,15,1,4.56
BGD,F,15,2,17.71
BGD,F,15,3,38.39
BGD,F,15,4,33.09
BGD,F,15,5,0.00
BGD,F,15,6,0.00
BGD,F,15,7,0.00
BGD,F,20,0,8.74
BGD,F,20,1,6.12
BGD,F,20,2,20.60
BGD,F,20,3,31.09
BGD,F,20,4,30.37
BGD,F,20,5,0.00
BGD,F,20,6,0.00
BGD,F,20,7,0.00
BGD,F,25,0,13.22
BGD,F,25,1,7.90
BGD,F,25,2,24.16
BGD,F,25,3,24.72
BGD,F,25,4,23.96
BGD,F,25,5,0.00
BGD,F,25,6,0.00
BGD,F,25,7,0.00
BGD,F,30,0,21.78
BGD,F,30,1,9.00
BGD,F,30,2,26.28
BGD,F,30,3,21.08
BGD,F,30,4,16.08
BGD,F,30,5,0.00
BGD,F,30,6,0.00
BGD,F,30,7,0.00
BGD,F,35,0,31.74
BGD,F,35,1,10.57
BGD,F,35,2,23.57
BGD,F,35,3,17.19
BGD,F,35,4,12.50
BGD,F,35,5,0.00
BGD,F,35,6,0.00
BGD,F,35,7,0.00
BGD,F,40,0,42.65
BGD,F,40,1,11.37
BGD,F,40,2,20.20
BGD,F,40,3,12.08
BGD,F,40,4,10.01
BGD,F,40,5,0.00
BGD,F,40,6,0.00
BGD,F,40,7,0.00
BGD,F,45,0,50.84
BGD,F,45,1,11.62
BGD,F,45,2,18.33
BGD,F,45,3,9.59
BGD,F,45,4,7.16
BGD,F,45,5,0.00
BGD,F,45,6,0.00
BGD,F,45,7,0.00
BGD,F,50,0,57.22
BGD,F,50,1,11.23
BGD,F,50,2,16.27
BGD,F,50,3,7.94
BGD,F,50,4,5.65
BGD,F,50,5,0.00
BGD,F,50,6,0.00
BGD,F,50,7,0.00
BGD,F,55,0,60.79
BGD,F,55,1,10.77
BGD,F,55,2,15.39
BGD,F,55,3,7.20
BGD,F,55,4,4.70
BGD,F,55,5,0.00
BGD,F,55,6,0.00
BGD,F,55,7,0.00
BGD,F,60,0,66.25
BGD,F,60,1,9.96
BGD,F,60,2,13.54
BGD,F,60,3,5.47
BGD,F,60,4,3.85
BGD,F,60,5,0.00
BGD,F,60,6,0.00
BGD,F,60,7,0.00
BGD,F,65,0,69.72
BGD,F,65,1,9.35
BGD,F,65,2,12.57
BGD,F,65,3,4.45
BGD,F,65,4,3.00
BGD,F,65,5,0.00
BGD,F,65,6,0.00
BGD,F,65,7,0.00
BGD,F,70,0,76.35
BGD,F,70,1,8.62
BGD,F,70,2,10.26
BGD,F,70,3,2.90
BGD,F,70,4,1.40
BGD,F,70,5,0.00
BGD,F,70,6,0.00
BGD,F,70,7,0.00
BGD,F,75,0,78.95
BGD,F,75,1,7.71
BGD,F,75,2,9.33
BGD,F,75,3,2.56
BGD,F,75,4,1.15
BGD,F,75,5,0.00
BGD,F,75,6,0.00
BGD,F,75,7,0.00
BGD,F,80,0,83.24
BGD,F,80,1,6.73
BGD,F,80,2,7.36
BGD,F,80,3,1.76
BGD,F,80,4,0.76
BGD,F,80,5,0.00
BGD,F,80,6,0.00
BGD,F,80,7,0.00
BGD,F,85,0,82.81
BGD,F,85,1,6.48
BGD,F,85,2,7.73
BGD,F,85,3,1.97
BGD,F,85,4,0.83
BGD,F,85,5,0.00
BGD,F,85,6,0.00
BGD,F,85,7,0.00
BGD,F,90,0,87.17
BGD,F,90,1,5.48
BGD,F,90,2,5.71
BGD,F,90,3,1.17
BGD,F,90,4,0.40
BGD,F,90,5,0.00
BGD,F,90,6,0.00
BGD,F,90,7,0.00
BGD,F,95,0,89.03
BGD,F,95,1,4.87
BGD,F,95,2,4.87
BGD,F,95,3,0.91
BGD,F,95,4,0.28
BGD,F,95,5,0.00
BGD,F,95,6,0.00
BGD,F,95,7,0.00
BGD,F,100,0,90.88
BGD,F,100,1,4.25
BGD,F,100,2,4.00
BGD,F,100,3,0.67
BGD,F,100,4,0.18
BGD,F,100,5,0.00
BGD,F,100,6,0.00
BGD,F,100,7,0.00
BGD,M,15,0,8.13
BGD,M,15,1,7.40
BGD,M,15,2,21.13
BGD,M,15,3,31.19
BGD,M,15,4,32.00
BGD,M,15,5,0.00
BGD,M,15,6,0.00
BGD,M,15,7,0.00
BGD,M,20,0,11.36
BGD,M,20,1,9.69
BGD,M,20,2,19.58
BGD,M,20,3,19.65
BGD,M,20,4,34.87
BGD,M,20,5,0.00
BGD,M,20,6,0.00
BGD,M,20,7,0.00
BGD,M,25,0,15.41
BGD,M,25,1,11.32
BGD,M,25,2,22.27
BGD,M,25,3,18.35
BGD,M,25,4,23.78
BGD,M,25,5,0.00
BGD,M,25,6,0.00
BGD,M,25,7,0.00
BGD,M,30,0,20.05
BGD,M,30,1,10.54
BGD,M,30,2,24.96
BGD,M,30,3,17.41
BGD,M,30,4,18.06
BGD,M,30,5,0.00
BGD,M,30,6,0.00
BGD,M,30,7,0.00
BGD,M,35,0,27.28
BGD,M,35,1,10.39
BGD,M,35,2,21.97
BGD,M,35,3,16.23
BGD,M,35,4,16.00
BGD,M,35,5,0.00
BGD,M,35,6,0.00
BGD,M,35,7,0.00
BGD,M,40,0,34.01
BGD,M,40,1,10.22
BGD,M,40,2,18.65
BGD,M,40,3,13.42
BGD,M,40,4,15.13
BGD,M,40,5,0.00
BGD,M,40,6,0.00
BGD,M,40,7,0.00
BGD,M,45,0,39.90
BGD,M,45,1,10.20
BGD,M,45,2,17.22
BGD,M,45,3,12.10
BGD,M,45,4,12.85
BGD,M,45,5,0.00
BGD,M,45,6,0.00
BGD,M,45,7,0.00
BGD,M,50,0,43.81
BGD,M,50,1,10.02
BGD,M,50,2,16.00
BGD,M,50,3,11.57
BGD,M,50,4,11.56
BGD,M,50,5,0.00
BGD,M,50,6,0.00
BGD,M,50,7,0.00
BGD,M,55,0,44.47
BGD,M,55,1,9.86
BGD,M,55,2,16.02
BGD,M,55,3,12.02
BGD,M,55,4,11.56
BGD,M,55,5,0.00
BGD,M,55,6,0.00
BGD,M,55,7,0.00
BGD,M,60,0,48.07
BGD,M,60,1,9.28
BGD,M,60,2,15.21
BGD,M,60,3,11.21
BGD,M,60,4,11.40
BGD,M,60,5,0.00
BGD,M,60,6,0.00
BGD,M,60,7,0.00
BGD,M,65,0,50.68
BGD,M,65,1,9.01
BGD,M,65,2,14.76
BGD,M,65,3,9.83
BGD,M,65,4,11.05
BGD,M,65,5,0.00
BGD,M,65,6,0.00
BGD,M,65,7,0.00
BGD,M,70,0,52.10
BGD,M,70,1,9.30
BGD,M,70,2,14.59
BGD,M,70,3,8.82
BGD,M,70,4,10.69
BGD,M,70,5,0.00
BGD,M,70,6,0.00
BGD,M,70,7,0.00
BGD,M,75,0,51.70
BGD,M,75,1,9.68
BGD,M,75,2,15.20
BGD,M,75,3,8.97
BGD,M,75,4,10.00
BGD,M,75,5,0.00
BGD,M,75,6,0.00
BGD,M,75,7,0.00
BGD,M,80,0,55.88
BGD,M,80,1,9.29
BGD,M,80,2,14.18
BGD,M,80,3,8.61
BGD,M,80,4,8.70
BGD,M,80,5,0.00
BGD,M,80,6,0.00
BGD,M,80,7,0.00
BGD,M,85,0,56.21
BGD,M,85,1,10.13
BGD,M,85,2,15.19
BGD,M,85,3,8.27
BGD,M,85,4,7.63
BGD,M,85,5,0.00
BGD,M,85,6,0.00
BGD,M,85,7,0.00
BGD,M,90,0,57.85
BGD,M,90,1,10.02
BGD,M,90,2,14.63
BGD,M,90,3,7.79
BGD,M,90,4,7.22
BGD,M,90,5,0.00
BGD,M,90,6,0.00
BGD,M,90,7,0.00
BGD,M,95,0,59.28
BGD,M,95,1,10.23
BGD,M,95,2,14.55
BGD,M,95,3,7.38
BGD,M,95,4,6.46
BGD,M,95,5,0.00
BGD,M,95,6,0.00
BGD,M,95,7,0.00
BGD,M,100,0,60.75
BGD,M,100,1,10.36
BGD,M,100,2,14.34
BGD,M,100,3,6.95
BGD,M,100,4,5.80
BGD,M,100,5,0.00
BGD,M,100,6,0.00
BGD,M,100,7,0.00
BGR,F,15,0,0.89
BGR,F,15,1,1.60
BGR,F,15,2,7.27
BGR,F,15,3,71.12
BGR,F,15,4,19.13
BGR,F,15,5,0.00
BGR,F,15,6,0.00
BGR,F,15,7,0.00
BGR,F,20,0,1.11
BGR,F,20,1,1.72
BGR,F,20,2,3.84
BGR,F,20,3,7.03
BGR,F,20,4,70.82
BGR,F,20,5,0.74
BGR,F,20,6,12.35
BGR,F,20,7,2.38
BGR,F,25,0,1.41
BGR,F,25,1,1.73
BGR,F,25,2,4.18
BGR,F,25,3,7.17
BGR,F,25,4,43.51
BGR,F,25,5,0.86
BGR,F,25,6,21.06
BGR,F,25,7,20.09
BGR,F,30,0,1.75
BGR,F,30,1,1.71
BGR,F,30,2,4.55
BGR,F,30,3,9.97
BGR,F,30,4,40.49
BGR,F,30,5,0.83
BGR,F,30,6,16.64
BGR,F,30,7,24.06
BGR,F,35,0,1.59
BGR,F,35,1,1.73
BGR,F,35,2,4.70
BGR,F,35,3,12.80
BGR,F,35,4,38.88
BGR,F,35,5,1.23
BGR,F,35,6,13.38
BGR,F,35,7,25.68
BGR,F,40,0,1.08
BGR,F,40,1,1.15
BGR,F,40,2,3.90
BGR,F,40,3,13.50
BGR,F,40,4,39.57
BGR,F,40,5,1.95
BGR,F,40,6,13.23
BGR,F,40,7,25.62
BGR,F,45,0,0.95
BGR,F,45,1,0.87
BGR,F,45,2,2.75
BGR,F,45,3,13.51
BGR,F,45,4,44.58
BGR,F,45,5,2.42
BGR,F,45,6,10.57
BGR,F,45,7,24.36
BGR,F,50,0,0.83
BGR,F,50,1,0.82
BGR,F,50,2,2.69
BGR,F,50,3,13.23
BGR,F,50,4,49.50
BGR,F,50,5,2.14
BGR,F,50,6,11.77
BGR,F,50,7,19.03
BGR,F,55,0,0.85
BGR,F,55,1,0.80
BGR,F,55,2,2.76
BGR,F,55,3,14.23
BGR,F,55,4,51.71
BGR,F,55,5,2.15
BGR,F,55,6,11.24
BGR,F,55,7,16.26
BGR,F,60,0,0.85
BGR,F,60,1,0.84
BGR,F,60,2,3.26
BGR,F,60,3,15.79
BGR,F,60,4,48.42
BGR,F,60,5,3.07
BGR,F,60,6,12.18
BGR,F,60,7,15.59
BGR,F,65,0,0.82
BGR,F,65,1,0.89
BGR,F,65,2,3.71
BGR,F,65,3,20.15
BGR,F,65,4,46.61
BGR,F,65,5,3.08
BGR,F,65,6,11.29
BGR,F,65,7,13.45
BGR,F,70,0,1.18
BGR,F,70,1,1.09
BGR,F,70,2,4.60
BGR,F,70,3,25.58
BGR,F,70,4,45.22
BGR,F,70,5,2.81
BGR,F,70,6,8.70
BGR,F,70,7,10.81
BGR,F,75,0,1.81
BGR,F,75,1,1.49
BGR,F,75,2,7.89
BGR,F,75,3,34.21
BGR,F,75,4,33.27
BGR,F,75,5,3.07
BGR,F,75,6,8.78
BGR,F,75,7,9.48
BGR,F,80,0,2.59
BGR,F,80,1,2.07
BGR,F,80,2,12.16
BGR,F,80,3,36.76
BGR,F,80,4,30.40
BGR,F,80,5,2.20
BGR,F,80,6,6.45
BGR,F,80,7,7.36
BGR,F,85,0,3.22
BGR,F,85,1,2.61
BGR,F,85,2,18.27
BGR,F,85,3,38.11
BGR,F,85,4,26.31
BGR,F,85,5,1.70
BGR,F,85,6,4.76
BGR,F,85,7,5.03
BGR,F,90,0,3.33
BGR,F,90,1,2.99
BGR,F,90,2,24.94
BGR,F,90,3,37.39
BGR,F,90,4,21.69
BGR,F,90,5,1.49
BGR,F,90,6,4.06
BGR,F,90,7,4.11
BGR,F,95,0,5.26
BGR,F,95,1,4.18
BGR,F,95,2,35.23
BGR,F,95,3,35.42
BGR,F,95,4,13.92
BGR,F,95,5,0.96
BGR,F,95,6,2.55
BGR,F,95,7,2.47
BGR,F,100,0,6.71
BGR,F,100,1,5.27
BGR,F,100,2,44.85
BGR,F,100,3,30.24
BGR,F,100,4,9.19
BGR,F,100,5,0.63
BGR,F,100,6,1.62
BGR,F,100,7,1.50
BGR,M,15,0,0.76
BGR,M,15,1,1.38
BGR,M,15,2,6.74
BGR,M,15,3,72.50
BGR,M,15,4,18.62
BGR,M,15,5,0.00
BGR,M,15,6,0.00
BGR,M,15,7,0.00
BGR,M,20,0,0.95
BGR,M,20,1,1.48
BGR,M,20,2,3.23
BGR,M,20,3,9.21
BGR,M,20,4,75.39
BGR,M,20,5,1.02
BGR,M,20,6,7.50
BGR,M,20,7,1.22
BGR,M,25,0,1.16
BGR,M,25,1,1.43
BGR,M,25,2,3.56
BGR,M,25,3,9.19
BGR,M,25,4,56.01
BGR,M,25,5,1.24
BGR,M,25,6,15.78
BGR,M,25,7,11.63
BGR,M,30,0,1.44
BGR,M,30,1,1.40
BGR,M,30,2,3.91
BGR,M,30,3,12.19
BGR,M,30,4,53.18
BGR,M,30,5,1.23
BGR,M,30,6,11.58
BGR,M,30,7,15.08
BGR,M,35,0,1.37
BGR,M,35,1,1.46
BGR,M,35,2,4.12
BGR,M,35,3,15.54
BGR,M,35,4,52.18
BGR,M,35,5,1.31
BGR,M,35,6,7.00
BGR,M,35,7,17.02
BGR,M,40,0,0.88
BGR,M,40,1,0.97
BGR,M,40,2,3.42
BGR,M,40,3,17.05
BGR,M,40,4,54.19
BGR,M,40,5,1.72
BGR,M,40,6,6.14
BGR,M,40,7,15.62
BGR,M,45,0,0.70
BGR,M,45,1,0.68
BGR,M,45,2,2.30
BGR,M,45,3,16.90
BGR,M,45,4,56.66
BGR,M,45,5,1.72
BGR,M,45,6,5.22
BGR,M,45,7,15.81
BGR,M,50,0,0.59
BGR,M,50,1,0.61
BGR,M,50,2,2.06
BGR,M,50,3,15.64
BGR,M,50,4,58.35
BGR,M,50,5,1.81
BGR,M,50,6,5.52
BGR,M,50,7,15.42
BGR,M,55,0,0.62
BGR,M,55,1,0.58
BGR,M,55,2,2.03
BGR,M,55,3,16.38
BGR,M,55,4,58.30
BGR,M,55,5,1.77
BGR,M,55,6,5.57
BGR,M,55,7,14.74
BGR,M,60,0,0.50
BGR,M,60,1,0.59
BGR,M,60,2,2.22
BGR,M,60,3,18.82
BGR,M,60,4,55.83
BGR,M,60,5,1.96
BGR,M,60,6,6.07
BGR,M,60,7,13.99
BGR,M,65,0,0.45
BGR,M,65,1,0.53
BGR,M,65,2,2.36
BGR,M,65,3,24.28
BGR,M,65,4,50.76
BGR,M,65,5,2.04
BGR,M,65,6,4.45
BGR,M,65,7,15.12
BGR,M,70,0,0.51
BGR,M,70,1,0.61
BGR,M,70,2,2.95
BGR,M,70,3,28.98
BGR,M,70,4,46.93
BGR,M,70,5,1.95
BGR,M,70,6,4.10
BGR,M,70,7,13.98
BGR,M,75,0,0.72
BGR,M,75,1,0.81
BGR,M,75,2,4.96
BGR,M,75,3,36.39
BGR,M,75,4,37.31
BGR,M,75,5,1.74
BGR,M,75,6,4.88
BGR,M,75,7,13.18
BGR,M,80,0,0.95
BGR,M,80,1,1.14
BGR,M,80,2,8.27
BGR,M,80,3,39.12
BGR,M,80,4,31.04
BGR,M,80,5,1.78
BGR,M,80,6,4.77
BGR,M,80,7,12.93
BGR,M,85,0,1.38
BGR,M,85,1,1.58
BGR,M,85,2,12.08
BGR,M,85,3,39.80
BGR,M,85,4,26.10
BGR,M,85,5,1.66
BGR,M,85,6,5.24
BGR,M,85,7,12.17
BGR,M,90,0,1.56
BGR,M,90,1,1.83
BGR,M,90,2,15.42
BGR,M,90,3,36.89
BGR,M,90,4,24.46
BGR,M,90,5,1.67
BGR,M,90,6,5.92
BGR,M,90,7,12.24
BGR,M,95,0,2.29
BGR,M,95,1,2.62
BGR,M,95,2,24.35
BGR,M,95,3,38.55
BGR,M,95,4,16.15
BGR,M,95,5,1.31
BGR,M,95,6,5.18
BGR,M,95,7,9.55
BGR,M,100,0,3.00
BGR,M,100,1,3.42
BGR,M,100,2,32.75
BGR,M,100,3,35.41
BGR,M,100,4,11.78
BGR,M,100,5,1.08
BGR,M,100,6,4.75
BGR,M,100,7,7.82
BHR,F,15,0,0.51
BHR,F,15,1,1.13
BHR,F,15,2,17.65
BHR,F,15,3,54.47
BHR,F,15,4,25.66
BHR,F,15,5,0.53
BHR,F,15,6,0.00
BHR,F,15,7,0.00
BHR,F,20,0,0.78
BHR,F,20,1,1.60
BHR,F,20,2,3.10
BHR,F,20,3,10.10
BHR,F,20,4,65.43
BHR,F,20,5,7.23
BHR,F,20,6,6.94
BHR,F,20,7,0.67
BHR,F,25,0,0.50
BHR,F,25,1,2.46
BHR,F,25,2,3.96
BHR,F,25,3,12.36
BHR,F,25,4,44.78
BHR,F,25,5,8.72
BHR,F,25,6,12.15
BHR,F,25,7,1.56
BHR,F,30,0,3.85
BHR,F,30,1,18.04
BHR,F,30,2,5.68
BHR,F,30,3,11.76
BHR,F,30,4,26.72
BHR,F,30,5,8.28
BHR,F,30,6,11.03
BHR,F,30,7,3.00
BHR,F,35,0,5.10
BHR,F,35,1,23.35
BHR,F,35,2,2.59
BHR,F,35,3,14.14
BHR,F,35,4,25.06
BHR,F,35,5,16.32
BHR,F,35,6,3.82
BHR,F,35,7,1.05
BHR,F,40,0,4.71
BHR,F,40,1,22.83
BHR,F,40,2,8.13
BHR,F,40,3,15.86
BHR,F,40,4,23.94
BHR,F,40,5,7.79
BHR,F,40,6,8.42
BHR,F,40,7,2.27
BHR,F,45,0,3.81
BHR,F,45,1,23.09
BHR,F,45,2,7.50
BHR,F,45,3,13.16
BHR,F,45,4,20.45
BHR,F,45,5,11.44
BHR,F,45,6,11.77
BHR,F,45,7,4.17
BHR,F,50,0,5.09
BHR,F,50,1,28.95
BHR,F,50,2,9.38
BHR,F,50,3,15.38
BHR,F,50,4,21.77
BHR,F,50,5,7.28
BHR,F,50,6,5.56
BHR,F,50,7,2.26
BHR,F,55,0,7.98
BHR,F,55,1,31.28
BHR,F,55,2,10.32
BHR,F,55,3,13.07
BHR,F,55,4,20.74
BHR,F,55,5,6.18
BHR,F,55,6,5.07
BHR,F,55,7,2.58
BHR,F,60,0,12.04
BHR,F,60,1,31.62
BHR,F,60,2,9.38
BHR,F,60,3,10.59
BHR,F,60,4,18.60
BHR,F,60,5,6.86
BHR,F,60,6,6.00
BHR,F,60,7,3.80
BHR,F,65,0,18.86
BHR,F,65,1,31.87
BHR,F,65,2,8.49
BHR,F,65,3,9.09
BHR,F,65,4,14.68
BHR,F,65,5,8.18
BHR,F,65,6,7.52
BHR,F,65,7,5.95
BHR,F,70,0,33.53
BHR,F,70,1,31.57
BHR,F,70,2,7.13
BHR,F,70,3,6.07
BHR,F,70,4,10.45
BHR,F,70,5,8.43
BHR,F,70,6,8.05
BHR,F,70,7,7.95
BHR,F,75,0,50.32
BHR,F,75,1,23.89
BHR,F,75,2,5.98
BHR,F,75,3,3.68
BHR,F,75,4,8.32
BHR,F,75,5,6.93
BHR,F,75,6,6.80
BHR,F,75,7,8.37
BHR,F,80,0,65.22
BHR,F,80,1,14.83
BHR,F,80,2,4.89
BHR,F,80,3,2.24
BHR,F,80,4,6.85
BHR,F,80,5,4.79
BHR,F,80,6,4.76
BHR,F,80,7,7.32
BHR,F,85,0,76.09
BHR,F,85,1,11.17
BHR,F,85,2,3.49
BHR,F,85,3,1.37
BHR,F,85,4,4.56
BHR,F,85,5,3.00
BHR,F,85,6,2.99
BHR,F,85,7,5.74
BHR,F,90,0,83.24
BHR,F,90,1,8.81
BHR,F,90,2,2.17
BHR,F,90,3,1.14
BHR,F,90,4,3.06
BHR,F,90,5,1.74
BHR,F,90,6,1.72
BHR,F,90,7,4.12
BHR,F,95,0,87.94
BHR,F,95,1,6.56
BHR,F,95,2,1.42
BHR,F,95,3,0.86
BHR,F,95,4,2.21
BHR,F,95,5,0.85
BHR,F,95,6,0.83
BHR,F,95,7,2.47
BHR,F,100,0,91.29
BHR,F,100,1,5.03
BHR,F,100,2,0.84
BHR,F,100,3,0.52
BHR,F,100,4,1.56
BHR,F,100,5,0.48
BHR,F,100,6,0.45
BHR,F,100,7,1.69
BHR,M,15,0,0.24
BHR,M,15,1,2.36
BHR,M,15,2,14.51
BHR,M,15,3,59.86
BHR,M,15,4,22.53
BHR,M,15,5,0.53
BHR,M,15,6,0.03
BHR,M,15,7,0.00
BHR,M,20,0,0.40
BHR,M,20,1,3.75
BHR,M,20,2,9.25
BHR,M,20,3,16.89
BHR,M,20,4,55.91
BHR,M,20,5,8.97
BHR,M,20,6,7.44
BHR,M,20,7,1.30
BHR,M,25,0,0.28
BHR,M,25,1,3.92
BHR,M,25,2,12.51
BHR,M,25,3,14.00
BHR,M,25,4,46.23
BHR,M,25,5,14.06
BHR,M,25,6,16.65
BHR,M,25,7,2.60
BHR,M,30,0,2.12
BHR,M,30,1,22.94
BHR,M,30,2,13.06
BHR,M,30,3,11.97
BHR,M,30,4,24.48
BHR,M,30,5,11.31
BHR,M,30,6,13.84
BHR,M,30,7,6.69
BHR,M,35,0,4.09
BHR,M,35,1,15.23
BHR,M,35,2,22.95
BHR,M,35,3,12.56
BHR,M,35,4,22.48
BHR,M,35,5,23.24
BHR,M,35,6,3.69
BHR,M,35,7,1.57
BHR,M,40,0,3.83
BHR,M,40,1,20.23
BHR,M,40,2,19.63
BHR,M,40,3,17.62
BHR,M,40,4,20.21
BHR,M,40,5,9.99
BHR,M,40,6,9.87
BHR,M,40,7,4.66
BHR,M,45,0,2.90
BHR,M,45,1,30.21
BHR,M,45,2,10.25
BHR,M,45,3,14.80
BHR,M,45,4,14.45
BHR,M,45,5,13.37
BHR,M,45,6,12.41
BHR,M,45,7,6.22
BHR,M,50,0,3.20
BHR,M,50,1,36.50
BHR,M,50,2,11.89
BHR,M,50,3,16.32
BHR,M,50,4,16.99
BHR,M,50,5,8.02
BHR,M,50,6,7.53
BHR,M,50,7,3.87
BHR,M,55,0,3.32
BHR,M,55,1,33.50
BHR,M,55,2,13.94
BHR,M,55,3,16.67
BHR,M,55,4,18.74
BHR,M,55,5,6.48
BHR,M,55,6,6.40
BHR,M,55,7,3.73
BHR,M,60,0,3.35
BHR,M,60,1,31.45
BHR,M,60,2,13.82
BHR,M,60,3,16.01
BHR,M,60,4,18.70
BHR,M,60,5,6.22
BHR,M,60,6,6.84
BHR,M,60,7,4.69
BHR,M,65,0,3.77
BHR,M,65,1,28.32
BHR,M,65,2,12.76
BHR,M,65,3,14.97
BHR,M,65,4,18.53
BHR,M,65,5,5.50
BHR,M,65,6,6.44
BHR,M,65,7,5.07
BHR,M,70,0,6.51
BHR,M,70,1,25.34
BHR,M,70,2,11.78
BHR,M,70,3,12.77
BHR,M,70,4,19.16
BHR,M,70,5,3.32
BHR,M,70,6,4.15
BHR,M,70,7,3.78
BHR,M,75,0,14.47
BHR,M,75,1,23.63
BHR,M,75,2,12.23
BHR,M,75,3,9.62
BHR,M,75,4,17.96
BHR,M,75,5,2.09
BHR,M,75,6,2.79
BHR,M,75,7,2.93
BHR,M,80,0,25.92
BHR,M,80,1,23.88
BHR,M,80,2,11.73
BHR,M,80,3,6.73
BHR,M,80,4,14.86
BHR,M,80,5,1.45
BHR,M,80,6,2.04
BHR,M,80,7,2.48
BHR,M,85,0,38.73
BHR,M,85,1,25.21
BHR,M,85,2,8.51
BHR,M,85,3,4.96
BHR,M,85,4,10.86
BHR,M,85,5,0.73
BHR,M,85,6,1.08
BHR,M,85,7,1.51
BHR,M,90,0,52.30
BHR,M,90,1,23.22
BHR,M,90,2,6.18
BHR,M,90,3,3.40
BHR,M,90,4,7.31
BHR,M,90,5,0.31
BHR,M,90,6,0.48
BHR,M,90,7,0.78
BHR,M,95,0,61.62
BHR,M,95,1,21.75
BHR,M,95,2,5.18
BHR,M,95,3,2.16
BHR,M,95,4,5.15
BHR,M,95,5,0.18
BHR,M,95,6,0.29
BHR,M,95,7,0.54
BHR,M,100,0,68.43
BHR,M,100,1,20.08
BHR,M,100,2,3.96
BHR,M,100,3,1.40
BHR,M,100,4,3.50
BHR,M,100,5,0.12
BHR,M,100,6,0.20
BHR,M,100,7,0.44
BHS,F,15,0,0.16
BHS,F,15,1,0.00
BHS,F,15,2,0.25
BHS,F,15,3,14.87
BHS,F,15,4,74.43
BHS,F,15,5,0.00
BHS,F,15,6,0.00
BHS,F,15,7,0.00
BHS,F,20,0,0.22
BHS,F,20,1,0.01
BHS,F,20,2,0.36
BHS,F,20,3,2.14
BHS,F,20,4,62.60
BHS,F,20,5,0.00
BHS,F,20,6,0.00
