iso3,row,product,value
ARG,CPA_C18,CPA_K65,18.616
ARG,CPA_C18,CPA_K66,21.773
ARG,CPA_C18,CPA_L,3.469
ARG,CPA_C18,CPA_M69_70,88.646
ARG,CPA_C18,CPA_M71,59.587
ARG,CPA_C18,CPA_M72,1.437
ARG,CPA_C18,CPA_M73,21.713
ARG,CPA_C18,CPA_M74_75,13.412
ARG,CPA_C18,CPA_N77,11.059
ARG,CPA_C18,CPA_N78,6.896
ARG,CPA_C18,CPA_N79,0.000
ARG,CPA_C18,CPA_N80-82,63.151
ARG,CPA_C18,CPA_O84,9.988
ARG,CPA_C18,CPA_P85,147.514
ARG,CPA_C18,CPA_Q86,11.729
ARG,CPA_C18,CPA_Q87_88,0.516
ARG,CPA_C18,CPA_R90-92,1.320
ARG,CPA_C18,CPA_R93,8.344
ARG,CPA_C18,CPA_S94,52.384
ARG,CPA_C18,CPA_S95,17.760
ARG,CPA_C18,CPA_S96,11.649
ARG,CPA_C18,CPA_T,0.000
ARG,CPA_C18,CPA_U,0.000
ARG,CPA_C19,CPA_A01,1121.465
ARG,CPA_C19,CPA_A02,1.964
ARG,CPA_C19,CPA_A03,97.298
ARG,CPA_C19,CPA_B,160.053
ARG,CPA_C19,CPA_C10-12,202.468
ARG,CPA_C19,CPA_C13-15,14.245
ARG,CPA_C19,CPA_C16,25.289
ARG,CPA_C19,CPA_C17,27.048
ARG,CPA_C19,CPA_C18,3.555
ARG,CPA_C19,CPA_C19,1430.199
ARG,CPA_C19,CPA_C20,846.842
ARG,CPA_C19,CPA_C21,216.625
ARG,CPA_C19,CPA_C22,35.906
ARG,CPA_C19,CPA_C23,156.243
ARG,CPA_C19,CPA_C24,103.614
ARG,CPA_C19,CPA_C25,35.761
ARG,CPA_C19,CPA_C26,3.016
ARG,CPA_C19,CPA_C27,16.772
ARG,CPA_C19,CPA_C28,25.183
ARG,CPA_C19,CPA_C29,28.939
ARG,CPA_C19,CPA_C30,3.893
ARG,CPA_C19,CPA_C31_32,6.203
ARG,CPA_C19,CPA_C33,21.920
ARG,CPA_C19,CPA_D35,1194.052
ARG,CPA_C19,CPA_E36,3.198
ARG,CPA_C19,CPA_E37-39,159.185
ARG,CPA_C19,CPA_F,170.074
ARG,CPA_C19,CPA_G45,88.047
ARG,CPA_C19,CPA_G46,476.822
ARG,CPA_C19,CPA_G47,461.700
ARG,CPA_C19,CPA_H49,3512.633
ARG,CPA_C19,CPA_H50,5.501
ARG,CPA_C19,CPA_H51,823.362
ARG,CPA_C19,CPA_H52,248.746
ARG,CPA_C19,CPA_H53,15.496
ARG,CPA_C19,CPA_I,9.697
ARG,CPA_C19,CPA_J58,19.622
ARG,CPA_C19,CPA_J59_60,3.595
ARG,CPA_C19,CPA_J61,14.805
ARG,CPA_C19,CPA_J62_63,6.784
ARG,CPA_C19,CPA_K64,35.831
ARG,CPA_C19,CPA_K65,6.139
ARG,CPA_C19,CPA_K66,30.304
ARG,CPA_C19,CPA_L,11.573
ARG,CPA_C19,CPA_M69_70,31.092
ARG,CPA_C19,CPA_M71,33.142
ARG,CPA_C19,CPA_M72,21.681
ARG,CPA_C19,CPA_M73,16.592
ARG,CPA_C19,CPA_M74_75,4.957
ARG,CPA_C19,CPA_N77,31.733
ARG,CPA_C19,CPA_N78,2.348
ARG,CPA_C19,CPA_N79,138.395
ARG,CPA_C19,CPA_N80-82,23.360
ARG,CPA_C19,CPA_O84,574.964
ARG,CPA_C19,CPA_P85,11.169
ARG,CPA_C19,CPA_Q86,42.652
ARG,CPA_C19,CPA_Q87_88,1.834
ARG,CPA_C19,CPA_R90-92,0.928
ARG,CPA_C19,CPA_R93,6.063
ARG,CPA_C19,CPA_S94,6.267
ARG,CPA_C19,CPA_S95,2.888
ARG,CPA_C19,CPA_S96,2.991
ARG,CPA_C19,CPA_T,0.000
ARG,CPA_C19,CPA_U,0.000
ARG,CPA_C20,CPA_A01,5685.662
ARG,CPA_C20,CPA_A02,10.567
ARG,CPA_C20,CPA_A03,36.097
ARG,CPA_C20,CPA_B,153.045
ARG,CPA_C20,CPA_C10-12,579.877
ARG,CPA_C20,CPA_C13-15,748.597
ARG,CPA_C20,CPA_C16,194.148
ARG,CPA_C20,CPA_C17,669.296
ARG,CPA_C20,CPA_C18,132.903
ARG,CPA_C20,CPA_C19,1282.631
ARG,CPA_C20,CPA_C20,6037.037
ARG,CPA_C20,CPA_C21,1643.987
ARG,CPA_C20,CPA_C22,3940.118
ARG,CPA_C20,CPA_C23,258.068
ARG,CPA_C20,CPA_C24,148.894
ARG,CPA_C20,CPA_C25,144.169
ARG,CPA_C20,CPA_C26,194.694
ARG,CPA_C20,CPA_C27,335.430
ARG,CPA_C20,CPA_C28,189.510
ARG,CPA_C20,CPA_C29,224.464
ARG,CPA_C20,CPA_C30,17.585
ARG,CPA_C20,CPA_C31_32,150.065
ARG,CPA_C20,CPA_C33,28.528
ARG,CPA_C20,CPA_D35,40.511
ARG,CPA_C20,CPA_E36,73.694
ARG,CPA_C20,CPA_E37-39,67.318
ARG,CPA_C20,CPA_F,799.171
ARG,CPA_C20,CPA_G45,39.647
ARG,CPA_C20,CPA_G46,379.341
ARG,CPA_C20,CPA_G47,62.779
ARG,CPA_C20,CPA_H49,123.912
ARG,CPA_C20,CPA_H50,1.557
ARG,CPA_C20,CPA_H51,23.603
ARG,CPA_C20,CPA_H52,2.517
ARG,CPA_C20,CPA_H53,0.093
ARG,CPA_C20,CPA_I,19.264
ARG,CPA_C20,CPA_J58,94.294
ARG,CPA_C20,CPA_J59_60,0.478
ARG,CPA_C20,CPA_J61,1.209
ARG,CPA_C20,CPA_J62_63,2.935
ARG,CPA_C20,CPA_K64,12.130
ARG,CPA_C20,CPA_K65,1.486
ARG,CPA_C20,CPA_K66,6.327
ARG,CPA_C20,CPA_L,186.443
ARG,CPA_C20,CPA_M69_70,42.211
ARG,CPA_C20,CPA_M71,110.089
ARG,CPA_C20,CPA_M72,35.001
ARG,CPA_C20,CPA_M73,14.367
ARG,CPA_C20,CPA_M74_75,12.714
ARG,CPA_C20,CPA_N77,14.234
ARG,CPA_C20,CPA_N78,3.116
ARG,CPA_C20,CPA_N79,1.396
ARG,CPA_C20,CPA_N80-82,29.950
ARG,CPA_C20,CPA_O84,118.886
ARG,CPA_C20,CPA_P85,24.522
ARG,CPA_C20,CPA_Q86,760.375
ARG,CPA_C20,CPA_Q87_88,32.159
ARG,CPA_C20,CPA_R90-92,0.112
ARG,CPA_C20,CPA_R93,0.785
ARG,CPA_C20,CPA_S94,36.741
ARG,CPA_C20,CPA_S95,8.393
ARG,CPA_C20,CPA_S96,91.785
ARG,CPA_C20,CPA_T,0.000
ARG,CPA_C20,CPA_U,0.000
ARG,CPA_C21,CPA_A01,4.300
ARG,CPA_C21,CPA_A02,0.266
ARG,CPA_C21,CPA_A03,0.020
ARG,CPA_C21,CPA_B,0.119
ARG,CPA_C21,CPA_C10-12,25.154
ARG,CPA_C21,CPA_C13-15,0.814
ARG,CPA_C21,CPA_C16,0.018
ARG,CPA_C21,CPA_C17,1.410
ARG,CPA_C21,CPA_C18,0.305
ARG,CPA_C21,CPA_C19,15.710
ARG,CPA_C21,CPA_C20,400.799
ARG,CPA_C21,CPA_C21,175.564
ARG,CPA_C21,CPA_C22,2.180
ARG,CPA_C21,CPA_C23,0.356
ARG,CPA_C21,CPA_C24,0.040
ARG,CPA_C21,CPA_C25,0.173
ARG,CPA_C21,CPA_C26,0.766
ARG,CPA_C21,CPA_C27,0.111
ARG,CPA_C21,CPA_C28,0.004
ARG,CPA_C21,CPA_C29,0.000
ARG,CPA_C21,CPA_C30,0.051
ARG,CPA_C21,CPA_C31_32,0.141
ARG,CPA_C21,CPA_C33,0.103
ARG,CPA_C21,CPA_D35,0.000
ARG,CPA_C21,CPA_E36,0.000
ARG,CPA_C21,CPA_E37-39,1.427
ARG,CPA_C21,CPA_F,1.129
ARG,CPA_C21,CPA_G45,0.000
ARG,CPA_C21,CPA_G46,13.284
ARG,CPA_C21,CPA_G47,0.124
ARG,CPA_C21,CPA_H49,0.001
ARG,CPA_C21,CPA_H50,0.000
ARG,CPA_C21,CPA_H51,0.000
ARG,CPA_C21,CPA_H52,0.000
ARG,CPA_C21,CPA_H53,0.000
ARG,CPA_C21,CPA_I,0.235
ARG,CPA_C21,CPA_J58,0.932
ARG,CPA_C21,CPA_J59_60,0.010
ARG,CPA_C21,CPA_J61,0.000
ARG,CPA_C21,CPA_J62_63,0.000
ARG,CPA_C21,CPA_K64,0.002
ARG,CPA_C21,CPA_K65,5.953
ARG,CPA_C21,CPA_K66,0.000
ARG,CPA_C21,CPA_L,0.894
ARG,CPA_C21,CPA_M69_70,7.439
ARG,CPA_C21,CPA_M71,8.892
ARG,CPA_C21,CPA_M72,3.175
ARG,CPA_C21,CPA_M73,1.343
ARG,CPA_C21,CPA_M74_75,10.651
ARG,CPA_C21,CPA_N77,0.287
ARG,CPA_C21,CPA_N78,0.551
ARG,CPA_C21,CPA_N79,0.000
ARG,CPA_C21,CPA_N80-82,5.242
ARG,CPA_C21,CPA_O84,3.211
ARG,CPA_C21,CPA_P85,4.035
ARG,CPA_C21,CPA_Q86,1117.146
ARG,CPA_C21,CPA_Q87_88,47.516
ARG,CPA_C21,CPA_R90-92,0.003
ARG,CPA_C21,CPA_R93,0.015
ARG,CPA_C21,CPA_S94,71.004
ARG,CPA_C21,CPA_S95,0.000
ARG,CPA_C21,CPA_S96,0.000
ARG,CPA_C21,CPA_T,0.000
ARG,CPA_C21,CPA_U,0.000
ARG,CPA_C22,CPA_A01,573.686
ARG,CPA_C22,CPA_A02,11.981
ARG,CPA_C22,CPA_A03,5.014
ARG,CPA_C22,CPA_B,305.008
ARG,CPA_C22,CPA_C10-12,1913.940
ARG,CPA_C22,CPA_C13-15,46.411
ARG,CPA_C22,CPA_C16,16.139
ARG,CPA_C22,CPA_C17,203.632
ARG,CPA_C22,CPA_C18,93.424
ARG,CPA_C22,CPA_C19,111.116
ARG,CPA_C22,CPA_C20,938.852
ARG,CPA_C22,CPA_C21,354.270
ARG,CPA_C22,CPA_C22,248.188
ARG,CPA_C22,CPA_C23,101.108
ARG,CPA_C22,CPA_C24,21.353
ARG,CPA_C22,CPA_C25,56.915
ARG,CPA_C22,CPA_C26,42.645
ARG,CPA_C22,CPA_C27,202.072
ARG,CPA_C22,CPA_C28,724.033
ARG,CPA_C22,CPA_C29,824.215
ARG,CPA_C22,CPA_C30,42.937
ARG,CPA_C22,CPA_C31_32,126.893
ARG,CPA_C22,CPA_C33,38.209
ARG,CPA_C22,CPA_D35,2.111
ARG,CPA_C22,CPA_E36,11.385
ARG,CPA_C22,CPA_E37-39,96.872
ARG,CPA_C22,CPA_F,690.007
ARG,CPA_C22,CPA_G45,241.648
ARG,CPA_C22,CPA_G46,1058.756
ARG,CPA_C22,CPA_G47,713.499
ARG,CPA_C22,CPA_H49,924.866
ARG,CPA_C22,CPA_H50,0.000
ARG,CPA_C22,CPA_H51,139.090
ARG,CPA_C22,CPA_H52,230.799
ARG,CPA_C22,CPA_H53,0.444
ARG,CPA_C22,CPA_I,1039.184
ARG,CPA_C22,CPA_J58,79.588
ARG,CPA_C22,CPA_J59_60,5.313
ARG,CPA_C22,CPA_J61,30.737
ARG,CPA_C22,CPA_J62_63,9.276
ARG,CPA_C22,CPA_K64,50.345
ARG,CPA_C22,CPA_K65,2.114
ARG,CPA_C22,CPA_K66,2.158
ARG,CPA_C22,CPA_L,44.500
ARG,CPA_C22,CPA_M69_70,71.753
ARG,CPA_C22,CPA_M71,88.153
ARG,CPA_C22,CPA_M72,15.143
ARG,CPA_C22,CPA_M73,32.157
ARG,CPA_C22,CPA_M74_75,11.357
ARG,CPA_C22,CPA_N77,24.542
ARG,CPA_C22,CPA_N78,5.427
ARG,CPA_C22,CPA_N79,128.428
ARG,CPA_C22,CPA_N80-82,54.101
ARG,CPA_C22,CPA_O84,232.358
ARG,CPA_C22,CPA_P85,38.523
ARG,CPA_C22,CPA_Q86,86.506
ARG,CPA_C22,CPA_Q87_88,3.724
ARG,CPA_C22,CPA_R90-92,1.009
ARG,CPA_C22,CPA_R93,7.594
ARG,CPA_C22,CPA_S94,2.910
ARG,CPA_C22,CPA_S95,3.674
ARG,CPA_C22,CPA_S96,16.530
ARG,CPA_C22,CPA_T,0.000
ARG,CPA_C22,CPA_U,0.000
ARG,CPA_C23,CPA_A01,23.959
ARG,CPA_C23,CPA_A02,0.305
ARG,CPA_C23,CPA_A03,0.038
ARG,CPA_C23,CPA_B,140.680
ARG,CPA_C23,CPA_C10-12,364.223
ARG,CPA_C23,CPA_C13-15,2.880
ARG,CPA_C23,CPA_C16,8.064
ARG,CPA_C23,CPA_C17,1.877
ARG,CPA_C23,CPA_C18,1.987
ARG,CPA_C23,CPA_C19,4.279
ARG,CPA_C23,CPA_C20,92.029
ARG,CPA_C23,CPA_C21,31.757
ARG,CPA_C23,CPA_C22,23.618
ARG,CPA_C23,CPA_C23,677.417
ARG,CPA_C23,CPA_C24,54.609
ARG,CPA_C23,CPA_C25,27.971
ARG,CPA_C23,CPA_C26,10.928
ARG,CPA_C23,CPA_C27,62.948
ARG,CPA_C23,CPA_C28,81.161
ARG,CPA_C23,CPA_C29,147.499
ARG,CPA_C23,CPA_C30,1.033
ARG,CPA_C23,CPA_C31_32,6.809
ARG,CPA_C23,CPA_C33,4.893
ARG,CPA_C23,CPA_D35,2.669
ARG,CPA_C23,CPA_E36,32.869
ARG,CPA_C23,CPA_E37-39,12.897
ARG,CPA_C23,CPA_F,6568.639
ARG,CPA_C23,CPA_G45,37.908
ARG,CPA_C23,CPA_G46,163.778
ARG,CPA_C23,CPA_G47,100.126
ARG,CPA_C23,CPA_H49,0.154
ARG,CPA_C23,CPA_H50,0.570
ARG,CPA_C23,CPA_H51,0.000
ARG,CPA_C23,CPA_H52,0.000
ARG,CPA_C23,CPA_H53,0.000
ARG,CPA_C23,CPA_I,6.279
ARG,CPA_C23,CPA_J58,7.640
ARG,CPA_C23,CPA_J59_60,0.492
ARG,CPA_C23,CPA_J61,0.004
ARG,CPA_C23,CPA_J62_63,0.035
ARG,CPA_C23,CPA_K64,0.017
ARG,CPA_C23,CPA_K65,0.037
ARG,CPA_C23,CPA_K66,0.000
ARG,CPA_C23,CPA_L,455.804
ARG,CPA_C23,CPA_M69_70,17.746
ARG,CPA_C23,CPA_M71,24.606
ARG,CPA_C23,CPA_M72,1.814
ARG,CPA_C23,CPA_M73,6.095
ARG,CPA_C23,CPA_M74_75,3.190
ARG,CPA_C23,CPA_N77,3.169
ARG,CPA_C23,CPA_N78,1.357
ARG,CPA_C23,CPA_N79,0.000
ARG,CPA_C23,CPA_N80-82,12.841
ARG,CPA_C23,CPA_O84,22.689
ARG,CPA_C23,CPA_P85,8.663
ARG,CPA_C23,CPA_Q86,63.551
ARG,CPA_C23,CPA_Q87_88,2.768
ARG,CPA_C23,CPA_R90-92,0.125
ARG,CPA_C23,CPA_R93,0.817
ARG,CPA_C23,CPA_S94,11.493
ARG,CPA_C23,CPA_S95,0.005
ARG,CPA_C23,CPA_S96,0.000
ARG,CPA_C23,CPA_T,0.000
ARG,CPA_C23,CPA_U,0.000
ARG,CPA_C24,CPA_A01,71.207
ARG,CPA_C24,CPA_A02,0.466
ARG,CPA_C24,CPA_A03,0.000
ARG,CPA_C24,CPA_B,1774.001
ARG,CPA_C24,CPA_C10-12,116.450
ARG,CPA_C24,CPA_C13-15,16.861
ARG,CPA_C24,CPA_C16,16.439
ARG,CPA_C24,CPA_C17,59.682
ARG,CPA_C24,CPA_C18,11.601
ARG,CPA_C24,CPA_C19,7.781
ARG,CPA_C24,CPA_C20,81.532
ARG,CPA_C24,CPA_C21,16.936
ARG,CPA_C24,CPA_C22,59.485
ARG,CPA_C24,CPA_C23,135.162
ARG,CPA_C24,CPA_C24,3475.730
ARG,CPA_C24,CPA_C25,2425.340
ARG,CPA_C24,CPA_C26,106.540
ARG,CPA_C24,CPA_C27,1180.390
ARG,CPA_C24,CPA_C28,1988.652
ARG,CPA_C24,CPA_C29,1162.619
ARG,CPA_C24,CPA_C30,131.405
ARG,CPA_C24,CPA_C31_32,266.425
ARG,CPA_C24,CPA_C33,165.081
ARG,CPA_C24,CPA_D35,3.372
ARG,CPA_C24,CPA_E36,9.194
ARG,CPA_C24,CPA_E37-39,61.789
ARG,CPA_C24,CPA_F,3155.892
ARG,CPA_C24,CPA_G45,11.071
ARG,CPA_C24,CPA_G46,253.527
ARG,CPA_C24,CPA_G47,5.205
ARG,CPA_C24,CPA_H49,1.280
ARG,CPA_C24,CPA_H50,0.000
ARG,CPA_C24,CPA_H51,0.011
ARG,CPA_C24,CPA_H52,0.000
ARG,CPA_C24,CPA_H53,0.000
ARG,CPA_C24,CPA_I,0.006
ARG,CPA_C24,CPA_J58,18.431
ARG,CPA_C24,CPA_J59_60,0.000
ARG,CPA_C24,CPA_J61,0.028
ARG,CPA_C24,CPA_J62_63,0.002
ARG,CPA_C24,CPA_K64,0.457
ARG,CPA_C24,CPA_K65,0.000
ARG,CPA_C24,CPA_K66,0.004
ARG,CPA_C24,CPA_L,104.533
ARG,CPA_C24,CPA_M69_70,0.451
ARG,CPA_C24,CPA_M71,59.540
ARG,CPA_C24,CPA_M72,1.154
ARG,CPA_C24,CPA_M73,1.562
ARG,CPA_C24,CPA_M74_75,0.092
ARG,CPA_C24,CPA_N77,6.353
ARG,CPA_C24,CPA_N78,0.032
ARG,CPA_C24,CPA_N79,0.000
ARG,CPA_C24,CPA_N80-82,0.334
ARG,CPA_C24,CPA_O84,7.507
ARG,CPA_C24,CPA_P85,0.767
ARG,CPA_C24,CPA_Q86,1.864
ARG,CPA_C24,CPA_Q87_88,0.078
ARG,CPA_C24,CPA_R90-92,0.000
ARG,CPA_C24,CPA_R93,0.000
ARG,CPA_C24,CPA_S94,0.000
ARG,CPA_C24,CPA_S95,0.142
ARG,CPA_C24,CPA_S96,0.000
ARG,CPA_C24,CPA_T,0.000
ARG,CPA_C24,CPA_U,0.000
ARG,CPA_C25,CPA_A01,13.761
ARG,CPA_C25,CPA_A02,1.995
ARG,CPA_C25,CPA_A03,21.928
ARG,CPA_C25,CPA_B,1155.965
ARG,CPA_C25,CPA_C10-12,433.178
ARG,CPA_C25,CPA_C13-15,69.119
ARG,CPA_C25,CPA_C16,57.894
ARG,CPA_C25,CPA_C17,15.049
ARG,CPA_C25,CPA_C18,11.348
ARG,CPA_C25,CPA_C19,23.393
ARG,CPA_C25,CPA_C20,251.944
ARG,CPA_C25,CPA_C21,99.330
ARG,CPA_C25,CPA_C22,91.120
ARG,CPA_C25,CPA_C23,16.198
ARG,CPA_C25,CPA_C24,213.829
ARG,CPA_C25,CPA_C25,206.731
ARG,CPA_C25,CPA_C26,54.496
ARG,CPA_C25,CPA_C27,219.807
ARG,CPA_C25,CPA_C28,1097.548
ARG,CPA_C25,CPA_C29,1505.963
ARG,CPA_C25,CPA_C30,58.209
ARG,CPA_C25,CPA_C31_32,63.770
ARG,CPA_C25,CPA_C33,71.310
ARG,CPA_C25,CPA_D35,6.573
ARG,CPA_C25,CPA_E36,0.914
ARG,CPA_C25,CPA_E37-39,56.270
ARG,CPA_C25,CPA_F,1423.506
ARG,CPA_C25,CPA_G45,65.229
ARG,CPA_C25,CPA_G46,239.911
ARG,CPA_C25,CPA_G47,94.905
ARG,CPA_C25,CPA_H49,103.696
ARG,CPA_C25,CPA_H50,0.117
ARG,CPA_C25,CPA_H51,47.058
ARG,CPA_C25,CPA_H52,122.954
ARG,CPA_C25,CPA_H53,41.960
ARG,CPA_C25,CPA_I,32.745
ARG,CPA_C25,CPA_J58,24.647
ARG,CPA_C25,CPA_J59_60,11.530
ARG,CPA_C25,CPA_J61,46.781
ARG,CPA_C25,CPA_J62_63,15.416
ARG,CPA_C25,CPA_K64,2.925
ARG,CPA_C25,CPA_K65,0.091
ARG,CPA_C25,CPA_K66,1.167
ARG,CPA_C25,CPA_L,255.662
ARG,CPA_C25,CPA_M69_70,15.379
ARG,CPA_C25,CPA_M71,41.187
ARG,CPA_C25,CPA_M72,4.161
ARG,CPA_C25,CPA_M73,9.073
ARG,CPA_C25,CPA_M74_75,2.324
ARG,CPA_C25,CPA_N77,51.758
ARG,CPA_C25,CPA_N78,1.152
ARG,CPA_C25,CPA_N79,68.375
ARG,CPA_C25,CPA_N80-82,11.179
ARG,CPA_C25,CPA_O84,77.129
ARG,CPA_C25,CPA_P85,2.851
ARG,CPA_C25,CPA_Q86,4.926
ARG,CPA_C25,CPA_Q87_88,0.210
ARG,CPA_C25,CPA_R90-92,2.965
ARG,CPA_C25,CPA_R93,19.447
ARG,CPA_C25,CPA_S94,0.051
ARG,CPA_C25,CPA_S95,29.507
ARG,CPA_C25,CPA_S96,0.006
ARG,CPA_C25,CPA_T,0.000
ARG,CPA_C25,CPA_U,0.000
ARG,CPA_C26,CPA_A01,0.021
ARG,CPA_C26,CPA_A02,0.002
ARG,CPA_C26,CPA_A03,0.001
ARG,CPA_C26,CPA_B,0.786
ARG,CPA_C26,CPA_C10-12,1.020
ARG,CPA_C26,CPA_C13-15,0.436
ARG,CPA_C26,CPA_C16,0.033
ARG,CPA_C26,CPA_C17,2.137
ARG,CPA_C26,CPA_C18,11.967
ARG,CPA_C26,CPA_C19,1.137
ARG,CPA_C26,CPA_C20,6.059
ARG,CPA_C26,CPA_C21,3.297
ARG,CPA_C26,CPA_C22,1.734
ARG,CPA_C26,CPA_C23,0.328
ARG,CPA_C26,CPA_C24,1.750
ARG,CPA_C26,CPA_C25,8.623
ARG,CPA_C26,CPA_C26,1170.847
ARG,CPA_C26,CPA_C27,310.555
ARG,CPA_C26,CPA_C28,67.220
ARG,CPA_C26,CPA_C29,65.686
ARG,CPA_C26,CPA_C30,0.921
ARG,CPA_C26,CPA_C31_32,1.904
ARG,CPA_C26,CPA_C33,19.813
ARG,CPA_C26,CPA_D35,11.609
ARG,CPA_C26,CPA_E36,0.055
ARG,CPA_C26,CPA_E37-39,3.920
ARG,CPA_C26,CPA_F,344.195
ARG,CPA_C26,CPA_G45,0.000
ARG,CPA_C26,CPA_G46,29.858
ARG,CPA_C26,CPA_G47,0.038
ARG,CPA_C26,CPA_H49,0.008
ARG,CPA_C26,CPA_H50,0.000
ARG,CPA_C26,CPA_H51,0.000
ARG,CPA_C26,CPA_H52,0.000
ARG,CPA_C26,CPA_H53,0.000
ARG,CPA_C26,CPA_I,0.390
ARG,CPA_C26,CPA_J58,86.002
ARG,CPA_C26,CPA_J59_60,6.400
ARG,CPA_C26,CPA_J61,1186.571
ARG,CPA_C26,CPA_J62_63,21.925
ARG,CPA_C26,CPA_K64,4.450
ARG,CPA_C26,CPA_K65,1.048
ARG,CPA_C26,CPA_K66,1.871
ARG,CPA_C26,CPA_L,5.994
ARG,CPA_C26,CPA_M69_70,10.725
ARG,CPA_C26,CPA_M71,10.660
ARG,CPA_C26,CPA_M72,3.165
ARG,CPA_C26,CPA_M73,61.140
ARG,CPA_C26,CPA_M74_75,3.440
ARG,CPA_C26,CPA_N77,39.408
ARG,CPA_C26,CPA_N78,0.718
ARG,CPA_C26,CPA_N79,0.000
ARG,CPA_C26,CPA_N80-82,7.524
ARG,CPA_C26,CPA_O84,6.846
ARG,CPA_C26,CPA_P85,20.328
ARG,CPA_C26,CPA_Q86,217.164
ARG,CPA_C26,CPA_Q87_88,8.603
ARG,CPA_C26,CPA_R90-92,1.530
ARG,CPA_C26,CPA_R93,11.035
ARG,CPA_C26,CPA_S94,4.762
ARG,CPA_C26,CPA_S95,71.782
ARG,CPA_C26,CPA_S96,0.000
ARG,CPA_C26,CPA_T,0.000
ARG,CPA_C26,CPA_U,0.000
ARG,CPA_C27,CPA_A01,44.361
ARG,CPA_C27,CPA_A02,3.125
ARG,CPA_C27,CPA_A03,4.273
ARG,CPA_C27,CPA_B,140.120
ARG,CPA_C27,CPA_C10-12,57.522
ARG,CPA_C27,CPA_C13-15,13.838
ARG,CPA_C27,CPA_C16,9.406
ARG,CPA_C27,CPA_C17,10.136
ARG,CPA_C27,CPA_C18,3.526
ARG,CPA_C27,CPA_C19,102.779
ARG,CPA_C27,CPA_C20,24.593
ARG,CPA_C27,CPA_C21,7.281
ARG,CPA_C27,CPA_C22,8.950
ARG,CPA_C27,CPA_C23,32.110
ARG,CPA_C27,CPA_C24,49.137
ARG,CPA_C27,CPA_C25,28.720
ARG,CPA_C27,CPA_C26,84.902
ARG,CPA_C27,CPA_C27,220.543
ARG,CPA_C27,CPA_C28,138.232
ARG,CPA_C27,CPA_C29,94.019
ARG,CPA_C27,CPA_C30,5.534
ARG,CPA_C27,CPA_C31_32,6.466
ARG,CPA_C27,CPA_C33,15.804
ARG,CPA_C27,CPA_D35,39.628
ARG,CPA_C27,CPA_E36,0.485
ARG,CPA_C27,CPA_E37-39,8.589
ARG,CPA_C27,CPA_F,618.396
ARG,CPA_C27,CPA_G45,48.258
ARG,CPA_C27,CPA_G46,144.847
ARG,CPA_C27,CPA_G47,211.744
ARG,CPA_C27,CPA_H49,2.902
ARG,CPA_C27,CPA_H50,0.000
ARG,CPA_C27,CPA_H51,0.000
ARG,CPA_C27,CPA_H52,22.087
ARG,CPA_C27,CPA_H53,0.384
ARG,CPA_C27,CPA_I,15.777
ARG,CPA_C27,CPA_J58,50.185
ARG,CPA_C27,CPA_J59_60,7.328
ARG,CPA_C27,CPA_J61,485.489
ARG,CPA_C27,CPA_J62_63,62.229
ARG,CPA_C27,CPA_K64,3.558
ARG,CPA_C27,CPA_K65,2.818
ARG,CPA_C27,CPA_K66,1.804
ARG,CPA_C27,CPA_L,20.393
ARG,CPA_C27,CPA_M69_70,33.180
ARG,CPA_C27,CPA_M71,25.935
ARG,CPA_C27,CPA_M72,5.335
ARG,CPA_C27,CPA_M73,32.957
ARG,CPA_C27,CPA_M74_75,4.988
ARG,CPA_C27,CPA_N77,28.207
ARG,CPA_C27,CPA_N78,2.449
ARG,CPA_C27,CPA_N79,12.267
ARG,CPA_C27,CPA_N80-82,24.042
ARG,CPA_C27,CPA_O84,66.395
ARG,CPA_C27,CPA_P85,28.926
ARG,CPA_C27,CPA_Q86,16.869
ARG,CPA_C27,CPA_Q87_88,0.709
ARG,CPA_C27,CPA_R90-92,1.859
ARG,CPA_C27,CPA_R93,12.406
ARG,CPA_C27,CPA_S94,5.331
ARG,CPA_C27,CPA_S95,30.133
ARG,CPA_C27,CPA_S96,0.826
ARG,CPA_C27,CPA_T,0.000
ARG,CPA_C27,CPA_U,0.000
ARG,CPA_C28,CPA_A01,114.740
ARG,CPA_C28,CPA_A02,4.841
ARG,CPA_C28,CPA_A03,14.773
ARG,CPA_C28,CPA_B,172.034
ARG,CPA_C28,CPA_C10-12,166.090
ARG,CPA_C28,CPA_C13-15,48.409
ARG,CPA_C28,CPA_C16,11.491
ARG,CPA_C28,CPA_C17,43.416
ARG,CPA_C28,CPA_C18,6.390
ARG,CPA_C28,CPA_C19,159.990
ARG,CPA_C28,CPA_C20,204.068
ARG,CPA_C28,CPA_C21,72.949
ARG,CPA_C28,CPA_C22,14.323
ARG,CPA_C28,CPA_C23,36.909
ARG,CPA_C28,CPA_C24,85.321
ARG,CPA_C28,CPA_C25,74.140
ARG,CPA_C28,CPA_C26,48.105
ARG,CPA_C28,CPA_C27,203.804
ARG,CPA_C28,CPA_C28,1320.622
ARG,CPA_C28,CPA_C29,1994.619
ARG,CPA_C28,CPA_C30,31.535
ARG,CPA_C28,CPA_C31_32,4.483
ARG,CPA_C28,CPA_C33,47.322
ARG,CPA_C28,CPA_D35,16.640
ARG,CPA_C28,CPA_E36,28.792
ARG,CPA_C28,CPA_E37-39,67.424
ARG,CPA_C28,CPA_F,1258.032
