iso3,sex,age,qx,lx
VGB,male,20,0.00076047,98014.773
VGB,male,21,0.00075455,97940.236
VGB,male,22,0.00073487,97866.335
VGB,male,23,0.00071274,97794.416
VGB,male,24,0.00069355,97724.715
VGB,male,25,0.00068021,97656.938
VGB,male,26,0.00067266,97590.511
VGB,male,27,0.00067017,97524.866
VGB,male,28,0.00067243,97459.508
VGB,male,29,0.00067943,97393.973
VGB,male,30,0.00069182,97327.801
VGB,male,31,0.0007106,97260.468
VGB,male,32,0.00073676,97191.354
VGB,male,33,0.00077134,97119.747
VGB,male,34,0.00081494,97044.835
VGB,male,35,0.000868,96965.749
VGB,male,36,0.00093078,96881.583
VGB,male,37,0.00100342,96791.407
VGB,male,38,0.00108664,96694.285
VGB,male,39,0.00118162,96589.213
VGB,male,40,0.00129054,96475.081
VGB,male,41,0.00141643,96350.576
VGB,male,42,0.00156269,96214.103
VGB,male,43,0.00173316,96063.75
VGB,male,44,0.00193116,95897.256
VGB,male,45,0.00215952,95712.063
VGB,male,46,0.00242044,95505.371
VGB,male,47,0.00271536,95274.205
VGB,male,48,0.00304627,95015.502
VGB,male,49,0.00341582,94726.059
VGB,male,50,0.00382826,94402.492
VGB,male,51,0.00428978,94041.095
VGB,male,52,0.00480728,93637.68
VGB,male,53,0.00538832,93187.538
VGB,male,54,0.00603944,92685.413
VGB,male,55,0.0067655,92125.645
VGB,male,56,0.00757023,91502.368
VGB,male,57,0.00845589,90809.674
VGB,male,58,0.00942636,90041.798
VGB,male,59,0.01048832,89193.032
VGB,male,60,0.01165266,88257.547
VGB,male,61,0.01293618,87229.112
VGB,male,62,0.01435786,86100.7
VGB,male,63,0.01593826,84864.479
VGB,male,64,0.01769634,83511.886
VGB,male,65,0.01964678,82034.032
VGB,male,66,0.02180297,80422.327
VGB,male,67,0.02417643,78668.881
VGB,male,68,0.02678371,76766.949
VGB,male,69,0.02965111,74710.845
VGB,male,70,0.03281498,72495.586
VGB,male,71,0.03632636,70116.645
VGB,male,72,0.04023917,67569.563
VGB,male,73,0.04460358,64850.62
VGB,male,74,0.04945927,61958.05
VGB,male,75,0.05482075,58893.65
VGB,male,76,0.06069365,55665.056
VGB,male,77,0.06707798,52286.54
VGB,male,78,0.07399091,48779.265
VGB,male,79,0.08149898,45170.042
VGB,male,80,0.08970548,41488.73
VGB,male,81,0.09877059,37766.964
VGB,male,82,0.10885894,34036.698
VGB,male,83,0.12008798,30331.499
VGB,male,84,0.13252144,26689.051
VGB,male,85,0.14609092,23152.18
VGB,male,86,0.16065991,19769.856
VGB,male,87,0.17603701,16593.633
VGB,male,88,0.19201729,13672.539
VGB,male,89,0.20847932,11047.175
VGB,male,90,0.22533568,8744.068
VGB,male,91,0.24257972,6773.717
VGB,male,92,0.26021594,5130.551
VGB,male,93,0.27821273,3795.5
VGB,male,94,0.29651577,2739.543
VGB,male,95,0.31501342,1927.226
VGB,male,96,0.3335741,1320.124
VGB,male,97,0.35205439,879.765
VGB,male,98,0.37030884,570.04
VGB,male,99,0.38820746,358.949
VGB,male,100,1,219.602
VIR,female,0,0.00428693,100000
VIR,female,1,0.00021696,99571.307
VIR,female,2,0.00021809,99549.704
VIR,female,3,0.00021802,99527.993
VIR,female,4,0.00021529,99506.294
VIR,female,5,0.00020857,99484.871
VIR,female,6,0.00019705,99464.122
VIR,female,7,0.00018119,99444.522
VIR,female,8,0.00016354,99426.504
VIR,female,9,0.00014682,99410.244
VIR,female,10,0.000134,99395.649
VIR,female,11,0.00012703,99382.33
VIR,female,12,0.0001268,99369.705
VIR,female,13,0.00013433,99357.105
VIR,female,14,0.00014971,99343.758
VIR,female,15,0.00017293,99328.886
VIR,female,16,0.00020234,99311.709
VIR,female,17,0.00023423,99291.614
VIR,female,18,0.00026467,99268.357
VIR,female,19,0.00028952,99242.083
VIR,female,20,0.000308,99213.351
VIR,female,21,0.00032159,99182.793
VIR,female,22,0.00033278,99150.897
VIR,female,23,0.00034447,99117.901
VIR,female,24,0.0003579,99083.758
VIR,female,25,0.00037348,99048.296
VIR,female,26,0.00039063,99011.304
VIR,female,27,0.0004082,98972.627
VIR,female,28,0.00042557,98932.226
VIR,female,29,0.00044261,98890.123
VIR,female,30,0.00045997,98846.354
VIR,female,31,0.00047897,98800.887
VIR,female,32,0.00050082,98753.564
VIR,female,33,0.00052667,98704.106
VIR,female,34,0.00055707,98652.122
VIR,female,35,0.000592,98597.165
VIR,female,36,0.00063116,98538.796
VIR,female,37,0.000674,98476.602
VIR,female,38,0.00072055,98410.229
VIR,female,39,0.00077159,98339.319
VIR,female,40,0.00082873,98263.441
VIR,female,41,0.00089465,98182.007
VIR,female,42,0.00097199,98094.169
VIR,female,43,0.00106303,97998.822
VIR,female,44,0.00116899,97894.647
VIR,female,45,0.00128894,97780.209
VIR,female,46,0.00142083,97654.176
VIR,female,47,0.00156134,97515.426
VIR,female,48,0.00170763,97363.172
VIR,female,49,0.00185947,97196.912
VIR,female,50,0.00201872,97016.177
VIR,female,51,0.00219111,96820.328
VIR,female,52,0.00238326,96608.184
VIR,female,53,0.00260081,96377.942
VIR,female,54,0.0028482,96127.282
VIR,female,55,0.00312505,95853.492
VIR,female,56,0.00342929,95553.945
VIR,female,57,0.00375806,95226.262
VIR,female,58,0.00410979,94868.396
VIR,female,59,0.00449104,94478.507
VIR,female,60,0.00491384,94054.201
VIR,female,61,0.00539977,93592.034
VIR,female,62,0.00597616,93086.658
VIR,female,63,0.00666849,92530.357
VIR,female,64,0.00750324,91913.319
VIR,female,65,0.00849522,91223.671
VIR,female,66,0.00965262,90448.705
VIR,female,67,0.01097673,89575.638
VIR,female,68,0.0124619,88592.391
VIR,female,69,0.01410991,87488.361
VIR,female,70,0.01592616,86253.909
VIR,female,71,0.01793157,84880.215
VIR,female,72,0.02015974,83358.18
VIR,female,73,0.02265625,81677.701
VIR,female,74,0.02548048,79827.19
VIR,female,75,0.02870424,77793.155
VIR,female,76,0.03241384,75560.162
VIR,female,77,0.03669166,73110.966
VIR,female,78,0.04161559,70428.404
VIR,female,79,0.0472234,67497.484
VIR,female,80,0.05350475,64310.023
VIR,female,81,0.06040695,60869.132
VIR,female,82,0.06783016,57192.213
VIR,female,83,0.07571377,53312.856
VIR,female,84,0.08405272,49276.338
VIR,female,85,0.0929379,45134.528
VIR,female,86,0.10257278,40939.82
VIR,female,87,0.11314743,36740.509
VIR,female,88,0.12481607,32583.415
VIR,female,89,0.13760018,28516.481
VIR,female,90,0.15133059,24592.608
VIR,female,91,0.16578364,20870.994
VIR,female,92,0.1807032,17410.925
VIR,female,93,0.19601394,14264.715
VIR,female,94,0.211957,11468.632
VIR,female,95,0.22895849,9037.775
VIR,female,96,0.2476695,6968.5
VIR,female,97,0.26856066,5242.615
VIR,female,98,0.29164623,3834.655
VIR,female,99,0.31654273,2716.292
VIR,female,100,1,1856.47
VIR,male,0,0.00557996,100000
VIR,male,1,0.00008984,99442.004
VIR,male,2,0.00013841,99433.07
VIR,male,3,0.00021072,99419.308
VIR,male,4,0.00031141,99398.358
VIR,male,5,0.00043716,99367.405
VIR,male,6,0.00056732,99323.965
VIR,male,7,0.00066572,99267.616
VIR,male,8,0.00070745,99201.532
VIR,male,9,0.00069019,99131.352
VIR,male,10,0.00064406,99062.933
VIR,male,11,0.00060209,98999.131
VIR,male,12,0.00058468,98939.525
VIR,male,13,0.00060649,98881.677
VIR,male,14,0.0006714,98821.706
VIR,male,15,0.00078293,98755.357
VIR,male,16,0.00093552,98678.039
VIR,male,17,0.00110993,98585.724
VIR,male,18,0.0012811,98476.3
VIR,male,19,0.00141875,98350.142
VIR,male,20,0.00150897,98210.608
VIR,male,21,0.00155404,98062.411
VIR,male,22,0.00156575,97910.019
VIR,male,23,0.00156051,97756.716
VIR,male,24,0.00154999,97604.166
VIR,male,25,0.00154214,97452.881
VIR,male,26,0.00154128,97302.595
VIR,male,27,0.00154937,97152.625
VIR,male,28,0.00156755,97002.099
VIR,male,29,0.00159635,96850.043
VIR,male,30,0.00163597,96695.437
VIR,male,31,0.00168631,96537.247
VIR,male,32,0.00174753,96374.455
VIR,male,33,0.00181999,96206.037
VIR,male,34,0.00190459,96030.943
VIR,male,35,0.0020028,95848.043
VIR,male,36,0.00211657,95656.078
VIR,male,37,0.00224841,95453.615
VIR,male,38,0.00240128,95238.996
VIR,male,39,0.00257858,95010.301
VIR,male,40,0.00278415,94765.31
VIR,male,41,0.00302215,94501.469
VIR,male,42,0.00329672,94215.872
VIR,male,43,0.00361127,93905.269
VIR,male,44,0.00396828,93566.151
VIR,male,45,0.00436793,93194.854
VIR,male,46,0.00480938,92787.786
VIR,male,47,0.00529124,92341.534
VIR,male,48,0.00581292,91852.933
VIR,male,49,0.00637831,91318.999
VIR,male,50,0.00699436,90736.539
VIR,male,51,0.00767387,90101.895
VIR,male,52,0.00843188,89410.464
VIR,male,53,0.0092813,88656.566
VIR,male,54,0.01023336,87833.717
VIR,male,55,0.01129034,86934.883
VIR,male,56,0.01245004,85953.359
VIR,male,57,0.01370725,84883.236
VIR,male,58,0.01505548,83719.72
VIR,male,59,0.01649773,82459.28
VIR,male,60,0.01804263,81098.89
VIR,male,61,0.01971089,79635.652
VIR,male,62,0.02153076,78065.962
VIR,male,63,0.02353125,76385.143
VIR,male,64,0.02574405,74587.705
VIR,male,65,0.02819594,72667.515
VIR,male,66,0.03091243,70618.586
VIR,male,67,0.03391616,68435.594
VIR,male,68,0.03722803,66114.522
VIR,male,69,0.04086753,63653.208
VIR,male,70,0.04485274,61051.859
VIR,male,71,0.04920456,58313.516
VIR,male,72,0.0539468,55444.225
VIR,male,73,0.05911906,52453.186
VIR,male,74,0.06477635,49352.203
VIR,male,75,0.07099473,46155.347
VIR,male,76,0.07787052,42878.561
VIR,male,77,0.0854878,39539.585
VIR,male,78,0.09391571,36159.433
VIR,male,79,0.10317285,32763.494
VIR,male,80,0.11321933,29383.191
VIR,male,81,0.12400186,26056.446
VIR,male,82,0.13545934,22825.398
VIR,male,83,0.14762659,19733.485
VIR,male,84,0.16066941,16820.298
VIR,male,85,0.17485793,14117.79
VIR,male,86,0.19058452,11649.183
VIR,male,87,0.20813126,9429.029
VIR,male,88,0.22756884,7466.553
VIR,male,89,0.24869332,5767.398
VIR,male,90,0.27088145,4333.085
VIR,male,91,0.29340219,3159.333
VIR,male,92,0.31552791,2232.378
VIR,male,93,0.33674572,1528
VIR,male,94,0.35702761,1013.453
VIR,male,95,0.37655291,651.622
VIR,male,96,0.39574919,406.252
VIR,male,97,0.41498966,245.478
VIR,male,98,0.43438596,143.607
VIR,male,99,0.45392503,81.226
VIR,male,100,1,44.356
VNM,female,0,0.01219659,100000
VNM,female,1,0.00166598,98780.341
VNM,female,2,0.00124395,98615.775
VNM,female,3,0.00093589,98493.102
VNM,female,4,0.00071505,98400.923
VNM,female,5,0.00055969,98330.561
VNM,female,6,0.00045304,98275.527
VNM,female,7,0.00038226,98231.005
VNM,female,8,0.00033744,98193.455
VNM,female,9,0.00031215,98160.32
VNM,female,10,0.00030187,98129.68
VNM,female,11,0.00030406,98100.057
VNM,female,12,0.00031712,98070.229
VNM,female,13,0.00034016,98039.129
VNM,female,14,0.00037225,98005.78
VNM,female,15,0.00041212,97969.297
VNM,female,16,0.00045778,97928.922
VNM,female,17,0.00050629,97884.092
VNM,female,18,0.00055488,97834.533
VNM,female,19,0.0006007,97780.247
VNM,female,20,0.00064242,97721.51
VNM,female,21,0.00067968,97658.732
VNM,female,22,0.00071288,97592.356
VNM,female,23,0.00074296,97522.784
VNM,female,24,0.00077067,97450.328
VNM,female,25,0.00079665,97375.226
VNM,female,26,0.0008212,97297.653
VNM,female,27,0.00084439,97217.752
VNM,female,28,0.00086591,97135.662
VNM,female,29,0.00088518,97051.552
VNM,female,30,0.00090157,96965.644
VNM,female,31,0.00091455,96878.222
VNM,female,32,0.00092508,96789.622
VNM,female,33,0.00093532,96700.084
VNM,female,34,0.00094945,96609.638
VNM,female,35,0.0009733,96517.912
VNM,female,36,0.00101238,96423.971
VNM,female,37,0.00107229,96326.354
VNM,female,38,0.00115555,96223.064
VNM,female,39,0.00126049,96111.873
VNM,female,40,0.00138056,95990.725
VNM,female,41,0.00150186,95858.203
VNM,female,42,0.00161108,95714.238
VNM,female,43,0.00169961,95560.034
VNM,female,44,0.00176845,95397.619
VNM,female,45,0.00183287,95228.913
VNM,female,46,0.00191136,95054.371
VNM,female,47,0.00202494,94872.689
VNM,female,48,0.0021896,94680.577
VNM,female,49,0.00240847,94473.264
VNM,female,50,0.0026759,94245.728
VNM,female,51,0.00296593,93993.536
VNM,female,52,0.00324625,93714.758
VNM,female,53,0.0034923,93410.536
VNM,female,54,0.00369179,93084.318
VNM,female,55,0.00386615,92740.671
VNM,female,56,0.00404829,92382.122
VNM,female,57,0.00427866,92008.132
VNM,female,58,0.0045971,91614.461
VNM,female,59,0.00502454,91193.3
VNM,female,60,0.00557654,90735.096
VNM,female,61,0.00624682,90229.108
VNM,female,62,0.00701863,89665.464
VNM,female,63,0.00787704,89036.135
VNM,female,64,0.00880624,88334.794
VNM,female,65,0.00981366,87556.897
VNM,female,66,0.01091915,86697.643
VNM,female,67,0.01215428,85750.979
VNM,female,68,0.01355877,84708.737
VNM,female,69,0.01516055,83560.191
VNM,female,70,0.01698156,82293.373
VNM,female,71,0.01902953,80895.903
VNM,female,72,0.02130242,79356.492
VNM,female,73,0.02381057,77666.006
VNM,female,74,0.02657486,75816.735
VNM,female,75,0.02964821,73801.915
VNM,female,76,0.0331119,71613.821
VNM,female,77,0.03705212,69242.551
VNM,female,78,0.0415609,66676.968
VNM,female,79,0.04669007,63905.813
VNM,female,80,0.05244824,60922.046
VNM,female,81,0.05880257,57726.792
VNM,female,82,0.06567418,54332.308
VNM,female,83,0.07301598,50764.079
VNM,female,84,0.08082394,47057.49
VNM,female,85,0.08917151,43254.118
VNM,female,86,0.0982229,39397.083
VNM,female,87,0.10813068,35527.387
VNM,female,88,0.11901821,31685.786
VNM,female,89,0.13090146,27914.601
VNM,female,90,0.14364374,24260.539
VNM,female,91,0.15706689,20775.664
VNM,female,92,0.17096964,17512.495
VNM,female,93,0.18530087,14518.39
VNM,female,94,0.20027015,11828.12
VNM,female,95,0.2162433,9459.3
VNM,female,96,0.23377816,7413.79
VNM,female,97,0.25329014,5680.608
VNM,female,98,0.27482639,4241.766
VNM,female,99,0.29810419,3076.017
VNM,female,100,1,2159.043
VNM,male,0,0.01765626,100000
VNM,male,1,0.00146785,98234.374
VNM,male,2,0.00147325,98090.18
VNM,male,3,0.00147056,97945.669
VNM,male,4,0.00144863,97801.634
VNM,male,5,0.00139768,97659.956
VNM,male,6,0.00131237,97523.458
VNM,male,7,0.00119672,97395.472
VNM,male,8,0.00106993,97278.917
VNM,male,9,0.00095175,97174.835
VNM,male,10,0.0008629,97082.35
VNM,male,11,0.00081628,96998.577
VNM,male,12,0.0008183,96919.399
VNM,male,13,0.00087697,96840.09
VNM,male,14,0.00099568,96755.164
VNM,male,15,0.00117898,96658.827
VNM,male,16,0.00141862,96544.868
VNM,male,17,0.00168998,96407.908
VNM,male,18,0.00195904,96244.98
VNM,male,19,0.00218355,96056.432
VNM,male,20,0.00234363,95846.688
VNM,male,21,0.00243643,95622.059
VNM,male,22,0.00247651,95389.083
VNM,male,23,0.00248567,95152.851
VNM,male,24,0.00248146,94916.333
VNM,male,25,0.00247864,94680.801
VNM,male,26,0.00248544,94446.122
VNM,male,27,0.00250717,94211.382
VNM,male,28,0.00254385,93975.177
VNM,male,29,0.00259304,93736.119
VNM,male,30,0.00264812,93493.057
VNM,male,31,0.00270101,93245.476
VNM,male,32,0.0027471,92993.619
VNM,male,33,0.00278431,92738.157
VNM,male,34,0.00281867,92479.945
VNM,male,35,0.00286011,92219.274
VNM,male,36,0.00292018,91955.517
VNM,male,37,0.00301083,91686.99
VNM,male,38,0.00313563,91410.936
VNM,male,39,0.00329312,91124.305
VNM,male,40,0.00347242,90824.222
VNM,male,41,0.00365607,90508.842
VNM,male,42,0.00383213,90177.935
VNM,male,43,0.00399375,89832.361
VNM,male,44,0.00415261,89473.594
VNM,male,45,0.00433433,89102.044
VNM,male,46,0.00457066,88715.847
VNM,male,47,0.00489963,88310.357
VNM,male,48,0.00534252,87877.669
VNM,male,49,0.00590571,87408.181
VNM,male,50,0.00656544,86891.974
VNM,male,51,0.00726048,86321.49
VNM,male,52,0.00792632,85694.754
VNM,male,53,0.0085027,85015.51
VNM,male,54,0.0089802,84292.649
VNM,male,55,0.0094061,83535.684
VNM,male,56,0.00985725,82749.94
VNM,male,57,0.01043664,81934.253
VNM,male,58,0.0112216,81079.134
VNM,male,59,0.01226291,80169.297
VNM,male,60,0.01357536,79186.188
VNM,male,61,0.01511846,78111.206
VNM,male,62,0.0168359,76930.285
VNM,male,63,0.01865589,75635.095
VNM,male,64,0.02052862,74224.055
VNM,male,65,0.02245333,72700.338
VNM,male,66,0.02446207,71067.973
VNM,male,67,0.02663131,69329.503
VNM,male,68,0.02904151,67483.168
VNM,male,69,0.03176507,65523.355
VNM,male,70,0.03486414,63442.001
VNM,male,71,0.03837515,61230.15
VNM,male,72,0.04232758,58880.434
VNM,male,73,0.04673982,56388.168
VNM,male,74,0.051625,53752.595
VNM,male,75,0.05699215,50977.617
VNM,male,76,0.06285148,48072.294
VNM,male,77,0.06922421,45050.879
VNM,male,78,0.07615084,41932.267
VNM,male,79,0.08371383,38739.09
VNM,male,80,0.09202399,35496.092
VNM,male,81,0.10122903,32229.6
VNM,male,82,0.11146399,28967.029
VNM,male,83,0.12278912,25738.249
VNM,male,84,0.13518687,22577.872
VNM,male,85,0.14848038,19525.64
VNM,male,86,0.16244482,16626.465
VNM,male,87,0.17689745,13925.582
VNM,male,88,0.19176104,11462.182
VNM,male,89,0.20728348,9264.182
VNM,male,90,0.22386236,7343.87
VNM,male,91,0.24204931,5699.854
VNM,male,92,0.26232364,4320.208
VNM,male,93,0.28467664,3186.916
VNM,male,94,0.30878835,2279.675
VNM,male,95,0.33373942,1575.738
VNM,male,96,0.35842614,1049.852
VNM,male,97,0.38198915,673.558
VNM,male,98,0.40378487,416.266
VNM,male,99,0.42387441,248.184
VNM,male,100,1,142.985
VUT,female,0,0.01369373,100000
VUT,female,1,0.00083768,98630.627
VUT,female,2,0.00073555,98548.005
VUT,female,3,0.00064639,98475.518
VUT,female,4,0.00056906,98411.864
VUT,female,5,0.00050269,98355.862
VUT,female,6,0.00044696,98306.42
VUT,female,7,0.00040178,98262.481
VUT,female,8,0.00036797,98223.001
VUT,female,9,0.00034639,98186.858
VUT,female,10,0.00033879,98152.847
VUT,female,11,0.00034747,98119.593
VUT,female,12,0.00037481,98085.499
VUT,female,13,0.00042445,98048.736
VUT,female,14,0.00049761,98007.119
VUT,female,15,0.00059309,97958.35
VUT,female,16,0.00070169,97900.251
VUT,female,17,0.00080591,97831.556
VUT,female,18,0.0008892,97752.713
VUT,female,19,0.00093872,97665.791
VUT,female,20,0.00095852,97574.11
VUT,female,21,0.00096077,97480.583
VUT,female,22,0.00095919,97386.927
VUT,female,23,0.00096602,97293.514
VUT,female,24,0.00098529,97199.526
VUT,female,25,0.0010181,97103.757
VUT,female,26,0.00106114,97004.895
VUT,female,27,0.00110959,96901.959
VUT,female,28,0.00116053,96794.438
VUT,female,29,0.00121213,96682.104
VUT,female,30,0.001266,96564.913
VUT,female,31,0.00132545,96442.663
VUT,female,32,0.00139398,96314.832
VUT,female,33,0.00147514,96180.571
VUT,female,34,0.00157015,96038.691
VUT,female,35,0.00167882,95887.896
VUT,female,36,0.00179937,95726.917
VUT,female,37,0.00192889,95554.669
VUT,female,38,0.00206615,95370.355
VUT,female,39,0.00221117,95173.305
VUT,female,40,0.00236697,94962.86
VUT,female,41,0.00253887,94738.086
VUT,female,42,0.00273218,94497.559
VUT,female,43,0.00295227,94239.375
VUT,female,44,0.00320141,93961.154
VUT,female,45,0.00347908,93660.346
VUT,female,46,0.00378221,93334.494
VUT,female,47,0.00410523,92981.483
VUT,female,48,0.00444459,92599.773
VUT,female,49,0.00479889,92188.205
VUT,female,50,0.00517122,91745.804
VUT,female,51,0.00556927,91271.366
VUT,female,52,0.00600154,90763.051
VUT,female,53,0.00647725,90218.333
VUT,female,54,0.00700283,89633.965
VUT,female,55,0.00758141,89006.274
VUT,female,56,0.00821431,88331.482
VUT,female,57,0.00890085,87605.899
VUT,female,58,0.00964323,86826.132
VUT,female,59,0.01044772,85988.848
VUT,female,60,0.01132604,85090.461
VUT,female,61,0.01229689,84126.723
VUT,female,62,0.01338134,83092.226
VUT,female,63,0.01460263,81980.34
VUT,female,64,0.01598308,80783.212
VUT,female,65,0.01754213,79492.048
VUT,female,66,0.01929887,78097.587
VUT,female,67,0.02127094,76590.393
VUT,female,68,0.02347951,74961.243
VUT,female,69,0.02595145,73201.189
VUT,female,70,0.0287197,71301.512
VUT,female,71,0.03182577,69253.754
VUT,female,72,0.03531446,67049.7
VUT,female,73,0.03923128,64681.876
VUT,female,74,0.04361926,62144.324
VUT,female,75,0.04851248,59433.635
VUT,female,76,0.0539411,56550.362
VUT,female,77,0.05993063,53499.973
VUT,female,78,0.06650917,50293.686
VUT,female,79,0.07371718,46948.694
VUT,female,80,0.08160314,43487.769
VUT,female,81,0.09023037,39939.03
VUT,female,82,0.09965929,36335.317
VUT,female,83,0.1099314,32714.165
VUT,female,84,0.1210654,29117.851
VUT,female,85,0.13303423,25592.687
VUT,female,86,0.14578841,22187.984
VUT,female,87,0.15926943,18953.233
VUT,female,88,0.17342401,15934.562
VUT,female,89,0.18824869,13171.126
VUT,female,90,0.20376074,10691.679
VUT,female,91,0.22000964,8513.135
VUT,female,92,0.23703528,6640.163
VUT,female,93,0.25481078,5066.21
VUT,female,94,0.27326466,3775.285
VUT,female,95,0.29224054,2743.633
VUT,female,96,0.31155134,1941.832
VUT,female,97,0.33101844,1336.852
VUT,female,98,0.35047332,894.329
VUT,female,99,0.36981049,580.891
VUT,female,100,1,366.071
VUT,male,0,0.01576601,100000
VUT,male,1,0.00094766,98423.399
VUT,male,2,0.00081494,98330.128
VUT,male,3,0.00070115,98249.994
VUT,male,4,0.00060391,98181.106
VUT,male,5,0.00052146,98121.813
VUT,male,6,0.0004529,98070.646
VUT,male,7,0.00039778,98026.23
VUT,male,8,0.00035688,97987.237
VUT,male,9,0.00033101,97952.267
VUT,male,10,0.00032219,97919.844
VUT,male,11,0.00033348,97888.296
VUT,male,12,0.00036922,97855.651
VUT,male,13,0.0004372,97819.521
VUT,male,14,0.00054508,97776.755
VUT,male,15,0.00070032,97723.459
VUT,male,16,0.0008991,97655.022
VUT,male,17,0.00111953,97567.22
VUT,male,18,0.00132822,97457.991
VUT,male,19,0.00148581,97328.546
VUT,male,20,0.00157932,97183.934
VUT,male,21,0.00161608,97030.449
VUT,male,22,0.00161717,96873.64
VUT,male,23,0.00160636,96716.979
VUT,male,24,0.00159655,96561.617
VUT,male,25,0.00159564,96407.452
VUT,male,26,0.00160464,96253.621
VUT,male,27,0.00162255,96099.168
VUT,male,28,0.00164894,95943.243
VUT,male,29,0.00168382,95785.038
VUT,male,30,0.00172864,95623.753
VUT,male,31,0.00178551,95458.454
VUT,male,32,0.00185652,95288.013
VUT,male,33,0.00194387,95111.109
VUT,male,34,0.00204882,94926.225
VUT,male,35,0.00217221,94731.739
VUT,male,36,0.0023144,94525.961
VUT,male,37,0.00247547,94307.191
VUT,male,38,0.00265638,94073.736
VUT,male,39,0.00285879,93823.84
VUT,male,40,0.00308577,93555.617
VUT,male,41,0.0033416,93266.926
VUT,male,42,0.0036309,92955.265
VUT,male,43,0.00395872,92617.754
VUT,male,44,0.00432919,92251.106
VUT,male,45,0.00474563,91851.733
VUT,male,46,0.00521043,91415.839
VUT,male,47,0.00572493,90939.523
VUT,male,48,0.00629086,90418.9
VUT,male,49,0.00691026,89850.087
VUT,male,50,0.00758639,89229.2
VUT,male,51,0.00832389,88552.273
VUT,male,52,0.00912844,87815.174
VUT,male,53,0.01000694,87013.559
VUT,male,54,0.01096729,86142.819
VUT,male,55,0.01201851,85198.066
VUT,male,56,0.01317042,84174.113
VUT,male,57,0.0144336,83065.504
VUT,male,58,0.01581841,81866.57
VUT,male,59,0.01733463,80571.57
VUT,male,60,0.01899102,79174.892
VUT,male,61,0.02079487,77671.28
VUT,male,62,0.02275365,76056.116
VUT,male,63,0.02487538,74325.562
VUT,male,64,0.02717007,72476.685
VUT,male,65,0.0296508,70507.489
VUT,male,66,0.03233388,68416.885
VUT,male,67,0.0352401,66204.702
VUT,male,68,0.03839462,63871.642
VUT,male,69,0.04182812,61419.315
VUT,male,70,0.04557616,58850.26
VUT,male,71,0.04967953,56168.091
VUT,male,72,0.05417946,53377.687
VUT,male,73,0.05911353,50485.713
VUT,male,74,0.0645134,47501.324
VUT,male,75,0.0703979,44436.852
VUT,male,76,0.07678211,41308.591
VUT,male,77,0.08367913,38136.83
VUT,male,78,0.09111025,34945.573
VUT,male,79,0.09911864,31761.673
VUT,male,80,0.10776161,28613.499
VUT,male,81,0.11711786,25530.063
VUT,male,82,0.12726391,22540.036
VUT,male,83,0.1382527,19671.503
VUT,male,84,0.15011298,16951.865
VUT,male,85,0.1628215,14407.17
VUT,male,86,0.17632841,12061.373
VUT,male,87,0.19056068,9934.61
VUT,male,88,0.20543471,8041.464
VUT,male,89,0.2208831,6389.468
VUT,male,90,0.23683889,4978.143
VUT,male,91,0.25324974,3799.125
VUT,male,92,0.27006002,2836.997
VUT,male,93,0.2872054,2070.838
VUT,male,94,0.30461363,1476.082
VUT,male,95,0.32220134,1026.447
VUT,male,96,0.3398805,695.725
VUT,male,97,0.35756393,459.261
VUT,male,98,0.37516531,295.046
VUT,male,99,0.39260477,184.355
VUT,male,100,1,111.976
WSM,female,0,0.01169509,100000
WSM,female,1,0.00063177,98830.491
WSM,female,2,0.00059702,98768.053
WSM,female,3,0.00056338,98709.086
WSM,female,4,0.00052998,98653.476
WSM,female,5,0.00049638,98601.191
WSM,female,6,0.00046291,98552.247
WSM,female,7,0.00043086,98506.626
WSM,female,8,0.00040353,98464.184
WSM,female,9,0.00038437,98424.451
WSM,female,10,0.00037803,98386.62
WSM,female,11,0.00038922,98349.427
WSM,female,12,0.00042241,98311.148
WSM,female,13,0.00048373,98269.62
WSM,female,14,0.00057627,98222.085
WSM,female,15,0.00070031,98165.482
WSM,female,16,0.00084459,98096.736
WSM,female,17,0.000985,98013.884
WSM,female,18,0.00109708,97917.34
WSM,female,19,0.00116109,97809.917
WSM,female,20,0.00118236,97696.351
WSM,female,21,0.00117843,97580.839
WSM,female,22,0.00116908,97465.846
WSM,female,23,0.00117147,97351.901
WSM,female,24,0.0011908,97237.855
WSM,female,25,0.0012281,97122.064
WSM,female,26,0.00127824,97002.789
WSM,female,27,0.001334,96878.796
WSM,female,28,0.00139104,96749.559
WSM,female,29,0.0014466,96614.977
WSM,female,30,0.00150297,96475.214
WSM,female,31,0.0015648,96330.215
WSM,female,32,0.00163684,96179.477
WSM,female,33,0.00172381,96022.046
WSM,female,34,0.001827,95856.522
WSM,female,35,0.00194571,95681.392
WSM,female,36,0.00207702,95495.224
WSM,female,37,0.00221652,95296.878
WSM,female,38,0.00236224,95085.651
WSM,female,39,0.00251401,94861.035
WSM,female,40,0.0026758,94622.554
WSM,female,41,0.00285469,94369.363
WSM,female,42,0.00305742,94099.968
WSM,female,43,0.00329064,93812.265
WSM,female,44,0.00355648,93503.563
WSM,female,45,0.00385312,93171.02
WSM,female,46,0.00417537,92812.021
WSM,female,47,0.00451479,92424.497
WSM,female,48,0.00486637,92007.22
WSM,female,49,0.00522874,91559.479
WSM,female,50,0.00560728,91080.738
WSM,female,51,0.00601408,90570.023
WSM,female,52,0.00646129,90025.328
