iso3,year,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49
AFG,1971,54.658,94.252,139.584,187.796,232.599,272.299,304.593,329.067,345.195,353.171,354.395,349.747,341.842,331.626,320.656,309.441,299.303,290.153,280.935,271.243,260.329,247.878,233.012,215.649,196.293,175.337,150.397,122.725,96.3,72.417,51.758,36.925,25.978,18.249,11.339
AFG,1972,54.825,94.402,139.549,187.427,231.953,271.504,303.851,328.577,345.024,353.349,354.906,350.555,342.854,332.747,321.84,310.667,300.556,291.426,282.181,272.426,261.457,249.048,234.232,216.921,197.632,176.813,151.811,123.954,97.286,73.128,52.12,37.114,26.05,18.261,11.33
AFG,1973,54.678,94.059,139.04,186.832,231.484,271.372,304.077,329.144,345.896,354.489,356.302,352.211,344.737,334.817,324.055,312.994,302.901,293.703,284.318,274.368,263.185,250.613,235.649,218.21,198.828,177.985,152.868,124.845,98.005,73.679,52.484,37.361,26.214,18.374,11.403
AFG,1974,54.479,93.719,138.628,186.453,231.301,271.531,304.578,329.959,346.996,355.855,357.933,354.112,346.869,337.133,326.509,315.545,305.456,296.178,286.64,276.48,265.074,252.333,237.218,219.646,200.168,179.298,154.056,125.855,98.828,74.321,52.928,37.673,26.43,18.528,11.504
AFG,1975,54.124,93.089,137.761,185.435,230.31,270.744,304.031,329.661,346.954,356.074,358.433,354.916,347.944,338.434,327.989,317.162,307.112,297.785,288.124,277.787,266.192,253.323,238.103,220.452,200.939,180.104,154.817,126.524,99.394,74.781,53.262,37.916,26.606,18.66,11.594
AFG,1976,53.835,92.534,136.978,184.515,229.454,270.147,303.707,329.593,347.127,356.483,359.092,355.851,349.125,339.819,329.539,318.845,308.829,299.445,289.65,279.123,267.332,254.335,239.012,221.284,201.744,180.961,155.635,127.253,100.02,75.301,53.653,38.21,26.826,18.828,11.71
AFG,1977,53.834,92.252,136.386,183.664,228.662,269.747,303.718,329.978,347.817,357.415,360.252,357.249,350.73,341.595,331.467,320.91,310.927,301.48,291.539,280.806,268.801,255.661,240.215,222.387,202.801,182.058,156.674,128.174,100.811,75.959,54.156,38.601,27.125,19.056,11.866
AFG,1978,53.861,91.835,135.418,182.156,227.043,268.481,302.846,329.463,347.574,357.365,360.382,357.583,351.253,342.291,332.336,321.961,312.049,302.57,292.51,281.597,269.409,256.169,240.65,222.78,203.22,182.6,157.25,128.729,101.326,76.426,54.532,38.915,27.381,19.258,12.007
AFG,1979,53.477,90.608,133.385,179.549,224.6,266.925,302.085,329.274,347.755,357.759,360.981,358.456,352.427,343.787,334.154,324.092,314.271,304.67,294.34,283.051,270.462,256.916,241.145,223.09,203.464,182.928,157.609,129.093,101.703,76.823,54.917,39.27,27.696,19.525,12.204
AFG,1980,53.041,89.474,131.673,177.534,222.914,266.158,302.107,329.842,348.69,358.929,362.388,360.166,354.454,346.132,336.8,327.015,317.249,307.494,296.861,285.162,272.141,258.261,242.208,223.934,204.205,183.712,158.369,129.795,102.357,77.44,55.479,39.756,28.109,19.867,12.451
AFG,1981,52.28,87.718,128.943,174.039,219.316,263.116,299.591,327.715,346.844,357.296,361.015,359.155,353.836,345.918,336.978,327.56,317.937,308.109,297.26,285.247,271.895,257.784,241.564,223.2,203.508,183.2,158.014,129.588,102.299,77.528,55.674,39.987,28.348,20.089,12.625
AFG,1982,51.559,86.05,126.334,170.673,215.83,260.148,297.149,325.702,345.174,355.913,359.962,358.524,353.641,346.153,337.616,328.565,319.08,309.176,298.107,285.776,272.085,257.728,241.32,222.841,203.154,182.992,157.921,129.596,102.414,77.75,55.974,40.297,28.646,20.354,12.826
AFG,1983,52.747,87.658,127.721,171.133,214.983,257.82,293.755,321.772,341.167,352.239,356.897,356.252,352.083,345.171,337.067,328.31,318.919,308.928,297.653,285.04,271.087,256.574,240.088,221.613,202.026,182.073,157.207,129.092,102.123,77.665,56.062,40.483,28.866,20.547,12.958
AFG,1984,53.623,88.903,128.849,171.594,214.425,256.041,291.081,318.633,337.973,349.369,354.611,354.725,351.239,344.875,337.179,328.694,319.374,309.274,297.767,284.842,270.599,255.906,239.317,220.817,201.304,181.535,156.834,128.878,102.069,77.766,56.292,40.767,29.154,20.793,13.129
AFG,1985,54.351,90.127,130.186,172.554,214.527,254.927,289.03,316.057,335.312,347.038,352.888,353.791,351.005,345.192,337.886,329.637,320.357,310.121,298.357,285.093,270.534,255.646,238.937,220.396,200.936,181.328,156.756,128.912,102.216,78.024,56.645,41.136,29.502,21.086,13.329
AFG,1986,53.965,89.525,129.364,171.526,213.315,253.556,287.546,314.528,333.903,345.932,352.251,353.759,351.537,346.202,339.27,331.29,322.07,311.701,299.664,286.034,271.114,255.989,239.11,220.473,201.026,181.562,157.075,129.285,102.641,78.498,57.155,41.604,29.918,21.438,13.582
AFG,1987,53.588,88.87,128.395,170.233,211.762,251.817,285.684,312.621,332.112,344.437,351.216,353.323,351.663,346.809,340.26,332.568,323.423,312.937,300.642,286.659,271.395,256.051,239.026,220.318,200.912,181.626,157.256,129.549,102.983,78.91,57.616,42.038,30.309,21.772,13.822
AFG,1988,56.598,94.017,134.599,176.033,215.532,252.275,283.521,308.907,327.867,340.573,348.257,351.541,350.86,346.68,340.518,332.948,323.763,313.1,300.526,286.201,270.666,255.203,238.155,219.508,200.233,181.158,156.965,129.415,103,79.066,57.887,42.371,30.635,22.025,13.972
AFG,1989,58.045,96.346,138.025,180.655,220.972,257.965,288.432,312.106,329.193,340.134,346.536,349.142,348.265,344.308,338.594,331.645,322.87,312.384,299.7,285.039,269.171,253.584,236.486,217.871,198.776,180.082,156.187,128.897,102.722,79.006,57.969,42.545,30.842,22.21,14.106
AFG,1990,59.56,98.825,141.677,185.562,226.709,263.925,293.601,315.573,330.817,340.036,345.199,347.163,346.112,342.38,337.108,330.762,322.382,312.059,299.252,284.237,268.021,252.298,235.139,216.54,197.609,179.278,155.649,128.577,102.6,79.06,58.123,42.765,31.076,22.412,14.248
AFG,1991,62.212,103.386,148.101,193.522,235.182,271.788,300,319.884,333.161,340.762,344.892,346.444,345.375,341.932,337.082,331.248,323.18,312.951,299.953,284.52,267.903,252.003,234.743,216.116,197.285,179.236,155.77,128.798,102.902,79.431,58.502,43.152,31.427,22.686,14.423
AFG,1992,63.183,105.146,150.472,196.194,237.649,273.58,301.072,320.33,333.318,341.022,345.645,348.029,347.817,345.169,340.981,335.672,327.816,317.503,304.147,288.147,270.948,254.658,237.085,218.224,199.289,181.329,157.759,130.576,104.456,80.768,59.589,44.028,32.116,23.212,14.77
AFG,1993,63.987,106.708,152.654,198.72,239.97,275.169,301.852,320.374,332.979,340.717,345.79,348.982,349.612,347.754,344.225,339.442,331.803,321.416,307.708,291.148,273.38,256.737,238.897,219.857,200.879,183.082,159.473,132.137,105.841,81.974,60.567,44.815,32.737,23.687,15.083
AFG,1994,66.733,112.148,160.768,209,250.615,284.301,308.914,325.149,335.739,341.821,345.53,347.562,347.282,344.743,340.674,335.424,327.592,317.241,303.805,287.694,270.423,253.981,236.256,217.246,198.154,179.895,156.4,129.5,103.802,80.623,60.185,44.864,33.031,24.031,15.338
AFG,1995,66.435,112.267,161.941,211.766,254.724,289.26,314.117,329.995,339.91,345.076,347.701,348.515,347.151,343.716,338.925,333.076,324.918,314.476,301.236,285.541,268.713,252.397,234.697,215.619,196.338,177.576,154.11,127.53,102.303,79.682,60.079,45.07,33.424,24.473,15.688
AFG,1996,66.191,111.12,160.417,210.653,255.131,292.084,318.638,335.218,344.934,349.108,350.301,349.453,346.66,342.142,336.632,330.365,322.02,311.571,298.574,283.316,266.919,250.71,232.998,213.81,194.346,175.146,151.761,125.54,100.819,78.788,60.001,45.339,33.891,24.982,16.097
AFG,1997,67.068,112.334,161.737,211.801,255.891,292.299,318.388,334.625,344.085,348.071,349.111,348.111,345.218,340.654,335.124,328.797,320.406,309.899,297.006,281.983,265.792,249.448,231.531,212.095,192.329,172.56,149.221,123.388,99.257,77.941,60.149,45.891,34.649,25.734,16.66
AFG,1998,65.781,109.967,158.458,207.945,252.05,289.022,315.677,332.352,342.027,346.015,346.981,345.905,343.092,338.784,333.609,327.668,319.638,309.443,296.922,282.303,266.398,250.01,231.94,212.271,192.198,171.912,148.426,122.648,98.706,77.672,60.354,46.244,35.078,26.157,16.983
AFG,1999,66.223,110.968,159.539,208.483,251.399,286.762,312.738,329.779,340.304,345.366,347.102,346.256,343.207,338.244,332.192,325.157,316.341,305.672,293.183,279.021,263.661,247.383,229.34,209.624,189.336,168.394,144.999,119.719,96.474,76.247,60.072,46.462,35.585,26.729,17.426
AFG,2000,64.951,109.269,157.684,206.747,249.792,285.247,311.585,329.225,340.357,345.907,347.736,346.479,342.741,336.881,329.854,321.746,312.136,300.948,288.425,274.641,259.741,243.5,225.429,205.637,185.156,163.625,140.463,115.871,93.531,74.316,59.488,46.493,35.997,27.279,17.888
AFG,2001,63.854,107.916,156.383,205.76,248.886,284.084,310.052,327.292,338.321,344.089,346.233,345.27,341.619,335.595,328.145,319.357,308.844,296.588,283.069,268.419,252.813,236.004,217.61,197.753,177.435,156.215,133.833,110.351,89.227,71.241,57.655,45.436,35.473,27.057,17.821
AFG,2002,62.378,105.912,154.277,203.967,247.347,282.593,308.436,325.42,336.409,342.382,344.761,343.956,340.239,333.891,325.866,316.255,304.713,291.279,276.69,261.132,244.801,227.418,208.715,188.826,168.725,147.88,126.387,104.152,84.384,67.757,55.533,44.182,34.82,26.754,17.711
AFG,2003,58.517,99.981,147.057,196.476,240.487,277.059,304.145,322.055,333.427,339.201,340.873,338.955,334.176,326.935,318.253,308.242,296.787,283.899,270.163,255.675,240.413,223.925,205.989,186.721,167.031,146.388,125.057,102.946,83.203,66.513,54.178,42.842,33.593,25.749,17.029
AFG,2004,53.674,92.448,138.452,188.743,234.932,274.391,302.98,320.769,331.343,335.978,336.655,334.11,329.117,322.044,313.683,304.089,292.676,279.474,265.179,249.969,234.012,217.114,198.987,179.772,160.442,140.522,120,98.808,79.979,64.144,52.521,41.667,32.801,25.265,16.791
AFG,2005,49.104,85.525,130.681,181.88,229.98,271.802,301.477,318.901,328.585,332.115,331.886,328.815,323.68,316.803,308.754,299.542,288.161,274.67,259.84,243.937,227.326,210.081,191.837,172.748,153.834,134.696,114.988,94.693,76.733,61.693,50.692,40.299,31.813,24.601,16.416
AFG,2006,42.587,75.229,118.905,171.433,222.977,269.553,302.245,320.514,329.83,332.143,330.448,325.975,319.872,312.504,304.214,294.911,283.18,269.087,253.655,237.191,220.028,202.193,183.515,164.196,145.302,126.318,107.396,88.309,71.72,58.093,48.564,39.024,31.172,24.386,16.424
AFG,2007,39.638,71.143,114.491,167.513,219.525,266.212,298.16,314.866,322.563,323.457,320.87,316.149,310.366,303.799,296.451,288.155,277.163,263.539,248.288,231.766,214.461,196.616,178.04,158.948,140.4,121.961,103.55,85.013,68.934,55.754,46.507,37.288,29.739,23.265,15.673
AFG,2008,38.936,71.164,115.882,170.625,223.198,268.942,298.677,312.199,317.026,315.743,312.041,307.341,302.352,297.156,291.236,284.321,274.148,260.796,245.255,227.991,209.846,191.493,172.644,153.527,135.199,117.378,99.448,81.421,65.816,53.062,43.993,35.135,27.923,21.79,14.651
AFG,2009,33.844,63.071,105.391,158.744,211.454,258.821,291.119,307.801,315.567,316.711,314.474,310.174,304.748,298.422,291.105,282.687,271.384,257.339,241.53,224.381,206.553,188.671,170.345,151.772,133.962,116.686,99.088,81.253,65.687,52.838,43.569,34.593,27.38,21.371,14.399
AFG,2010,31.75,60.275,101.463,153.238,204.287,250.186,282.463,300.55,310.136,313.137,312.191,308.407,302.864,295.881,287.672,278.263,266.517,252.604,237.351,221.084,204.225,187.249,169.743,151.862,134.486,117.448,99.81,81.758,65.801,52.437,42.551,33.339,26.071,20.194,13.543
AFG,2011,29.18,56.761,97.003,147.865,198.23,243.767,276.516,295.838,306.856,311.254,311.236,307.761,301.996,294.329,285.218,274.79,262.343,248.084,232.814,216.813,200.355,183.816,166.776,149.36,132.372,115.666,98.297,80.483,64.667,51.35,41.432,32.29,25.14,19.441,13.034
AFG,2012,25.724,51.084,89.44,139.051,189.302,235.843,270.165,291.368,304.002,309.578,310.127,306.602,300.476,292.239,282.505,271.423,258.581,244.192,229.147,213.661,197.732,181.455,164.609,147.325,130.349,113.434,96.159,78.602,63.089,50.085,40.575,31.652,24.697,19.165,12.889
AFG,2013,22.681,46.089,82.64,130.848,180.631,227.688,263.21,286.081,300.226,306.967,308.157,304.731,298.432,289.833,279.676,268.144,255.102,240.774,226.076,211.157,195.776,179.84,163.263,146.178,129.259,112.226,94.936,77.426,61.947,48.958,39.472,30.626,23.796,18.442,12.404
AFG,2014,20.643,42.549,77.143,123.113,171.161,217.243,252.958,277.091,292.768,301.059,303.504,300.946,295.18,286.819,276.727,265.144,252.202,238.146,223.872,209.489,194.609,179.079,162.861,146.078,129.338,112.398,95.059,77.42,61.731,48.478,38.646,29.698,22.868,17.622,11.815
AFG,2015,20.421,42.109,75.084,117.954,162.278,204.584,238.341,262.516,279.356,289.604,294.256,293.901,289.957,282.96,273.834,262.887,250.483,236.912,223.027,208.948,194.306,179.097,163.222,146.79,130.335,113.748,96.35,78.432,62.32,48.554,38.009,28.815,21.872,16.662,11.083
AFG,2016,20.335,41.765,73.122,112.953,153.691,192.411,224.312,248.527,266.468,278.566,285.316,287.059,284.852,279.161,270.979,260.668,248.797,235.694,222.203,208.449,194.075,179.168,163.601,147.473,131.263,114.95,97.523,79.403,62.981,48.84,37.776,28.385,21.333,16.113,10.65
AFG,2017,20.27,41.371,71.143,108.103,145.529,181.006,211.306,235.702,254.804,268.74,277.492,281.152,280.456,275.814,268.325,258.394,246.821,233.968,220.74,207.27,193.155,178.464,163.115,147.206,131.172,114.993,97.638,79.544,63.114,48.938,37.803,28.382,21.3,16.054,10.586
AFG,2018,20.45,41.526,69.884,103.945,137.785,169.541,197.82,222.087,242.144,257.814,268.571,274.253,275.237,271.863,265.297,255.987,244.958,232.599,219.821,206.757,192.991,178.62,163.572,147.939,132.103,116.09,98.699,80.442,63.775,49.317,37.815,28.238,21.054,15.766,10.341
AFG,2019,20.785,41.842,68.808,100.018,130.366,158.53,184.805,208.842,229.684,246.883,259.496,267.145,269.851,267.876,262.422,253.977,243.717,232.052,219.842,207.225,193.817,179.824,165.121,149.79,134.177,118.399,100.881,82.278,65.149,50.166,37.996,28.119,20.744,15.382,10.01
AFG,2020,21.124,42.062,67.63,96.114,123.209,148.103,172.617,196.56,218.244,236.953,251.319,260.747,264.943,264.11,259.517,251.685,241.963,230.781,219.017,206.81,193.759,180.07,165.64,150.546,135.104,119.447,101.914,83.201,65.91,50.737,38.335,28.325,20.844,15.404,9.99
AFG,2021,21.443,42.149,66.254,92.02,115.949,137.708,160.494,184.259,206.635,226.662,242.592,253.637,259.208,259.453,255.706,248.509,239.358,228.693,217.415,205.662,193.018,179.675,165.556,150.737,135.51,120.01,102.541,83.812,66.463,51.202,38.68,28.587,21.025,15.51,10.036
AFG,2022,20.955,41.233,64.898,90.246,113.812,135.265,157.887,181.62,204.058,224.189,240.107,250.938,256.144,255.899,251.625,243.824,234.145,223.021,211.589,199.962,187.548,174.163,160.007,145.18,129.964,114.233,97.317,79.571,63.408,49.42,38.459,29.056,21.885,16.455,10.783
AFG,2023,20.509,40.433,63.677,88.56,111.662,132.672,154.929,178.38,200.618,220.617,236.424,247.137,252.232,251.885,247.528,239.643,229.919,218.783,207.439,195.993,183.795,170.54,156.521,141.847,126.79,111.138,94.576,77.333,61.725,48.298,37.958,28.884,21.92,16.578,10.905
AGO,1950,30.538,48.446,70.614,97.069,128.521,163.769,193.969,217.541,233.981,243.847,249.892,253.378,254.878,254.856,254.57,254.304,252.426,248.805,242.864,234.773,225.272,215.543,203.807,190.121,175.934,161.788,142.734,120.048,98.043,77.889,60.409,45.891,34.598,25.942,17.057
AGO,1951,31.023,49.351,71.986,98.908,130.702,166.147,196.448,220.044,236.471,246.302,252.313,255.772,257.255,257.224,256.933,256.665,254.787,251.161,245.191,237.04,227.465,217.661,205.828,192.023,177.698,163.412,144.15,121.213,98.958,78.568,60.868,46.202,34.801,26.074,17.134
AGO,1952,31.771,50.717,74.077,101.774,134.236,170.203,200.876,224.704,241.265,251.155,257.195,260.669,262.156,262.12,261.82,261.546,259.647,255.983,249.923,241.633,231.888,221.917,209.876,195.821,181.223,166.661,147.003,123.587,100.857,80.025,61.923,46.959,35.337,26.454,17.373
AGO,1953,32.544,52.085,76.122,104.53,137.613,174.082,205.113,229.164,245.849,255.783,261.838,265.315,266.797,266.751,266.443,266.166,264.253,260.558,254.416,245.994,236.089,225.962,213.729,199.441,184.588,169.772,149.736,125.861,102.673,81.411,62.913,47.663,35.829,26.799,17.587
AGO,1954,33.32,53.435,78.118,107.193,140.859,177.799,209.167,233.422,250.217,260.182,266.241,269.712,271.184,271.126,270.809,270.534,268.611,264.892,258.675,250.127,240.071,229.802,217.39,202.885,187.796,172.748,152.355,128.038,104.407,82.729,63.84,48.315,36.279,27.11,17.778
AGO,1955,34.078,54.758,80.067,109.783,144,181.375,213.047,237.482,254.366,264.351,270.404,273.865,275.323,275.252,274.928,274.655,272.727,268.989,262.703,254.038,243.838,233.44,220.865,206.161,190.853,175.594,154.861,130.122,106.064,83.98,64.706,48.917,36.687,27.386,17.946
AGO,1956,34.801,56.031,81.951,112.292,147.033,184.809,216.754,241.345,258.303,268.298,274.343,277.792,279.238,279.155,278.823,278.554,276.622,272.871,266.521,257.743,247.408,236.891,224.168,209.282,193.773,178.323,157.269,132.124,107.651,85.172,65.517,49.472,37.056,27.632,18.092
AGO,1957,35.513,57.278,83.785,114.717,149.952,188.102,220.298,245.027,262.045,272.041,278.07,281.503,282.933,282.837,282.498,282.234,280.302,276.543,270.135,261.249,250.786,240.163,227.306,212.253,196.56,180.94,159.582,134.046,109.172,86.306,66.274,49.981,37.387,27.846,18.217
AGO,1958,36.253,58.528,85.575,117.037,152.726,191.238,223.682,248.549,265.623,275.611,281.613,285.02,286.427,286.312,285.966,285.713,283.787,280.026,273.565,264.577,253.992,243.274,230.294,215.089,199.228,183.458,161.811,135.899,110.634,87.391,66.981,50.449,37.683,28.032,18.323
AGO,1959,37.02,59.783,87.332,119.273,155.384,194.253,226.944,251.953,269.082,279.054,285.02,288.391,289.768,289.632,289.278,289.04,287.125,283.368,276.859,267.772,257.069,246.264,233.172,217.827,201.811,185.908,163.985,137.707,112.058,88.44,67.65,50.884,37.951,28.194,18.412
AGO,1960,37.786,61.027,89.06,121.46,157.978,197.196,230.13,255.278,272.459,282.413,288.34,291.675,293.02,292.861,292.5,292.279,290.378,286.628,280.072,270.888,260.069,249.183,235.988,220.511,204.351,188.33,166.139,139.499,113.467,89.474,68.296,51.297,38.199,28.338,18.488
AGO,1961,38.544,62.268,90.791,123.654,160.576,200.131,233.296,258.571,275.797,285.729,291.616,294.914,296.229,296.048,295.68,295.475,293.59,289.85,283.249,273.967,263.033,252.073,238.78,223.18,206.884,190.756,168.3,141.297,114.88,90.505,68.931,51.696,38.431,28.469,18.554
AGO,1962,39.274,63.492,92.528,125.881,163.218,203.098,236.479,261.867,279.128,289.037,294.887,298.155,299.443,299.243,298.867,298.679,296.809,293.08,286.433,277.052,266.002,254.971,241.587,225.869,209.443,193.215,170.496,143.125,116.314,91.549,69.564,52.088,38.654,28.59,18.613
AGO,1963,39.949,64.683,94.274,128.171,165.942,206.128,239.697,265.172,282.456,292.341,298.161,301.409,302.68,302.465,302.083,301.908,300.051,296.333,289.639,280.155,268.989,257.891,244.421,228.59,212.039,195.72,172.735,144.991,117.777,92.61,70.202,52.476,38.869,28.703,18.666
AGO,1964,40.576,65.842,96.019,130.504,168.722,209.193,242.926,268.463,285.756,295.616,301.412,304.648,305.909,305.684,305.297,305.132,303.287,299.581,292.84,283.251,271.968,260.808,247.259,231.323,214.653,198.253,175.003,146.882,119.258,93.68,70.837,52.855,39.073,28.806,18.712
AGO,1965,41.205,67.014,97.789,132.865,171.522,212.257,246.131,271.71,288.995,298.819,304.584,307.806,309.055,308.82,308.427,308.273,306.444,302.754,295.968,286.278,274.881,263.668,250.047,234.016,217.238,200.769,177.26,148.764,120.729,94.736,71.449,53.212,39.255,28.89,18.743
AGO,1966,41.868,68.191,99.512,135.116,174.179,215.18,249.205,274.837,292.12,301.903,307.629,310.827,312.058,311.808,311.408,311.272,309.462,305.795,298.969,289.179,277.671,266.413,252.732,236.617,219.745,203.226,179.471,150.609,122.168,95.763,72.027,53.538,39.41,28.951,18.759
AGO,1967,42.577,69.375,101.171,137.211,176.625,217.886,252.068,277.764,295.044,304.778,310.449,313.609,314.809,314.537,314.131,314.019,312.238,308.601,301.741,291.857,280.246,268.955,255.228,239.047,222.1,205.556,181.576,152.366,123.534,96.729,72.544,53.816,39.526,28.98,18.753
AGO,1968,43.342,70.558,102.732,139.086,178.778,220.289,254.635,280.407,297.687,307.359,312.957,316.059,317.213,316.911,316.498,316.419,314.676,311.079,304.194,294.226,282.523,271.215,257.46,241.232,224.234,207.696,183.518,153.989,124.79,97.604,72.979,54.03,39.592,28.968,18.719
AGO,1969,44.142,71.717,104.169,140.71,180.603,222.346,256.853,282.707,299.985,309.581,315.089,318.114,319.209,318.867,318.448,318.41,316.714,313.167,306.268,296.227,284.445,273.136,259.374,243.124,226.104,209.604,185.262,155.447,125.911,98.369,73.318,54.17,39.6,28.911,18.654
AGO,1970,44.922,72.786,105.419,142.036,182.051,223.992,258.644,284.576,301.845,311.357,316.763,319.701,320.728,320.343,319.918,319.927,318.285,314.795,307.892,297.791,285.943,274.655,260.909,244.666,227.654,211.23,186.764,156.704,126.868,99.002,73.548,54.225,39.543,28.804,18.556
