iso3,year,q5,srb
SSD,1982,284.571,103.6
SSD,1983,292.091,103.5
SSD,1984,297.7887,103.6
SSD,1985,293.0957,103.6
SSD,1986,288.9958,103.6
SSD,1987,337.702,103.6
SSD,1988,688.6422,103.6
SSD,1989,294.2718,103.6
SSD,1990,288.9605,103.6
SSD,1991,283.11,103.7
SSD,1992,313.3637,103.7
SSD,1993,307.1848,103.7
SSD,1994,227.5608,103.7
SSD,1995,256.9402,103.7
SSD,1996,250.2471,103.7
SSD,1997,240.7671,103.6
SSD,1998,401.0863,103.6
SSD,1999,198.2495,103.6
SSD,2000,185.0648,103.6
SSD,2001,176.2791,103.6
SSD,2002,168.0462,103.6
SSD,2003,156.0767,103.6
SSD,2004,148.468,103.5
SSD,2005,140.8721,103.5
SSD,2006,134.6312,103.5
SSD,2007,128.0173,103.5
SSD,2008,121.5715,103.5
SSD,2009,116.4337,103.5
SSD,2010,111.6446,103.5
SSD,2011,108.5252,103.5
SSD,2012,104.9831,103.5
SSD,2013,103.421,103.5
SSD,2014,188.8568,103.5
SSD,2015,244.6666,103.5
SSD,2016,272.6543,103.5
SSD,2017,287.3987,103.5
SSD,2018,142.7424,103.5
SSD,2019,99.3874,103.5
SSD,2020,99.1388,103.5
SSD,2021,99.3577,103.5
SSD,2022,99.4336,103.5
SSD,2023,99.1101,103.5
STP,1950,295.7138,102.7
STP,1951,295.7279,102.7
STP,1952,295.7606,102.7
STP,1953,295.967,102.7
STP,1954,295.6955,102.7
STP,1955,294.7495,102.7
STP,1956,292.6305,102.7
STP,1957,288.1173,102.7
STP,1958,280.9851,102.7
STP,1959,270.847,102.7
STP,1960,257.281,102.7
STP,1961,241.1372,102.7
STP,1962,223.7323,102.6
STP,1963,206.4978,102.6
STP,1964,190.8421,102.6
STP,1965,176.7144,102.6
STP,1966,164.8909,102.6
STP,1967,155.2259,102.6
STP,1968,147.1796,102.6
STP,1969,140.4313,102.5
STP,1970,134.4924,102.5
STP,1971,129.1703,102.5
STP,1972,124.7834,102.5
STP,1973,120.9057,102.5
STP,1974,117.8036,102.4
STP,1975,115.5775,102.4
STP,1976,114.4692,102.4
STP,1977,114.3975,102.3
STP,1978,115.399,102.4
STP,1979,117.2519,102.4
STP,1980,119.6084,102.5
STP,1981,121.9423,102.5
STP,1982,123.6582,102.5
STP,1983,124.3135,102.6
STP,1984,123.6555,102.6
STP,1985,121.8584,102.6
STP,1986,129.9217,102.6
STP,1987,116.3738,102.6
STP,1988,113.6937,102.6
STP,1989,115.7265,102.6
STP,1990,110.2614,102.7
STP,1991,108.2765,102.6
STP,1992,106.8925,102.6
STP,1993,105.3512,102.6
STP,1994,103.3865,102.6
STP,1995,100.8234,102.6
STP,1996,97.6172,102.6
STP,1997,93.8524,102.6
STP,1998,89.5551,102.6
STP,1999,84.8566,102.6
STP,2000,79.9027,102.6
STP,2001,74.7838,102.6
STP,2002,69.6511,102.6
STP,2003,64.6281,102.6
STP,2004,59.6957,102.6
STP,2005,56.8071,102.6
STP,2006,51.1256,102.7
STP,2007,46.573,102.7
STP,2008,42.9534,102.7
STP,2009,39.1999,102.7
STP,2010,35.922,102.8
STP,2011,32.9061,102.8
STP,2012,30.1315,102.8
STP,2013,27.6085,102.8
STP,2014,25.3115,102.8
STP,2015,23.2611,102.8
STP,2016,21.4454,102.8
STP,2017,19.8537,102.8
STP,2018,18.4593,102.8
STP,2019,17.2673,102.7
STP,2020,16.2244,102.7
STP,2021,16.0863,102.7
STP,2022,14.475,102.7
STP,2023,13.6833,102.7
SUR,1950,122.8981,103.6
SUR,1951,119.6864,103.5
SUR,1952,116.5926,103.5
SUR,1953,113.5071,103.4
SUR,1954,110.4031,103.4
SUR,1955,107.2705,103.3
SUR,1956,104.1143,103.2
SUR,1957,100.9636,103.2
SUR,1958,97.8598,103.2
SUR,1959,94.8343,103.3
SUR,1960,91.9334,103.4
SUR,1961,89.2297,103.4
SUR,1962,86.7692,103.5
SUR,1963,84.6161,103.6
SUR,1964,82.7937,103.7
SUR,1965,80.9605,103.8
SUR,1966,79.3436,103.8
SUR,1967,77.9099,103.8
SUR,1968,76.5731,103.8
SUR,1969,75.287,103.8
SUR,1970,74.0172,103.8
SUR,1971,72.7412,103.8
SUR,1972,71.4484,103.8
SUR,1973,70.1275,103.8
SUR,1974,68.8114,103.8
SUR,1975,67.4889,103.8
SUR,1976,66.1611,103.8
SUR,1977,64.7913,103.8
SUR,1978,63.3927,103.8
SUR,1979,61.988,103.8
SUR,1980,60.5653,103.8
SUR,1981,59.1051,103.8
SUR,1982,57.6735,103.8
SUR,1983,56.2193,103.8
SUR,1984,54.6748,103.8
SUR,1985,53.0672,103.8
SUR,1986,51.4413,103.9
SUR,1987,49.7836,103.9
SUR,1988,48.1245,103.8
SUR,1989,46.466,103.9
SUR,1990,44.8855,103.9
SUR,1991,43.3318,103.9
SUR,1992,41.8259,103.9
SUR,1993,40.3056,104
SUR,1994,38.8408,104
SUR,1995,37.419,104.1
SUR,1996,36.0468,104.1
SUR,1997,34.7267,104.1
SUR,1998,33.4655,104
SUR,1999,32.2691,103.9
SUR,2000,31.1397,103.9
SUR,2001,30.0798,103.8
SUR,2002,29.0895,103.8
SUR,2003,28.1661,103.7
SUR,2004,27.3067,103.7
SUR,2005,26.5058,103.8
SUR,2006,25.8769,103.7
SUR,2007,25.0543,103.7
SUR,2008,24.4713,103.8
SUR,2009,23.7653,103.8
SUR,2010,23.1666,103.9
SUR,2011,22.5886,103.9
SUR,2012,22.0285,103.9
SUR,2013,21.4801,103.9
SUR,2014,20.9354,103.8
SUR,2015,20.3924,103.9
SUR,2016,19.8518,104.2
SUR,2017,19.3184,104.3
SUR,2018,18.774,104.3
SUR,2019,18.23,104.2
SUR,2020,17.6562,104.1
SUR,2021,17.1398,104.1
SUR,2022,16.6041,104
SUR,2023,16.0922,104
SVK,1950,125.9736,107
SVK,1951,123.8392,106.8
SVK,1952,86.6866,107
SVK,1953,73.5658,107
SVK,1954,59.8091,106.9
SVK,1955,52.9204,106.6
SVK,1956,47.8905,106.4
SVK,1957,54.0317,106.6
SVK,1958,43.1079,106.2
SVK,1959,39.5469,106.2
SVK,1960,34.7168,106.1
SVK,1961,32.711,105.8
SVK,1962,30.0021,106
SVK,1963,31.91,106
SVK,1964,30.6526,106.2
SVK,1965,34.1342,106.6
SVK,1966,32.1801,106
SVK,1967,29.5558,105.9
SVK,1968,28.1805,105.8
SVK,1969,30.8344,105.6
SVK,1970,29.8562,105.5
SVK,1971,28.558,105.3
SVK,1972,29.796,105
SVK,1973,29.5823,104.8
SVK,1974,27.2629,104.9
SVK,1975,27.4267,105
SVK,1976,27.9315,105.4
SVK,1977,24.63,105.4
SVK,1978,25.1344,105
SVK,1979,23.8303,104.8
SVK,1980,23.2885,105
SVK,1981,21.682,104.9
SVK,1982,20.5199,105.1
SVK,1983,19.799,105.1
SVK,1984,19.407,104.9
SVK,1985,18.5084,105
SVK,1986,16.9685,104.9
SVK,1987,16.4211,104.7
SVK,1988,15.6961,104.8
SVK,1989,15.4561,105
SVK,1990,14.2274,105.2
SVK,1991,15.2158,105.2
SVK,1992,14.3205,105.3
SVK,1993,12.4268,105.4
SVK,1994,12.3389,105.2
SVK,1995,12.3975,105.3
SVK,1996,11.7864,105.6
SVK,1997,10.4799,105.5
SVK,1998,11.0176,105.4
SVK,1999,9.8828,105.2
SVK,2000,10.0757,105.3
SVK,2001,7.7777,105.6
SVK,2002,9.0167,105.5
SVK,2003,9.6816,105.5
SVK,2004,8.7024,105.6
SVK,2005,8.6247,105.5
SVK,2006,7.921,105.4
SVK,2007,7.5396,105.3
SVK,2008,7.2312,105.2
SVK,2009,7.342,105.1
SVK,2010,6.8083,104.7
SVK,2011,6.0536,105
SVK,2012,6.7493,105.3
SVK,2013,6.4187,105.2
SVK,2014,6.7955,105.2
SVK,2015,6.4392,105.4
SVK,2016,6.2121,105.4
SVK,2017,5.4802,105.4
SVK,2018,5.8649,105.4
SVK,2019,6.097,105.3
SVK,2020,5.9778,105.3
SVK,2021,5.592,105.4
SVK,2022,5.9781,105.4
SVK,2023,5.5176,105.5
SVN,1950,95.8492,105.9
SVN,1951,91.3029,105.9
SVN,1952,82.1125,105.9
SVN,1953,69.5671,105.9
SVN,1954,64.9221,106
SVN,1955,61.738,106.3
SVN,1956,57.0698,106.2
SVN,1957,50.2316,106
SVN,1958,44.7999,106.1
SVN,1959,41.275,105.9
SVN,1960,38.1978,105.5
SVN,1961,35.6061,105.4
SVN,1962,34.0273,105.5
SVN,1963,33.409,105.1
SVN,1964,33.8581,104.6
SVN,1965,32.8334,104.5
SVN,1966,32.2715,105
SVN,1967,30.9749,104.5
SVN,1968,30.4616,104.5
SVN,1969,29.6024,105
SVN,1970,28.9046,105.4
SVN,1971,27.1448,106.4
SVN,1972,25.9357,106.6
SVN,1973,23.2554,106.7
SVN,1974,22.0945,106.8
SVN,1975,21.1213,106.3
SVN,1976,20.6578,106.3
SVN,1977,20.2006,106.6
SVN,1978,18.7219,107
SVN,1979,17.9588,106.8
SVN,1980,16.6508,106.1
SVN,1981,16.0828,105.9
SVN,1982,15.7382,105.8
SVN,1983,15.8857,105.4
SVN,1984,15.5397,105.3
SVN,1985,14.8656,105.4
SVN,1986,14.0466,105.3
SVN,1987,12.978,105.4
SVN,1988,11.4919,105.8
SVN,1989,10.366,105.9
SVN,1990,9.7351,105.8
SVN,1991,9.8525,105.9
SVN,1992,9.2986,106
SVN,1993,8.7782,105.8
SVN,1994,7.5939,105.5
SVN,1995,6.8628,105.7
SVN,1996,6.2178,106.1
SVN,1997,6.1852,106.2
SVN,1998,6.0546,106.5
SVN,1999,5.9272,106.5
SVN,2000,5.2784,106.5
SVN,2001,5.0347,106.5
SVN,2002,4.7499,106.2
SVN,2003,5.428,105.8
SVN,2004,4.9341,105.4
SVN,2005,4.6778,105.6
SVN,2006,4.3959,105.7
SVN,2007,3.702,105.5
SVN,2008,3.3135,105.5
SVN,2009,3.1792,105.9
SVN,2010,3.3815,105.9
SVN,2011,3.1661,105.8
SVN,2012,3.1539,105.9
SVN,2013,2.6335,105.8
SVN,2014,2.5795,105.9
SVN,2015,2.3021,105.8
SVN,2016,2.3837,105.8
SVN,2017,2.4124,106.4
SVN,2018,2.3105,106.8
SVN,2019,2.5197,106.7
SVN,2020,2.3663,106.6
SVN,2021,2.2497,106.5
SVN,2022,3.0236,106.4
SVN,2023,2.223,106.3
SWE,1950,25.4804,106.5
SWE,1951,25.8899,106.5
SWE,1952,24.65,106.5
SWE,1953,22.8023,106.5
SWE,1954,22.1082,106.4
SWE,1955,21.5895,106.4
SWE,1956,21.1682,106.6
SWE,1957,21.3512,106.2
SWE,1958,19.3297,106.4
SWE,1959,19.8122,106.4
SWE,1960,19.8007,106
SWE,1961,19.0564,106
SWE,1962,18.5986,106
SWE,1963,18.3843,106.1
SWE,1964,17.3336,105.8
SWE,1965,15.7322,106
SWE,1966,15.2242,106.2
SWE,1967,14.6894,106.2
SWE,1968,14.8304,106.1
SWE,1969,13.7144,106.3
SWE,1970,13.3819,106.1
SWE,1971,13.0343,106.2
SWE,1972,12.6303,106.2
SWE,1973,11.3338,106.1
SWE,1974,11.2719,106
SWE,1975,10.0505,105.9
SWE,1976,9.5829,105.8
SWE,1977,9.4495,105.8
SWE,1978,9.081,105.5
SWE,1979,9.2413,105.5
SWE,1980,8.3301,105.5
SWE,1981,7.8684,105.5
SWE,1982,8.0683,105.9
SWE,1983,8.0192,106.1
SWE,1984,7.3677,106.1
SWE,1985,8.0449,106.1
SWE,1986,7.288,105.7
SWE,1987,7.4035,105.4
SWE,1988,7.1176,106
SWE,1989,7.0077,105.9
SWE,1990,7.1948,105.6
SWE,1991,7.0889,105.9
SWE,1992,6.2287,105.6
SWE,1993,5.7037,104.9
SWE,1994,5.1646,104.8
SWE,1995,4.6797,105.4
SWE,1996,4.6143,105.1
SWE,1997,4.4088,105.6
SWE,1998,4.2814,106
SWE,1999,3.9063,105.8
SWE,2000,3.9462,106.1
SWE,2001,4.3766,106.1
SWE,2002,4.096,105.9
SWE,2003,3.9295,106.2
SWE,2004,3.6139,106
SWE,2005,3.267,105.8
SWE,2006,3.5317,105.9
SWE,2007,3.1603,106
SWE,2008,3.0332,106.2
SWE,2009,3.2949,106
SWE,2010,3.1478,105.6
SWE,2011,2.5867,105.3
SWE,2012,3.1036,105.7
SWE,2013,3.1232,106
SWE,2014,2.6208,106.1
SWE,2015,2.9371,106.7
SWE,2016,2.9666,105.6
SWE,2017,2.7549,105.6
SWE,2018,2.5861,105.7
SWE,2019,2.5028,105.9
SWE,2020,2.768,105.8
SWE,2021,2.3335,105.7
SWE,2022,2.5687,105.7
SWE,2023,2.3539,105.6
SWZ,1950,238.7447,102.9
SWZ,1951,235.8495,102.9
SWZ,1952,232.9249,103
SWZ,1953,229.8947,103
SWZ,1954,226.939,103
SWZ,1955,223.8929,103
SWZ,1956,220.8188,103
SWZ,1957,217.7364,103
SWZ,1958,214.606,103
SWZ,1959,211.438,103
SWZ,1960,208.1668,103
SWZ,1961,204.7616,103
SWZ,1962,201.1653,103
SWZ,1963,197.5034,103
SWZ,1964,193.7134,103
SWZ,1965,189.8157,102.9
SWZ,1966,185.8682,103
SWZ,1967,181.7551,103
SWZ,1968,177.4396,102.9
SWZ,1969,173.0033,102.9
SWZ,1970,168.318,102.9
SWZ,1971,163.3586,102.9
SWZ,1972,158.072,102.9
SWZ,1973,152.5443,102.9
SWZ,1974,146.7211,102.9
SWZ,1975,140.9526,103
SWZ,1976,135.1644,102.9
SWZ,1977,129.4913,102.9
SWZ,1978,123.7464,102.9
SWZ,1979,118.1147,102.9
SWZ,1980,112.7656,102.9
SWZ,1981,107.5079,103
SWZ,1982,101.9723,102.9
SWZ,1983,108.0127,102.9
SWZ,1984,92.1415,102.9
SWZ,1985,86.581,102.9
SWZ,1986,82.2718,102.9
SWZ,1987,78.3955,102.9
SWZ,1988,75.2199,102.9
SWZ,1989,72.9229,102.9
SWZ,1990,71.6548,102.9
SWZ,1991,71.5959,102.8
SWZ,1992,73.2938,102.8
SWZ,1993,75.8381,102.8
SWZ,1994,79.9971,102.8
SWZ,1995,85.2266,102.8
SWZ,1996,91.7761,102.8
SWZ,1997,96.9452,102.8
SWZ,1998,102.6174,102.8
SWZ,1999,107.5122,102.8
SWZ,2000,111.8889,102.8
SWZ,2001,115.6206,102.8
SWZ,2002,116.5616,102.8
SWZ,2003,117.0512,102.9
SWZ,2004,116.2339,102.9
SWZ,2005,113.9676,103
SWZ,2006,110.196,103.1
SWZ,2007,105.3784,103.2
SWZ,2008,99.4156,103.1
SWZ,2009,92.7369,103
SWZ,2010,85.9445,103
SWZ,2011,79.5231,103
SWZ,2012,73.9918,102.9
SWZ,2013,69.5767,102.9
SWZ,2014,66.7114,102.9
SWZ,2015,63.9698,102.9
SWZ,2016,62.0028,102.9
SWZ,2017,60.1309,102.9
SWZ,2018,58.3043,102.9
SWZ,2019,56.4518,103
SWZ,2020,54.6597,102.9
SWZ,2021,53.1198,102.9
SWZ,2022,51.0534,103
SWZ,2023,49.5504,102.9
SXM,1950,83.408,104.2
SXM,1951,78.4603,104.2
SXM,1952,78.7141,104.2
SXM,1953,74.473,104.2
SXM,1954,71.4554,104.2
SXM,1955,67.1288,104.2
SXM,1956,64.0829,104.2
SXM,1957,61.7185,104.2
SXM,1958,59.5784,104.2
SXM,1959,57.5521,104.2
SXM,1960,55.3881,104.2
SXM,1961,53.2937,104.2
SXM,1962,50.976,104.2
SXM,1963,48.5163,104.2
SXM,1964,46.6768,104.2
SXM,1965,45.157,104.2
SXM,1966,42.6129,104.2
SXM,1967,39.9641,104.2
SXM,1968,37.3169,104.2
SXM,1969,34.1383,104.2
SXM,1970,31.1108,104.2
SXM,1971,29.149,104.2
SXM,1972,27.5257,104.2
SXM,1973,26.2783,104.2
SXM,1974,25.6039,104.2
SXM,1975,25.3881,104.2
SXM,1976,25.5232,104.2
SXM,1977,26.0808,104.2
SXM,1978,26.7445,104.2
SXM,1979,27.3497,104.2
SXM,1980,27.6749,104.3
SXM,1981,27.5221,104.3
SXM,1982,26.9688,104.3
SXM,1983,26.4238,104.3
SXM,1984,25.8812,104.2
SXM,1985,25.4539,104.2
SXM,1986,25.2349,104.2
SXM,1987,25.2054,104.1
SXM,1988,25.1066,104.1
SXM,1989,25.154,104.1
SXM,1990,25.2536,104.1
SXM,1991,25.3522,104.1
SXM,1992,25.2835,104.1
SXM,1993,25.0781,104.1
SXM,1994,24.6072,104.1
SXM,1995,23.749,104.1
SXM,1996,22.6844,104.1
SXM,1997,21.5833,104.1
SXM,1998,20.5568,104.1
SXM,1999,19.6412,104.1
SXM,2000,19.1139,104.1
SXM,2001,18.8406,104.1
SXM,2002,18.7328,104.1
SXM,2003,18.7731,104.1
SXM,2004,18.7632,104.1
SXM,2005,18.6923,104
SXM,2006,18.5176,104
SXM,2007,18.5135,104
SXM,2008,18.4707,104
SXM,2009,18.6455,104
SXM,2010,18.5902,104.1
SXM,2011,18.4736,104.1
SXM,2012,17.8231,104.1
SXM,2013,17.1578,104
SXM,2014,16.4261,104
SXM,2015,16.0471,103.9
SXM,2016,15.8944,103.9
SXM,2017,17.3845,103.9
SXM,2018,16.2633,103.8
SXM,2019,16.2541,103.9
SXM,2020,15.9834,103.9
SXM,2021,15.7747,103.9
SXM,2022,15.2217,103.9
SXM,2023,14.8969,103.9
SYC,1950,117.102,103.5
SYC,1951,115.7166,103.5
SYC,1952,114.3887,103.5
SYC,1953,113.0793,103.6
SYC,1954,111.7897,103.6
SYC,1955,110.518,103.6
SYC,1956,109.2972,103.6
SYC,1957,108.0678,103.6
SYC,1958,106.8828,103.5
SYC,1959,105.6329,103.6
SYC,1960,104.3398,103.6
SYC,1961,102.7344,103.6
SYC,1962,100.9689,103.6
SYC,1963,99.0421,103.6
SYC,1964,96.8309,103.6
SYC,1965,94.3145,103.6
SYC,1966,91.2924,103.6
SYC,1967,87.7702,103.6
SYC,1968,83.8066,103.6
SYC,1969,79.4497,103.6
SYC,1970,74.8085,103.6
SYC,1971,69.9662,103.6
SYC,1972,64.9792,103.6
SYC,1973,59.964,103.5
SYC,1974,54.9976,103.5
SYC,1975,50.1549,103.5
SYC,1976,45.5117,103.4
SYC,1977,41.166,103.4
SYC,1978,37.1853,103.5
SYC,1979,33.6127,103.6
SYC,1980,30.4777,103.6
SYC,1981,27.7785,103.7
SYC,1982,25.4946,103.7
SYC,1983,23.5797,103.8
SYC,1984,21.9812,103.7
SYC,1985,20.6526,103.7
SYC,1986,19.5375,103.7
SYC,1987,18.5823,103.7
SYC,1988,17.7639,103.7
SYC,1989,17.0537,103.7
SYC,1990,16.4381,103.8
SYC,1991,15.9032,103.8
SYC,1992,15.4413,103.8
SYC,1993,15.0439,103.8
SYC,1994,14.7092,103.8
SYC,1995,14.4415,103.8
SYC,1996,14.2271,103.8
SYC,1997,15.4695,103.7
SYC,1998,13.9441,103.7
SYC,1999,13.8578,103.6
SYC,2000,13.8003,103.5
SYC,2001,13.7722,103.5
SYC,2002,13.7545,103.4
SYC,2003,13.7577,103.4
SYC,2004,14.0872,103.4
SYC,2005,13.8169,103.4
SYC,2006,13.859,103.4
SYC,2007,14.005,103.4
SYC,2008,13.9619,103.3
SYC,2009,14.0278,103.4
SYC,2010,14.1031,103.5
SYC,2011,14.1811,103.5
SYC,2012,14.2646,103.6
SYC,2013,14.3552,103.6
SYC,2014,14.4434,103.7
SYC,2015,14.5294,103.7
SYC,2016,14.6088,103.8
SYC,2017,14.6765,103.8
SYC,2018,14.7116,103.7
SYC,2019,14.7083,103.6
SYC,2020,14.6511,103.6
SYC,2021,15.5295,103.6
SYC,2022,15.4836,103.6
SYC,2023,14.3374,103.6
SYR,1950,282.8954,105.3
SYR,1951,271.3419,105.2
SYR,1952,260.7325,105.2
SYR,1953,249.4417,105.3
SYR,1954,237.9157,105.3
SYR,1955,226.2936,105.2
SYR,1956,214.6172,105.2
SYR,1957,203.2319,105.3
SYR,1958,192.2657,105.3
SYR,1959,182.0623,105.3
SYR,1960,172.6626,105.2
SYR,1961,164.0157,105.2
SYR,1962,155.9055,105.2
SYR,1963,148.4268,105.2
SYR,1964,141.4198,105.2
SYR,1965,134.8051,105.2
SYR,1966,128.3514,105.2
SYR,1967,122.1422,105.2
SYR,1968,116.1034,105.2
SYR,1969,110.2582,105.2
SYR,1970,104.4865,105.2
SYR,1971,99.0337,105.2
SYR,1972,94.0559,105.2
SYR,1973,89.089,105.2
SYR,1974,84.3686,105.2
SYR,1975,79.821,105.2
SYR,1976,75.5599,105.3
SYR,1977,71.5052,105.3
SYR,1978,67.5203,105.3
SYR,1979,63.8815,105.4
SYR,1980,60.3444,105.4
SYR,1981,63.476,105.5
SYR,1982,71.1305,105.6
SYR,1983,51.1012,105.5
SYR,1984,48.5121,105.5
SYR,1985,46.1396,105.4
SYR,1986,43.9739,105.4
SYR,1987,41.9794,105.4
SYR,1988,40.1254,105.4
SYR,1989,38.3974,105.4
SYR,1990,36.7296,105.3
SYR,1991,35.168,105.3
SYR,1992,33.6337,105.3
SYR,1993,32.1384,105.3
SYR,1994,30.6775,105.3
SYR,1995,29.2815,105.3
SYR,1996,27.9361,105.3
SYR,1997,26.6695,105.3
SYR,1998,25.4965,105.3
SYR,1999,24.4024,105.2
SYR,2000,23.4278,105.2
SYR,2001,22.5792,105.2
SYR,2002,21.8378,105.2
SYR,2003,21.153,105.2
SYR,2004,20.6262,105.2
SYR,2005,20.1837,105.2
SYR,2006,19.8407,105.2
SYR,2007,19.5775,105.2
SYR,2008,19.4236,105.2
SYR,2009,19.3436,105.2
SYR,2010,19.3497,105.2
SYR,2011,22.2259,105.2
SYR,2012,35.1458,105.2
SYR,2013,37.9261,105.2
SYR,2014,36.5265,105.2
SYR,2015,38.167,105.3
SYR,2016,32.9525,105.2
SYR,2017,33.5405,105.2
SYR,2018,33.0155,105.2
SYR,2019,24.9086,105.3
SYR,2020,22.2631,105.2
SYR,2021,21.0305,105.2
SYR,2022,21.45,105.2
SYR,2023,23.075,105.2
TCA,1950,203.2524,105
TCA,1951,194.5241,105
TCA,1952,186.259,105
TCA,1953,178.3301,105
TCA,1954,170.8736,105
TCA,1955,163.9159,105
TCA,1956,157.718,105
TCA,1957,151.4917,105
TCA,1958,145.2594,105
TCA,1959,138.899,105
TCA,1960,132.5588,105
TCA,1961,125.9073,105
TCA,1962,119.2114,105
TCA,1963,112.291,105
TCA,1964,105.3781,105
TCA,1965,98.5368,105
TCA,1966,92.0184,105
TCA,1967,85.8909,105
TCA,1968,80.1621,105
TCA,1969,74.7404,105
TCA,1970,69.6683,105
TCA,1971,64.8927,105
TCA,1972,60.7533,105
TCA,1973,56.8543,105
TCA,1974,53.1514,105
TCA,1975,49.6649,105
TCA,1976,46.4493,105
TCA,1977,43.4201,105
TCA,1978,40.568,105
TCA,1979,37.9344,105
TCA,1980,35.4572,105
TCA,1981,33.1956,105
TCA,1982,31.1025,105
TCA,1983,29.1231,105
TCA,1984,27.2802,105
TCA,1985,25.5787,105
TCA,1986,23.9778,105
TCA,1987,22.4942,105
TCA,1988,21.1106,105
TCA,1989,19.8351,105
TCA,1990,18.6537,104.9
TCA,1991,17.5576,104.9
TCA,1992,16.543,104.9
TCA,1993,15.6123,104.9
TCA,1994,14.7333,104.9
TCA,1995,13.9199,104.9
TCA,1996,13.1628,105
TCA,1997,12.462,105
TCA,1998,11.8213,105
TCA,1999,11.2354,105
TCA,2000,10.6993,105
TCA,2001,10.2177,105
TCA,2002,9.775,105
TCA,2003,9.3608,105
TCA,2004,9.0046,105
TCA,2005,8.6934,105
TCA,2006,8.426,105
TCA,2007,8.1904,105
TCA,2008,9.8708,105
TCA,2009,7.8046,105
TCA,2010,7.6356,105.1
TCA,2011,7.4786,105.1
TCA,2012,7.3285,105.1
TCA,2013,7.1881,105.1
TCA,2014,7.0481,105
TCA,2015,6.9098,105
TCA,2016,6.7703,105
TCA,2017,6.6351,104.9
TCA,2018,6.4956,104.9
TCA,2019,6.3553,104.9
TCA,2020,6.2231,104.9
TCA,2021,6.1569,104.9
TCA,2022,5.9448,104.9
TCA,2023,5.8112,104.9
TCD,1950,332.0985,104.1
TCD,1951,328.9339,104.1
TCD,1952,325.8816,104.1
TCD,1953,322.7065,104.1
TCD,1954,319.9404,104.1
TCD,1955,316.8649,104.1
TCD,1956,313.7856,104
TCD,1957,310.6141,104
TCD,1958,307.5203,104
TCD,1959,304.4634,104.1
TCD,1960,301.2222,104.1
TCD,1961,298.0877,104.1
TCD,1962,295.0356,104.1
TCD,1963,291.5485,104.1
TCD,1964,288.1058,104.1
TCD,1965,285.7351,104.1
TCD,1966,280.3327,104
TCD,1967,276.3057,104
TCD,1968,272.283,104
TCD,1969,268.0975,104
TCD,1970,263.871,104
TCD,1971,263.9427,104
TCD,1972,256.6351,104
TCD,1973,255.0858,104
TCD,1974,252.6153,104
TCD,1975,250.614,103.9
TCD,1976,247.3296,103.9
TCD,1977,245.6784,103.9
TCD,1978,244.0855,103.9
TCD,1979,242.1304,103.8
TCD,1980,239.9652,103.8
TCD,1981,239.3554,103.8
TCD,1982,236.8909,103.8
TCD,1983,234.1488,103.8
TCD,1984,231.5842,103.8
TCD,1985,229.8434,103.8
TCD,1986,224.3894,103.8
TCD,1987,221.4432,103.8
TCD,1988,218.984,103.9
TCD,1989,215.3187,103.8
TCD,1990,212.5138,103.9
TCD,1991,211.1104,104
TCD,1992,207.4641,104.1
TCD,1993,204.2504,104.2
TCD,1994,201.7305,104.3
TCD,1995,198.614,104.3
TCD,1996,196.3849,104.2
TCD,1997,193.623,104.2
TCD,1998,190.4969,104.3
TCD,1999,187.5258,104.3
TCD,2000,184.7198,104.4
TCD,2001,181.1226,104.4
TCD,2002,177.4169,104.6
TCD,2003,173.9892,104.6
TCD,2004,170.7834,104.7
TCD,2005,167.0603,104.8
TCD,2006,163.7521,104.8
TCD,2007,159.4657,104.9
TCD,2008,155.534,104.9
TCD,2009,151.5658,104.8
TCD,2010,147.7444,104.8
TCD,2011,143.987,104.7
TCD,2012,139.9115,104.7
TCD,2013,136,104.6
TCD,2014,132.2623,104.5
TCD,2015,128.6237,104.5
TCD,2016,124.8101,104.4
TCD,2017,121.1131,104.4
TCD,2018,117.3904,104.3
TCD,2019,113.5939,104.2
TCD,2020,110.0235,104.2
TCD,2021,106.4601,104.2
TCD,2022,103.0377,104.2
TCD,2023,99.6719,104.2
TGO,1950,282.2761,102.8
TGO,1951,280.2776,102.7
TGO,1952,278.5214,102.7
TGO,1953,276.7997,102.7
TGO,1954,274.8958,102.7
TGO,1955,272.9668,102.7
TGO,1956,270.9901,102.7
TGO,1957,268.896,102.7
TGO,1958,266.6747,102.7
TGO,1959,264.3106,102.7
TGO,1960,261.7287,102.6
TGO,1961,259.0604,102.6
TGO,1962,256.2141,102.6
TGO,1963,253.1379,102.6
TGO,1964,249.8246,102.7
TGO,1965,246.4232,102.7
TGO,1966,242.6792,102.7
TGO,1967,238.7828,102.7
TGO,1968,234.6542,102.6
TGO,1969,230.3951,102.6
TGO,1970,225.9049,102.6
TGO,1971,221.3962,102.6
TGO,1972,216.6169,102.6
TGO,1973,211.8672,102.6
TGO,1974,207.2758,102.7
TGO,1975,202.5037,102.7
TGO,1976,197.8634,102.8
TGO,1977,193.2698,102.8
TGO,1978,188.616,102.8
TGO,1979,184.3626,102.8
TGO,1980,180.0877,102.8
TGO,1981,175.8891,102.9
TGO,1982,171.865,102.9
TGO,1983,168.0411,103
TGO,1984,164.4493,103
TGO,1985,161.14,103
TGO,1986,157.9165,102.9
TGO,1987,155.0885,102.9
TGO,1988,152.6044,102.9
TGO,1989,150.2037,102.9
TGO,1990,147.8607,102.8
