iso3,year,activity,status,value,source
ALB,2015,D,TOTAL,7.196,LFS - Labour Force Survey
ALB,2015,E,TOTAL,11.293,LFS - Labour Force Survey
ALB,2015,F,2,2.639,LFS - Labour Force Survey
ALB,2015,F,3,34.678,LFS - Labour Force Survey
ALB,2015,F,TOTAL,74.929,LFS - Labour Force Survey
ALB,2015,G,2,7.438,LFS - Labour Force Survey
ALB,2015,G,3,51.509,LFS - Labour Force Survey
ALB,2015,G,TOTAL,114.657,LFS - Labour Force Survey
ALB,2015,H,2,0.571,LFS - Labour Force Survey
ALB,2015,H,3,13.895,LFS - Labour Force Survey
ALB,2015,H,TOTAL,30,LFS - Labour Force Survey
ALB,2015,I,2,6.016,LFS - Labour Force Survey
ALB,2015,I,3,10.21,LFS - Labour Force Survey
ALB,2015,I,TOTAL,53.552,LFS - Labour Force Survey
ALB,2015,J,3,0.672,LFS - Labour Force Survey
ALB,2015,J,TOTAL,8.24,LFS - Labour Force Survey
ALB,2015,K,3,0.771,LFS - Labour Force Survey
ALB,2015,K,TOTAL,10.561,LFS - Labour Force Survey
ALB,2015,M,2,0.783,LFS - Labour Force Survey
ALB,2015,M,3,3.931,LFS - Labour Force Survey
ALB,2015,M,TOTAL,12.813,LFS - Labour Force Survey
ALB,2015,N,3,0.437,LFS - Labour Force Survey
ALB,2015,N,TOTAL,18.096,LFS - Labour Force Survey
ALB,2015,O,TOTAL,59.751,LFS - Labour Force Survey
ALB,2015,P,2,0.746,LFS - Labour Force Survey
ALB,2015,P,3,0.256,LFS - Labour Force Survey
ALB,2015,P,TOTAL,56.846,LFS - Labour Force Survey
ALB,2015,Q,2,0.321,LFS - Labour Force Survey
ALB,2015,Q,3,1.228,LFS - Labour Force Survey
ALB,2015,Q,TOTAL,36.075,LFS - Labour Force Survey
ALB,2015,R,2,0.93,LFS - Labour Force Survey
ALB,2015,R,3,1.472,LFS - Labour Force Survey
ALB,2015,R,TOTAL,11.671,LFS - Labour Force Survey
ALB,2015,S,2,0.38,LFS - Labour Force Survey
ALB,2015,S,3,6.792,LFS - Labour Force Survey
ALB,2015,S,TOTAL,13.119,LFS - Labour Force Survey
ALB,2015,T,3,1.284,LFS - Labour Force Survey
ALB,2015,T,TOTAL,6.307,LFS - Labour Force Survey
ALB,2015,TOTAL,2,25.555,LFS - Labour Force Survey
ALB,2015,TOTAL,3,289.486,LFS - Labour Force Survey
ALB,2015,TOTAL,TOTAL,1081.962,LFS - Labour Force Survey
ALB,2015,U,TOTAL,0.421,LFS - Labour Force Survey
ALB,2015,X,3,0.507,LFS - Labour Force Survey
ALB,2015,X,TOTAL,2.762,LFS - Labour Force Survey
ALB,2016,A,2,2.691,LFS - Labour Force Survey
ALB,2016,A,3,208.03,LFS - Labour Force Survey
ALB,2016,A,TOTAL,460.737,LFS - Labour Force Survey
ALB,2016,B,2,0.204,LFS - Labour Force Survey
ALB,2016,B,3,0.622,LFS - Labour Force Survey
ALB,2016,B,TOTAL,9.867,LFS - Labour Force Survey
ALB,2016,C,2,6.103,LFS - Labour Force Survey
ALB,2016,C,3,13.485,LFS - Labour Force Survey
ALB,2016,C,TOTAL,117.289,LFS - Labour Force Survey
ALB,2016,D,3,0.273,LFS - Labour Force Survey
ALB,2016,D,TOTAL,8.679,LFS - Labour Force Survey
ALB,2016,E,3,0.179,LFS - Labour Force Survey
ALB,2016,E,TOTAL,11.977,LFS - Labour Force Survey
ALB,2016,F,2,2.197,LFS - Labour Force Survey
ALB,2016,F,3,37.688,LFS - Labour Force Survey
ALB,2016,F,TOTAL,75.185,LFS - Labour Force Survey
ALB,2016,G,2,8.484,LFS - Labour Force Survey
ALB,2016,G,3,60.06,LFS - Labour Force Survey
ALB,2016,G,TOTAL,126.764,LFS - Labour Force Survey
ALB,2016,H,2,0.571,LFS - Labour Force Survey
ALB,2016,H,3,13.017,LFS - Labour Force Survey
ALB,2016,H,TOTAL,29.373,LFS - Labour Force Survey
ALB,2016,I,2,6.53,LFS - Labour Force Survey
ALB,2016,I,3,16.115,LFS - Labour Force Survey
ALB,2016,I,TOTAL,58.26,LFS - Labour Force Survey
ALB,2016,J,2,0.39,LFS - Labour Force Survey
ALB,2016,J,3,0.936,LFS - Labour Force Survey
ALB,2016,J,TOTAL,14.859,LFS - Labour Force Survey
ALB,2016,K,3,0.32,LFS - Labour Force Survey
ALB,2016,K,TOTAL,11.651,LFS - Labour Force Survey
ALB,2016,L,TOTAL,0.203,LFS - Labour Force Survey
ALB,2016,M,2,1.505,LFS - Labour Force Survey
ALB,2016,M,3,3.665,LFS - Labour Force Survey
ALB,2016,M,TOTAL,12.406,LFS - Labour Force Survey
ALB,2016,N,3,0.987,LFS - Labour Force Survey
ALB,2016,N,TOTAL,27.246,LFS - Labour Force Survey
ALB,2016,O,TOTAL,57.072,LFS - Labour Force Survey
ALB,2016,P,2,0.429,LFS - Labour Force Survey
ALB,2016,P,3,0.669,LFS - Labour Force Survey
ALB,2016,P,TOTAL,57.816,LFS - Labour Force Survey
ALB,2016,Q,2,0.467,LFS - Labour Force Survey
ALB,2016,Q,3,1.54,LFS - Labour Force Survey
ALB,2016,Q,TOTAL,36.094,LFS - Labour Force Survey
ALB,2016,R,2,0.748,LFS - Labour Force Survey
ALB,2016,R,3,3.266,LFS - Labour Force Survey
ALB,2016,R,TOTAL,12.575,LFS - Labour Force Survey
ALB,2016,S,2,0.374,LFS - Labour Force Survey
ALB,2016,S,3,7.291,LFS - Labour Force Survey
ALB,2016,S,TOTAL,15.295,LFS - Labour Force Survey
ALB,2016,T,3,1.433,LFS - Labour Force Survey
ALB,2016,T,TOTAL,7.008,LFS - Labour Force Survey
ALB,2016,TOTAL,2,31.098,LFS - Labour Force Survey
ALB,2016,TOTAL,3,369.944,LFS - Labour Force Survey
ALB,2016,TOTAL,TOTAL,1150.953,LFS - Labour Force Survey
ALB,2016,U,TOTAL,0.311,LFS - Labour Force Survey
ALB,2016,X,TOTAL,0.287,LFS - Labour Force Survey
ALB,2017,A,2,2.025,LFS - Labour Force Survey
ALB,2017,A,3,231.338,LFS - Labour Force Survey
ALB,2017,A,TOTAL,453.779,LFS - Labour Force Survey
ALB,2017,B,3,1.037,LFS - Labour Force Survey
ALB,2017,B,TOTAL,9.761,LFS - Labour Force Survey
ALB,2017,C,2,4.38,LFS - Labour Force Survey
ALB,2017,C,3,11.647,LFS - Labour Force Survey
ALB,2017,C,TOTAL,120.868,LFS - Labour Force Survey
ALB,2017,D,TOTAL,9.034,LFS - Labour Force Survey
ALB,2017,E,3,0.308,LFS - Labour Force Survey
ALB,2017,E,TOTAL,9.432,LFS - Labour Force Survey
ALB,2017,F,2,5.102,LFS - Labour Force Survey
ALB,2017,F,3,35.991,LFS - Labour Force Survey
ALB,2017,F,TOTAL,81.873,LFS - Labour Force Survey
ALB,2017,G,2,9.816,LFS - Labour Force Survey
ALB,2017,G,3,55.913,LFS - Labour Force Survey
ALB,2017,G,TOTAL,131.44,LFS - Labour Force Survey
ALB,2017,H,2,0.74,LFS - Labour Force Survey
ALB,2017,H,3,17.349,LFS - Labour Force Survey
ALB,2017,H,TOTAL,35.383,LFS - Labour Force Survey
ALB,2017,I,2,7.655,LFS - Labour Force Survey
ALB,2017,I,3,13.558,LFS - Labour Force Survey
ALB,2017,I,TOTAL,63.805,LFS - Labour Force Survey
ALB,2017,J,2,0.198,LFS - Labour Force Survey
ALB,2017,J,3,0.388,LFS - Labour Force Survey
ALB,2017,J,TOTAL,10.824,LFS - Labour Force Survey
ALB,2017,K,3,0.528,LFS - Labour Force Survey
ALB,2017,K,TOTAL,10.984,LFS - Labour Force Survey
ALB,2017,L,TOTAL,0.52,LFS - Labour Force Survey
ALB,2017,M,2,1.674,LFS - Labour Force Survey
ALB,2017,M,3,2.973,LFS - Labour Force Survey
ALB,2017,M,TOTAL,11.557,LFS - Labour Force Survey
ALB,2017,N,2,0.361,LFS - Labour Force Survey
ALB,2017,N,3,1.014,LFS - Labour Force Survey
ALB,2017,N,TOTAL,33.94,LFS - Labour Force Survey
ALB,2017,O,3,0.386,LFS - Labour Force Survey
ALB,2017,O,TOTAL,64.847,LFS - Labour Force Survey
ALB,2017,P,3,0.713,LFS - Labour Force Survey
ALB,2017,P,TOTAL,58.116,LFS - Labour Force Survey
ALB,2017,Q,2,0.704,LFS - Labour Force Survey
ALB,2017,Q,3,1.675,LFS - Labour Force Survey
ALB,2017,Q,TOTAL,45.566,LFS - Labour Force Survey
ALB,2017,R,2,1.896,LFS - Labour Force Survey
ALB,2017,R,3,2.766,LFS - Labour Force Survey
ALB,2017,R,TOTAL,12.201,LFS - Labour Force Survey
ALB,2017,S,2,0.631,LFS - Labour Force Survey
ALB,2017,S,3,9.966,LFS - Labour Force Survey
ALB,2017,S,TOTAL,18.95,LFS - Labour Force Survey
ALB,2017,T,3,3.023,LFS - Labour Force Survey
ALB,2017,T,TOTAL,8.021,LFS - Labour Force Survey
ALB,2017,TOTAL,2,35.633,LFS - Labour Force Survey
ALB,2017,TOTAL,3,390.723,LFS - Labour Force Survey
ALB,2017,TOTAL,TOTAL,1191.733,LFS - Labour Force Survey
ALB,2017,U,TOTAL,0.799,LFS - Labour Force Survey
ALB,2018,A,2,2.254,LFS - Labour Force Survey
ALB,2018,A,3,214.899,LFS - Labour Force Survey
ALB,2018,A,TOTAL,458.226,LFS - Labour Force Survey
ALB,2018,B,2,0.342,LFS - Labour Force Survey
ALB,2018,B,3,0.411,LFS - Labour Force Survey
ALB,2018,B,TOTAL,9.391,LFS - Labour Force Survey
ALB,2018,C,2,6.967,LFS - Labour Force Survey
ALB,2018,C,3,11.935,LFS - Labour Force Survey
ALB,2018,C,TOTAL,130.115,LFS - Labour Force Survey
ALB,2018,D,TOTAL,8.189,LFS - Labour Force Survey
ALB,2018,E,TOTAL,8.973,LFS - Labour Force Survey
ALB,2018,F,2,3.923,LFS - Labour Force Survey
ALB,2018,F,3,39.713,LFS - Labour Force Survey
ALB,2018,F,TOTAL,85.997,LFS - Labour Force Survey
ALB,2018,G,2,9.104,LFS - Labour Force Survey
ALB,2018,G,3,52.043,LFS - Labour Force Survey
ALB,2018,G,TOTAL,132.91,LFS - Labour Force Survey
ALB,2018,H,2,1.656,LFS - Labour Force Survey
ALB,2018,H,3,19.553,LFS - Labour Force Survey
ALB,2018,H,TOTAL,41.532,LFS - Labour Force Survey
ALB,2018,I,2,9.841,LFS - Labour Force Survey
ALB,2018,I,3,13.986,LFS - Labour Force Survey
ALB,2018,I,TOTAL,69.159,LFS - Labour Force Survey
ALB,2018,J,2,0.144,LFS - Labour Force Survey
ALB,2018,J,3,0.424,LFS - Labour Force Survey
ALB,2018,J,TOTAL,12.541,LFS - Labour Force Survey
ALB,2018,K,3,0.674,LFS - Labour Force Survey
ALB,2018,K,TOTAL,10.722,LFS - Labour Force Survey
ALB,2018,L,TOTAL,0.694,LFS - Labour Force Survey
ALB,2018,M,2,1.155,LFS - Labour Force Survey
ALB,2018,M,3,3.272,LFS - Labour Force Survey
ALB,2018,M,TOTAL,13.577,LFS - Labour Force Survey
ALB,2018,N,2,0.588,LFS - Labour Force Survey
ALB,2018,N,3,1.518,LFS - Labour Force Survey
ALB,2018,N,TOTAL,35.166,LFS - Labour Force Survey
ALB,2018,O,3,0.212,LFS - Labour Force Survey
ALB,2018,O,TOTAL,67.43,LFS - Labour Force Survey
ALB,2018,P,2,0.281,LFS - Labour Force Survey
ALB,2018,P,3,0.558,LFS - Labour Force Survey
ALB,2018,P,TOTAL,57.048,LFS - Labour Force Survey
ALB,2018,Q,2,0.829,LFS - Labour Force Survey
ALB,2018,Q,3,2.254,LFS - Labour Force Survey
ALB,2018,Q,TOTAL,44.07,LFS - Labour Force Survey
ALB,2018,R,2,1.31,LFS - Labour Force Survey
ALB,2018,R,3,3.661,LFS - Labour Force Survey
ALB,2018,R,TOTAL,13.3,LFS - Labour Force Survey
ALB,2018,S,2,1.841,LFS - Labour Force Survey
ALB,2018,S,3,9.246,LFS - Labour Force Survey
ALB,2018,S,TOTAL,20.775,LFS - Labour Force Survey
ALB,2018,T,3,2.763,LFS - Labour Force Survey
ALB,2018,T,TOTAL,7.665,LFS - Labour Force Survey
ALB,2018,TOTAL,2,40.487,LFS - Labour Force Survey
ALB,2018,TOTAL,3,377.287,LFS - Labour Force Survey
ALB,2018,TOTAL,TOTAL,1228.957,LFS - Labour Force Survey
ALB,2018,U,TOTAL,1.478,LFS - Labour Force Survey
ALB,2019,A,2,1.645,LFS - Labour Force Survey
ALB,2019,A,3,212.102,LFS - Labour Force Survey
ALB,2019,A,TOTAL,460.553,LFS - Labour Force Survey
ALB,2019,B,2,0.342,LFS - Labour Force Survey
ALB,2019,B,TOTAL,7.507,LFS - Labour Force Survey
ALB,2019,C,2,6.114,LFS - Labour Force Survey
ALB,2019,C,3,10.819,LFS - Labour Force Survey
ALB,2019,C,TOTAL,138.481,LFS - Labour Force Survey
ALB,2019,D,TOTAL,9.046,LFS - Labour Force Survey
ALB,2019,E,3,1.221,LFS - Labour Force Survey
ALB,2019,E,TOTAL,10.738,LFS - Labour Force Survey
ALB,2019,F,2,2.81,LFS - Labour Force Survey
ALB,2019,F,3,36.145,LFS - Labour Force Survey
ALB,2019,F,TOTAL,89.067,LFS - Labour Force Survey
ALB,2019,G,2,12.654,LFS - Labour Force Survey
ALB,2019,G,3,56.055,LFS - Labour Force Survey
ALB,2019,G,TOTAL,149.951,LFS - Labour Force Survey
ALB,2019,H,2,0.81,LFS - Labour Force Survey
ALB,2019,H,3,16.694,LFS - Labour Force Survey
ALB,2019,H,TOTAL,38.215,LFS - Labour Force Survey
ALB,2019,I,2,9.196,LFS - Labour Force Survey
ALB,2019,I,3,12.933,LFS - Labour Force Survey
ALB,2019,I,TOTAL,73.161,LFS - Labour Force Survey
ALB,2019,J,2,0.329,LFS - Labour Force Survey
ALB,2019,J,3,0.412,LFS - Labour Force Survey
ALB,2019,J,TOTAL,13.682,LFS - Labour Force Survey
ALB,2019,K,3,0.278,LFS - Labour Force Survey
ALB,2019,K,TOTAL,13.035,LFS - Labour Force Survey
ALB,2019,L,TOTAL,0.992,LFS - Labour Force Survey
ALB,2019,M,2,0.741,LFS - Labour Force Survey
ALB,2019,M,3,3.91,LFS - Labour Force Survey
ALB,2019,M,TOTAL,15.951,LFS - Labour Force Survey
ALB,2019,N,2,0.834,LFS - Labour Force Survey
ALB,2019,N,3,1.394,LFS - Labour Force Survey
ALB,2019,N,TOTAL,38.417,LFS - Labour Force Survey
ALB,2019,O,TOTAL,69.96,LFS - Labour Force Survey
ALB,2019,P,2,0.801,LFS - Labour Force Survey
ALB,2019,P,3,0.936,LFS - Labour Force Survey
ALB,2019,P,TOTAL,59.003,LFS - Labour Force Survey
ALB,2019,Q,2,0.529,LFS - Labour Force Survey
ALB,2019,Q,3,1.08,LFS - Labour Force Survey
ALB,2019,Q,TOTAL,37.424,LFS - Labour Force Survey
ALB,2019,R,3,2.792,LFS - Labour Force Survey
ALB,2019,R,TOTAL,8.947,LFS - Labour Force Survey
ALB,2019,S,2,1.835,LFS - Labour Force Survey
ALB,2019,S,3,10.049,LFS - Labour Force Survey
ALB,2019,S,TOTAL,23.177,LFS - Labour Force Survey
ALB,2019,T,3,1.822,LFS - Labour Force Survey
ALB,2019,T,TOTAL,6.636,LFS - Labour Force Survey
ALB,2019,TOTAL,2,38.813,LFS - Labour Force Survey
ALB,2019,TOTAL,3,368.915,LFS - Labour Force Survey
ALB,2019,TOTAL,TOTAL,1264.67,LFS - Labour Force Survey
ALB,2019,U,TOTAL,0.728,LFS - Labour Force Survey
ALB,2020,A,2,2.279,LFS - Labour Force Survey
ALB,2020,A,3,216.602,LFS - Labour Force Survey
ALB,2020,A,TOTAL,447.468,LFS - Labour Force Survey
ALB,2020,B,TOTAL,6.001,LFS - Labour Force Survey
ALB,2020,C,2,7.511,LFS - Labour Force Survey
ALB,2020,C,3,12.033,LFS - Labour Force Survey
ALB,2020,C,TOTAL,138.591,LFS - Labour Force Survey
ALB,2020,D,TOTAL,10.409,LFS - Labour Force Survey
ALB,2020,E,3,1.745,LFS - Labour Force Survey
ALB,2020,E,TOTAL,12.041,LFS - Labour Force Survey
ALB,2020,F,2,5.584,LFS - Labour Force Survey
ALB,2020,F,3,30.608,LFS - Labour Force Survey
ALB,2020,F,TOTAL,87.499,LFS - Labour Force Survey
ALB,2020,G,2,11.983,LFS - Labour Force Survey
ALB,2020,G,3,55.027,LFS - Labour Force Survey
ALB,2020,G,TOTAL,154.998,LFS - Labour Force Survey
ALB,2020,H,2,1.068,LFS - Labour Force Survey
ALB,2020,H,3,13.857,LFS - Labour Force Survey
ALB,2020,H,TOTAL,32.223,LFS - Labour Force Survey
ALB,2020,I,2,9.111,LFS - Labour Force Survey
ALB,2020,I,3,15.717,LFS - Labour Force Survey
ALB,2020,I,TOTAL,71.337,LFS - Labour Force Survey
ALB,2020,J,2,0.393,LFS - Labour Force Survey
ALB,2020,J,3,1.442,LFS - Labour Force Survey
ALB,2020,J,TOTAL,15.587,LFS - Labour Force Survey
ALB,2020,K,3,0.549,LFS - Labour Force Survey
ALB,2020,K,TOTAL,10.211,LFS - Labour Force Survey
ALB,2020,L,TOTAL,0.279,LFS - Labour Force Survey
ALB,2020,M,2,0.767,LFS - Labour Force Survey
ALB,2020,M,3,3.975,LFS - Labour Force Survey
ALB,2020,M,TOTAL,16.328,LFS - Labour Force Survey
ALB,2020,N,2,0.397,LFS - Labour Force Survey
ALB,2020,N,3,0.979,LFS - Labour Force Survey
ALB,2020,N,TOTAL,36.946,LFS - Labour Force Survey
ALB,2020,O,TOTAL,70.148,LFS - Labour Force Survey
ALB,2020,P,2,0.801,LFS - Labour Force Survey
ALB,2020,P,3,1.275,LFS - Labour Force Survey
ALB,2020,P,TOTAL,56,LFS - Labour Force Survey
ALB,2020,Q,2,0.995,LFS - Labour Force Survey
ALB,2020,Q,3,1.3,LFS - Labour Force Survey
ALB,2020,Q,TOTAL,38.909,LFS - Labour Force Survey
ALB,2020,R,3,1.503,LFS - Labour Force Survey
ALB,2020,R,TOTAL,6.918,LFS - Labour Force Survey
ALB,2020,S,2,2.79,LFS - Labour Force Survey
ALB,2020,S,3,9.583,LFS - Labour Force Survey
ALB,2020,S,TOTAL,24.127,LFS - Labour Force Survey
ALB,2020,T,3,1.753,LFS - Labour Force Survey
ALB,2020,T,TOTAL,4.759,LFS - Labour Force Survey
ALB,2020,TOTAL,2,44.001,LFS - Labour Force Survey
ALB,2020,TOTAL,3,368.089,LFS - Labour Force Survey
ALB,2020,TOTAL,TOTAL,1241.557,LFS - Labour Force Survey
ALB,2020,U,TOTAL,0.777,LFS - Labour Force Survey
ALB,2021,A,2,2.791,LFS - Labour Force Survey
ALB,2021,A,3,192.787,LFS - Labour Force Survey
ALB,2021,A,TOTAL,421.158,LFS - Labour Force Survey
ALB,2021,B,TOTAL,7.539,LFS - Labour Force Survey
ALB,2021,C,2,9.031,LFS - Labour Force Survey
ALB,2021,C,3,13.024,LFS - Labour Force Survey
ALB,2021,C,TOTAL,139.966,LFS - Labour Force Survey
ALB,2021,D,TOTAL,11.295,LFS - Labour Force Survey
ALB,2021,E,3,3.113,LFS - Labour Force Survey
ALB,2021,E,TOTAL,13.455,LFS - Labour Force Survey
ALB,2021,F,2,7.644,LFS - Labour Force Survey
ALB,2021,F,3,37.829,LFS - Labour Force Survey
ALB,2021,F,TOTAL,101.038,LFS - Labour Force Survey
ALB,2021,G,2,13.985,LFS - Labour Force Survey
ALB,2021,G,3,51.524,LFS - Labour Force Survey
ALB,2021,G,TOTAL,151.366,LFS - Labour Force Survey
ALB,2021,H,2,1.76,LFS - Labour Force Survey
ALB,2021,H,3,13.827,LFS - Labour Force Survey
ALB,2021,H,TOTAL,33.507,LFS - Labour Force Survey
ALB,2021,I,2,8.112,LFS - Labour Force Survey
ALB,2021,I,3,13.509,LFS - Labour Force Survey
ALB,2021,I,TOTAL,65.985,LFS - Labour Force Survey
ALB,2021,J,2,0.244,LFS - Labour Force Survey
ALB,2021,J,3,1.261,LFS - Labour Force Survey
ALB,2021,J,TOTAL,16.329,LFS - Labour Force Survey
ALB,2021,K,3,0.31,LFS - Labour Force Survey
ALB,2021,K,TOTAL,11.903,LFS - Labour Force Survey
ALB,2021,L,3,0.601,LFS - Labour Force Survey
ALB,2021,L,TOTAL,0.985,LFS - Labour Force Survey
ALB,2021,M,2,0.582,LFS - Labour Force Survey
ALB,2021,M,3,4.053,LFS - Labour Force Survey
ALB,2021,M,TOTAL,15.374,LFS - Labour Force Survey
ALB,2021,N,2,0.47,LFS - Labour Force Survey
ALB,2021,N,3,0.625,LFS - Labour Force Survey
ALB,2021,N,TOTAL,36.66,LFS - Labour Force Survey
ALB,2021,O,TOTAL,74.897,LFS - Labour Force Survey
ALB,2021,P,2,0.737,LFS - Labour Force Survey
ALB,2021,P,3,1.025,LFS - Labour Force Survey
ALB,2021,P,TOTAL,61.211,LFS - Labour Force Survey
ALB,2021,Q,2,0.919,LFS - Labour Force Survey
ALB,2021,Q,3,2.027,LFS - Labour Force Survey
ALB,2021,Q,TOTAL,42.936,LFS - Labour Force Survey
ALB,2021,R,3,0.893,LFS - Labour Force Survey
ALB,2021,R,TOTAL,7.996,LFS - Labour Force Survey
ALB,2021,S,2,2.371,LFS - Labour Force Survey
ALB,2021,S,3,9.155,LFS - Labour Force Survey
ALB,2021,S,TOTAL,24.75,LFS - Labour Force Survey
ALB,2021,T,3,3.952,LFS - Labour Force Survey
ALB,2021,T,TOTAL,8.637,LFS - Labour Force Survey
ALB,2021,TOTAL,2,49.444,LFS - Labour Force Survey
ALB,2021,TOTAL,3,349.587,LFS - Labour Force Survey
ALB,2021,TOTAL,TOTAL,1247.947,LFS - Labour Force Survey
ALB,2021,U,TOTAL,0.961,LFS - Labour Force Survey
ALB,2022,A,2,2.06,LFS - Labour Force Survey
ALB,2022,A,3,197.026,LFS - Labour Force Survey
ALB,2022,A,TOTAL,440.337,LFS - Labour Force Survey
ALB,2022,B,TOTAL,9.361,LFS - Labour Force Survey
ALB,2022,C,2,6.824,LFS - Labour Force Survey
ALB,2022,C,3,15.408,LFS - Labour Force Survey
ALB,2022,C,TOTAL,149.285,LFS - Labour Force Survey
ALB,2022,D,TOTAL,10.473,LFS - Labour Force Survey
ALB,2022,E,2,0.814,LFS - Labour Force Survey
ALB,2022,E,3,3.832,LFS - Labour Force Survey
ALB,2022,E,TOTAL,16.034,LFS - Labour Force Survey
ALB,2022,F,2,7.329,LFS - Labour Force Survey
ALB,2022,F,3,33.648,LFS - Labour Force Survey
ALB,2022,F,TOTAL,98.453,LFS - Labour Force Survey
ALB,2022,G,2,13.977,LFS - Labour Force Survey
ALB,2022,G,3,53.183,LFS - Labour Force Survey
ALB,2022,G,TOTAL,157.782,LFS - Labour Force Survey
ALB,2022,H,2,0.726,LFS - Labour Force Survey
ALB,2022,H,3,12.17,LFS - Labour Force Survey
ALB,2022,H,TOTAL,31.034,LFS - Labour Force Survey
ALB,2022,I,2,10.542,LFS - Labour Force Survey
ALB,2022,I,3,14.934,LFS - Labour Force Survey
ALB,2022,I,TOTAL,73.541,LFS - Labour Force Survey
ALB,2022,J,2,0.767,LFS - Labour Force Survey
ALB,2022,J,3,1.169,LFS - Labour Force Survey
ALB,2022,J,TOTAL,18.953,LFS - Labour Force Survey
ALB,2022,K,2,0.291,LFS - Labour Force Survey
ALB,2022,K,3,0.396,LFS - Labour Force Survey
ALB,2022,K,TOTAL,13.699,LFS - Labour Force Survey
ALB,2022,L,3,0.142,LFS - Labour Force Survey
ALB,2022,L,TOTAL,1.031,LFS - Labour Force Survey
ALB,2022,M,2,1.566,LFS - Labour Force Survey
ALB,2022,M,3,5.025,LFS - Labour Force Survey
ALB,2022,M,TOTAL,19.651,LFS - Labour Force Survey
ALB,2022,N,2,1.491,LFS - Labour Force Survey
ALB,2022,N,3,1.572,LFS - Labour Force Survey
ALB,2022,N,TOTAL,34.694,LFS - Labour Force Survey
ALB,2022,O,2,0.183,LFS - Labour Force Survey
ALB,2022,O,3,0.139,LFS - Labour Force Survey
ALB,2022,O,TOTAL,78.317,LFS - Labour Force Survey
ALB,2022,P,2,0.596,LFS - Labour Force Survey
ALB,2022,P,3,0.856,LFS - Labour Force Survey
ALB,2022,P,TOTAL,62.558,LFS - Labour Force Survey
ALB,2022,Q,2,0.835,LFS - Labour Force Survey
ALB,2022,Q,3,2.163,LFS - Labour Force Survey
ALB,2022,Q,TOTAL,42.418,LFS - Labour Force Survey
ALB,2022,R,2,0.28,LFS - Labour Force Survey
ALB,2022,R,3,2.375,LFS - Labour Force Survey
ALB,2022,R,TOTAL,9.037,LFS - Labour Force Survey
ALB,2022,S,2,3.143,LFS - Labour Force Survey
ALB,2022,S,3,9.815,LFS - Labour Force Survey
ALB,2022,S,TOTAL,25.08,LFS - Labour Force Survey
ALB,2022,T,3,2.288,LFS - Labour Force Survey
ALB,2022,T,TOTAL,5.472,LFS - Labour Force Survey
ALB,2022,TOTAL,2,51.674,LFS - Labour Force Survey
ALB,2022,TOTAL,3,356.215,LFS - Labour Force Survey
ALB,2022,TOTAL,TOTAL,1297.899,LFS - Labour Force Survey
ALB,2022,U,TOTAL,0.682,LFS - Labour Force Survey
ALB,2023,A,2,5.183,LFS - Labour Force Survey
ALB,2023,A,3,176.55,LFS - Labour Force Survey
ALB,2023,A,TOTAL,428.977,LFS - Labour Force Survey
ALB,2023,B,2,0.262,LFS - Labour Force Survey
ALB,2023,B,3,0.144,LFS - Labour Force Survey
ALB,2023,B,TOTAL,6.419,LFS - Labour Force Survey
ALB,2023,C,2,5.565,LFS - Labour Force Survey
ALB,2023,C,3,12.377,LFS - Labour Force Survey
ALB,2023,C,TOTAL,117.634,LFS - Labour Force Survey
ALB,2023,D,TOTAL,7.747,LFS - Labour Force Survey
ALB,2023,E,2,0.158,LFS - Labour Force Survey
ALB,2023,E,3,1.053,LFS - Labour Force Survey
ALB,2023,E,TOTAL,9.567,LFS - Labour Force Survey
