iso3,year,activity,occupation,value,source
DNK,2022,F,7,105.165,LFS - EU Labour Force Survey
DNK,2022,F,8,7.485,LFS - EU Labour Force Survey
DNK,2022,F,9,24.936,LFS - EU Labour Force Survey
DNK,2022,F,TOTAL,194.358,LFS - EU Labour Force Survey
DNK,2022,F,X,0.351,LFS - EU Labour Force Survey
DNK,2022,G,1,15.36,LFS - EU Labour Force Survey
DNK,2022,G,2,33.666,LFS - EU Labour Force Survey
DNK,2022,G,3,96.442,LFS - EU Labour Force Survey
DNK,2022,G,4,33.277,LFS - EU Labour Force Survey
DNK,2022,G,5,169.186,LFS - EU Labour Force Survey
DNK,2022,G,6,0.667,LFS - EU Labour Force Survey
DNK,2022,G,7,33.439,LFS - EU Labour Force Survey
DNK,2022,G,8,9.516,LFS - EU Labour Force Survey
DNK,2022,G,9,63.68,LFS - EU Labour Force Survey
DNK,2022,G,TOTAL,458.461,LFS - EU Labour Force Survey
DNK,2022,G,X,3.227,LFS - EU Labour Force Survey
DNK,2022,H,1,3.045,LFS - EU Labour Force Survey
DNK,2022,H,2,4.921,LFS - EU Labour Force Survey
DNK,2022,H,3,24.233,LFS - EU Labour Force Survey
DNK,2022,H,4,14.438,LFS - EU Labour Force Survey
DNK,2022,H,5,8.882,LFS - EU Labour Force Survey
DNK,2022,H,7,1.537,LFS - EU Labour Force Survey
DNK,2022,H,8,51.591,LFS - EU Labour Force Survey
DNK,2022,H,9,15.154,LFS - EU Labour Force Survey
DNK,2022,H,TOTAL,124.553,LFS - EU Labour Force Survey
DNK,2022,H,X,0.513,LFS - EU Labour Force Survey
DNK,2022,I,1,3.783,LFS - EU Labour Force Survey
DNK,2022,I,2,1.221,LFS - EU Labour Force Survey
DNK,2022,I,3,6.045,LFS - EU Labour Force Survey
DNK,2022,I,4,5.483,LFS - EU Labour Force Survey
DNK,2022,I,5,48.504,LFS - EU Labour Force Survey
DNK,2022,I,7,0.567,LFS - EU Labour Force Survey
DNK,2022,I,8,0.803,LFS - EU Labour Force Survey
DNK,2022,I,9,41.498,LFS - EU Labour Force Survey
DNK,2022,I,TOTAL,108.523,LFS - EU Labour Force Survey
DNK,2022,J,1,5.477,LFS - EU Labour Force Survey
DNK,2022,J,2,76.278,LFS - EU Labour Force Survey
DNK,2022,J,3,34.528,LFS - EU Labour Force Survey
DNK,2022,J,4,6.427,LFS - EU Labour Force Survey
DNK,2022,J,5,2.324,LFS - EU Labour Force Survey
DNK,2022,J,7,0.655,LFS - EU Labour Force Survey
DNK,2022,J,9,3.317,LFS - EU Labour Force Survey
DNK,2022,J,TOTAL,130.246,LFS - EU Labour Force Survey
DNK,2022,J,X,1.001,LFS - EU Labour Force Survey
DNK,2022,K,1,3.706,LFS - EU Labour Force Survey
DNK,2022,K,2,45.729,LFS - EU Labour Force Survey
DNK,2022,K,3,22.84,LFS - EU Labour Force Survey
DNK,2022,K,4,8.921,LFS - EU Labour Force Survey
DNK,2022,K,5,0.588,LFS - EU Labour Force Survey
DNK,2022,K,9,0.336,LFS - EU Labour Force Survey
DNK,2022,K,TOTAL,83.264,LFS - EU Labour Force Survey
DNK,2022,K,X,0.642,LFS - EU Labour Force Survey
DNK,2022,L,1,0.915,LFS - EU Labour Force Survey
DNK,2022,L,2,3.594,LFS - EU Labour Force Survey
DNK,2022,L,3,17.771,LFS - EU Labour Force Survey
DNK,2022,L,4,4.459,LFS - EU Labour Force Survey
DNK,2022,L,5,7.987,LFS - EU Labour Force Survey
DNK,2022,L,6,0.812,LFS - EU Labour Force Survey
DNK,2022,L,7,1.53,LFS - EU Labour Force Survey
DNK,2022,L,9,1.723,LFS - EU Labour Force Survey
DNK,2022,L,TOTAL,39.213,LFS - EU Labour Force Survey
DNK,2022,L,X,0.422,LFS - EU Labour Force Survey
DNK,2022,M,1,3.958,LFS - EU Labour Force Survey
DNK,2022,M,2,96.738,LFS - EU Labour Force Survey
DNK,2022,M,3,50.461,LFS - EU Labour Force Survey
DNK,2022,M,4,10.34,LFS - EU Labour Force Survey
DNK,2022,M,5,1.864,LFS - EU Labour Force Survey
DNK,2022,M,7,2.219,LFS - EU Labour Force Survey
DNK,2022,M,8,0.938,LFS - EU Labour Force Survey
DNK,2022,M,9,3.743,LFS - EU Labour Force Survey
DNK,2022,M,TOTAL,172.562,LFS - EU Labour Force Survey
DNK,2022,M,X,2.068,LFS - EU Labour Force Survey
DNK,2022,N,1,2.74,LFS - EU Labour Force Survey
DNK,2022,N,2,11.765,LFS - EU Labour Force Survey
DNK,2022,N,3,21.315,LFS - EU Labour Force Survey
DNK,2022,N,4,13.426,LFS - EU Labour Force Survey
DNK,2022,N,5,12.469,LFS - EU Labour Force Survey
DNK,2022,N,6,5.584,LFS - EU Labour Force Survey
DNK,2022,N,7,3.762,LFS - EU Labour Force Survey
DNK,2022,N,8,2.233,LFS - EU Labour Force Survey
DNK,2022,N,9,37.949,LFS - EU Labour Force Survey
DNK,2022,N,TOTAL,112.28,LFS - EU Labour Force Survey
DNK,2022,N,X,1.039,LFS - EU Labour Force Survey
DNK,2022,O,0,9.561,LFS - EU Labour Force Survey
DNK,2022,O,1,7.198,LFS - EU Labour Force Survey
DNK,2022,O,2,66.774,LFS - EU Labour Force Survey
DNK,2022,O,3,34.629,LFS - EU Labour Force Survey
DNK,2022,O,4,21.492,LFS - EU Labour Force Survey
DNK,2022,O,5,13.763,LFS - EU Labour Force Survey
DNK,2022,O,7,2.928,LFS - EU Labour Force Survey
DNK,2022,O,9,2.176,LFS - EU Labour Force Survey
DNK,2022,O,TOTAL,160.451,LFS - EU Labour Force Survey
DNK,2022,O,X,1.932,LFS - EU Labour Force Survey
DNK,2022,P,1,6.215,LFS - EU Labour Force Survey
DNK,2022,P,2,172.75,LFS - EU Labour Force Survey
DNK,2022,P,3,14.655,LFS - EU Labour Force Survey
DNK,2022,P,4,12.756,LFS - EU Labour Force Survey
DNK,2022,P,5,33.846,LFS - EU Labour Force Survey
DNK,2022,P,7,0.75,LFS - EU Labour Force Survey
DNK,2022,P,9,11.33,LFS - EU Labour Force Survey
DNK,2022,P,TOTAL,259.355,LFS - EU Labour Force Survey
DNK,2022,P,X,6.496,LFS - EU Labour Force Survey
DNK,2022,Q,1,8.7,LFS - EU Labour Force Survey
DNK,2022,Q,2,206.384,LFS - EU Labour Force Survey
DNK,2022,Q,3,54.264,LFS - EU Labour Force Survey
DNK,2022,Q,4,16.626,LFS - EU Labour Force Survey
DNK,2022,Q,5,199.496,LFS - EU Labour Force Survey
DNK,2022,Q,7,1.249,LFS - EU Labour Force Survey
DNK,2022,Q,8,1.266,LFS - EU Labour Force Survey
DNK,2022,Q,9,29.858,LFS - EU Labour Force Survey
DNK,2022,Q,TOTAL,549.532,LFS - EU Labour Force Survey
DNK,2022,Q,X,31.689,LFS - EU Labour Force Survey
DNK,2022,R,1,2.138,LFS - EU Labour Force Survey
DNK,2022,R,2,18.984,LFS - EU Labour Force Survey
DNK,2022,R,3,23.823,LFS - EU Labour Force Survey
DNK,2022,R,4,5.534,LFS - EU Labour Force Survey
DNK,2022,R,5,9.881,LFS - EU Labour Force Survey
DNK,2022,R,6,0.805,LFS - EU Labour Force Survey
DNK,2022,R,7,0.944,LFS - EU Labour Force Survey
DNK,2022,R,9,9.412,LFS - EU Labour Force Survey
DNK,2022,R,TOTAL,72.049,LFS - EU Labour Force Survey
DNK,2022,S,1,2.418,LFS - EU Labour Force Survey
DNK,2022,S,2,20.505,LFS - EU Labour Force Survey
DNK,2022,S,3,12.862,LFS - EU Labour Force Survey
DNK,2022,S,4,5.543,LFS - EU Labour Force Survey
DNK,2022,S,5,19.726,LFS - EU Labour Force Survey
DNK,2022,S,6,1.449,LFS - EU Labour Force Survey
DNK,2022,S,7,3.497,LFS - EU Labour Force Survey
DNK,2022,S,8,0.936,LFS - EU Labour Force Survey
DNK,2022,S,9,7.962,LFS - EU Labour Force Survey
DNK,2022,S,TOTAL,75.47,LFS - EU Labour Force Survey
DNK,2022,S,X,0.572,LFS - EU Labour Force Survey
DNK,2022,T,5,1.278,LFS - EU Labour Force Survey
DNK,2022,T,9,1.003,LFS - EU Labour Force Survey
DNK,2022,T,TOTAL,2.394,LFS - EU Labour Force Survey
DNK,2022,TOTAL,0,9.634,LFS - EU Labour Force Survey
DNK,2022,TOTAL,1,82.091,LFS - EU Labour Force Survey
DNK,2022,TOTAL,2,835.306,LFS - EU Labour Force Survey
DNK,2022,TOTAL,3,546.566,LFS - EU Labour Force Survey
DNK,2022,TOTAL,4,188.526,LFS - EU Labour Force Survey
DNK,2022,TOTAL,5,542.336,LFS - EU Labour Force Survey
DNK,2022,TOTAL,6,46.816,LFS - EU Labour Force Survey
DNK,2022,TOTAL,7,218.554,LFS - EU Labour Force Survey
DNK,2022,TOTAL,8,150.929,LFS - EU Labour Force Survey
DNK,2022,TOTAL,9,314.428,LFS - EU Labour Force Survey
DNK,2022,TOTAL,TOTAL,2994.431,LFS - EU Labour Force Survey
DNK,2022,TOTAL,X,59.244,LFS - EU Labour Force Survey
DNK,2022,U,2,1.588,LFS - EU Labour Force Survey
DNK,2022,U,3,0.595,LFS - EU Labour Force Survey
DNK,2022,U,TOTAL,2.926,LFS - EU Labour Force Survey
DNK,2022,X,2,0.63,LFS - EU Labour Force Survey
DNK,2022,X,3,0.98,LFS - EU Labour Force Survey
DNK,2022,X,4,0.501,LFS - EU Labour Force Survey
DNK,2022,X,5,1.254,LFS - EU Labour Force Survey
DNK,2022,X,9,1.709,LFS - EU Labour Force Survey
DNK,2022,X,TOTAL,10.903,LFS - EU Labour Force Survey
DNK,2022,X,X,5.275,LFS - EU Labour Force Survey
DNK,2023,A,1,0.525,LFS - EU Labour Force Survey
DNK,2023,A,2,1.812,LFS - EU Labour Force Survey
DNK,2023,A,3,2.739,LFS - EU Labour Force Survey
DNK,2023,A,4,1.418,LFS - EU Labour Force Survey
DNK,2023,A,5,1.409,LFS - EU Labour Force Survey
DNK,2023,A,6,33.985,LFS - EU Labour Force Survey
DNK,2023,A,7,1.626,LFS - EU Labour Force Survey
DNK,2023,A,8,3.449,LFS - EU Labour Force Survey
DNK,2023,A,9,13.633,LFS - EU Labour Force Survey
DNK,2023,A,TOTAL,60.782,LFS - EU Labour Force Survey
DNK,2023,B,2,0.485,LFS - EU Labour Force Survey
DNK,2023,B,3,1.68,LFS - EU Labour Force Survey
DNK,2023,B,7,1.412,LFS - EU Labour Force Survey
DNK,2023,B,TOTAL,4.354,LFS - EU Labour Force Survey
DNK,2023,C,1,8.326,LFS - EU Labour Force Survey
DNK,2023,C,2,60.836,LFS - EU Labour Force Survey
DNK,2023,C,3,79.015,LFS - EU Labour Force Survey
DNK,2023,C,4,20.067,LFS - EU Labour Force Survey
DNK,2023,C,5,9.455,LFS - EU Labour Force Survey
DNK,2023,C,6,0.478,LFS - EU Labour Force Survey
DNK,2023,C,7,54.966,LFS - EU Labour Force Survey
DNK,2023,C,8,62.879,LFS - EU Labour Force Survey
DNK,2023,C,9,37.438,LFS - EU Labour Force Survey
DNK,2023,C,TOTAL,337.208,LFS - EU Labour Force Survey
DNK,2023,C,X,3.748,LFS - EU Labour Force Survey
DNK,2023,D,1,1.173,LFS - EU Labour Force Survey
DNK,2023,D,2,9.368,LFS - EU Labour Force Survey
DNK,2023,D,3,8.212,LFS - EU Labour Force Survey
DNK,2023,D,4,2.809,LFS - EU Labour Force Survey
DNK,2023,D,7,0.538,LFS - EU Labour Force Survey
DNK,2023,D,8,0.789,LFS - EU Labour Force Survey
DNK,2023,D,9,0.394,LFS - EU Labour Force Survey
DNK,2023,D,TOTAL,23.958,LFS - EU Labour Force Survey
DNK,2023,D,X,0.571,LFS - EU Labour Force Survey
DNK,2023,E,2,2.566,LFS - EU Labour Force Survey
DNK,2023,E,3,3.752,LFS - EU Labour Force Survey
DNK,2023,E,4,2.05,LFS - EU Labour Force Survey
DNK,2023,E,7,1.73,LFS - EU Labour Force Survey
DNK,2023,E,8,4.346,LFS - EU Labour Force Survey
DNK,2023,E,9,5.104,LFS - EU Labour Force Survey
DNK,2023,E,TOTAL,19.936,LFS - EU Labour Force Survey
DNK,2023,F,1,3.556,LFS - EU Labour Force Survey
DNK,2023,F,2,5.67,LFS - EU Labour Force Survey
DNK,2023,F,3,40.706,LFS - EU Labour Force Survey
DNK,2023,F,4,4.93,LFS - EU Labour Force Survey
DNK,2023,F,5,2.198,LFS - EU Labour Force Survey
DNK,2023,F,6,0.72,LFS - EU Labour Force Survey
DNK,2023,F,7,105.008,LFS - EU Labour Force Survey
DNK,2023,F,8,10.71,LFS - EU Labour Force Survey
DNK,2023,F,9,19.958,LFS - EU Labour Force Survey
DNK,2023,F,TOTAL,193.926,LFS - EU Labour Force Survey
DNK,2023,F,X,0.47,LFS - EU Labour Force Survey
DNK,2023,G,1,11.713,LFS - EU Labour Force Survey
DNK,2023,G,2,36.288,LFS - EU Labour Force Survey
DNK,2023,G,3,88.809,LFS - EU Labour Force Survey
DNK,2023,G,4,36.768,LFS - EU Labour Force Survey
DNK,2023,G,5,163.252,LFS - EU Labour Force Survey
DNK,2023,G,6,0.561,LFS - EU Labour Force Survey
DNK,2023,G,7,30.42,LFS - EU Labour Force Survey
DNK,2023,G,8,10.169,LFS - EU Labour Force Survey
DNK,2023,G,9,64.058,LFS - EU Labour Force Survey
DNK,2023,G,TOTAL,444.5,LFS - EU Labour Force Survey
DNK,2023,G,X,2.463,LFS - EU Labour Force Survey
DNK,2023,H,1,4.386,LFS - EU Labour Force Survey
DNK,2023,H,2,8.363,LFS - EU Labour Force Survey
DNK,2023,H,3,27.862,LFS - EU Labour Force Survey
DNK,2023,H,4,13.833,LFS - EU Labour Force Survey
DNK,2023,H,5,8.758,LFS - EU Labour Force Survey
DNK,2023,H,7,2.079,LFS - EU Labour Force Survey
DNK,2023,H,8,48.624,LFS - EU Labour Force Survey
DNK,2023,H,9,16.169,LFS - EU Labour Force Survey
DNK,2023,H,TOTAL,131.662,LFS - EU Labour Force Survey
DNK,2023,H,X,1.354,LFS - EU Labour Force Survey
DNK,2023,I,1,3.463,LFS - EU Labour Force Survey
DNK,2023,I,2,1.601,LFS - EU Labour Force Survey
DNK,2023,I,3,6.99,LFS - EU Labour Force Survey
DNK,2023,I,4,5.383,LFS - EU Labour Force Survey
DNK,2023,I,5,47.311,LFS - EU Labour Force Survey
DNK,2023,I,7,1.086,LFS - EU Labour Force Survey
DNK,2023,I,8,0.397,LFS - EU Labour Force Survey
DNK,2023,I,9,41.989,LFS - EU Labour Force Survey
DNK,2023,I,TOTAL,109.307,LFS - EU Labour Force Survey
DNK,2023,I,X,1.027,LFS - EU Labour Force Survey
DNK,2023,J,1,5.392,LFS - EU Labour Force Survey
DNK,2023,J,2,81.431,LFS - EU Labour Force Survey
DNK,2023,J,3,33.081,LFS - EU Labour Force Survey
DNK,2023,J,4,6.51,LFS - EU Labour Force Survey
DNK,2023,J,5,1.628,LFS - EU Labour Force Survey
DNK,2023,J,7,0.611,LFS - EU Labour Force Survey
DNK,2023,J,9,3.61,LFS - EU Labour Force Survey
DNK,2023,J,TOTAL,133.28,LFS - EU Labour Force Survey
DNK,2023,J,X,0.831,LFS - EU Labour Force Survey
DNK,2023,K,1,3.442,LFS - EU Labour Force Survey
DNK,2023,K,2,47.879,LFS - EU Labour Force Survey
DNK,2023,K,3,23.523,LFS - EU Labour Force Survey
DNK,2023,K,4,10.67,LFS - EU Labour Force Survey
DNK,2023,K,5,0.583,LFS - EU Labour Force Survey
DNK,2023,K,TOTAL,86.87,LFS - EU Labour Force Survey
DNK,2023,L,1,0.99,LFS - EU Labour Force Survey
DNK,2023,L,2,5.777,LFS - EU Labour Force Survey
DNK,2023,L,3,13.417,LFS - EU Labour Force Survey
DNK,2023,L,4,4.145,LFS - EU Labour Force Survey
DNK,2023,L,5,8.422,LFS - EU Labour Force Survey
DNK,2023,L,7,1.179,LFS - EU Labour Force Survey
DNK,2023,L,9,3.822,LFS - EU Labour Force Survey
DNK,2023,L,TOTAL,38.21,LFS - EU Labour Force Survey
DNK,2023,M,1,4.207,LFS - EU Labour Force Survey
DNK,2023,M,2,97.228,LFS - EU Labour Force Survey
DNK,2023,M,3,48.845,LFS - EU Labour Force Survey
DNK,2023,M,4,12.133,LFS - EU Labour Force Survey
DNK,2023,M,5,1.505,LFS - EU Labour Force Survey
DNK,2023,M,6,0.584,LFS - EU Labour Force Survey
DNK,2023,M,7,3.256,LFS - EU Labour Force Survey
DNK,2023,M,8,0.682,LFS - EU Labour Force Survey
DNK,2023,M,9,3.461,LFS - EU Labour Force Survey
DNK,2023,M,TOTAL,175.878,LFS - EU Labour Force Survey
DNK,2023,M,X,3.977,LFS - EU Labour Force Survey
DNK,2023,N,1,2.017,LFS - EU Labour Force Survey
DNK,2023,N,2,10.836,LFS - EU Labour Force Survey
DNK,2023,N,3,23.975,LFS - EU Labour Force Survey
DNK,2023,N,4,10.244,LFS - EU Labour Force Survey
DNK,2023,N,5,14.519,LFS - EU Labour Force Survey
DNK,2023,N,6,5.92,LFS - EU Labour Force Survey
DNK,2023,N,7,3.343,LFS - EU Labour Force Survey
DNK,2023,N,8,2.137,LFS - EU Labour Force Survey
DNK,2023,N,9,36.212,LFS - EU Labour Force Survey
DNK,2023,N,TOTAL,109.905,LFS - EU Labour Force Survey
DNK,2023,N,X,0.701,LFS - EU Labour Force Survey
DNK,2023,O,0,11.911,LFS - EU Labour Force Survey
DNK,2023,O,1,5.78,LFS - EU Labour Force Survey
DNK,2023,O,2,69.722,LFS - EU Labour Force Survey
DNK,2023,O,3,36.128,LFS - EU Labour Force Survey
DNK,2023,O,4,22.018,LFS - EU Labour Force Survey
DNK,2023,O,5,14.361,LFS - EU Labour Force Survey
DNK,2023,O,7,3.335,LFS - EU Labour Force Survey
DNK,2023,O,9,2.146,LFS - EU Labour Force Survey
DNK,2023,O,TOTAL,168.903,LFS - EU Labour Force Survey
DNK,2023,O,X,3.128,LFS - EU Labour Force Survey
DNK,2023,P,1,8.384,LFS - EU Labour Force Survey
DNK,2023,P,2,174.082,LFS - EU Labour Force Survey
DNK,2023,P,3,11.994,LFS - EU Labour Force Survey
DNK,2023,P,4,11.565,LFS - EU Labour Force Survey
DNK,2023,P,5,32.389,LFS - EU Labour Force Survey
DNK,2023,P,6,0.537,LFS - EU Labour Force Survey
DNK,2023,P,7,1.08,LFS - EU Labour Force Survey
DNK,2023,P,8,0.441,LFS - EU Labour Force Survey
DNK,2023,P,9,9.428,LFS - EU Labour Force Survey
DNK,2023,P,TOTAL,256.077,LFS - EU Labour Force Survey
DNK,2023,P,X,6.178,LFS - EU Labour Force Survey
DNK,2023,Q,1,7.83,LFS - EU Labour Force Survey
DNK,2023,Q,2,206.807,LFS - EU Labour Force Survey
DNK,2023,Q,3,55.998,LFS - EU Labour Force Survey
DNK,2023,Q,4,14.62,LFS - EU Labour Force Survey
DNK,2023,Q,5,207.585,LFS - EU Labour Force Survey
DNK,2023,Q,7,1.304,LFS - EU Labour Force Survey
DNK,2023,Q,8,1.938,LFS - EU Labour Force Survey
DNK,2023,Q,9,28.862,LFS - EU Labour Force Survey
DNK,2023,Q,TOTAL,560.275,LFS - EU Labour Force Survey
DNK,2023,Q,X,35.18,LFS - EU Labour Force Survey
DNK,2023,R,1,1.352,LFS - EU Labour Force Survey
DNK,2023,R,2,22.006,LFS - EU Labour Force Survey
DNK,2023,R,3,22.785,LFS - EU Labour Force Survey
DNK,2023,R,4,4.86,LFS - EU Labour Force Survey
DNK,2023,R,5,9.615,LFS - EU Labour Force Survey
DNK,2023,R,6,1.383,LFS - EU Labour Force Survey
DNK,2023,R,7,0.829,LFS - EU Labour Force Survey
DNK,2023,R,9,13.165,LFS - EU Labour Force Survey
DNK,2023,R,TOTAL,76.662,LFS - EU Labour Force Survey
DNK,2023,R,X,0.667,LFS - EU Labour Force Survey
DNK,2023,S,1,2.28,LFS - EU Labour Force Survey
DNK,2023,S,2,16.675,LFS - EU Labour Force Survey
DNK,2023,S,3,13.483,LFS - EU Labour Force Survey
DNK,2023,S,4,4.481,LFS - EU Labour Force Survey
DNK,2023,S,5,21.495,LFS - EU Labour Force Survey
DNK,2023,S,6,1.388,LFS - EU Labour Force Survey
DNK,2023,S,7,2.008,LFS - EU Labour Force Survey
DNK,2023,S,8,0.891,LFS - EU Labour Force Survey
DNK,2023,S,9,9.072,LFS - EU Labour Force Survey
DNK,2023,S,TOTAL,72.114,LFS - EU Labour Force Survey
DNK,2023,T,5,1.247,LFS - EU Labour Force Survey
DNK,2023,T,TOTAL,1.511,LFS - EU Labour Force Survey
DNK,2023,TOTAL,0,11.945,LFS - EU Labour Force Survey
DNK,2023,TOTAL,1,75.4,LFS - EU Labour Force Survey
DNK,2023,TOTAL,2,862.033,LFS - EU Labour Force Survey
DNK,2023,TOTAL,3,544.478,LFS - EU Labour Force Survey
DNK,2023,TOTAL,4,188.694,LFS - EU Labour Force Survey
DNK,2023,TOTAL,5,547.254,LFS - EU Labour Force Survey
DNK,2023,TOTAL,6,46.538,LFS - EU Labour Force Survey
DNK,2023,TOTAL,7,215.857,LFS - EU Labour Force Survey
DNK,2023,TOTAL,8,148.576,LFS - EU Labour Force Survey
DNK,2023,TOTAL,9,310.617,LFS - EU Labour Force Survey
DNK,2023,TOTAL,TOTAL,3017.515,LFS - EU Labour Force Survey
DNK,2023,TOTAL,X,66.123,LFS - EU Labour Force Survey
DNK,2023,U,2,1.73,LFS - EU Labour Force Survey
DNK,2023,U,3,0.604,LFS - EU Labour Force Survey
DNK,2023,U,TOTAL,3.277,LFS - EU Labour Force Survey
DNK,2023,X,2,0.871,LFS - EU Labour Force Survey
DNK,2023,X,3,0.879,LFS - EU Labour Force Survey
DNK,2023,X,5,1.174,LFS - EU Labour Force Survey
DNK,2023,X,9,1.09,LFS - EU Labour Force Survey
DNK,2023,X,TOTAL,8.92,LFS - EU Labour Force Survey
DNK,2023,X,X,4.513,LFS - EU Labour Force Survey
DNK,2024,A,1,0.811,LFS - EU Labour Force Survey
DNK,2024,A,2,1.382,LFS - EU Labour Force Survey
DNK,2024,A,3,1.893,LFS - EU Labour Force Survey
DNK,2024,A,4,1.072,LFS - EU Labour Force Survey
DNK,2024,A,5,0.928,LFS - EU Labour Force Survey
DNK,2024,A,6,28.917,LFS - EU Labour Force Survey
DNK,2024,A,7,1.105,LFS - EU Labour Force Survey
DNK,2024,A,8,2.185,LFS - EU Labour Force Survey
DNK,2024,A,9,12.415,LFS - EU Labour Force Survey
DNK,2024,A,TOTAL,50.883,LFS - EU Labour Force Survey
DNK,2024,B,2,1.047,LFS - EU Labour Force Survey
DNK,2024,B,3,2.279,LFS - EU Labour Force Survey
DNK,2024,B,4,0.291,LFS - EU Labour Force Survey
DNK,2024,B,7,1.201,LFS - EU Labour Force Survey
DNK,2024,B,8,0.887,LFS - EU Labour Force Survey
DNK,2024,B,TOTAL,6.18,LFS - EU Labour Force Survey
DNK,2024,C,1,11.123,LFS - EU Labour Force Survey
DNK,2024,C,2,71.374,LFS - EU Labour Force Survey
DNK,2024,C,3,76.217,LFS - EU Labour Force Survey
DNK,2024,C,4,22.168,LFS - EU Labour Force Survey
DNK,2024,C,5,12.256,LFS - EU Labour Force Survey
DNK,2024,C,6,0.468,LFS - EU Labour Force Survey
DNK,2024,C,7,55.391,LFS - EU Labour Force Survey
DNK,2024,C,8,54.522,LFS - EU Labour Force Survey
DNK,2024,C,9,35.036,LFS - EU Labour Force Survey
DNK,2024,C,TOTAL,344.213,LFS - EU Labour Force Survey
DNK,2024,C,X,5.658,LFS - EU Labour Force Survey
DNK,2024,D,1,1.584,LFS - EU Labour Force Survey
DNK,2024,D,2,10.812,LFS - EU Labour Force Survey
DNK,2024,D,3,6.935,LFS - EU Labour Force Survey
DNK,2024,D,4,4.042,LFS - EU Labour Force Survey
DNK,2024,D,7,0.595,LFS - EU Labour Force Survey
DNK,2024,D,8,0.703,LFS - EU Labour Force Survey
DNK,2024,D,9,0.594,LFS - EU Labour Force Survey
DNK,2024,D,TOTAL,25.75,LFS - EU Labour Force Survey
DNK,2024,E,1,0.697,LFS - EU Labour Force Survey
DNK,2024,E,2,2.26,LFS - EU Labour Force Survey
DNK,2024,E,3,3.248,LFS - EU Labour Force Survey
DNK,2024,E,4,1.737,LFS - EU Labour Force Survey
DNK,2024,E,7,1.189,LFS - EU Labour Force Survey
DNK,2024,E,8,5.122,LFS - EU Labour Force Survey
DNK,2024,E,9,5.23,LFS - EU Labour Force Survey
DNK,2024,E,TOTAL,20.233,LFS - EU Labour Force Survey
DNK,2024,F,1,6.594,LFS - EU Labour Force Survey
DNK,2024,F,2,5.133,LFS - EU Labour Force Survey
DNK,2024,F,3,35.199,LFS - EU Labour Force Survey
DNK,2024,F,4,6.734,LFS - EU Labour Force Survey
DNK,2024,F,5,1.317,LFS - EU Labour Force Survey
DNK,2024,F,6,0.536,LFS - EU Labour Force Survey
DNK,2024,F,7,97.144,LFS - EU Labour Force Survey
DNK,2024,F,8,9.397,LFS - EU Labour Force Survey
DNK,2024,F,9,20.866,LFS - EU Labour Force Survey
DNK,2024,F,TOTAL,184.141,LFS - EU Labour Force Survey
DNK,2024,F,X,1.222,LFS - EU Labour Force Survey
DNK,2024,G,1,13.255,LFS - EU Labour Force Survey
DNK,2024,G,2,37.588,LFS - EU Labour Force Survey
DNK,2024,G,3,83.101,LFS - EU Labour Force Survey
DNK,2024,G,4,35.701,LFS - EU Labour Force Survey
DNK,2024,G,5,174.271,LFS - EU Labour Force Survey
DNK,2024,G,6,0.788,LFS - EU Labour Force Survey
DNK,2024,G,7,32.688,LFS - EU Labour Force Survey
DNK,2024,G,8,8.296,LFS - EU Labour Force Survey
DNK,2024,G,9,64.654,LFS - EU Labour Force Survey
DNK,2024,G,TOTAL,454.772,LFS - EU Labour Force Survey
DNK,2024,G,X,4.431,LFS - EU Labour Force Survey
DNK,2024,H,1,4.4,LFS - EU Labour Force Survey
DNK,2024,H,2,10.034,LFS - EU Labour Force Survey
DNK,2024,H,3,24.187,LFS - EU Labour Force Survey
DNK,2024,H,4,13.465,LFS - EU Labour Force Survey
DNK,2024,H,5,11.351,LFS - EU Labour Force Survey
DNK,2024,H,7,1.704,LFS - EU Labour Force Survey
DNK,2024,H,8,46.459,LFS - EU Labour Force Survey
DNK,2024,H,9,20.019,LFS - EU Labour Force Survey
DNK,2024,H,TOTAL,133.806,LFS - EU Labour Force Survey
DNK,2024,H,X,2.059,LFS - EU Labour Force Survey
DNK,2024,I,1,2.893,LFS - EU Labour Force Survey
DNK,2024,I,2,1.29,LFS - EU Labour Force Survey
DNK,2024,I,3,8.193,LFS - EU Labour Force Survey
DNK,2024,I,4,5.7,LFS - EU Labour Force Survey
DNK,2024,I,5,49.504,LFS - EU Labour Force Survey
DNK,2024,I,8,0.413,LFS - EU Labour Force Survey
DNK,2024,I,9,42.622,LFS - EU Labour Force Survey
DNK,2024,I,TOTAL,111.554,LFS - EU Labour Force Survey
DNK,2024,I,X,0.628,LFS - EU Labour Force Survey
DNK,2024,J,1,7.315,LFS - EU Labour Force Survey
