iso3,year,activity,occupation,value,source
ARG,2020,K,8,50.03,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,K,9,34.19,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,K,TOTAL,37.02,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,K,X,37.05,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,L,1,32.85,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,L,3,34.87,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,L,4,32.92,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,L,5,41.57,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,L,9,39.47,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,L,TOTAL,35.96,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,L,X,32.46,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,1,37.51,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,2,34.44,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,3,32.49,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,4,30.84,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,5,29.44,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,6,45.02,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,7,35.89,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,8,56.08,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,9,19.6,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,TOTAL,33.61,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,M,X,32.99,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,1,35.51,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,2,34.67,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,3,33.83,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,4,34.82,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,5,40.63,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,7,36.36,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,8,39.6,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,9,36.83,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,TOTAL,37.63,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,N,X,36.75,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,0,60.25,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,1,39.27,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,2,33.47,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,3,38.15,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,4,32.27,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,5,47.45,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,6,23.41,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,7,37.97,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,8,39.79,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,9,31.04,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,TOTAL,37.04,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,O,X,36.64,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,1,30.11,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,2,25.29,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,3,27.55,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,4,29.53,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,5,22.51,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,7,33.49,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,9,21.86,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,TOTAL,25.2,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,P,X,24.59,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,1,34,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,2,31.95,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,3,35,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,4,34.29,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,5,32.81,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,7,35.82,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,8,49.68,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,9,37.98,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,TOTAL,33.8,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,Q,X,33.13,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,1,37.99,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,2,23.26,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,3,26.24,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,4,31.29,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,5,40.6,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,7,31.74,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,9,29.82,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,TOTAL,28.77,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,R,X,24.02,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,1,36.95,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,2,25.68,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,3,30.58,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,4,35.67,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,5,25.76,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,7,24,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,8,19.8,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,9,36.43,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,TOTAL,28.39,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,S,X,29.24,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,T,3,29.92,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,T,5,27.73,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,T,7,28.21,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,T,9,20.03,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,T,TOTAL,22.02,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,T,X,21.94,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,0,60.21,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,1,40.66,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,2,29.94,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,3,36.02,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,4,35.5,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,5,37.69,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,6,37.61,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,7,35.56,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,8,41.4,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,9,30,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,TOTAL,35.05,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,TOTAL,X,34.3,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,U,TOTAL,33.4,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,1,45.71,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,2,19.74,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,3,34.49,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,4,37.18,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,5,30.36,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,7,42.39,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,8,44.53,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,9,28.27,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,TOTAL,32.9,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2020,X,X,36.43,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,1,40.49,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,2,45.55,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,3,49.62,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,4,42.06,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,5,38.95,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,6,36.33,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,7,36.2,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,8,51.33,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,9,39.55,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,TOTAL,40.34,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,A,X,33.47,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,1,42.12,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,2,48.42,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,3,57.21,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,4,43.2,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,5,54.9,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,7,54.66,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,8,58.03,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,9,55.46,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,TOTAL,52.5,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,B,X,60.51,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,1,47.18,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,2,45.27,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,3,43.6,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,4,39.88,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,5,34.01,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,6,45.26,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,7,38.43,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,8,41.86,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,9,37.76,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,TOTAL,40.06,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,C,X,42.59,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,1,52.21,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,2,46.65,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,3,43.15,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,4,38.62,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,5,50.48,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,7,42.66,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,8,45.09,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,9,44.06,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,TOTAL,42.76,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,D,X,34.95,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,1,66.85,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,2,41.88,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,3,44.41,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,4,37.67,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,5,38.62,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,7,38.53,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,8,40.39,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,9,42.6,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,E,TOTAL,41.86,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,1,42.08,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,2,37.04,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,3,38.08,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,4,37.39,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,5,29.53,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,7,36.42,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,8,44.59,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,9,35.99,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,TOTAL,36.94,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,F,X,35.68,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,1,48.74,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,2,36.98,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,3,43.64,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,4,42.41,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,5,41.2,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,6,48.38,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,7,40.82,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,8,42.72,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,9,38.54,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,TOTAL,41.61,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,G,X,35.63,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,1,45.28,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,2,39.31,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,3,38.89,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,4,42.48,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,5,43.47,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,7,42.79,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,8,46.51,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,9,37.68,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,TOTAL,44.47,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,H,X,35.94,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,1,44.93,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,2,28.28,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,3,42.26,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,4,40.58,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,5,38.87,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,7,37.63,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,8,34.63,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,9,38.04,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,TOTAL,39.03,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,I,X,49.31,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,1,41.55,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,2,39.56,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,3,40.49,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,4,37.54,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,5,35.2,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,7,44.07,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,8,45.19,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,9,30.26,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,TOTAL,39.65,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,J,X,38.05,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,1,41.15,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,2,36.99,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,3,36.75,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,4,38.45,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,5,35.42,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,8,35.08,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,9,31.15,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,TOTAL,37.63,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,K,X,43.05,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,1,28.51,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,2,33.85,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,3,31.11,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,4,34.19,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,5,33.28,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,7,53.65,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,9,32.87,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,L,TOTAL,33.38,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,1,40.02,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,2,35.17,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,3,32.16,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,4,34.84,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,5,35.75,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,6,39.26,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,7,29.82,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,8,37.87,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,9,29.05,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,TOTAL,34.95,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,M,X,33.13,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,1,37.2,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,2,39.85,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,3,35.39,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,4,36.69,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,5,38.72,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,6,18.27,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,7,36.94,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,8,38.66,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,9,32.33,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,TOTAL,36.52,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,N,X,37.38,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,0,52.18,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,1,39.62,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,2,34.76,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,3,37.56,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,4,34.71,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,5,45.89,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,6,21.29,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,7,38.26,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,8,45.51,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,9,28.34,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,TOTAL,37.44,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,O,X,38.88,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,1,33.68,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,2,24.66,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,3,29.28,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,4,32.75,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,5,26.99,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,7,38.32,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,8,20.25,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,9,25.63,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,TOTAL,26.12,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,P,X,32.14,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,0,42.64,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,1,36,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,2,32.68,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,3,36.32,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,4,34.8,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,5,31.4,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,7,30.48,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,8,47.13,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,9,33.95,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,TOTAL,34.26,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,Q,X,29.27,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,1,34.89,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,2,23.19,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,3,27.84,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,4,35.7,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,5,39.47,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,7,32.49,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,8,41.52,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,9,38.44,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,TOTAL,31.94,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,R,X,41.78,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,1,42.57,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,2,35.56,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,3,33.77,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,4,34.5,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,5,24.62,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,7,31.01,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,8,30.64,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,9,31.01,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,TOTAL,29.09,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,S,X,29.27,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,T,3,26.1,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,T,5,27.96,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,T,9,18.49,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,T,TOTAL,21.1,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,T,X,24.18,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,0,51.97,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,1,43.54,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,2,30.92,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,3,37.57,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,4,37.16,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,5,37.52,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,6,32.99,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,7,37.53,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,8,43.74,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,9,29.74,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,TOTAL,36.39,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,TOTAL,X,37.32,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,X,1,37.24,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,X,2,21.96,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,X,3,32.92,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,X,4,34.75,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,X,5,37.06,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,X,6,45.7,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,X,7,37.04,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,X,8,38.74,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,X,9,36.78,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,X,TOTAL,31.52,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2021,X,X,39.54,"LFS - Encuesta Permanente de Hogares, Urbano"
ARG,2022,A,1,44.51,"LFS - Encuesta Permanente de Hogares, Urbano"
