iso3,year,sex,age,disabled,total,source
UGA,2010,F,GE65,120.697,460.593,HIES - National Household Survey
UGA,2010,M,15-24,52.651,2991.77,HIES - National Household Survey
UGA,2010,M,25-54,74.685,3440.155,HIES - National Household Survey
UGA,2010,M,55-64,50.685,352.637,HIES - National Household Survey
UGA,2010,M,GE65,69.785,386.791,HIES - National Household Survey
UGA,2011,F,15-24,15.397,3027.525,HIES - National Household Survey
UGA,2011,F,25-54,60.837,3990.991,HIES - National Household Survey
UGA,2011,F,55-64,45.452,559.458,HIES - National Household Survey
UGA,2011,F,GE65,171.173,562.134,HIES - National Household Survey
UGA,2011,M,15-24,53.49,2950.717,HIES - National Household Survey
UGA,2011,M,25-54,65.089,3587.935,HIES - National Household Survey
UGA,2011,M,55-64,23.592,454.727,HIES - National Household Survey
UGA,2011,M,GE65,83.004,495.103,HIES - National Household Survey
UGA,2017,F,15-24,96.335,3910.811,LFS - National Labour Force Survey
UGA,2017,F,25-54,170.421,5430.468,LFS - National Labour Force Survey
UGA,2017,F,55-64,81.455,559.867,LFS - National Labour Force Survey
UGA,2017,F,GE65,213.354,682.305,LFS - National Labour Force Survey
UGA,2017,M,15-24,95.156,3636.869,LFS - National Labour Force Survey
UGA,2017,M,25-54,193.616,5123.94,LFS - National Labour Force Survey
UGA,2017,M,55-64,42.981,583.528,LFS - National Labour Force Survey
UGA,2017,M,GE65,136.243,542.429,LFS - National Labour Force Survey
UGA,2021,F,15-24,47.75,4474.425,LFS - National Labour Force Survey
UGA,2021,F,25-54,135.213,6355.311,LFS - National Labour Force Survey
UGA,2021,F,55-64,62.009,657.106,LFS - National Labour Force Survey
UGA,2021,F,GE65,171.534,677.102,LFS - National Labour Force Survey
UGA,2021,M,15-24,52.874,4050.284,LFS - National Labour Force Survey
UGA,2021,M,25-54,137.5,5996.154,LFS - National Labour Force Survey
UGA,2021,M,55-64,44.105,715.135,LFS - National Labour Force Survey
UGA,2021,M,GE65,123.638,518.87,LFS - National Labour Force Survey
USA,2010,F,15-24,584.64,18819.586,LFS - Current Population Survey
USA,2010,F,25-54,4095.303,63304.635,LFS - Current Population Survey
USA,2010,F,55-64,2766.348,18594.328,LFS - Current Population Survey
USA,2010,F,GE65,6998.232,21937.132,LFS - Current Population Survey
USA,2010,M,15-24,784.743,19128.12,LFS - Current Population Survey
USA,2010,M,25-54,3803.591,61985.762,LFS - Current Population Survey
USA,2010,M,55-64,2695.362,17291.145,LFS - Current Population Survey
USA,2010,M,GE65,4863.611,16768.826,LFS - Current Population Survey
USA,2011,F,15-24,548.871,18772.427,LFS - Current Population Survey
USA,2011,F,25-54,4108.324,63092.099,LFS - Current Population Survey
USA,2011,F,55-64,2867.532,19176.268,LFS - Current Population Survey
USA,2011,F,GE65,7207.624,22259.569,LFS - Current Population Survey
USA,2011,M,15-24,764.109,19425.199,LFS - Current Population Survey
USA,2011,M,25-54,3952.695,61605.346,LFS - Current Population Survey
USA,2011,M,55-64,2792.597,17809.976,LFS - Current Population Survey
USA,2011,M,GE65,5115.038,17476.671,LFS - Current Population Survey
USA,2012,F,15-24,616.321,19237.593,LFS - Current Population Survey
USA,2012,F,25-54,4147.982,63351.659,LFS - Current Population Survey
USA,2012,F,55-64,3005.402,19901.092,LFS - Current Population Survey
USA,2012,F,GE65,7539.32,23450.5,LFS - Current Population Survey
USA,2012,M,15-24,787.213,19545.74,LFS - Current Population Survey
USA,2012,M,25-54,3858.99,60955.681,LFS - Current Population Survey
USA,2012,M,55-64,2918.216,18415.921,LFS - Current Population Survey
USA,2012,M,GE65,5358.113,18426.153,LFS - Current Population Survey
USA,2013,F,15-24,628.119,19262.802,LFS - Current Population Survey
USA,2013,F,25-54,4125.825,63365.188,LFS - Current Population Survey
USA,2013,F,55-64,3075.967,20270.933,LFS - Current Population Survey
USA,2013,F,GE65,7539.494,24224.909,LFS - Current Population Survey
USA,2013,M,15-24,839.727,19576.223,LFS - Current Population Survey
USA,2013,M,25-54,3917.926,61032.419,LFS - Current Population Survey
USA,2013,M,55-64,2841.523,18749.403,LFS - Current Population Survey
USA,2013,M,GE65,5634.645,19197.317,LFS - Current Population Survey
USA,2014,F,15-24,627.91,19196.776,LFS - Current Population Survey
USA,2014,F,25-54,4028.651,63357.338,LFS - Current Population Survey
USA,2014,F,55-64,3215.566,20647.169,LFS - Current Population Survey
USA,2014,F,GE65,7751.247,24997.531,LFS - Current Population Survey
USA,2014,M,15-24,795.861,19515.584,LFS - Current Population Survey
USA,2014,M,25-54,3925.038,61143.427,LFS - Current Population Survey
USA,2014,M,55-64,2998.348,19114.765,LFS - Current Population Survey
USA,2014,M,GE65,5846.815,19974.034,LFS - Current Population Survey
USA,2015,F,15-24,684.732,19148.03,LFS - Current Population Survey
USA,2015,F,25-54,4158.414,63681.055,LFS - Current Population Survey
USA,2015,F,55-64,3230.621,21074.907,LFS - Current Population Survey
USA,2015,F,GE65,7924.749,25795.823,LFS - Current Population Survey
USA,2015,M,15-24,832.606,19441.696,LFS - Current Population Survey
USA,2015,M,25-54,3861.035,61421.047,LFS - Current Population Survey
USA,2015,M,55-64,2978.739,19517.21,LFS - Current Population Survey
USA,2015,M,GE65,6052.48,20720.948,LFS - Current Population Survey
USA,2016,F,15-24,680.663,19062.648,LFS - Current Population Survey
USA,2016,F,25-54,3997.928,63945.783,LFS - Current Population Survey
USA,2016,F,55-64,3306.423,21439.862,LFS - Current Population Survey
USA,2016,F,GE65,8068.7,26592.017,LFS - Current Population Survey
USA,2016,M,15-24,880.802,19371.896,LFS - Current Population Survey
USA,2016,M,25-54,3785.467,61805.211,LFS - Current Population Survey
USA,2016,M,55-64,3081.986,19866.039,LFS - Current Population Survey
USA,2016,M,GE65,6138.69,21454.172,LFS - Current Population Survey
USA,2017,F,15-24,673.21,18930.624,LFS - Current Population Survey
USA,2017,F,25-54,3986.066,63841.824,LFS - Current Population Survey
USA,2017,F,55-64,3261.629,21636.055,LFS - Current Population Survey
USA,2017,F,GE65,8264.446,27395.123,LFS - Current Population Survey
USA,2017,M,15-24,828.09,19219.124,LFS - Current Population Survey
USA,2017,M,25-54,3877.56,61849.917,LFS - Current Population Survey
USA,2017,M,55-64,3051.063,20053.318,LFS - Current Population Survey
USA,2017,M,GE65,6368.622,22153.035,LFS - Current Population Survey
USA,2018,F,15-24,650.473,18871.579,LFS - Current Population Survey
USA,2018,F,25-54,3886.281,64089.17,LFS - Current Population Survey
USA,2018,F,55-64,3268.353,21849.204,LFS - Current Population Survey
USA,2018,F,GE65,8316.972,28302.481,LFS - Current Population Survey
USA,2018,M,15-24,855.893,19132.413,LFS - Current Population Survey
USA,2018,M,25-54,3695.149,62288.868,LFS - Current Population Survey
USA,2018,M,55-64,2952.967,20261.917,LFS - Current Population Survey
USA,2018,M,GE65,6480.244,22994.992,LFS - Current Population Survey
USA,2019,F,15-24,669.999,18772.783,LFS - Current Population Survey
USA,2019,F,25-54,3801.226,63972.178,LFS - Current Population Survey
USA,2019,F,55-64,3242.414,21904.861,LFS - Current Population Survey
USA,2019,F,GE65,8477.385,29171.729,LFS - Current Population Survey
USA,2019,M,15-24,904.847,18975.273,LFS - Current Population Survey
USA,2019,M,25-54,3736.113,62297.258,LFS - Current Population Survey
USA,2019,M,55-64,2863.922,20332.99,LFS - Current Population Survey
USA,2019,M,GE65,6665.482,23747.948,LFS - Current Population Survey
USA,2020,F,15-24,726.257,18664.002,LFS - Current Population Survey
USA,2020,F,25-54,3618.626,63823.281,LFS - Current Population Survey
USA,2020,F,55-64,3023.507,21862.406,LFS - Current Population Survey
USA,2020,F,GE65,8496.704,30057.328,LFS - Current Population Survey
USA,2020,M,15-24,911.596,18820.769,LFS - Current Population Survey
USA,2020,M,25-54,3727.012,62213.377,LFS - Current Population Survey
USA,2020,M,55-64,2813.025,20326.434,LFS - Current Population Survey
USA,2020,M,GE65,6575.03,24561.411,LFS - Current Population Survey
USA,2021,F,15-24,832.493,18563.703,LFS - Current Population Survey
USA,2021,F,25-54,3900.908,63800.534,LFS - Current Population Survey
USA,2021,F,55-64,3152.998,21690.812,LFS - Current Population Survey
USA,2021,F,GE65,8675.216,30902.878,LFS - Current Population Survey
USA,2021,M,15-24,955.408,18698.278,LFS - Current Population Survey
USA,2021,M,25-54,3844.764,62299.677,LFS - Current Population Survey
USA,2021,M,55-64,2887.054,20191.475,LFS - Current Population Survey
USA,2021,M,GE65,6806.334,25297.798,LFS - Current Population Survey
USA,2022,F,15-24,916.935,18890.892,LFS - Current Population Survey
USA,2022,F,25-54,4133.11,64038.16,LFS - Current Population Survey
USA,2022,F,55-64,3250.401,21553.3,LFS - Current Population Survey
USA,2022,F,GE65,8839.255,30873.617,LFS - Current Population Survey
USA,2022,M,15-24,1030.894,19066.203,LFS - Current Population Survey
USA,2022,M,25-54,4053.064,63120.091,LFS - Current Population Survey
USA,2022,M,55-64,3048.877,20590.524,LFS - Current Population Survey
USA,2022,M,GE65,7294.25,25840.679,LFS - Current Population Survey
USA,2023,F,15-24,1025.757,19498.453,LFS - Current Population Survey
USA,2023,F,25-54,4348.464,63998.96,LFS - Current Population Survey
USA,2023,F,55-64,3107.73,21102.96,LFS - Current Population Survey
USA,2023,F,GE65,9316.55,31865.592,LFS - Current Population Survey
USA,2023,M,15-24,1083.383,19840.741,LFS - Current Population Survey
USA,2023,M,25-54,4188.646,63934.979,LFS - Current Population Survey
USA,2023,M,55-64,2912.47,20296.934,LFS - Current Population Survey
USA,2023,M,GE65,7487.742,26403.571,LFS - Current Population Survey
USA,2024,F,15-24,1001.843,19321.055,LFS - Current Population Survey
USA,2024,F,25-54,4470.843,64723.904,LFS - Current Population Survey
USA,2024,F,55-64,3059.909,21068.093,LFS - Current Population Survey
USA,2024,F,GE65,9473.272,32519.721,LFS - Current Population Survey
USA,2024,M,15-24,1144.905,19651.386,LFS - Current Population Survey
USA,2024,M,25-54,4247.81,63909.078,LFS - Current Population Survey
USA,2024,M,55-64,2981.324,20150.61,LFS - Current Population Survey
USA,2024,M,GE65,7538.302,27227.587,LFS - Current Population Survey
USA,2025,F,15-24,1051.28,19684.123,LFS - Current Population Survey
USA,2025,F,25-54,4609.645,65933.237,LFS - Current Population Survey
USA,2025,F,55-64,3210.046,21025.642,LFS - Current Population Survey
USA,2025,F,GE65,9827.304,33528.531,LFS - Current Population Survey
USA,2025,M,15-24,1195.001,20081.775,LFS - Current Population Survey
USA,2025,M,25-54,4389.889,65140.051,LFS - Current Population Survey
USA,2025,M,55-64,2943.201,20107.873,LFS - Current Population Survey
USA,2025,M,GE65,8034.107,28151.662,LFS - Current Population Survey
VUT,2019,F,15-24,0.411,27.381,HIES - Household Income and Expenditure Survey
VUT,2019,F,25-54,2.846,50.956,HIES - Household Income and Expenditure Survey
VUT,2019,F,55-64,1.313,7.17,HIES - Household Income and Expenditure Survey
VUT,2019,F,GE65,1.943,5.643,HIES - Household Income and Expenditure Survey
VUT,2019,M,15-24,0.432,26.281,HIES - Household Income and Expenditure Survey
VUT,2019,M,25-54,2.999,51.363,HIES - Household Income and Expenditure Survey
VUT,2019,M,55-64,1.698,7.809,HIES - Household Income and Expenditure Survey
VUT,2019,M,GE65,2.875,6.857,HIES - Household Income and Expenditure Survey
VUT,2020,F,15-24,0.235,27.107,PC - Population and Housing Census
VUT,2020,F,25-54,1.179,51.394,PC - Population and Housing Census
VUT,2020,F,55-64,0.771,7.871,PC - Population and Housing Census
VUT,2020,F,GE65,1.783,6.23,PC - Population and Housing Census
VUT,2020,M,15-24,0.288,27.614,PC - Population and Housing Census
VUT,2020,M,25-54,1.11,50.059,PC - Population and Housing Census
VUT,2020,M,55-64,0.618,7.738,PC - Population and Housing Census
VUT,2020,M,GE65,1.58,6.238,PC - Population and Housing Census
VUT,2025,F,15-24,0.311,26.43,LFS - Labour Force Survey
VUT,2025,F,25-54,1.168,60.294,LFS - Labour Force Survey
VUT,2025,F,55-64,0.828,10.152,LFS - Labour Force Survey
VUT,2025,F,GE65,1.801,8.064,LFS - Labour Force Survey
VUT,2025,M,15-24,0.394,28.754,LFS - Labour Force Survey
VUT,2025,M,25-54,1.733,60.273,LFS - Labour Force Survey
VUT,2025,M,55-64,0.858,9.968,LFS - Labour Force Survey
VUT,2025,M,GE65,1.622,7.988,LFS - Labour Force Survey
WSM,2012,F,15-24,0.082,15.351,LFS - Labour Force Survey
WSM,2012,F,25-54,0.323,31.898,LFS - Labour Force Survey
WSM,2012,F,55-64,0.187,5.306,LFS - Labour Force Survey
WSM,2012,F,GE65,0.922,5.678,LFS - Labour Force Survey
WSM,2012,M,25-54,0.319,32.216,LFS - Labour Force Survey
WSM,2012,M,55-64,0.275,5.879,LFS - Labour Force Survey
WSM,2012,M,GE65,0.842,4.964,LFS - Labour Force Survey
WSM,2017,F,15-24,0.107,14.509,LFS - Labour Force Survey
WSM,2017,F,25-54,0.302,28.965,LFS - Labour Force Survey
WSM,2017,F,55-64,0.205,6.048,LFS - Labour Force Survey
WSM,2017,F,GE65,0.837,5.467,LFS - Labour Force Survey
WSM,2017,M,15-24,0.127,15.611,LFS - Labour Force Survey
WSM,2017,M,25-54,0.33,29.175,LFS - Labour Force Survey
WSM,2017,M,55-64,0.33,6.402,LFS - Labour Force Survey
WSM,2017,M,GE65,0.77,4.816,LFS - Labour Force Survey
WSM,2018,F,15-24,0.067,16.574,HIES - Household Income and Expenditure Survey
WSM,2018,F,25-54,0.331,31.839,HIES - Household Income and Expenditure Survey
WSM,2018,F,55-64,0.243,6.484,HIES - Household Income and Expenditure Survey
WSM,2018,F,GE65,0.773,6.115,HIES - Household Income and Expenditure Survey
WSM,2018,M,15-24,0.085,17.771,HIES - Household Income and Expenditure Survey
WSM,2018,M,25-54,0.326,32.581,HIES - Household Income and Expenditure Survey
WSM,2018,M,55-64,0.213,7.108,HIES - Household Income and Expenditure Survey
WSM,2018,M,GE65,0.537,4.759,HIES - Household Income and Expenditure Survey
WSM,2022,F,15-24,0.11,16.655,LFS - Labour Force Survey
WSM,2022,F,25-54,0.551,34.756,LFS - Labour Force Survey
WSM,2022,F,55-64,0.661,7.105,LFS - Labour Force Survey
WSM,2022,F,GE65,1.572,6.372,LFS - Labour Force Survey
WSM,2022,M,15-24,0.172,17.71,LFS - Labour Force Survey
WSM,2022,M,25-54,0.757,32.28,LFS - Labour Force Survey
WSM,2022,M,55-64,0.53,7.586,LFS - Labour Force Survey
WSM,2022,M,GE65,1.127,5.295,LFS - Labour Force Survey
ZMB,2015,F,15-24,15.965,1939.042,HIES - Living Conditions Monitoring Survey
ZMB,2015,F,25-54,32.407,2691.037,HIES - Living Conditions Monitoring Survey
ZMB,2015,F,55-64,11.511,271.301,HIES - Living Conditions Monitoring Survey
ZMB,2015,F,GE65,18.092,236.321,HIES - Living Conditions Monitoring Survey
ZMB,2015,M,15-24,35.777,1834.443,HIES - Living Conditions Monitoring Survey
ZMB,2015,M,25-54,55.657,2550.458,HIES - Living Conditions Monitoring Survey
ZMB,2015,M,55-64,12.856,257.074,HIES - Living Conditions Monitoring Survey
ZMB,2015,M,GE65,20.492,207.856,HIES - Living Conditions Monitoring Survey
ZMB,2018,F,15-24,4.665,1820.651,LFS - Labour Force Survey
ZMB,2018,F,25-54,17.422,2586.803,LFS - Labour Force Survey
ZMB,2018,F,55-64,8.913,275.293,LFS - Labour Force Survey
ZMB,2018,F,GE65,27.229,276.212,LFS - Labour Force Survey
ZMB,2018,M,15-24,11.297,1641.208,LFS - Labour Force Survey
ZMB,2018,M,25-54,23.245,2436.56,LFS - Labour Force Survey
ZMB,2018,M,55-64,10.813,242.129,LFS - Labour Force Survey
ZMB,2018,M,GE65,17.874,204.544,LFS - Labour Force Survey
ZMB,2019,F,15-24,17.566,1896.278,LFS - Labour Force Survey
ZMB,2019,F,25-54,36.023,2671.03,LFS - Labour Force Survey
ZMB,2019,F,55-64,12.585,263.451,LFS - Labour Force Survey
ZMB,2019,F,GE65,37.803,275.984,LFS - Labour Force Survey
ZMB,2019,M,15-24,15.715,1667.443,LFS - Labour Force Survey
ZMB,2019,M,25-54,33.901,2470.442,LFS - Labour Force Survey
ZMB,2019,M,55-64,10.827,255.192,LFS - Labour Force Survey
ZMB,2019,M,GE65,26.239,206.281,LFS - Labour Force Survey
ZMB,2020,F,15-24,11.6,1953.075,LFS - Labour Force Survey
ZMB,2020,F,25-54,24.654,2731.588,LFS - Labour Force Survey
ZMB,2020,F,55-64,7.754,289.298,LFS - Labour Force Survey
ZMB,2020,F,GE65,36.952,256.119,LFS - Labour Force Survey
ZMB,2020,M,15-24,11.43,1647.605,LFS - Labour Force Survey
ZMB,2020,M,25-54,32.574,2569.223,LFS - Labour Force Survey
ZMB,2020,M,55-64,10.765,259.661,LFS - Labour Force Survey
ZMB,2020,M,GE65,23.613,198.503,LFS - Labour Force Survey
ZMB,2021,F,15-24,6.828,1849.344,LFS - Labour Force Survey
ZMB,2021,F,25-54,23.248,2738.397,LFS - Labour Force Survey
ZMB,2021,F,55-64,15.18,293.232,LFS - Labour Force Survey
ZMB,2021,F,GE65,38.721,259.188,LFS - Labour Force Survey
ZMB,2021,M,15-24,12.618,1840.585,LFS - Labour Force Survey
ZMB,2021,M,25-54,29.53,2576.452,LFS - Labour Force Survey
ZMB,2021,M,55-64,14.303,273.41,LFS - Labour Force Survey
ZMB,2021,M,GE65,31.6,218.583,LFS - Labour Force Survey
ZMB,2022,F,15-24,10.423,1887.483,LFS - Labour Force Survey
ZMB,2022,F,25-54,21.127,2851.512,LFS - Labour Force Survey
ZMB,2022,F,55-64,6.784,301.219,LFS - Labour Force Survey
ZMB,2022,F,GE65,34.733,268.855,LFS - Labour Force Survey
ZMB,2022,M,15-24,11.308,1878.756,LFS - Labour Force Survey
ZMB,2022,M,25-54,18.882,2679.628,LFS - Labour Force Survey
ZMB,2022,M,55-64,9.021,284.328,LFS - Labour Force Survey
ZMB,2022,M,GE65,25.272,225.606,LFS - Labour Force Survey
ZMB,2023,F,15-24,6.014,2117.698,LFS - Labour Force Survey
ZMB,2023,F,25-54,21.103,3143.058,LFS - Labour Force Survey
ZMB,2023,F,55-64,13.092,339.979,LFS - Labour Force Survey
ZMB,2023,F,GE65,32.718,300.759,LFS - Labour Force Survey
ZMB,2023,M,15-24,11.378,2060.698,LFS - Labour Force Survey
ZMB,2023,M,25-54,27.887,3068.278,LFS - Labour Force Survey
ZMB,2023,M,55-64,7.398,297.856,LFS - Labour Force Survey
ZMB,2023,M,GE65,21.477,262.156,LFS - Labour Force Survey
ZMB,2024,F,15-24,13.453,2223.542,LFS - Labour Force Survey
ZMB,2024,F,25-54,30.471,3196.412,LFS - Labour Force Survey
ZMB,2024,F,55-64,12.95,338.266,LFS - Labour Force Survey
ZMB,2024,F,GE65,41.774,295.93,LFS - Labour Force Survey
ZMB,2024,M,15-24,14.702,2221.271,LFS - Labour Force Survey
ZMB,2024,M,25-54,35.458,3139.47,LFS - Labour Force Survey
ZMB,2024,M,55-64,6.72,330.218,LFS - Labour Force Survey
ZMB,2024,M,GE65,29.55,250.245,LFS - Labour Force Survey
ZWE,2014,F,15-24,63.048,1301.007,LFS - Labour Force Survey
ZWE,2014,F,25-54,283.717,2178,LFS - Labour Force Survey
ZWE,2014,F,55-64,133.391,349.807,LFS - Labour Force Survey
ZWE,2014,F,GE65,232.136,342.407,LFS - Labour Force Survey
ZWE,2014,M,15-24,86.267,1253.349,LFS - Labour Force Survey
ZWE,2014,M,25-54,242.251,1851.046,LFS - Labour Force Survey
ZWE,2014,M,55-64,75.846,230.591,LFS - Labour Force Survey
ZWE,2014,M,GE65,162.97,277.917,LFS - Labour Force Survey
ZWE,2019,F,15-24,73.091,1290.281,LFS - Labour Force Survey
ZWE,2019,F,25-54,324.903,2245.719,LFS - Labour Force Survey
