iso3,year,sex,class,employed,source
BIH,2015,M,5,8.956,LFS - Labour Force Survey
BIH,2015,M,TOTAL,514.952,LFS - Labour Force Survey
BIH,2016,F,1,221.889,LFS - Labour Force Survey
BIH,2016,F,2,9.247,LFS - Labour Force Survey
BIH,2016,F,3,38.303,LFS - Labour Force Survey
BIH,2016,F,5,18.122,LFS - Labour Force Survey
BIH,2016,F,TOTAL,287.561,LFS - Labour Force Survey
BIH,2016,M,1,383.736,LFS - Labour Force Survey
BIH,2016,M,2,25.466,LFS - Labour Force Survey
BIH,2016,M,3,95.755,LFS - Labour Force Survey
BIH,2016,M,5,8.566,LFS - Labour Force Survey
BIH,2016,M,TOTAL,513.523,LFS - Labour Force Survey
BIH,2017,F,1,230.818,LFS - Labour Force Survey
BIH,2017,F,2,11.152,LFS - Labour Force Survey
BIH,2017,F,3,42.17,LFS - Labour Force Survey
BIH,2017,F,5,22.639,LFS - Labour Force Survey
BIH,2017,F,TOTAL,306.779,LFS - Labour Force Survey
BIH,2017,M,1,384.544,LFS - Labour Force Survey
BIH,2017,M,2,31.012,LFS - Labour Force Survey
BIH,2017,M,3,83.795,LFS - Labour Force Survey
BIH,2017,M,5,9.529,LFS - Labour Force Survey
BIH,2017,M,TOTAL,508.88,LFS - Labour Force Survey
BIH,2018,F,1,242.393,LFS - Labour Force Survey
BIH,2018,F,2,10.688,LFS - Labour Force Survey
BIH,2018,F,3,33.32,LFS - Labour Force Survey
BIH,2018,F,5,20.948,LFS - Labour Force Survey
BIH,2018,F,TOTAL,307.349,LFS - Labour Force Survey
BIH,2018,M,1,404.402,LFS - Labour Force Survey
BIH,2018,M,2,29.735,LFS - Labour Force Survey
BIH,2018,M,3,71.206,LFS - Labour Force Survey
BIH,2018,M,5,9.754,LFS - Labour Force Survey
BIH,2018,M,TOTAL,515.097,LFS - Labour Force Survey
BIH,2019,F,1,228.114,LFS - Labour Force Survey
BIH,2019,F,2,12.469,LFS - Labour Force Survey
BIH,2019,F,3,50.3,LFS - Labour Force Survey
BIH,2019,F,5,17.19,LFS - Labour Force Survey
BIH,2019,F,TOTAL,308.072,LFS - Labour Force Survey
BIH,2019,M,1,374.852,LFS - Labour Force Survey
BIH,2019,M,2,34.286,LFS - Labour Force Survey
BIH,2019,M,3,78.587,LFS - Labour Force Survey
BIH,2019,M,5,7.06,LFS - Labour Force Survey
BIH,2019,M,TOTAL,494.784,LFS - Labour Force Survey
BIH,2020,F,1,362.378,LFS - Labour Force Survey
BIH,2020,F,2,25.504,LFS - Labour Force Survey
BIH,2020,F,3,31.767,LFS - Labour Force Survey
BIH,2020,F,5,30.116,LFS - Labour Force Survey
BIH,2020,F,TOTAL,449.765,LFS - Labour Force Survey
BIH,2020,M,1,594.566,LFS - Labour Force Survey
BIH,2020,M,2,41.125,LFS - Labour Force Survey
BIH,2020,M,3,77.365,LFS - Labour Force Survey
BIH,2020,M,5,10.255,LFS - Labour Force Survey
BIH,2020,M,TOTAL,723.31,LFS - Labour Force Survey
BIH,2021,F,1,367.247,LFS - Labour Force Survey
BIH,2021,F,2,14.61,LFS - Labour Force Survey
BIH,2021,F,3,101.172,LFS - Labour Force Survey
BIH,2021,F,5,14.419,LFS - Labour Force Survey
BIH,2021,F,TOTAL,497.449,LFS - Labour Force Survey
BIH,2021,M,1,612.334,LFS - Labour Force Survey
BIH,2021,M,2,42.021,LFS - Labour Force Survey
BIH,2021,M,3,104.471,LFS - Labour Force Survey
BIH,2021,M,5,6.534,LFS - Labour Force Survey
BIH,2021,M,TOTAL,765.36,LFS - Labour Force Survey
BIH,2022,F,1,382.16,LFS - Labour Force Survey
BIH,2022,F,2,12.726,LFS - Labour Force Survey
BIH,2022,F,3,111.032,LFS - Labour Force Survey
BIH,2022,F,5,11.038,LFS - Labour Force Survey
BIH,2022,F,TOTAL,516.956,LFS - Labour Force Survey
BIH,2022,M,1,627.783,LFS - Labour Force Survey
BIH,2022,M,2,38.708,LFS - Labour Force Survey
BIH,2022,M,3,107.67,LFS - Labour Force Survey
BIH,2022,M,5,5.35,LFS - Labour Force Survey
BIH,2022,M,TOTAL,779.51,LFS - Labour Force Survey
BIH,2023,F,1,400.966,LFS - Labour Force Survey
BIH,2023,F,2,12.186,LFS - Labour Force Survey
BIH,2023,F,3,119.86,LFS - Labour Force Survey
BIH,2023,F,5,12.405,LFS - Labour Force Survey
BIH,2023,F,TOTAL,545.416,LFS - Labour Force Survey
BIH,2023,M,1,635.049,LFS - Labour Force Survey
BIH,2023,M,2,40.408,LFS - Labour Force Survey
BIH,2023,M,3,112.575,LFS - Labour Force Survey
BIH,2023,M,5,6.87,LFS - Labour Force Survey
BIH,2023,M,TOTAL,794.901,LFS - Labour Force Survey
BIH,2024,F,1,415.73,LFS - Labour Force Survey
BIH,2024,F,2,11.423,LFS - Labour Force Survey
BIH,2024,F,3,104.478,LFS - Labour Force Survey
BIH,2024,F,5,13.694,LFS - Labour Force Survey
BIH,2024,F,TOTAL,545.326,LFS - Labour Force Survey
BIH,2024,M,1,653.699,LFS - Labour Force Survey
BIH,2024,M,2,40.005,LFS - Labour Force Survey
BIH,2024,M,3,108.159,LFS - Labour Force Survey
BIH,2024,M,5,6.882,LFS - Labour Force Survey
BIH,2024,M,TOTAL,808.745,LFS - Labour Force Survey
BIH,2025,F,1,421.321,LFS - Labour Force Survey
BIH,2025,F,2,12.838,LFS - Labour Force Survey
BIH,2025,F,3,81.635,LFS - Labour Force Survey
BIH,2025,F,5,14.346,LFS - Labour Force Survey
BIH,2025,F,TOTAL,530.139,LFS - Labour Force Survey
BIH,2025,M,1,665.838,LFS - Labour Force Survey
BIH,2025,M,2,39.311,LFS - Labour Force Survey
BIH,2025,M,3,98.481,LFS - Labour Force Survey
BIH,2025,M,5,6.015,LFS - Labour Force Survey
BIH,2025,M,TOTAL,809.644,LFS - Labour Force Survey
BLR,2016,F,1,2407.455,LFS - Labour Force Survey
BLR,2016,F,2,7.225,LFS - Labour Force Survey
BLR,2016,F,3,46.57,LFS - Labour Force Survey
BLR,2016,F,5,1.089,LFS - Labour Force Survey
BLR,2016,F,TOTAL,2462.595,LFS - Labour Force Survey
BLR,2016,M,1,2256.575,LFS - Labour Force Survey
BLR,2016,M,2,20.496,LFS - Labour Force Survey
BLR,2016,M,3,121.509,LFS - Labour Force Survey
BLR,2016,M,TOTAL,2399.193,LFS - Labour Force Survey
BLR,2017,F,1,2404.634,LFS - Labour Force Survey
BLR,2017,F,2,9.516,LFS - Labour Force Survey
BLR,2017,F,3,59.698,LFS - Labour Force Survey
BLR,2017,F,5,0.896,LFS - Labour Force Survey
BLR,2017,F,TOTAL,2474.744,LFS - Labour Force Survey
BLR,2017,M,1,2283.035,LFS - Labour Force Survey
BLR,2017,M,2,19.109,LFS - Labour Force Survey
BLR,2017,M,3,124.367,LFS - Labour Force Survey
BLR,2017,M,TOTAL,2427.085,LFS - Labour Force Survey
BLR,2018,F,1,2371.048,LFS - Labour Force Survey
BLR,2018,F,2,8.837,LFS - Labour Force Survey
BLR,2018,F,3,57.85,LFS - Labour Force Survey
BLR,2018,F,5,0.874,LFS - Labour Force Survey
BLR,2018,F,TOTAL,2438.769,LFS - Labour Force Survey
BLR,2018,M,1,2320.898,LFS - Labour Force Survey
BLR,2018,M,2,17.002,LFS - Labour Force Survey
BLR,2018,M,3,119.267,LFS - Labour Force Survey
BLR,2018,M,5,0.769,LFS - Labour Force Survey
BLR,2018,M,TOTAL,2457.935,LFS - Labour Force Survey
BLR,2019,F,1,2384.847,LFS - Labour Force Survey
BLR,2019,F,2,12.178,LFS - Labour Force Survey
BLR,2019,F,3,55.019,LFS - Labour Force Survey
BLR,2019,F,TOTAL,2452.723,LFS - Labour Force Survey
BLR,2019,M,1,2314.565,LFS - Labour Force Survey
BLR,2019,M,2,21.604,LFS - Labour Force Survey
BLR,2019,M,3,119.416,LFS - Labour Force Survey
BLR,2019,M,TOTAL,2456.388,LFS - Labour Force Survey
BLR,2020,F,1,2357.186,LFS - Labour Force Survey
BLR,2020,F,2,8.534,LFS - Labour Force Survey
BLR,2020,F,3,57.567,LFS - Labour Force Survey
BLR,2020,F,5,1.09,LFS - Labour Force Survey
BLR,2020,F,TOTAL,2424.377,LFS - Labour Force Survey
BLR,2020,M,1,2311.872,LFS - Labour Force Survey
BLR,2020,M,2,25.098,LFS - Labour Force Survey
BLR,2020,M,3,122.615,LFS - Labour Force Survey
BLR,2020,M,5,1.452,LFS - Labour Force Survey
BLR,2020,M,TOTAL,2461.036,LFS - Labour Force Survey
BLR,2021,F,1,2374.181,LFS - Labour Force Survey
BLR,2021,F,2,10.168,LFS - Labour Force Survey
BLR,2021,F,3,63.86,LFS - Labour Force Survey
BLR,2021,F,TOTAL,2448.744,LFS - Labour Force Survey
BLR,2021,M,1,2249.773,LFS - Labour Force Survey
BLR,2021,M,2,25.763,LFS - Labour Force Survey
BLR,2021,M,3,125.894,LFS - Labour Force Survey
BLR,2021,M,TOTAL,2401.901,LFS - Labour Force Survey
BLR,2022,F,1,2358.144,LFS - Labour Force Survey
BLR,2022,F,2,8.951,LFS - Labour Force Survey
BLR,2022,F,3,71.64,LFS - Labour Force Survey
BLR,2022,F,TOTAL,2439.045,LFS - Labour Force Survey
BLR,2022,M,1,2269.856,LFS - Labour Force Survey
BLR,2022,M,2,16.856,LFS - Labour Force Survey
BLR,2022,M,3,120.872,LFS - Labour Force Survey
BLR,2022,M,TOTAL,2408.056,LFS - Labour Force Survey
BLR,2023,F,1,2327.127,LFS - Labour Force Survey
BLR,2023,F,2,7.391,LFS - Labour Force Survey
BLR,2023,F,3,77.449,LFS - Labour Force Survey
BLR,2023,F,TOTAL,2412.84,LFS - Labour Force Survey
BLR,2023,M,1,2256.16,LFS - Labour Force Survey
BLR,2023,M,2,17.298,LFS - Labour Force Survey
BLR,2023,M,3,111.867,LFS - Labour Force Survey
BLR,2023,M,6,1.692,LFS - Labour Force Survey
BLR,2023,M,TOTAL,2387.131,LFS - Labour Force Survey
BLR,2024,F,1,2336.386,LFS - Labour Force Survey
BLR,2024,F,2,6.112,LFS - Labour Force Survey
BLR,2024,F,3,81.272,LFS - Labour Force Survey
BLR,2024,F,TOTAL,2424.543,LFS - Labour Force Survey
BLR,2024,M,1,2238.589,LFS - Labour Force Survey
BLR,2024,M,2,15.598,LFS - Labour Force Survey
BLR,2024,M,3,118.208,LFS - Labour Force Survey
BLR,2024,M,6,1.175,LFS - Labour Force Survey
BLR,2024,M,TOTAL,2373.655,LFS - Labour Force Survey
BLR,2025,F,1,2388.814,LFS - Labour Force Survey
BLR,2025,F,3,47.793,LFS - Labour Force Survey
BLR,2025,F,6,5.7,LFS - Labour Force Survey
BLR,2025,F,TOTAL,2442.307,LFS - Labour Force Survey
BLR,2025,M,1,2352.985,LFS - Labour Force Survey
BLR,2025,M,3,43.329,LFS - Labour Force Survey
BLR,2025,M,6,10.596,LFS - Labour Force Survey
BLR,2025,M,TOTAL,2407.365,LFS - Labour Force Survey
BLZ,2013,F,1,32.911,LFS - Labour Force Survey
BLZ,2013,F,2,0.877,LFS - Labour Force Survey
BLZ,2013,F,3,10.293,LFS - Labour Force Survey
BLZ,2013,F,5,1.84,LFS - Labour Force Survey
BLZ,2013,F,TOTAL,45.957,LFS - Labour Force Survey
BLZ,2013,M,1,54.406,LFS - Labour Force Survey
BLZ,2013,M,2,2.786,LFS - Labour Force Survey
BLZ,2013,M,3,22.576,LFS - Labour Force Survey
BLZ,2013,M,5,3.176,LFS - Labour Force Survey
BLZ,2013,M,6,0.19,LFS - Labour Force Survey
BLZ,2013,M,TOTAL,83.133,LFS - Labour Force Survey
BLZ,2014,F,1,33.674,LFS - Labour Force Survey
BLZ,2014,F,2,2.393,LFS - Labour Force Survey
BLZ,2014,F,3,9.872,LFS - Labour Force Survey
BLZ,2014,F,5,1.323,LFS - Labour Force Survey
BLZ,2014,F,TOTAL,47.263,LFS - Labour Force Survey
BLZ,2014,M,1,58.987,LFS - Labour Force Survey
BLZ,2014,M,2,6.821,LFS - Labour Force Survey
BLZ,2014,M,3,18.377,LFS - Labour Force Survey
BLZ,2014,M,5,2.357,LFS - Labour Force Survey
BLZ,2014,M,TOTAL,86.542,LFS - Labour Force Survey
BLZ,2015,F,1,36.127,LFS - Labour Force Survey
BLZ,2015,F,2,1.964,LFS - Labour Force Survey
BLZ,2015,F,3,10.173,LFS - Labour Force Survey
BLZ,2015,F,5,2.4,LFS - Labour Force Survey
BLZ,2015,F,TOTAL,50.703,LFS - Labour Force Survey
BLZ,2015,M,1,57.457,LFS - Labour Force Survey
BLZ,2015,M,2,6.736,LFS - Labour Force Survey
BLZ,2015,M,3,20.204,LFS - Labour Force Survey
BLZ,2015,M,5,3.53,LFS - Labour Force Survey
BLZ,2015,M,TOTAL,87.983,LFS - Labour Force Survey
BLZ,2016,F,1,34.688,LFS - Labour Force Survey
BLZ,2016,F,2,2.055,LFS - Labour Force Survey
BLZ,2016,F,3,13.824,LFS - Labour Force Survey
BLZ,2016,F,5,2.793,LFS - Labour Force Survey
BLZ,2016,F,TOTAL,53.473,LFS - Labour Force Survey
BLZ,2016,M,1,61.6,LFS - Labour Force Survey
BLZ,2016,M,2,6.421,LFS - Labour Force Survey
BLZ,2016,M,3,20.448,LFS - Labour Force Survey
BLZ,2016,M,5,3.028,LFS - Labour Force Survey
BLZ,2016,M,TOTAL,91.601,LFS - Labour Force Survey
BLZ,2017,F,1,37.326,LFS - Labour Force Survey
BLZ,2017,F,2,1.251,LFS - Labour Force Survey
BLZ,2017,F,3,14.407,LFS - Labour Force Survey
BLZ,2017,F,5,2.24,LFS - Labour Force Survey
BLZ,2017,F,TOTAL,55.303,LFS - Labour Force Survey
BLZ,2017,M,1,62.154,LFS - Labour Force Survey
BLZ,2017,M,2,3.79,LFS - Labour Force Survey
BLZ,2017,M,3,25.179,LFS - Labour Force Survey
BLZ,2017,M,5,2.671,LFS - Labour Force Survey
BLZ,2017,M,TOTAL,93.853,LFS - Labour Force Survey
BLZ,2018,F,1,41.031,LFS - Labour Force Survey
BLZ,2018,F,2,1.713,LFS - Labour Force Survey
BLZ,2018,F,3,14.212,LFS - Labour Force Survey
BLZ,2018,F,5,2.489,LFS - Labour Force Survey
BLZ,2018,F,TOTAL,59.491,LFS - Labour Force Survey
BLZ,2018,M,1,65.615,LFS - Labour Force Survey
BLZ,2018,M,2,6.654,LFS - Labour Force Survey
BLZ,2018,M,3,20.799,LFS - Labour Force Survey
BLZ,2018,M,5,3.033,LFS - Labour Force Survey
BLZ,2018,M,TOTAL,96.101,LFS - Labour Force Survey
BLZ,2019,F,1,41.084,LFS - Labour Force Survey
BLZ,2019,F,2,1.908,LFS - Labour Force Survey
BLZ,2019,F,3,17.547,LFS - Labour Force Survey
BLZ,2019,F,5,4.601,LFS - Labour Force Survey
BLZ,2019,F,TOTAL,65.187,LFS - Labour Force Survey
BLZ,2019,M,1,66.512,LFS - Labour Force Survey
BLZ,2019,M,2,6.827,LFS - Labour Force Survey
BLZ,2019,M,3,24.058,LFS - Labour Force Survey
BLZ,2019,M,5,3.603,LFS - Labour Force Survey
BLZ,2019,M,TOTAL,101.07,LFS - Labour Force Survey
BMU,2010,F,1,16.743,LFS - Labour Force Survey
BMU,2010,F,2,0.356,LFS - Labour Force Survey
BMU,2010,F,3,0.757,LFS - Labour Force Survey
BMU,2010,F,5,0.034,LFS - Labour Force Survey
BMU,2010,F,6,0.476,LFS - Labour Force Survey
BMU,2010,F,TOTAL,18.503,LFS - Labour Force Survey
BMU,2010,M,1,15.458,LFS - Labour Force Survey
BMU,2010,M,2,0.942,LFS - Labour Force Survey
BMU,2010,M,3,1.5,LFS - Labour Force Survey
BMU,2010,M,5,0.015,LFS - Labour Force Survey
BMU,2010,M,6,0.141,LFS - Labour Force Survey
BMU,2010,M,TOTAL,18.694,LFS - Labour Force Survey
BMU,2012,F,1,15.365,LFS - Labour Force Survey
BMU,2012,F,2,1.454,LFS - Labour Force Survey
BMU,2012,F,3,0.892,LFS - Labour Force Survey
BMU,2012,F,5,0,LFS - Labour Force Survey
BMU,2012,F,6,0.012,LFS - Labour Force Survey
BMU,2012,F,TOTAL,17.723,LFS - Labour Force Survey
BMU,2012,M,1,14.201,LFS - Labour Force Survey
BMU,2012,M,2,2.039,LFS - Labour Force Survey
BMU,2012,M,3,1.785,LFS - Labour Force Survey
BMU,2012,M,5,0.092,LFS - Labour Force Survey
BMU,2012,M,6,0.033,LFS - Labour Force Survey
BMU,2012,M,TOTAL,18.151,LFS - Labour Force Survey
BOL,2011,F,1,689.922,HIES - Household Survey
BOL,2011,F,2,63.934,HIES - Household Survey
BOL,2011,F,3,709.433,HIES - Household Survey
BOL,2011,F,5,651.904,HIES - Household Survey
BOL,2011,F,TOTAL,2116.048,HIES - Household Survey
BOL,2011,M,1,1191.875,HIES - Household Survey
BOL,2011,M,2,211.366,HIES - Household Survey
BOL,2011,M,3,1029.295,HIES - Household Survey
BOL,2011,M,4,19.325,HIES - Household Survey
BOL,2011,M,5,227.937,HIES - Household Survey
BOL,2011,M,TOTAL,2679.798,HIES - Household Survey
BOL,2012,F,1,738.989,HIES - Household Survey
BOL,2012,F,2,81.974,HIES - Household Survey
BOL,2012,F,3,761.296,HIES - Household Survey
BOL,2012,F,5,476.596,HIES - Household Survey
BOL,2012,F,TOTAL,2061.848,HIES - Household Survey
BOL,2012,M,1,1158.816,HIES - Household Survey
BOL,2012,M,2,235.485,HIES - Household Survey
BOL,2012,M,3,1018.167,HIES - Household Survey
BOL,2012,M,4,18.835,HIES - Household Survey
BOL,2012,M,5,200.153,HIES - Household Survey
BOL,2012,M,TOTAL,2631.456,HIES - Household Survey
BOL,2013,F,1,761.753,HIES - Household Survey
BOL,2013,F,2,70.236,HIES - Household Survey
BOL,2013,F,3,776.963,HIES - Household Survey
BOL,2013,F,5,572.838,HIES - Household Survey
BOL,2013,F,TOTAL,2182.954,HIES - Household Survey
BOL,2013,M,1,1173.468,HIES - Household Survey
BOL,2013,M,2,205.549,HIES - Household Survey
BOL,2013,M,3,1147.47,HIES - Household Survey
BOL,2013,M,4,33.453,HIES - Household Survey
BOL,2013,M,5,202.81,HIES - Household Survey
BOL,2013,M,TOTAL,2762.75,HIES - Household Survey
BOL,2014,F,1,716.237,HIES - Household Survey
BOL,2014,F,2,102.913,HIES - Household Survey
BOL,2014,F,3,753.604,HIES - Household Survey
BOL,2014,F,5,657.513,HIES - Household Survey
BOL,2014,F,TOTAL,2231.151,HIES - Household Survey
BOL,2014,M,1,1152.239,HIES - Household Survey
BOL,2014,M,2,305.446,HIES - Household Survey
BOL,2014,M,3,1123.752,HIES - Household Survey
BOL,2014,M,4,26.68,HIES - Household Survey
BOL,2014,M,5,243.066,HIES - Household Survey
BOL,2014,M,TOTAL,2851.183,HIES - Household Survey
BOL,2015,F,1,682.869,HIES - Household Survey
BOL,2015,F,2,51.39,HIES - Household Survey
BOL,2015,F,3,792.342,HIES - Household Survey
BOL,2015,F,4,1.061,HIES - Household Survey
BOL,2015,F,5,510.533,HIES - Household Survey
BOL,2015,F,TOTAL,2038.195,HIES - Household Survey
BOL,2015,M,1,1198.021,HIES - Household Survey
BOL,2015,M,2,169.888,HIES - Household Survey
BOL,2015,M,3,1271.899,HIES - Household Survey
BOL,2015,M,4,23.653,HIES - Household Survey
BOL,2015,M,5,197.132,HIES - Household Survey
BOL,2015,M,TOTAL,2860.593,HIES - Household Survey
BOL,2016,F,1,615.587,LFS - Encuesta Continua de Empleo
BOL,2016,F,2,45.655,LFS - Encuesta Continua de Empleo
BOL,2016,F,3,884.725,LFS - Encuesta Continua de Empleo
BOL,2016,F,4,0.834,LFS - Encuesta Continua de Empleo
BOL,2016,F,5,539.031,LFS - Encuesta Continua de Empleo
BOL,2016,F,TOTAL,2085.87,LFS - Encuesta Continua de Empleo
BOL,2016,M,1,841.15,LFS - Encuesta Continua de Empleo
BOL,2016,M,2,177.952,LFS - Encuesta Continua de Empleo
BOL,2016,M,3,1520.063,LFS - Encuesta Continua de Empleo
BOL,2016,M,4,17.113,LFS - Encuesta Continua de Empleo
BOL,2016,M,5,209.326,LFS - Encuesta Continua de Empleo
BOL,2016,M,TOTAL,2765.604,LFS - Encuesta Continua de Empleo
BOL,2017,F,1,629.417,LFS - Encuesta Continua de Empleo
BOL,2017,F,2,56.171,LFS - Encuesta Continua de Empleo
BOL,2017,F,3,894.697,LFS - Encuesta Continua de Empleo
BOL,2017,F,4,0.72,LFS - Encuesta Continua de Empleo
BOL,2017,F,5,641.815,LFS - Encuesta Continua de Empleo
BOL,2017,F,TOTAL,2222.857,LFS - Encuesta Continua de Empleo
BOL,2017,M,1,926.919,LFS - Encuesta Continua de Empleo
BOL,2017,M,2,212.585,LFS - Encuesta Continua de Empleo
BOL,2017,M,3,1430.795,LFS - Encuesta Continua de Empleo
BOL,2017,M,4,11.923,LFS - Encuesta Continua de Empleo
BOL,2017,M,5,233.793,LFS - Encuesta Continua de Empleo
BOL,2017,M,TOTAL,2816.052,LFS - Encuesta Continua de Empleo
BOL,2018,F,1,684.074,LFS - Encuesta Continua de Empleo
BOL,2018,F,2,62.768,LFS - Encuesta Continua de Empleo
BOL,2018,F,3,963.666,LFS - Encuesta Continua de Empleo
BOL,2018,F,4,0.618,LFS - Encuesta Continua de Empleo
BOL,2018,F,5,740.045,LFS - Encuesta Continua de Empleo
BOL,2018,F,TOTAL,2451.17,LFS - Encuesta Continua de Empleo
BOL,2018,M,1,983.692,LFS - Encuesta Continua de Empleo
BOL,2018,M,2,202.019,LFS - Encuesta Continua de Empleo
BOL,2018,M,3,1447.504,LFS - Encuesta Continua de Empleo
BOL,2018,M,4,20.161,LFS - Encuesta Continua de Empleo
BOL,2018,M,5,261.438,LFS - Encuesta Continua de Empleo
BOL,2018,M,TOTAL,2914.814,LFS - Encuesta Continua de Empleo
BOL,2019,F,1,744.957,LFS - Encuesta Continua de Empleo
BOL,2019,F,2,59.885,LFS - Encuesta Continua de Empleo
BOL,2019,F,3,1070.855,LFS - Encuesta Continua de Empleo
BOL,2019,F,4,0.804,LFS - Encuesta Continua de Empleo
BOL,2019,F,5,685.674,LFS - Encuesta Continua de Empleo
BOL,2019,F,TOTAL,2562.175,LFS - Encuesta Continua de Empleo
BOL,2019,M,1,1131.483,LFS - Encuesta Continua de Empleo
BOL,2019,M,2,180.433,LFS - Encuesta Continua de Empleo
BOL,2019,M,3,1450.385,LFS - Encuesta Continua de Empleo
BOL,2019,M,4,16.766,LFS - Encuesta Continua de Empleo
BOL,2019,M,5,280.863,LFS - Encuesta Continua de Empleo
BOL,2019,M,TOTAL,3059.93,LFS - Encuesta Continua de Empleo
BOL,2020,F,1,673.676,HIES - Household Survey
BOL,2020,F,2,42.781,HIES - Household Survey
BOL,2020,F,3,988.423,HIES - Household Survey
BOL,2020,F,4,0,HIES - Household Survey
BOL,2020,F,5,653.718,HIES - Household Survey
BOL,2020,F,TOTAL,2358.598,HIES - Household Survey
BOL,2020,M,1,1055.868,HIES - Household Survey
BOL,2020,M,2,148.06,HIES - Household Survey
BOL,2020,M,3,1574.297,HIES - Household Survey
BOL,2020,M,4,12.03,HIES - Household Survey
BOL,2020,M,5,289.009,HIES - Household Survey
BOL,2020,M,TOTAL,3079.264,HIES - Household Survey
BOL,2021,F,1,746.016,LFS - Encuesta Continua de Empleo
BOL,2021,F,2,50.628,LFS - Encuesta Continua de Empleo
BOL,2021,F,3,1288.944,LFS - Encuesta Continua de Empleo
BOL,2021,F,4,0.335,LFS - Encuesta Continua de Empleo
BOL,2021,F,5,788.543,LFS - Encuesta Continua de Empleo
BOL,2021,F,TOTAL,2874.465,LFS - Encuesta Continua de Empleo
BOL,2021,M,1,1120.706,LFS - Encuesta Continua de Empleo
BOL,2021,M,2,149.025,LFS - Encuesta Continua de Empleo
BOL,2021,M,3,1626.236,LFS - Encuesta Continua de Empleo
BOL,2021,M,4,18.48,LFS - Encuesta Continua de Empleo
BOL,2021,M,5,360.144,LFS - Encuesta Continua de Empleo
BOL,2021,M,TOTAL,3274.59,LFS - Encuesta Continua de Empleo
BOL,2022,F,1,847.677,LFS - Encuesta Continua de Empleo
BOL,2022,F,2,56.315,LFS - Encuesta Continua de Empleo
