iso3,year,function,sex,share,source
MNE,2011,pension,T,0.5230,ILO - Social Security Inquiry Database
MNE,2016,pension,T,0.5230,ILO - Social Security Inquiry Database
MNE,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
MNE,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
MNE,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
MNE,2019,pension,T,0.7940,ILO - Social Security Inquiry Database
MNE,2020,disab,F,1.0000,ILO - Social Security Inquiry Database
MNE,2020,disab,M,1.0000,ILO - Social Security Inquiry Database
MNE,2020,disab,T,1.0000,ILO - Social Security Inquiry Database
MNE,2020,pension,T,0.7800,ILO - Social Security Inquiry Database
MNE,2021,disab,F,1.0000,ILO - Social Security Inquiry Database
MNE,2021,disab,M,1.0000,ILO - Social Security Inquiry Database
MNE,2021,disab,T,1.0000,ILO - Social Security Inquiry Database
MNG,2015,disab,T,1.0000,ILO - Social Security Inquiry Database
MNG,2015,pension,F,1.0000,ILO - Social Security Inquiry Database
MNG,2015,pension,M,1.0000,ILO - Social Security Inquiry Database
MNG,2015,pension,T,1.0000,ILO - Social Security Inquiry Database
MNG,2016,disab,T,1.0000,ILO - Social Security Inquiry Database
MNG,2016,pension,F,1.0000,ILO - Social Security Inquiry Database
MNG,2016,pension,M,1.0000,ILO - Social Security Inquiry Database
MNG,2016,pension,T,1.0000,ILO - Social Security Inquiry Database
MNG,2017,disab,T,1.0000,ILO - Social Security Inquiry Database
MNG,2018,disab,T,1.0000,ILO - Social Security Inquiry Database
MNG,2018,pension,F,1.0000,ILO - Social Security Inquiry Database
MNG,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
MNG,2018,pension,T,1.0000,ILO - Social Security Inquiry Database
MNG,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
MNG,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
MNG,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
MNG,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
MNG,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
MNG,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
MNG,2020,disab,F,1.0000,ILO - Social Security Inquiry Database
MNG,2020,disab,M,1.0000,ILO - Social Security Inquiry Database
MNG,2020,disab,T,1.0000,ILO - Social Security Inquiry Database
MNG,2020,pension,F,1.0000,ILO - Social Security Inquiry Database
MNG,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
MNG,2020,pension,T,1.0000,ILO - Social Security Inquiry Database
MNG,2021,disab,F,1.0000,ILO - Social Security Inquiry Database
MNG,2021,disab,M,1.0000,ILO - Social Security Inquiry Database
MNG,2021,disab,T,1.0000,ILO - Social Security Inquiry Database
MNG,2021,pension,F,1.0000,ILO - Social Security Inquiry Database
MNG,2021,pension,M,1.0000,ILO - Social Security Inquiry Database
MNG,2021,pension,T,1.0000,ILO - Social Security Inquiry Database
MOZ,2011,pension,F,0.1590,ILO - Social Security Inquiry Database
MOZ,2011,pension,M,0.2000,ILO - Social Security Inquiry Database
MOZ,2011,pension,T,0.1730,ILO - Social Security Inquiry Database
MOZ,2018,pension,T,0.3000,ILO - Social Security Inquiry Database
MOZ,2019,disab,T,0.1460,ILO - Social Security Inquiry Database
MOZ,2019,pension,T,0.3300,ILO - Social Security Inquiry Database
MOZ,2020,pension,T,0.3260,ILO - Social Security Inquiry Database
MOZ,2021,disab,T,0.1200,ILO - Social Security Inquiry Database
MOZ,2021,pension,F,0.3220,ILO - Social Security Inquiry Database
MOZ,2021,pension,M,0.3500,ILO - Social Security Inquiry Database
MOZ,2021,pension,T,0.3310,ILO - Social Security Inquiry Database
MOZ,2022,disab,T,0.1640,ILO - Social Security Inquiry Database
MOZ,2022,pension,T,0.4230,ILO - Social Security Inquiry Database
MRT,2016,pension,T,0.0930,ILO - Social Security Inquiry Database
MRT,2019,disab,T,0.0070,ILO - Social Security Inquiry Database
MRT,2019,pension,F,0.0780,ILO - Social Security Inquiry Database
MRT,2019,pension,M,0.3030,ILO - Social Security Inquiry Database
MRT,2019,pension,T,0.1860,ILO - Social Security Inquiry Database
MRT,2020,disab,F,0.0100,ILO - Social Security Inquiry Database
MRT,2020,disab,M,0.0340,ILO - Social Security Inquiry Database
MRT,2020,disab,T,0.0220,ILO - Social Security Inquiry Database
MRT,2020,pension,F,0.0260,ILO - Social Security Inquiry Database
MRT,2020,pension,M,0.3460,ILO - Social Security Inquiry Database
MRT,2020,pension,T,0.1760,ILO - Social Security Inquiry Database
MRT,2024,disab,F,0.0560,ILO - Social Security Inquiry Database
MRT,2024,disab,M,0.0810,ILO - Social Security Inquiry Database
MRT,2024,disab,T,0.0680,ILO - Social Security Inquiry Database
MRT,2024,pension,F,0.0230,ILO - Social Security Inquiry Database
MRT,2024,pension,M,0.3350,ILO - Social Security Inquiry Database
MRT,2024,pension,T,0.1660,ILO - Social Security Inquiry Database
MUS,2010,pension,F,1.0000,ILO - Social Security Inquiry Database
MUS,2010,pension,M,1.0000,ILO - Social Security Inquiry Database
MUS,2010,pension,T,1.0000,ILO - Social Security Inquiry Database
MUS,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
MUS,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
MUS,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
MUS,2020,pension,F,1.0000,ILO - Social Security Inquiry Database
MUS,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
MUS,2020,pension,T,1.0000,ILO - Social Security Inquiry Database
MUS,2021,disab,F,1.0000,ILO - Social Security Inquiry Database
MUS,2021,disab,M,1.0000,ILO - Social Security Inquiry Database
MUS,2021,disab,T,1.0000,ILO - Social Security Inquiry Database
MUS,2021,pension,F,1.0000,ILO - Social Security Inquiry Database
MUS,2021,pension,M,1.0000,ILO - Social Security Inquiry Database
MUS,2021,pension,T,1.0000,ILO - Social Security Inquiry Database
MWI,2016,pension,T,0.0230,ILO - Social Security Inquiry Database
MWI,2019,pension,T,0.0230,ILO - Social Security Inquiry Database
MWI,2022,disab,T,0.0890,ILO - Social Security Inquiry Database
MWI,2022,pension,T,0.0890,ILO - Social Security Inquiry Database
MYS,2010,pension,T,0.1980,ILO - Social Security Inquiry Database
MYS,2019,disab,T,0.3050,ILO - Social Security Inquiry Database
MYS,2019,pension,T,0.1860,ILO - Social Security Inquiry Database
MYS,2021,disab,T,0.3220,ILO - Social Security Inquiry Database
MYS,2023,pension,F,0.1300,ILO - Social Security Inquiry Database
MYS,2023,pension,M,0.2430,ILO - Social Security Inquiry Database
MYS,2023,pension,T,0.1850,ILO - Social Security Inquiry Database
NAM,2011,pension,T,0.9840,ILO - Social Security Inquiry Database
NAM,2019,disab,T,0.5800,ILO - Social Security Inquiry Database
NAM,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
NAM,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
NAM,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
NAM,2020,pension,F,1.0000,ILO - Social Security Inquiry Database
NAM,2020,pension,M,1.0000,ILO - Social Security Inquiry Database
NAM,2020,pension,T,1.0000,ILO - Social Security Inquiry Database
NAM,2022,disab,T,0.7010,ILO - Social Security Inquiry Database
NAM,2022,pension,F,1.0000,ILO - Social Security Inquiry Database
NAM,2022,pension,M,1.0000,ILO - Social Security Inquiry Database
NAM,2022,pension,T,1.0000,ILO - Social Security Inquiry Database
NCL,2017,disab,T,0.5990,ILO - Social Security Inquiry Database
NCL,2022,pension,T,0.9880,ILO - Social Security Inquiry Database
NER,2015,pension,T,0.0580,ILO - Social Security Inquiry Database
NGA,2015,pension,F,0.0210,ILO - Social Security Inquiry Database
NGA,2015,pension,M,0.1260,ILO - Social Security Inquiry Database
NGA,2015,pension,T,0.0780,ILO - Social Security Inquiry Database
NGA,2017,disab,T,0.0010,ILO - Social Security Inquiry Database
NGA,2017,pension,F,0.0190,ILO - Social Security Inquiry Database
NGA,2017,pension,M,0.1130,ILO - Social Security Inquiry Database
NGA,2017,pension,T,0.0700,ILO - Social Security Inquiry Database
NGA,2019,disab,T,0.0010,ILO - Social Security Inquiry Database
NGA,2019,pension,F,0.0290,ILO - Social Security Inquiry Database
NGA,2019,pension,M,0.1780,ILO - Social Security Inquiry Database
NGA,2019,pension,T,0.1100,ILO - Social Security Inquiry Database
NGA,2022,disab,T,0.0210,ILO - Social Security Inquiry Database
NGA,2022,pension,F,0.0520,ILO - Social Security Inquiry Database
NGA,2022,pension,M,0.3170,ILO - Social Security Inquiry Database
NGA,2022,pension,T,0.1960,ILO - Social Security Inquiry Database
NIC,2011,pension,F,0.1620,ILO - Social Security Inquiry Database
NIC,2011,pension,M,0.4230,ILO - Social Security Inquiry Database
NIC,2011,pension,T,0.2370,ILO - Social Security Inquiry Database
NIC,2019,disab,T,0.1940,ILO - Social Security Inquiry Database
NIC,2019,pension,F,0.1990,ILO - Social Security Inquiry Database
NIC,2019,pension,M,0.4000,ILO - Social Security Inquiry Database
NIC,2019,pension,T,0.2860,ILO - Social Security Inquiry Database
NIC,2021,disab,T,0.1830,ILO - Social Security Inquiry Database
NIC,2021,pension,F,0.2580,ILO - Social Security Inquiry Database
NIC,2021,pension,M,0.4680,ILO - Social Security Inquiry Database
NIC,2021,pension,T,0.3500,ILO - Social Security Inquiry Database
NLD,2013,disab,F,1.0000,ILO - Social Security Inquiry Database
NLD,2013,disab,M,1.0000,ILO - Social Security Inquiry Database
NLD,2013,disab,T,1.0000,ILO - Social Security Inquiry Database
NLD,2013,pension,F,0.9730,ILO - Social Security Inquiry Database
NLD,2013,pension,M,0.9610,ILO - Social Security Inquiry Database
NLD,2013,pension,T,0.9680,ILO - Social Security Inquiry Database
NLD,2014,disab,F,1.0000,ILO - Social Security Inquiry Database
NLD,2014,disab,M,1.0000,ILO - Social Security Inquiry Database
NLD,2014,disab,T,1.0000,ILO - Social Security Inquiry Database
NLD,2014,pension,F,1.0000,ILO - Social Security Inquiry Database
NLD,2014,pension,M,1.0000,ILO - Social Security Inquiry Database
NLD,2014,pension,T,1.0000,ILO - Social Security Inquiry Database
NLD,2015,disab,T,1.0000,ILO - Social Security Inquiry Database
NLD,2016,disab,F,1.0000,ILO - Social Security Inquiry Database
NLD,2016,disab,M,1.0000,ILO - Social Security Inquiry Database
NLD,2016,disab,T,1.0000,ILO - Social Security Inquiry Database
NLD,2017,disab,T,1.0000,ILO - Social Security Inquiry Database
NLD,2018,disab,F,1.0000,ILO - Social Security Inquiry Database
NLD,2018,disab,M,1.0000,ILO - Social Security Inquiry Database
NLD,2018,disab,T,1.0000,ILO - Social Security Inquiry Database
NLD,2018,pension,F,1.0000,ILO - Social Security Inquiry Database
NLD,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
NLD,2018,pension,T,1.0000,ILO - Social Security Inquiry Database
NLD,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
NLD,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
NLD,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
NLD,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
NLD,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
NLD,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
NLD,2022,disab,F,1.0000,ILO - Social Security Inquiry Database
NLD,2022,disab,M,1.0000,ILO - Social Security Inquiry Database
NLD,2022,disab,T,1.0000,ILO - Social Security Inquiry Database
NLD,2022,pension,F,1.0000,ILO - Social Security Inquiry Database
NLD,2022,pension,M,1.0000,ILO - Social Security Inquiry Database
NLD,2022,pension,T,1.0000,ILO - Social Security Inquiry Database
NOR,2013,disab,F,1.0000,ILO - Social Security Inquiry Database
NOR,2013,disab,M,1.0000,ILO - Social Security Inquiry Database
NOR,2013,disab,T,1.0000,ILO - Social Security Inquiry Database
NOR,2013,pension,F,0.8200,ILO - Social Security Inquiry Database
NOR,2013,pension,M,1.0000,ILO - Social Security Inquiry Database
NOR,2013,pension,T,0.9440,ILO - Social Security Inquiry Database
NOR,2014,disab,F,1.0000,ILO - Social Security Inquiry Database
NOR,2014,disab,M,1.0000,ILO - Social Security Inquiry Database
NOR,2014,disab,T,1.0000,ILO - Social Security Inquiry Database
NOR,2014,pension,F,1.0000,ILO - Social Security Inquiry Database
NOR,2014,pension,M,1.0000,ILO - Social Security Inquiry Database
NOR,2014,pension,T,1.0000,ILO - Social Security Inquiry Database
NOR,2015,disab,T,1.0000,ILO - Social Security Inquiry Database
NOR,2016,disab,F,1.0000,ILO - Social Security Inquiry Database
NOR,2016,disab,M,1.0000,ILO - Social Security Inquiry Database
NOR,2016,disab,T,1.0000,ILO - Social Security Inquiry Database
NOR,2017,disab,T,1.0000,ILO - Social Security Inquiry Database
NOR,2018,disab,F,1.0000,ILO - Social Security Inquiry Database
NOR,2018,disab,M,1.0000,ILO - Social Security Inquiry Database
NOR,2018,disab,T,1.0000,ILO - Social Security Inquiry Database
NOR,2018,pension,F,1.0000,ILO - Social Security Inquiry Database
NOR,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
NOR,2018,pension,T,1.0000,ILO - Social Security Inquiry Database
NOR,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
NOR,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
NOR,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
NOR,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
NOR,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
NOR,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
NOR,2023,disab,F,1.0000,ILO - Social Security Inquiry Database
NOR,2023,disab,M,1.0000,ILO - Social Security Inquiry Database
NOR,2023,disab,T,1.0000,ILO - Social Security Inquiry Database
NOR,2023,pension,F,1.0000,ILO - Social Security Inquiry Database
NOR,2023,pension,M,1.0000,ILO - Social Security Inquiry Database
NOR,2023,pension,T,1.0000,ILO - Social Security Inquiry Database
NPL,2010,pension,T,0.6250,ILO - Social Security Inquiry Database
NPL,2019,disab,T,0.1370,ILO - Social Security Inquiry Database
NPL,2019,pension,T,0.8420,ILO - Social Security Inquiry Database
NPL,2020,disab,T,0.3170,ILO - Social Security Inquiry Database
NPL,2020,pension,T,0.8020,ILO - Social Security Inquiry Database
NPL,2021,disab,T,0.2750,ILO - Social Security Inquiry Database
NPL,2021,pension,F,0.8210,ILO - Social Security Inquiry Database
NPL,2021,pension,M,0.7170,ILO - Social Security Inquiry Database
NPL,2021,pension,T,0.7720,ILO - Social Security Inquiry Database
NRU,2012,pension,T,0.9570,ILO - Social Security Inquiry Database
NRU,2018,pension,F,1.0000,ILO - Social Security Inquiry Database
NRU,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
NRU,2018,pension,T,1.0000,ILO - Social Security Inquiry Database
NRU,2019,disab,T,0.1830,ILO - Social Security Inquiry Database
NZL,2013,pension,F,0.9900,ILO - Social Security Inquiry Database
NZL,2013,pension,M,0.9660,ILO - Social Security Inquiry Database
NZL,2013,pension,T,0.9790,ILO - Social Security Inquiry Database
NZL,2014,pension,F,1.0000,ILO - Social Security Inquiry Database
NZL,2014,pension,M,1.0000,ILO - Social Security Inquiry Database
NZL,2014,pension,T,1.0000,ILO - Social Security Inquiry Database
NZL,2015,disab,T,0.8030,ILO - Social Security Inquiry Database
NZL,2016,pension,F,1.0000,ILO - Social Security Inquiry Database
NZL,2016,pension,M,1.0000,ILO - Social Security Inquiry Database
NZL,2016,pension,T,1.0000,ILO - Social Security Inquiry Database
NZL,2018,pension,F,1.0000,ILO - Social Security Inquiry Database
NZL,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
NZL,2018,pension,T,1.0000,ILO - Social Security Inquiry Database
NZL,2019,disab,T,0.8200,ILO - Social Security Inquiry Database
NZL,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
NZL,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
NZL,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
NZL,2023,disab,F,0.9310,ILO - Social Security Inquiry Database
NZL,2023,disab,M,1.0000,ILO - Social Security Inquiry Database
NZL,2023,disab,T,0.9890,ILO - Social Security Inquiry Database
NZL,2023,pension,F,1.0000,ILO - Social Security Inquiry Database
NZL,2023,pension,M,1.0000,ILO - Social Security Inquiry Database
NZL,2023,pension,T,1.0000,ILO - Social Security Inquiry Database
OMN,2010,pension,T,0.2470,ILO - Social Security Inquiry Database
OMN,2019,disab,T,0.1600,ILO - Social Security Inquiry Database
OMN,2019,pension,T,0.4690,ILO - Social Security Inquiry Database
OMN,2022,disab,F,0.3790,ILO - Social Security Inquiry Database
OMN,2022,disab,M,0.3420,ILO - Social Security Inquiry Database
OMN,2022,disab,T,0.3560,ILO - Social Security Inquiry Database
OMN,2022,pension,F,0.3840,ILO - Social Security Inquiry Database
OMN,2022,pension,M,0.5770,ILO - Social Security Inquiry Database
OMN,2022,pension,T,0.4660,ILO - Social Security Inquiry Database
PAK,2010,pension,T,0.0230,ILO - Social Security Inquiry Database
PAK,2019,disab,T,0.0170,ILO - Social Security Inquiry Database
PAK,2019,pension,T,0.0580,ILO - Social Security Inquiry Database
PAK,2022,disab,T,0.0950,ILO - Social Security Inquiry Database
PAK,2022,pension,T,0.1740,ILO - Social Security Inquiry Database
PAN,2019,disab,T,0.1730,ILO - Social Security Inquiry Database
PAN,2021,disab,T,0.3380,ILO - Social Security Inquiry Database
PAN,2022,disab,F,0.2580,ILO - Social Security Inquiry Database
PAN,2022,disab,M,0.4040,ILO - Social Security Inquiry Database
PAN,2022,disab,T,0.3830,ILO - Social Security Inquiry Database
PAN,2022,pension,F,0.4360,ILO - Social Security Inquiry Database
PAN,2022,pension,M,0.8640,ILO - Social Security Inquiry Database
PAN,2022,pension,T,0.6150,ILO - Social Security Inquiry Database
PER,2015,disab,T,0.0390,ILO - Social Security Inquiry Database
PER,2015,pension,F,0.1580,ILO - Social Security Inquiry Database
PER,2015,pension,M,0.2050,ILO - Social Security Inquiry Database
PER,2015,pension,T,0.1930,ILO - Social Security Inquiry Database
PER,2019,disab,T,0.0730,ILO - Social Security Inquiry Database
PER,2019,pension,F,0.2930,ILO - Social Security Inquiry Database
PER,2019,pension,M,0.3800,ILO - Social Security Inquiry Database
PER,2019,pension,T,0.3570,ILO - Social Security Inquiry Database
PER,2021,disab,F,0.1100,ILO - Social Security Inquiry Database
PER,2021,disab,M,0.1570,ILO - Social Security Inquiry Database
PER,2021,disab,T,0.1340,ILO - Social Security Inquiry Database
PER,2021,pension,F,0.4540,ILO - Social Security Inquiry Database
PER,2021,pension,M,0.4850,ILO - Social Security Inquiry Database
PER,2021,pension,T,0.4690,ILO - Social Security Inquiry Database
PER,2024,disab,F,0.1770,ILO - Social Security Inquiry Database
PER,2024,disab,M,0.2360,ILO - Social Security Inquiry Database
PER,2024,disab,T,0.2060,ILO - Social Security Inquiry Database
PER,2024,pension,F,0.5250,ILO - Social Security Inquiry Database
PER,2024,pension,M,0.5490,ILO - Social Security Inquiry Database
PER,2024,pension,T,0.5370,ILO - Social Security Inquiry Database
PHL,2015,disab,T,0.0310,ILO - Social Security Inquiry Database
PHL,2015,pension,F,0.2900,ILO - Social Security Inquiry Database
PHL,2015,pension,M,0.5320,ILO - Social Security Inquiry Database
PHL,2015,pension,T,0.3980,ILO - Social Security Inquiry Database
PHL,2017,disab,F,0.0230,ILO - Social Security Inquiry Database
PHL,2017,disab,M,0.0450,ILO - Social Security Inquiry Database
PHL,2017,disab,T,0.0340,ILO - Social Security Inquiry Database
PHL,2019,disab,T,0.0330,ILO - Social Security Inquiry Database
PHL,2019,pension,F,0.4440,ILO - Social Security Inquiry Database
PHL,2019,pension,M,0.5230,ILO - Social Security Inquiry Database
PHL,2019,pension,T,0.4800,ILO - Social Security Inquiry Database
PHL,2021,disab,T,0.0220,ILO - Social Security Inquiry Database
PHL,2021,pension,F,0.6070,ILO - Social Security Inquiry Database
PHL,2021,pension,M,0.7140,ILO - Social Security Inquiry Database
PHL,2021,pension,T,0.6560,ILO - Social Security Inquiry Database
PLW,2019,disab,T,0.8560,ILO - Social Security Inquiry Database
PLW,2019,pension,F,1.0000,ILO - Social Security Inquiry Database
PLW,2019,pension,M,1.0000,ILO - Social Security Inquiry Database
PLW,2019,pension,T,1.0000,ILO - Social Security Inquiry Database
PNG,2010,pension,T,0.0090,ILO - Social Security Inquiry Database
PNG,2019,pension,T,0.0120,ILO - Social Security Inquiry Database
PNG,2022,disab,F,0.0000,ILO - Social Security Inquiry Database
PNG,2022,disab,M,0.0000,ILO - Social Security Inquiry Database
PNG,2022,disab,T,0.0000,ILO - Social Security Inquiry Database
PNG,2022,pension,T,0.0190,ILO - Social Security Inquiry Database
POL,2013,disab,F,1.0000,ILO - Social Security Inquiry Database
POL,2013,disab,M,1.0000,ILO - Social Security Inquiry Database
POL,2013,disab,T,1.0000,ILO - Social Security Inquiry Database
POL,2014,disab,F,1.0000,ILO - Social Security Inquiry Database
POL,2014,disab,M,1.0000,ILO - Social Security Inquiry Database
POL,2014,disab,T,1.0000,ILO - Social Security Inquiry Database
POL,2015,disab,T,1.0000,ILO - Social Security Inquiry Database
POL,2016,disab,F,1.0000,ILO - Social Security Inquiry Database
POL,2016,disab,M,1.0000,ILO - Social Security Inquiry Database
POL,2016,disab,T,1.0000,ILO - Social Security Inquiry Database
POL,2017,disab,T,1.0000,ILO - Social Security Inquiry Database
POL,2018,disab,F,1.0000,ILO - Social Security Inquiry Database
POL,2018,disab,M,1.0000,ILO - Social Security Inquiry Database
POL,2018,disab,T,1.0000,ILO - Social Security Inquiry Database
POL,2018,pension,F,0.7160,ILO - Social Security Inquiry Database
POL,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
POL,2018,pension,T,0.8360,ILO - Social Security Inquiry Database
POL,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
POL,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
POL,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
POL,2022,disab,F,1.0000,ILO - Social Security Inquiry Database
POL,2022,disab,M,1.0000,ILO - Social Security Inquiry Database
POL,2022,disab,T,1.0000,ILO - Social Security Inquiry Database
POL,2022,pension,F,0.7290,ILO - Social Security Inquiry Database
POL,2022,pension,M,1.0000,ILO - Social Security Inquiry Database
POL,2022,pension,T,0.8290,ILO - Social Security Inquiry Database
PRI,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
PRI,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
PRI,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
PRI,2019,pension,T,0.8370,ILO - Social Security Inquiry Database
PRI,2020,disab,F,1.0000,ILO - Social Security Inquiry Database
PRI,2020,disab,M,1.0000,ILO - Social Security Inquiry Database
PRI,2020,disab,T,1.0000,ILO - Social Security Inquiry Database
PRI,2022,disab,F,1.0000,ILO - Social Security Inquiry Database
PRI,2022,disab,M,1.0000,ILO - Social Security Inquiry Database
PRI,2022,disab,T,1.0000,ILO - Social Security Inquiry Database
PRI,2022,pension,F,0.7780,ILO - Social Security Inquiry Database
PRI,2022,pension,M,0.8190,ILO - Social Security Inquiry Database
PRI,2022,pension,T,0.8080,ILO - Social Security Inquiry Database
PRT,2013,disab,F,0.5820,ILO - Social Security Inquiry Database
PRT,2013,disab,M,0.6500,ILO - Social Security Inquiry Database
PRT,2013,disab,T,0.6140,ILO - Social Security Inquiry Database
PRT,2014,disab,F,0.5540,ILO - Social Security Inquiry Database
PRT,2014,disab,M,0.6310,ILO - Social Security Inquiry Database
PRT,2014,disab,T,0.5900,ILO - Social Security Inquiry Database
PRT,2015,disab,T,0.8920,ILO - Social Security Inquiry Database
PRT,2018,pension,F,0.8460,ILO - Social Security Inquiry Database
PRT,2018,pension,M,1.0000,ILO - Social Security Inquiry Database
PRT,2018,pension,T,0.9040,ILO - Social Security Inquiry Database
PRT,2019,disab,T,0.8900,ILO - Social Security Inquiry Database
PRT,2021,pension,F,0.9430,ILO - Social Security Inquiry Database
PRT,2021,pension,M,1.0000,ILO - Social Security Inquiry Database
PRT,2021,pension,T,0.9670,ILO - Social Security Inquiry Database
PRT,2022,disab,F,1.0000,ILO - Social Security Inquiry Database
PRT,2022,disab,M,1.0000,ILO - Social Security Inquiry Database
PRT,2022,disab,T,1.0000,ILO - Social Security Inquiry Database
PRY,2013,pension,F,0.2000,ILO - Social Security Inquiry Database
PRY,2013,pension,M,0.2490,ILO - Social Security Inquiry Database
PRY,2013,pension,T,0.2220,ILO - Social Security Inquiry Database
PRY,2015,disab,T,0.2160,ILO - Social Security Inquiry Database
PRY,2017,disab,T,0.2140,ILO - Social Security Inquiry Database
PRY,2019,disab,T,0.1620,ILO - Social Security Inquiry Database
PRY,2019,pension,T,0.6460,ILO - Social Security Inquiry Database
PRY,2021,disab,T,0.1270,ILO - Social Security Inquiry Database
PRY,2021,pension,F,0.8500,ILO - Social Security Inquiry Database
PRY,2021,pension,M,0.7900,ILO - Social Security Inquiry Database
PRY,2021,pension,T,0.8220,ILO - Social Security Inquiry Database
PRY,2022,disab,T,0.1360,ILO - Social Security Inquiry Database
PSE,2019,disab,T,0.3060,ILO - Social Security Inquiry Database
PSE,2019,pension,T,0.2040,ILO - Social Security Inquiry Database
PSE,2022,disab,T,0.3450,ILO - Social Security Inquiry Database
PSE,2022,pension,T,0.2500,ILO - Social Security Inquiry Database
QAT,2015,disab,T,0.0650,ILO - Social Security Inquiry Database
QAT,2019,pension,T,0.1940,ILO - Social Security Inquiry Database
QAT,2020,disab,T,0.0640,ILO - Social Security Inquiry Database
QAT,2022,disab,F,0.1390,ILO - Social Security Inquiry Database
QAT,2022,disab,M,0.0460,ILO - Social Security Inquiry Database
QAT,2022,disab,T,0.0720,ILO - Social Security Inquiry Database
QAT,2022,pension,F,0.1340,ILO - Social Security Inquiry Database
QAT,2022,pension,M,0.0560,ILO - Social Security Inquiry Database
QAT,2022,pension,T,0.0800,ILO - Social Security Inquiry Database
ROU,2015,disab,T,1.0000,ILO - Social Security Inquiry Database
ROU,2015,pension,F,1.0000,ILO - Social Security Inquiry Database
ROU,2015,pension,M,0.9460,ILO - Social Security Inquiry Database
ROU,2015,pension,T,0.9810,ILO - Social Security Inquiry Database
ROU,2016,disab,T,1.0000,ILO - Social Security Inquiry Database
ROU,2017,disab,T,1.0000,ILO - Social Security Inquiry Database
ROU,2018,disab,F,1.0000,ILO - Social Security Inquiry Database
ROU,2018,disab,M,1.0000,ILO - Social Security Inquiry Database
ROU,2018,disab,T,1.0000,ILO - Social Security Inquiry Database
ROU,2018,pension,F,0.9990,ILO - Social Security Inquiry Database
ROU,2018,pension,M,0.9210,ILO - Social Security Inquiry Database
ROU,2018,pension,T,0.9720,ILO - Social Security Inquiry Database
ROU,2019,disab,F,1.0000,ILO - Social Security Inquiry Database
ROU,2019,disab,M,1.0000,ILO - Social Security Inquiry Database
ROU,2019,disab,T,1.0000,ILO - Social Security Inquiry Database
ROU,2022,disab,F,1.0000,ILO - Social Security Inquiry Database
ROU,2022,disab,M,1.0000,ILO - Social Security Inquiry Database
ROU,2022,disab,T,1.0000,ILO - Social Security Inquiry Database
ROU,2022,pension,F,1.0000,ILO - Social Security Inquiry Database
ROU,2022,pension,M,0.9680,ILO - Social Security Inquiry Database
ROU,2022,pension,T,0.9890,ILO - Social Security Inquiry Database
RUS,2015,disab,T,1.0000,ILO - Social Security Inquiry Database
RUS,2015,pension,F,1.0000,ILO - Social Security Inquiry Database
RUS,2015,pension,M,1.0000,ILO - Social Security Inquiry Database
RUS,2015,pension,T,1.0000,ILO - Social Security Inquiry Database
RUS,2016,disab,T,1.0000,ILO - Social Security Inquiry Database
RUS,2017,disab,T,0.9980,ILO - Social Security Inquiry Database
RUS,2017,pension,F,1.0000,ILO - Social Security Inquiry Database
